"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Espn","0.904","2.881","3.758","1.783"
"Jchain","0.904","2.881","3.758","1.783"
"Cxcl5","0.904","2.881","3.758","1.783"
"Dnaaf3","0.904","2.881","3.758","1.783"
"Stab1","0.904","2.881","3.758","1.783"
"Rttn","0.904","2.881","3.758","1.783"
"Sptbn2","0.904","2.881","3.758","1.783"
"Crls1","0.904","2.880","4.227","2.430"
"Acsl4","0.904","2.880","4.227","2.430"
"Mov10","0.904","2.863","4.244","3.422"
"Ptpn13","0.904","2.860","5.090","2.357"
"Rab29","0.904","2.828","4.060","3.054"
"Tmem150a","0.904","2.826","5.698","1.913"
"Eme2","0.904","2.808","4.777","2.067"
"Lrrc39","0.904","2.804","4.036","1.964"
"Slc24a3","0.904","2.791","2.875","3.186"
"Sh2d6","0.904","2.791","2.875","3.186"
"Arg1","0.904","2.791","2.875","3.186"
"Trdc","0.904","2.791","2.875","3.186"
"Fgf9","0.904","2.791","2.875","3.186"
"Zbtb41","0.904","2.789","4.320","1.881"
"Znhit3","0.904","2.779","4.483","2.207"
"Adm","0.904","-2.765","5.763","-1.698"
"Npff","0.904","2.760","3.942","2.999"
"Nepro","0.904","2.760","3.942","2.999"
"B3gntl1","0.904","2.758","5.121","2.297"
"Gas8","0.904","2.726","3.863","2.103"
"Cep170","0.904","2.722","3.577","1.783"
"Invs","0.904","2.722","3.577","1.783"
"Auts2","0.904","2.722","3.577","1.783"
"Fbxo24","0.904","2.722","3.577","1.783"
"Sept10","0.904","2.722","3.577","1.783"
"Srbd1","0.904","2.722","4.777","2.598"
"Scamp2","0.904","-2.712","6.169","-1.817"
"Chml","0.904","2.712","4.126","1.783"
"Aopep","0.904","2.694","5.297","1.764"
"Mfap1b","0.904","2.681","3.679","2.472"
"Mylk","0.904","2.681","3.679","2.472"
"Btg3","0.904","2.671","4.100","2.973"
"Colgalt1","0.904","-2.640","5.601","-1.615"
"Kctd8","0.904","2.636","3.343","2.249"
"Zfp719","0.904","2.636","3.343","2.249"
"Primpol","0.904","2.636","3.343","2.249"
"Gnaz","0.904","2.636","3.343","2.249"
"Rdh12","0.904","2.636","3.343","2.249"
"Ripor2","0.904","2.636","3.343","2.249"
"Ddah2","0.904","2.636","3.343","2.249"
"Tram2","0.904","2.622","3.830","1.638"
"Col18a1","0.904","2.622","3.830","1.638"
"Pctp","0.904","2.622","3.830","1.638"
