"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Fkbpl","0.965","2.011","3.348","1.906"
"Calm2","0.965","2.011","3.348","1.906"
"Sf1","0.965","2.011","3.348","1.906"
"Psat1","0.965","2.011","3.348","1.906"
"Carnmt1","0.965","2.011","3.348","1.906"
"Hnrnpr","0.965","-2.011","5.090","-1.577"
"Tmem104","0.965","-2.011","5.090","-1.577"
"Wdfy1","0.965","2.007","5.577","1.840"
"Rlim","0.965","-2.001","5.727","-1.751"
"Chp1","0.965","-2.001","5.995","-1.803"
"Ahcyl2","0.965","2.001","6.817","1.766"
"Zfp512b","0.965","-1.999","4.862","-1.607"
"Ptma","0.965","-1.995","6.254","-1.958"
"Clu","0.965","-1.992","8.008","-2.753"
"Eif5a","0.965","-1.987","5.698","-1.694"
"Iffo2","0.965","1.986","4.930","1.609"
"Exph5","0.965","1.986","4.930","1.609"
"Mroh3","0.965","-1.980","3.835","-1.875"
"Atf3","0.965","-1.980","3.835","-1.875"
"Cr1l","0.965","-1.980","3.835","-1.875"
"Timm10","0.965","-1.980","3.835","-1.875"
"Chchd5","0.965","-1.980","3.835","-1.875"
"Fam210b","0.965","-1.980","3.835","-1.875"
"Gbp2","0.965","-1.980","3.835","-1.875"
"Plk3","0.965","-1.980","3.835","-1.875"
"Pik3cd","0.965","-1.980","3.835","-1.875"
"Sema3e","0.965","-1.980","3.835","-1.875"
"Tctn1","0.965","-1.980","3.835","-1.875"
"Ube2s","0.965","-1.980","3.835","-1.875"
"Bst2","0.965","-1.980","3.835","-1.875"
"Slc22a5","0.965","-1.980","3.835","-1.875"
"Rnf113a2","0.965","-1.980","3.835","-1.875"
"Ahnak2","0.965","-1.980","3.835","-1.875"
"Pabpc1","0.965","-1.980","3.835","-1.875"
"Tmem41a","0.965","-1.980","3.835","-1.875"
"Rnf168","0.965","-1.980","3.835","-1.875"
"Cldnd1","0.965","-1.980","3.835","-1.875"
"Prr18","0.965","-1.980","3.835","-1.875"
"Ttr","0.965","-1.975","9.074","-1.551"
"Ppp1r35","0.965","1.971","5.066","1.641"
"Triobp","0.965","1.971","5.066","1.641"
"Slc44a4","0.965","1.971","5.066","1.641"
"Supt3","0.965","1.971","5.066","1.641"
"Pmm2","0.965","1.970","5.547","1.779"
"Lpcat3","0.965","-1.963","4.628","-1.875"
"Pgc","0.965","-1.963","18.101","-1.626"
"Il18bp","0.965","1.962","4.760","1.560"
"Wrap53","0.965","1.962","4.760","1.560"
"Plk2","0.965","1.962","4.760","1.560"
"Reps2","0.965","1.962","4.760","1.560"
"Yipf6","0.965","1.961","6.100","2.051"
"Uba1","0.965","-1.961","6.380","-1.921"
"Cpsf4","0.965","1.957","4.957","1.663"
"Sorbs3","0.965","1.957","4.957","1.663"
"Dhrs11","0.965","1.954","5.077","1.663"
"Plagl2","0.965","-1.952","5.428","-1.601"
"Ssu72","0.965","-1.952","5.428","-1.601"
"Suco","0.965","-1.951","4.829","-1.542"
"Slc25a40","0.965","-1.951","4.829","-1.542"
"Kctd8","0.965","-1.951","4.829","-1.542"
"Dock6","0.965","-1.951","4.829","-1.542"
"Pafah1b2","0.965","-1.951","4.829","-1.542"
"Ddt","0.965","-1.951","4.829","-1.542"
"Pla2g1b","0.965","-1.950","15.682","-1.529"
"Man2a1","0.965","-1.949","5.133","-1.664"
"Pkp3","0.965","1.945","5.456","1.729"
"Noct","0.965","-1.943","4.461","-1.542"
"Hdac1","0.965","-1.943","4.461","-1.542"
"Scamp1","0.965","-1.943","4.461","-1.542"
"Nfya","0.965","-1.943","4.461","-1.542"
"Slc25a46","0.965","-1.943","4.461","-1.542"
"Aldh1l1","0.965","1.941","6.068","1.512"
"Grhpr","0.965","1.940","4.812","1.663"
"Brap","0.965","1.940","4.812","1.663"
"Armc8","0.965","1.940","5.181","1.663"
"Proser2","0.965","-1.940","5.272","-1.578"
"Etfrf1","0.965","-1.938","5.556","-1.616"
"Samd8","0.965","-1.932","5.782","-1.682"
"Lrba","0.965","1.928","4.933","1.906"
"Try10","0.965","-1.924","5.118","-1.633"
"H2-K1","0.965","-1.923","7.361","-1.669"
"Bcl2l13","0.965","1.922","4.509","1.906"
"Wbp4","0.965","1.919","5.271","1.663"
"Stard3","0.965","1.913","5.607","1.780"
"Ncoa7","0.965","1.910","4.020","1.663"
"Thap4","0.965","1.910","4.020","1.663"
"Serpinc1","0.965","1.910","4.020","1.663"
"Nme7","0.965","1.910","4.020","1.663"
"Mrrf","0.965","1.910","4.020","1.663"
"Hat1","0.965","1.910","4.020","1.663"
"Slc6a1","0.965","1.910","4.020","1.663"
"Bid","0.965","1.910","4.020","1.663"
"Myzap","0.965","1.910","4.020","1.663"
"Zfp287","0.965","1.910","4.020","1.663"
"Tff3","0.965","1.910","4.020","1.663"
"Rbm22","0.965","1.910","4.020","1.663"
"Ctdp1","0.965","1.910","4.020","1.663"
"Nipal3","0.965","-1.907","5.413","-1.572"
"Rnasek","0.965","-1.907","5.413","-1.572"
"Dnmbp","0.965","-1.907","5.413","-1.572"
"Rnf128","0.965","1.907","5.752","1.854"
"Cdc42bpg","0.965","-1.904","6.715","-2.019"
"Surf6","0.965","-1.902","5.435","-1.615"
"Asap2","0.965","1.899","5.387","1.735"
"S100a11","0.965","-1.899","4.812","-1.507"
"Atox1","0.965","-1.899","4.812","-1.507"
"Gar1","0.965","1.898","5.822","1.568"
"Adipor1","0.965","-1.897","6.124","-1.808"
"Enah","0.965","1.897","5.724","1.799"
"Plekha3","0.965","-1.895","4.488","-1.596"
"Haus8","0.965","-1.895","4.488","-1.596"
"Tmpo","0.965","-1.895","4.488","-1.596"
"Tssk4","0.965","-1.895","4.488","-1.596"
"Ndfip2","0.965","-1.895","4.488","-1.596"
"Grhl2","0.965","-1.895","6.073","-1.596"
"Tob1","0.965","-1.894","9.914","-1.580"
"Cacfd1","0.965","-1.893","6.362","-1.883"
"Ccdc157","0.965","1.892","5.030","1.568"
"Parg","0.965","1.892","5.030","1.568"
"Nipal1","0.965","1.892","4.631","1.663"
"Ptdss2","0.965","1.892","4.631","1.663"
"Kcne2","0.965","1.892","4.631","1.663"
"Nfib","0.965","1.891","5.654","1.763"
"Dhx35","0.965","1.889","4.325","1.537"
"Timm50","0.965","1.889","4.325","1.537"
"Prap1","0.965","1.889","4.325","1.537"
"Nmnat3","0.965","1.889","4.325","1.537"
"Llgl1","0.965","1.889","4.325","1.537"
"Gskip","0.965","1.889","4.325","1.537"
"Zfp595","0.965","1.889","4.325","1.537"
"Bdh1","0.965","1.889","4.325","1.537"
"Psmg2","0.965","1.889","4.325","1.537"
"Ap5b1","0.965","1.889","4.325","1.537"
"G3bp1","0.965","-1.886","5.553","-1.610"
"Wdr41","0.965","-1.885","5.763","-1.644"
"Mcl1","0.965","-1.884","6.785","-2.048"
"Creg2","0.965","-1.883","5.118","-1.633"
"Mpv17","0.965","-1.883","5.118","-1.633"
"Senp1","0.965","-1.883","5.118","-1.633"
"Ralgds","0.965","-1.881","5.234","-1.503"
"Gzf1","0.965","-1.879","4.854","-1.591"
"Kras","0.965","-1.879","4.854","-1.591"
"Slco3a1","0.965","-1.879","4.854","-1.591"
"Tnfrsf12a","0.965","-1.879","4.854","-1.591"
"Gpank1","0.965","-1.879","4.854","-1.591"
