"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Ncbp1","0.933","0.722","4.571","0.850"
"Nr1i2","0.933","0.721","4.672","0.649"
"Lamtor2","0.933","-0.721","5.532","-0.690"
"Vps4a","0.933","0.721","5.204","0.649"
"Abhd6","0.933","-0.721","5.485","-0.664"
"Cars","0.933","-0.721","6.469","-0.625"
"Acsl3","0.933","-0.721","7.361","-0.657"
"Snx3","0.933","-0.720","7.156","-0.632"
"Bicra","0.933","0.720","4.144","0.747"
"Cdhr2","0.933","0.720","4.144","0.747"
"Gmfb","0.933","0.720","6.148","0.702"
"Vbp1","0.933","-0.720","5.098","-0.725"
"Cuta","0.933","-0.720","5.918","-0.659"
"Mfsd4a","0.933","0.719","7.115","0.623"
"Galnt2","0.933","-0.719","8.109","-0.632"
"Tmcc3","0.933","-0.719","7.230","-0.620"
"Plekha8","0.933","-0.719","5.621","-0.680"
"Myh9","0.933","-0.719","7.793","-0.631"
"Agap1","0.933","0.719","5.046","0.689"
"Cnot6","0.933","-0.719","4.780","-0.705"
"Smarcd2","0.933","-0.718","5.405","-0.652"
"Imp4","0.933","0.718","4.002","0.644"
"Nsun6","0.933","0.718","4.002","0.644"
"Klhdc7a","0.933","0.718","4.002","0.644"
"Isoc2b","0.933","0.718","4.002","0.644"
"Slc39a9","0.933","-0.717","5.526","-0.746"
"Ola1","0.933","-0.717","4.952","-0.709"
"Ptprs","0.933","0.717","4.778","0.677"
"Slfn4","0.933","0.717","4.710","0.886"
"Maco1","0.933","0.717","5.185","0.687"
"Lamp2","0.933","0.717","7.675","0.652"
"Pacsin3","0.933","-0.716","6.218","-0.694"
"AW549877","0.933","0.716","4.961","0.698"
"Nr2c2","0.933","0.716","4.537","0.629"
"Dffa","0.933","0.716","3.991","0.873"
"Mfsd12","0.933","0.716","4.646","0.865"
"Manf","0.933","-0.716","6.614","-0.630"
"Brpf1","0.933","-0.715","5.443","-0.654"
"Adprm","0.933","0.715","4.063","0.728"
"Ccdc12","0.933","-0.715","6.279","-0.790"
"Ppil2","0.933","-0.715","4.827","-0.619"
"Mocos","0.933","-0.715","4.827","-0.619"
"Rbm33","0.933","0.714","6.338","0.617"
"Mpi","0.933","0.714","7.014","0.628"
"Gmds","0.933","-0.714","8.223","-0.675"
"Msh2","0.933","-0.713","3.731","-0.928"
"Cdk16","0.933","0.713","6.356","0.623"
"Srrm2","0.933","-0.713","6.501","-0.835"
"Gata5","0.933","-0.713","6.838","-0.625"
"Sppl2a","0.933","-0.713","6.693","-0.624"
"Mecom","0.933","0.713","7.777","0.625"
"Phkg2","0.933","0.713","4.715","0.647"
"Sipa1l3","0.933","-0.713","7.910","-0.625"
"Sdhaf4","0.933","0.712","2.893","0.747"
"Igfbp2","0.933","0.712","2.893","0.747"
"Bcs1l","0.933","0.712","2.893","0.747"
"Dnajb3","0.933","0.712","2.893","0.747"
"Ass1","0.933","0.712","2.893","0.747"
"Zbtb26","0.933","0.712","2.893","0.747"
"Spc25","0.933","0.712","2.893","0.747"
"Rcn1","0.933","0.712","2.893","0.747"
"Bmf","0.933","0.712","2.893","0.747"
"Ttl","0.933","0.712","2.893","0.747"
"Ptgis","0.933","0.712","2.893","0.747"
"Melk","0.933","0.712","2.893","0.747"
"Ctnnal1","0.933","0.712","2.893","0.747"
"Uqcrh","0.933","0.712","2.893","0.747"
"C1qc","0.933","0.712","2.893","0.747"
"Abcb1a","0.933","0.712","2.893","0.747"
"Tmem116","0.933","0.712","2.893","0.747"
"Sfxn5","0.933","0.712","2.893","0.747"
"C1ra","0.933","0.712","2.893","0.747"
"Trim28","0.933","0.712","2.893","0.747"
"Lyve1","0.933","0.712","2.893","0.747"
"Galnt18","0.933","0.712","2.893","0.747"
"Tnfsf13b","0.933","0.712","2.893","0.747"
"Kank2","0.933","0.712","2.893","0.747"
"Asf1a","0.933","0.712","2.893","0.747"
"Ado","0.933","0.712","2.893","0.747"
"Kiss1r","0.933","0.712","2.893","0.747"
"Sarnp","0.933","0.712","2.893","0.747"
"Slc35g3","0.933","0.712","2.893","0.747"
"Acap1","0.933","0.712","2.893","0.747"
"Dusp14","0.933","0.712","2.893","0.747"
"Zfp386","0.933","0.712","2.893","0.747"
"Yae1d1","0.933","0.712","2.893","0.747"
"Zfp322a","0.933","0.712","2.893","0.747"
"Diras2","0.933","0.712","2.893","0.747"
"Cab39l","0.933","0.712","2.893","0.747"
"Amer2","0.933","0.712","2.893","0.747"
"Pkhd1l1","0.933","0.712","2.893","0.747"
"Ttll1","0.933","0.712","2.893","0.747"
"Tafa5","0.933","0.712","2.893","0.747"
"Lsm2","0.933","0.712","2.893","0.747"
"Adrb2","0.933","0.712","2.893","0.747"
"Adra2a","0.933","0.712","2.893","0.747"
"Mta2","0.933","-0.712","5.711","-0.693"
"Cwc15","0.933","-0.712","5.343","-0.693"
"Pomgnt1","0.933","0.712","3.289","0.691"
"Mgl2","0.933","0.712","3.289","0.691"
"Bcdin3d","0.933","0.712","3.289","0.691"
"Grasp","0.933","0.712","3.289","0.691"
"Zxdb","0.933","0.712","3.289","0.691"
"Rusc1","0.933","-0.712","5.045","-0.618"
"Adm","0.933","-0.711","5.483","-0.660"
"Frg1","0.933","-0.711","5.632","-0.702"
"Ctsa","0.933","-0.711","6.305","-0.791"
"Tm2d2","0.933","-0.711","6.318","-0.611"
"Kmt5c","0.933","0.711","7.198","0.617"
"Clu","0.933","-0.710","12.813","-0.692"
"Thap11","0.933","0.710","3.716","0.686"
"Timmdc1","0.933","0.710","3.716","0.686"
"Alg14","0.933","-0.710","4.017","-0.764"
"Uap1l1","0.933","-0.710","6.106","-0.635"
"Tapbpl","0.933","0.710","3.856","0.696"
"U2af1","0.933","-0.710","5.767","-0.704"
"Mob1a","0.933","-0.710","6.101","-0.625"
"Sdsl","0.933","-0.709","4.513","-0.618"
"Tdp2","0.933","0.708","5.383","0.625"
"Hibadh","0.933","0.708","4.969","0.682"
"Sctr","0.933","-0.708","6.672","-0.979"
"Fhl3","0.933","0.707","5.009","0.762"
"Rtraf","0.933","0.707","5.009","0.762"
"Ulk1","0.933","-0.707","5.166","-0.629"
"Snapc5","0.933","-0.707","5.166","-0.629"
"Idh1","0.933","-0.707","6.207","-0.672"
"Ptgfrn","0.933","-0.706","7.939","-0.624"
"Relch","0.933","-0.706","5.675","-0.675"
"Kdelr2","0.933","-0.706","7.494","-0.621"
"Gpbp1","0.933","0.705","5.734","0.659"
"Mier2","0.933","0.705","5.378","0.762"
"Taok1","0.933","0.705","6.361","0.614"
"Clstn1","0.933","-0.705","7.582","-0.655"
"Crebzf","0.933","0.705","7.762","0.608"
"Edf1","0.933","-0.705","7.499","-0.614"
"Litaf","0.933","0.705","6.611","0.677"
"Anxa1","0.933","-0.704","7.154","-0.720"
"Surf4","0.933","-0.704","7.417","-0.622"
"Cops4","0.933","-0.704","4.628","-0.608"
"Ddx42","0.933","-0.704","4.628","-0.608"
"C1galt1","0.933","-0.703","7.837","-0.656"
"Uxs1","0.933","0.703","3.879","0.649"
"Rmdn1","0.933","0.703","3.879","0.649"
"Ppcs","0.933","0.703","3.879","0.649"
"Msantd4","0.933","0.703","3.879","0.649"
"Zcchc24","0.933","0.703","3.879","0.649"
"Them6","0.933","0.703","3.879","0.649"
"Rrn3","0.933","0.703","3.879","0.649"
"Myom1","0.933","0.703","3.879","0.649"
"Nkiras2","0.933","-0.703","6.347","-0.607"
"H2afy","0.933","0.703","6.900","0.614"
"Ubr5","0.933","-0.703","6.816","-0.624"
"Nt5c2","0.933","-0.702","7.299","-0.681"
"Ube3b","0.933","0.702","6.484","0.605"
"Ero1l","0.933","-0.701","9.720","-0.830"
"Fbxo38","0.933","0.701","4.581","0.830"
"Dnaja3","0.933","-0.701","5.213","-0.724"
"Fnip2","0.933","-0.701","7.009","-0.640"
"Grb2","0.933","-0.701","4.904","-0.612"
"Trex2","0.933","-0.700","5.318","-0.643"
"Rnf6","0.933","0.700","6.667","0.612"
"Cchcr1","0.933","0.699","4.858","0.659"
"Mrtfa","0.933","-0.699","4.768","-0.681"
"Gldc","0.933","-0.699","4.768","-0.681"
"Cd47","0.933","0.698","6.758","0.674"
"Cct8","0.933","-0.698","3.983","-0.697"
"Limk2","0.933","0.698","4.902","0.924"
"Commd4","0.933","-0.698","5.493","-0.681"
"Ginm1","0.933","-0.698","5.100","-0.609"
"Afg3l2","0.933","-0.697","5.980","-0.745"
"Tox4","0.933","-0.697","5.158","-0.613"
"Stom","0.933","0.697","6.365","0.640"
"Snx16","0.933","0.697","3.543","0.669"
"Aoc2","0.933","0.697","3.543","0.669"
"Tspan7","0.933","-0.697","5.309","-0.626"
"Pim3","0.933","-0.697","5.481","-0.657"
"Tcea3","0.933","-0.697","5.980","-0.783"
"Seh1l","0.933","0.697","5.680","0.600"
"Aqp5","0.933","0.696","4.473","0.758"
"Msrb1","0.933","-0.696","6.294","-0.629"
"Nipal3","0.933","-0.696","5.781","-0.637"
"Mapk1","0.933","-0.696","6.996","-0.638"
"Cerk","0.933","0.696","5.211","0.755"
"Sbno2","0.933","0.696","6.760","0.620"
"Leprotl1","0.933","-0.695","5.283","-0.663"
"Ssh3","0.933","-0.695","7.609","-0.634"
"Herc4","0.933","0.695","5.838","0.638"
"Cltc","0.933","-0.694","6.796","-0.615"
"Ndrg4","0.933","-0.694","3.967","-0.665"
"Arhgef11","0.933","-0.694","5.511","-0.647"
"Emc8","0.933","-0.694","4.387","-0.657"
"Map2","0.933","0.694","3.595","0.928"
"Wdr70","0.933","0.694","4.576","0.654"
"Ndufv1","0.933","-0.694","6.766","-0.624"
"Slc36a4","0.933","0.693","4.073","0.709"
"Arl4a","0.933","0.693","4.073","0.709"
"Cwh43","0.933","-0.693","7.799","-0.803"
"Zdhhc3","0.933","-0.693","7.123","-0.600"
"Wipi2","0.933","-0.692","5.260","-0.619"
"Uchl3","0.933","-0.692","3.658","-0.783"
"Gtpbp8","0.933","-0.692","3.658","-0.783"
"Stimate","0.933","0.691","4.816","0.807"
"Ppp2r5d","0.933","0.691","4.371","0.598"
"Bicral","0.933","0.691","4.371","0.598"
"Vldlr","0.933","0.691","4.436","0.600"
"Pmaip1","0.933","-0.690","8.241","-0.634"
"Ldah","0.933","0.690","4.856","0.728"
"Wdr41","0.933","0.690","4.856","0.728"
"Tjp2","0.933","0.690","8.801","0.594"
"Igflr1","0.933","0.689","4.300","0.597"
"Gab2","0.933","0.689","4.300","0.597"
"Wdr45b","0.933","0.689","4.300","0.597"
"Srgap1","0.933","0.689","6.869","0.618"
"Atxn2l","0.933","-0.689","7.362","-0.675"
"Fbrsl1","0.933","-0.689","5.506","-0.638"
"Trpm7","0.933","0.689","4.495","0.601"
"Rgs3","0.933","0.688","4.829","0.648"
"Alpk1","0.933","0.688","3.951","0.747"
"Gpd2","0.933","-0.688","7.977","-0.605"
"Ctso","0.933","0.688","4.356","0.760"
"Zg16","0.933","-0.688","4.582","-1.047"
"Galnt3","0.933","-0.687","6.777","-0.613"
"Csnk2a2","0.933","0.687","5.273","0.630"
"Mindy2","0.933","0.686","5.844","0.626"
"Yod1","0.933","-0.686","5.789","-0.653"
"Pnkp","0.933","-0.686","4.977","-0.614"
"Emc6","0.933","-0.686","4.977","-0.614"
"Hccs","0.933","-0.686","4.503","-0.598"
"Vrk1","0.933","0.685","3.574","0.971"
"Trim65","0.933","0.685","4.795","0.644"
"Dcaf17","0.933","0.685","4.550","0.602"
"Ddb1","0.933","0.685","4.550","0.602"
"Lrrfip2","0.933","-0.685","6.643","-0.604"
"Fam219a","0.933","0.684","4.220","0.595"
"Gpatch3","0.933","0.684","4.220","0.595"
"Mapkapk3","0.933","0.684","4.220","0.595"
"Ebna1bp2","0.933","-0.684","4.619","-0.590"
"Fam210b","0.933","-0.684","5.350","-0.623"
"Eif3k","0.933","-0.684","5.350","-0.623"
"Mnat1","0.933","0.684","4.566","0.945"
"Erbin","0.933","-0.684","7.245","-0.590"
"Cyth3","0.933","0.684","5.258","0.660"
"Nfyb","0.933","0.684","5.488","0.602"
"Tmem208","0.933","0.683","6.193","0.611"
"Klf6","0.933","-0.683","9.087","-0.602"
"Ensa","0.933","-0.683","4.364","-0.609"
"Atf7ip","0.933","0.682","5.221","0.614"
"Zfp830","0.933","0.682","3.868","0.672"
"Cep250","0.933","0.682","3.731","0.657"
"Dnajc19","0.933","0.682","3.731","0.657"
"Acnat1","0.933","0.682","3.731","0.657"
"Lat2","0.933","0.682","3.731","0.657"
"Rad18","0.933","0.682","3.731","0.657"
"Jagn1","0.933","0.682","3.731","0.657"
"Zfp367","0.933","0.682","3.731","0.657"
"Slc25a37","0.933","0.682","3.731","0.657"
"Rabl3","0.933","0.682","3.731","0.657"
"Psmd13","0.933","-0.682","6.550","-0.589"
"Styk1","0.933","-0.682","7.855","-0.639"
"Tspan2","0.933","-0.681","5.255","-0.609"
"Nr3c1","0.933","0.681","5.285","0.607"
"Bad","0.933","-0.681","5.477","-0.648"
"Lynx1","0.933","0.680","5.916","0.631"
"Ppp1cb","0.933","-0.680","8.119","-0.588"
"Stxbp1","0.933","0.680","2.709","1.115"
"Phtf2","0.933","0.680","2.709","1.115"
"Tnfsf12","0.933","0.680","2.709","1.115"
"Dusp28","0.933","-0.680","2.938","-0.928"
"Dolk","0.933","-0.680","2.938","-0.928"
"C2cd4a","0.933","-0.680","2.938","-0.928"
"Fig4","0.933","-0.680","2.938","-0.928"
"Cd200","0.933","-0.680","2.938","-0.928"
"Pkn1","0.933","-0.680","7.836","-0.642"
"Hnf1a","0.933","0.679","5.364","0.663"
"Paxx","0.933","0.679","3.983","0.683"
"Pfdn5","0.933","-0.679","4.720","-0.585"
"Bcar3","0.933","0.677","5.915","0.585"
"H2afj","0.933","0.677","5.915","0.585"
"Slc19a2","0.933","0.676","3.731","0.657"
"Hace1","0.933","0.676","3.731","0.657"
"Gpx3","0.933","0.676","3.731","0.657"
"Dicer1","0.933","0.676","3.731","0.657"
"Slc35c1","0.933","-0.676","6.975","-0.622"
"Hdac3","0.933","-0.676","5.430","-0.627"
"Pisd","0.933","0.676","4.649","0.604"
"Mif4gd","0.933","0.676","4.649","0.604"
"Maf","0.933","0.675","4.132","0.592"
"Aarsd1","0.933","0.675","4.132","0.592"
"Actr8","0.933","0.675","4.132","0.592"
"Ngdn","0.933","0.675","4.132","0.592"
"Card6","0.933","0.675","4.132","0.592"
"Arl8b","0.933","-0.675","4.968","-0.595"
"Chmp2a","0.933","-0.675","6.499","-0.583"
"Rnf149","0.933","-0.675","6.576","-0.597"
"Ptprh","0.933","-0.674","7.377","-0.706"
"Jmjd6","0.933","0.674","5.430","0.627"
"Slc35b3","0.933","0.674","4.804","0.625"
"Phax","0.933","0.674","4.297","0.747"
"Cxadr","0.933","-0.674","7.986","-0.652"
"Aldh9a1","0.933","0.673","5.224","0.728"
"Cd63","0.933","-0.673","9.844","-0.618"
"Arhgef16","0.933","-0.673","6.938","-0.657"
"Impact","0.933","0.673","5.258","0.660"
"Mlph","0.933","-0.673","9.550","-0.670"
"Map2k4","0.933","0.672","4.082","0.691"
"Thap7","0.933","-0.672","4.191","-0.627"
"Slco4a1","0.933","-0.672","5.745","-0.761"
"Desi2","0.933","-0.672","4.902","-0.607"
"Agfg2","0.933","0.672","4.261","0.819"
"Arid2","0.933","0.671","6.024","0.593"
"Calm2","0.933","-0.671","4.810","-0.585"
"Pmm1","0.933","-0.671","7.256","-0.583"
"Copz1","0.933","-0.671","6.548","-0.587"
"Myo9b","0.933","0.671","5.422","0.675"
"Arl1","0.933","0.670","4.694","0.605"
"Ier2","0.933","-0.670","6.456","-0.598"
"Klhdc3","0.933","-0.670","5.690","-0.651"
"Slk","0.933","-0.670","8.042","-0.595"
"Pglyrp1","0.933","-0.670","7.575","-0.692"
"Tbc1d10b","0.933","-0.670","7.121","-0.655"
"Lama5","0.933","-0.669","6.454","-0.821"
"Aars","0.933","0.669","5.682","0.596"
"Rp2","0.933","0.669","5.935","0.593"
"Tssc4","0.933","0.669","5.734","0.756"
"Nomo1","0.933","-0.668","4.024","-0.778"
"Rsrc2","0.933","0.668","6.996","0.601"
"Dsc2","0.933","-0.668","9.154","-0.585"
"Avpi1","0.933","-0.668","6.234","-0.578"
"Pptc7","0.933","-0.668","5.632","-0.645"
"Ecm1","0.933","0.668","6.520","0.597"
"Nelfb","0.933","-0.667","6.833","-0.594"
"Ube2m","0.933","-0.667","6.799","-0.623"
"Ccdc88c","0.933","0.667","5.509","0.645"
"Smim5","0.933","0.667","4.631","0.816"
"Sh3pxd2a","0.933","0.667","7.187","0.581"
"Park7","0.933","-0.667","5.258","-0.614"
"Capns1","0.933","0.667","6.927","0.619"
"Map7","0.933","-0.666","6.495","-0.575"
"Abraxas2","0.933","-0.665","4.839","-0.642"
"Cnpy2","0.933","0.665","5.961","0.589"
"Rnf208","0.933","-0.665","4.847","-0.659"
"Lrrc45","0.933","0.665","4.736","0.605"
"Eef1b2","0.933","-0.664","5.777","-0.676"
"Mief1","0.933","-0.664","4.886","-0.577"
"Smc3","0.933","0.664","5.285","0.607"
"Zc3h3","0.933","-0.664","4.962","-0.585"
"Khsrp","0.933","0.664","6.017","0.593"
"Sult1b1","0.933","0.663","6.304","0.640"
"Zfp106","0.933","0.663","6.115","0.655"
"Igfbp7","0.933","-0.663","5.569","-0.636"
"Col18a1","0.933","0.663","6.520","0.570"
"Slc7a6os","0.933","0.663","6.379","0.621"
"Clta","0.933","-0.663","8.843","-0.582"
"Prxl2c","0.933","0.663","4.184","0.667"
"Mgat5","0.933","-0.662","5.595","-0.628"
"Fcsk","0.933","0.662","3.830","0.747"
"Hnrnpa2b1","0.933","0.662","6.457","0.584"
"Qsox1","0.933","-0.662","10.114","-0.622"
"Ttr","0.933","0.662","3.615","0.888"
"Arl14","0.933","-0.662","9.939","-0.663"
"Sp1","0.933","-0.662","4.492","-0.578"
"Dhrs4","0.933","-0.662","3.615","-0.697"
"Gale","0.933","-0.661","8.152","-0.790"
"Cdkn1b","0.933","-0.661","5.669","-0.662"
"Ercc4","0.933","0.661","4.030","0.588"
"Slc22a23","0.933","-0.660","6.898","-0.604"
"Plpp1","0.933","-0.659","5.245","-0.588"
"Pls3","0.933","0.659","5.086","0.609"
"Fbxl20","0.933","0.659","4.776","0.606"
"Coa6","0.933","0.659","4.614","0.765"
"Tbc1d10a","0.933","0.658","6.114","0.596"
"Abr","0.933","-0.658","6.727","-0.581"
"Cmpk2","0.933","-0.658","2.924","-0.899"
"C2","0.933","-0.658","2.924","-0.899"
"Ddhd1","0.933","-0.658","6.298","-0.572"
"Ermp1","0.933","-0.658","7.823","-0.759"
"Mycl","0.933","-0.658","2.965","-0.983"
"Capsl","0.933","-0.658","2.965","-0.983"
"Zc3h12a","0.933","0.657","7.273","0.625"
"Hmox1","0.933","-0.657","6.543","-0.576"
"Ranbp1","0.933","0.657","5.185","0.807"
"Pld1","0.933","0.657","4.509","0.573"
"Nras","0.933","0.656","5.702","0.620"
"Zfp260","0.933","0.656","4.451","0.570"
"Loxl4","0.933","0.656","4.451","0.570"
"Slc35b1","0.933","-0.656","5.791","-0.657"
"Gkn3","0.933","0.656","7.596","0.613"
"Lias","0.933","-0.656","4.801","-0.566"
"Igkc","0.933","0.656","5.433","0.824"
"Fam110c","0.933","-0.656","7.517","-0.583"
"Dctn4","0.933","0.656","5.499","0.579"
"Clca4a","0.933","0.656","3.561","0.633"
"Fam53a","0.933","0.656","3.561","0.633"
"Zfp113","0.933","0.656","3.561","0.633"
"Zfp772","0.933","0.656","3.561","0.633"
"Srr","0.933","0.656","3.561","0.633"
"Zfp277","0.933","0.656","3.561","0.633"
"Cidea","0.933","0.656","3.561","0.633"
"Tsc1","0.933","0.655","4.563","0.576"
"Gle1","0.933","0.655","3.315","0.640"
"Ccdc32","0.933","0.655","3.315","0.640"
"Slc7a6","0.933","0.655","3.315","0.640"
"Sipa1","0.933","0.655","3.315","0.640"
"Ranbp6","0.933","0.655","3.315","0.640"
"Fas","0.933","0.655","3.315","0.640"
"Cpsf1","0.933","0.655","4.758","0.718"
"Tlk1","0.933","0.655","5.994","0.567"
"Nedd8","0.933","-0.655","6.984","-0.589"
"Akt1","0.933","-0.655","7.837","-0.566"
"Ergic1","0.933","-0.655","6.490","-0.565"
"Zup1","0.933","0.655","3.879","0.649"
"Srcap","0.933","-0.654","6.475","-0.765"
"Adnp2","0.933","0.654","4.247","0.703"
"Cdc40","0.933","0.654","4.387","0.566"
"Tusc2","0.933","0.654","4.677","0.804"
"Taf5l","0.933","-0.653","4.817","-0.599"
"Atp1a1","0.933","-0.653","7.127","-0.575"
"Zfp865","0.933","0.653","4.613","0.579"
"Zcchc10","0.933","-0.653","4.715","-0.575"
"Cdc42se2","0.933","-0.652","5.026","-0.581"
"Brd7","0.933","0.652","4.090","0.674"
"Tmem102","0.933","-0.652","6.412","-0.562"
"Anp32b","0.933","-0.651","5.243","-0.584"
"Clock","0.933","-0.651","4.977","-0.614"
"Itfg1","0.933","-0.651","5.532","-0.624"
"Ndc1","0.933","0.651","3.543","0.669"
"Cadps2","0.933","0.651","3.543","0.669"
"Crtc1","0.933","0.651","3.543","0.669"
"Gas8","0.933","0.651","3.543","0.669"
"Fancl","0.933","0.651","3.543","0.669"
"Adamts2","0.933","0.651","3.543","0.669"
"Fdxr","0.933","0.651","3.543","0.669"
"Nqo2","0.933","0.651","3.543","0.669"
"Il3ra","0.933","0.651","3.543","0.669"
"Cct5","0.933","0.651","3.543","0.669"
"Spice1","0.933","0.651","3.543","0.669"
"Sft2d3","0.933","0.651","3.543","0.669"
"Arf3","0.933","-0.651","7.448","-0.572"
"Trim26","0.933","-0.651","5.751","-0.671"
"Prxl2a","0.933","0.651","6.341","0.628"
"Spred2","0.933","0.650","5.697","0.631"
"Tceanc2","0.933","-0.650","4.229","-0.702"
"Cblif","0.933","-0.650","5.730","-0.731"
"Cdc42ep4","0.933","-0.650","5.693","-0.657"
"Man2b2","0.933","-0.650","5.206","-0.605"
"Grsf1","0.933","0.650","4.660","0.581"
"Fam234a","0.933","-0.650","6.668","-0.574"
"Resf1","0.933","-0.649","5.414","-0.594"
"Rnf128","0.933","0.649","8.956","0.569"
"Sgpp2","0.933","-0.649","5.680","-0.632"
"Rnf11","0.933","-0.649","5.571","-0.639"
"Stx19","0.933","-0.648","5.240","-0.578"
"Grk2","0.933","-0.648","6.143","-0.710"
"Zkscan6","0.933","0.647","5.508","0.647"
"Mllt6","0.933","0.647","5.027","0.622"
"Rgl2","0.933","0.647","5.168","0.677"
"Crim1","0.933","0.647","5.752","0.583"
"Kdm5b","0.933","-0.647","5.652","-0.627"
"Mtor","0.933","0.647","4.849","0.607"
"Srpk2","0.933","-0.647","5.471","-0.636"
"Tmem63a","0.933","-0.646","7.538","-0.692"
"Ube2d2a","0.933","-0.646","5.733","-0.636"
"Tspan8","0.933","-0.646","10.987","-0.577"
"Ppm1a","0.933","-0.646","6.972","-0.617"
"Ctsc","0.933","0.646","7.101","0.564"
"H2-Q4","0.933","-0.646","4.175","-0.595"
"Ciao2a","0.933","-0.645","6.855","-0.577"
"Mllt3","0.933","-0.645","8.866","-0.562"
"Card19","0.933","-0.645","6.224","-0.559"
"Xrcc1","0.933","0.645","4.360","0.621"
"Cyp2j6","0.933","-0.644","6.047","-0.704"
"Bmpr2","0.933","-0.644","5.134","-0.566"
"Tmub1","0.933","0.644","3.744","0.629"
"Castor2","0.933","0.644","3.744","0.629"
"Rnf146","0.933","0.644","5.238","0.580"
"Bcl2l1","0.933","-0.644","7.260","-0.620"
"Plekha3","0.933","-0.643","4.878","-0.559"
"Pigu","0.933","0.643","5.566","0.610"
"Arl6ip4","0.933","-0.643","5.315","-0.638"
"Itga5","0.933","-0.643","4.626","-0.604"
"Mfsd11","0.933","-0.643","5.150","-0.596"
"Mtx2","0.933","-0.643","4.905","-0.614"
"Ube2g2","0.933","0.643","4.609","0.774"
"C1galt1c1","0.933","0.643","5.251","0.674"
"Prkca","0.933","0.643","5.080","0.622"
"Zfp707","0.933","-0.643","5.202","-0.598"
"Fgfr1op2","0.933","-0.642","7.010","-0.593"
"Galnt7","0.933","-0.642","7.465","-0.649"
"Rnf225","0.933","-0.642","3.942","-0.614"
"Klhl36","0.933","-0.642","3.942","-0.614"
"Snx13","0.933","-0.642","7.034","-0.592"
"Edc3","0.933","0.641","4.672","0.649"
"Kcnk10","0.933","-0.641","5.996","-0.670"
"Kalrn","0.933","0.641","7.333","0.561"
"Bcl6","0.933","0.640","5.218","0.621"
"Tmem14c","0.933","-0.640","6.914","-0.581"
"Dcaf6","0.933","0.640","4.240","0.554"
"Gdf15","0.933","0.640","4.240","0.554"
"Mvd","0.933","0.640","4.240","0.554"
"Acot13","0.933","-0.640","4.499","-0.590"
"Tnpo3","0.933","0.639","5.704","0.550"
"Slc12a2","0.933","0.639","6.864","0.657"
"Pea15a","0.933","-0.639","4.351","-0.585"
"Gpt2","0.933","-0.639","5.518","-0.662"
"Zfp512b","0.933","0.639","3.912","0.583"
"Kctd13","0.933","0.639","3.912","0.583"
"Edrf1","0.933","0.639","3.912","0.583"
"Rwdd4a","0.933","0.639","3.912","0.583"
"Enpp1","0.933","0.639","3.912","0.583"
"Ppwd1","0.933","0.639","3.912","0.583"
"Pigf","0.933","0.639","3.912","0.583"
"Thoc1","0.933","0.639","3.912","0.583"
"Mms19","0.933","0.639","3.912","0.583"
"Abhd13","0.933","-0.639","5.075","-0.558"
"Akr1c12","0.933","0.639","5.232","0.593"
"Clpb","0.933","0.639","4.317","0.707"
"Hinfp","0.933","0.639","4.317","0.707"
"Ifit1","0.933","-0.638","2.909","-0.869"
"Slc10a5","0.933","-0.637","5.283","-0.573"
"Pkp4","0.933","0.637","6.219","0.559"
"Dnajc22","0.933","-0.637","4.947","-0.554"
"Ydjc","0.933","-0.637","4.947","-0.554"
"Shisa5","0.933","-0.637","7.359","-0.701"
"Socs2","0.933","0.637","4.785","0.587"
"Slc25a28","0.933","0.637","4.785","0.587"
"Srgn","0.933","0.637","4.567","0.671"
"Gdpgp1","0.933","-0.636","4.175","-0.595"
"Pqlc2","0.933","-0.636","4.517","-0.626"
"Npm1","0.933","-0.636","5.451","-0.668"
"Srsf11","0.933","0.636","6.971","0.554"
"Tppp3","0.933","-0.636","4.835","-1.022"
"Safb2","0.933","-0.636","6.206","-0.696"
"Nploc4","0.933","0.635","5.771","0.546"
"Brms1","0.933","0.634","6.559","0.567"
"Rer1","0.933","0.634","6.568","0.609"
"Polr2b","0.933","0.633","4.664","0.664"
"Isy1","0.933","-0.633","5.047","-0.622"
"Naprt","0.933","-0.633","6.529","-0.547"
"Prkag1","0.933","-0.632","5.019","-0.567"
"Ap1ar","0.933","-0.632","5.032","-0.593"
"Scyl1","0.933","-0.632","5.325","-0.572"
"Kdsr","0.933","0.632","5.343","0.602"
"Babam1","0.933","-0.632","6.038","-0.588"
"Hectd1","0.933","-0.632","6.406","-0.551"
"Tmco3","0.933","-0.632","5.918","-0.660"
"Zfp36l2","0.933","-0.632","7.751","-0.566"
"Trappc3","0.933","-0.631","5.522","-0.604"
"Rabac1","0.933","-0.631","5.448","-0.590"
"Dhx30","0.933","0.630","3.685","0.747"
"Fads2","0.933","0.630","3.685","0.747"
"Wdr20","0.933","-0.630","5.128","-0.554"
"Srp19","0.933","-0.630","5.128","-0.554"
"Tepsin","0.933","0.630","6.028","0.571"
"Rbm26","0.933","0.630","4.858","0.590"
"Scarb2","0.933","0.630","6.373","0.547"
"Flywch1","0.933","0.629","4.500","0.592"
"Dis3l","0.933","0.629","4.002","0.850"
"Rpn1","0.933","-0.629","8.006","-0.545"
"Prdm1","0.933","-0.629","6.857","-0.580"
"Bst2","0.933","-0.629","4.319","-0.882"
