"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Pin4","1","0.552","0.101","3.311e-02"
"Plekha7","1","0.552","0.614","8.767e-02"
"Mrfap1","1","0.552","0.419","6.499e-02"
"Ptges3","1","-0.551","8.042e-02","-2.929e-02"
"Zfp747","1","-0.551","1.706e-02","-1.105e-02"
"Ppp1ca","1","0.551","0.225","5.223e-02"
"Otud6b","1","-0.550","4.333e-02","-2.408e-02"
"Mpdu1","1","0.550","0.456","6.588e-02"
"C1galt1","1","0.550","0.696","7.775e-02"
"Trip6","1","0.550","1.709e-02","1.005e-02"
"Dot1l","1","-0.550","0.260","-5.168e-02"
"Fam189b","1","0.549","1.539e-02","1.142e-02"
"Sned1","1","-0.549","3.488e-02","-1.894e-02"
"Chmp1b","1","-0.549","0.534","-7.570e-02"
"Med14","1","-0.549","8.887e-02","-3.303e-02"
"Parva","1","0.549","0.167","4.718e-02"
"Sik1","1","0.549","0.182","4.359e-02"
"Znrd2","1","-0.548","9.957e-02","-3.837e-02"
"Pdcd6","1","-0.548","0.284","-5.202e-02"
"Magohb","1","0.548","1.868e-02","1.167e-02"
"Ubxn2b","1","0.548","4.270e-02","3.014e-02"
"Ube2z","1","-0.548","0.217","-4.633e-02"
"Adck1","1","0.548","8.254e-02","3.002e-02"
"Ppp2r5a","1","0.548","0.196","4.939e-02"
"Czib","1","-0.548","7.100e-02","-2.429e-02"
"Zfp597","1","0.548","0.104","3.732e-02"
"Ppa2","1","0.548","0.110","3.208e-02"
"Snx6","1","0.547","0.237","5.537e-02"
"Laptm4b","1","-0.547","0.621","-7.386e-02"
"Nsun4","1","0.547","0.109","3.715e-02"
"Hdac7","1","0.547","4.755e-02","2.394e-02"
"Smurf1","1","-0.547","0.431","-7.585e-02"
"Alg1","1","-0.547","0.145","-3.800e-02"
"Rad23b","1","0.547","0.160","3.889e-02"
"Scrn3","1","0.546","7.118e-02","3.515e-02"
"Egfl7","1","0.546","3.938e-02","2.413e-02"
"Zfand3","1","-0.546","0.457","-6.541e-02"
"Ppwd1","1","0.546","9.372e-02","3.365e-02"
"Dnajb5","1","0.545","3.850e-02","2.599e-02"
"Ralb","1","-0.545","0.290","-5.460e-02"
"Use1","1","-0.545","0.415","-6.187e-02"
"Cnpy3","1","-0.545","0.140","-3.160e-02"
"Arrb2","1","0.545","0.276","5.979e-02"
"Sfxn2","1","-0.545","6.724e-02","-3.186e-02"
"Usf3","1","-0.545","0.547","-6.839e-02"
"Rnf216","1","0.544","0.188","4.466e-02"
"Bcl7a","1","-0.544","0.113","-3.952e-02"
"BC029722","1","-0.544","9.550e-02","-2.805e-02"
"Stub1","1","0.544","0.732","7.956e-02"
"Apba3","1","-0.544","0.104","-3.757e-02"
"Arrdc2","1","0.544","0.259","6.278e-02"
"Mybl2","1","-0.544","5.068e-02","-2.305e-02"
"Plk2","1","0.544","1.375e-02","9.829e-03"
"Tm7sf3","1","-0.544","0.156","-4.308e-02"
"Bcor","1","-0.543","6.244e-02","-2.303e-02"
"Aff4","1","0.543","0.756","8.347e-02"
"Rsf1","1","-0.543","0.101","-3.063e-02"
"Casp6","1","-0.543","0.690","-8.048e-02"
"Id3","1","0.542","1.662","0.107"
"Son","1","-0.542","0.834","-8.544e-02"
"Muc5b","1","-0.542","4.377e-03","-3.477e-03"
"Otud1","1","-0.542","9.072e-03","-7.204e-03"
"Smarce1","1","-0.542","0.193","-4.161e-02"
"Ssbp1","1","0.541","0.127","3.410e-02"
"Senp5","1","-0.541","0.103","-3.204e-02"
"Iqsec1","1","-0.541","9.102e-02","-3.179e-02"
"Hspb6","1","-0.541","4.878e-03","-3.868e-03"
"Sntb2","1","0.541","8.952e-02","3.421e-02"
"Tmco6","1","-0.541","9.318e-02","-3.385e-02"
"Rybp","1","0.541","8.866e-02","2.679e-02"
"Vegfb","1","-0.541","8.329e-02","-3.305e-02"
"Slco4a1","1","-0.541","0.498","-7.722e-02"
"Actr8","1","-0.540","0.170","-4.636e-02"
"Rsbn1","1","0.540","0.106","3.486e-02"
"Erc1","1","-0.540","0.372","-6.724e-02"
"Ccni","1","-0.540","0.293","-5.704e-02"
"Spata2l","1","-0.540","2.519e-02","-1.420e-02"
"Rcbtb2","1","-0.540","5.746e-02","-2.967e-02"
"Asxl2","1","-0.540","0.362","-6.160e-02"
"Isl1","1","-0.540","4.276e-02","-2.277e-02"
"Ldlrad3","1","-0.540","0.100","-3.265e-02"
"Psma6","1","-0.539","0.246","-4.566e-02"
"Nectin1","1","-0.539","1.950e-02","-1.442e-02"
"Gtf2e2","1","-0.539","8.304e-02","-3.003e-02"
"Ascl3","1","0.539","1.582e-02","1.196e-02"
"Txnrd1","1","-0.539","0.702","-8.548e-02"
"Elf1","1","-0.539","0.196","-4.546e-02"
"Alg6","1","-0.539","8.252e-03","-5.276e-03"
"Slc25a37","1","0.538","8.865e-02","3.127e-02"
"Cdk19","1","-0.538","0.210","-4.949e-02"
"Flrt3","1","0.538","0.117","3.498e-02"
"Zc3h6","1","-0.538","3.360e-02","-2.168e-02"
"Oxsm","1","-0.538","4.985e-02","-2.891e-02"
"Alpi","1","0.538","9.061e-02","2.902e-02"
"Vrk2","1","-0.538","4.807e-02","-2.335e-02"
"Fxn","1","0.538","2.546e-02","1.345e-02"
"Nedd9","1","0.537","0.300","5.875e-02"
"Ly6g6e","1","0.537","0.196","4.336e-02"
"Hip1r","1","-0.537","1.077","-9.089e-02"
"Pcdh19","1","-0.537","6.243e-03","-4.912e-03"
"D6Wsu163e","1","-0.537","2.692e-02","-1.468e-02"
"H2-Eb1","1","0.537","0.171","4.224e-02"
"Zfand1","1","-0.537","0.130","-4.112e-02"
"Cenpm","1","0.537","1.883e-02","1.682e-02"
"Hnrnpa0","1","-0.537","0.208","-4.253e-02"
"Col4a5","1","0.537","2.029e-02","1.009e-02"
"Atf5","1","0.537","6.329e-02","2.615e-02"
"Zbtb8os","1","0.537","9.802e-02","3.536e-02"
"Rad17","1","-0.536","7.995e-02","-3.685e-02"
"Pten","1","0.536","0.309","6.114e-02"
"Zscan21","1","0.536","9.527e-02","3.131e-02"
"Aqp9","1","0.536","1.729e-02","1.268e-02"
"Kin","1","0.535","0.156","4.373e-02"
"Bap1","1","-0.535","0.120","-3.637e-02"
"Tmem237","1","-0.534","1.631e-02","-1.040e-02"
"Sfta2","1","0.534","4.082e-02","2.240e-02"
"Cdkl2","1","-0.534","1.755e-02","-1.201e-02"
"Haus2","1","0.534","4.126e-02","2.707e-02"
"Wars2","1","0.533","1.279e-02","7.998e-03"
"Bzw2","1","-0.533","0.155","-4.303e-02"
"Wdr74","1","-0.533","9.561e-02","-3.486e-02"
"Rwdd4a","1","0.533","3.647e-02","1.694e-02"
"Hipk1","1","0.533","0.288","5.364e-02"
"Abcc8","1","0.533","0.270","5.862e-02"
"Ckb","1","-0.533","5.774e-02","-2.703e-02"
"Vwa8","1","0.533","0.247","5.256e-02"
"Sox21","1","-0.532","0.594","-7.599e-02"
"Cdc42bpb","1","-0.532","1.186","-9.167e-02"
"Stambp","1","-0.532","0.203","-4.608e-02"
"Klhl26","1","-0.531","9.604e-02","-3.390e-02"
"Orc5","1","-0.531","6.300e-02","-3.050e-02"
"Atad1","1","-0.531","0.135","-3.897e-02"
"Chchd10","1","-0.531","0.505","-7.146e-02"
"Igbp1","1","-0.530","0.179","-3.932e-02"
"Aimp1","1","0.530","0.152","3.600e-02"
"Tas1r3","1","-0.530","4.353e-02","-2.280e-02"
"Slc25a26","1","-0.530","1.353e-02","-1.048e-02"
"Wbp11","1","0.530","0.190","4.501e-02"
"Tctn3","1","-0.530","2.191e-02","-1.697e-02"
"Hdac2","1","-0.529","6.799e-02","-3.717e-02"
"Kars","1","0.529","0.132","3.726e-02"
"Parn","1","0.529","6.305e-02","2.316e-02"
"Aar2","1","-0.529","5.735e-02","-2.893e-02"
"Nrip3","1","0.529","3.405e-02","2.496e-02"
"Pomgnt1","1","0.529","2.447e-02","1.249e-02"
"Nt5c2","1","-0.529","0.581","-7.247e-02"
"Zfp292","1","0.528","0.752","8.600e-02"
"Dcun1d5","1","0.528","0.296","5.631e-02"
"Srsf7","1","0.528","0.487","6.970e-02"
"Coil","1","-0.528","9.208e-02","-3.120e-02"
"Oga","1","0.528","0.637","8.724e-02"
"Ndufa7","1","-0.528","0.323","-5.602e-02"
"Kbtbd7","1","0.527","4.464e-02","2.018e-02"
"Rngtt","1","0.527","3.974e-02","2.222e-02"
"Gkap1","1","-0.527","2.588e-02","-1.352e-02"
"Cox7a2","1","-0.527","0.236","-4.498e-02"
"Elk1","1","-0.526","5.324e-02","-2.629e-02"
"Ddx17","1","0.526","1.306","9.306e-02"
"Pak1ip1","1","0.526","0.208","4.567e-02"
"Gpr21","1","-0.526","1.661e-02","-1.185e-02"
"Usp9x","1","-0.526","0.322","-5.496e-02"
"Rph3al","1","-0.525","0.110","-3.284e-02"
"Eif3e","1","0.525","9.697e-02","3.046e-02"
"Actn1","1","0.525","0.217","4.852e-02"
"Fgfr1op","1","-0.525","0.222","-5.620e-02"
"Ccnd1","1","-0.525","0.108","-3.589e-02"
"Nadk2","1","0.524","4.437e-02","1.777e-02"
"Fkbp1a","1","0.524","0.201","4.406e-02"
"Arl8a","1","-0.524","0.238","-4.655e-02"
"Derl1","1","-0.524","0.402","-5.746e-02"
"Lrwd1","1","0.524","4.418e-02","2.378e-02"
"Srp72","1","-0.524","0.266","-5.406e-02"
"Tmbim1","1","-0.524","0.909","-8.363e-02"
"Kmt5c","1","-0.524","0.595","-7.869e-02"
"Mapk3","1","-0.524","0.940","-8.696e-02"
"Ddo","1","-0.524","5.627e-02","-2.356e-02"
"Spidr","1","0.524","1.206e-02","6.920e-03"
"Dctn2","1","-0.524","0.523","-6.720e-02"
"Plagl2","1","-0.524","0.234","-5.043e-02"
"Stk11ip","1","0.524","0.164","4.262e-02"
"Pard3b","1","-0.523","0.128","-3.605e-02"
"Arpc2","1","-0.523","0.275","-5.185e-02"
"Pdpk1","1","0.523","0.270","5.609e-02"
"Coq10a","1","-0.523","6.229e-02","-2.552e-02"
"Ppp2r5d","1","0.522","0.197","4.819e-02"
"Tmem101","1","0.522","2.383e-02","1.494e-02"
"Tlr2","1","0.521","0.142","4.436e-02"
"Eif1ad","1","-0.521","0.190","-4.341e-02"
"Rin1","1","-0.521","0.186","-4.648e-02"
"Utp14b","1","-0.521","0.703","-8.928e-02"
"Parp6","1","0.521","0.317","6.045e-02"
"Arid4a","1","-0.520","0.209","-5.453e-02"
"Nampt","1","-0.520","2.580e-02","-1.169e-02"
"Cspg5","1","0.520","1.625e-02","1.397e-02"
"Lpcat3","1","-0.520","0.339","-5.155e-02"
"Sertad1","1","0.520","0.433","6.580e-02"
"Cdc40","1","-0.520","7.277e-02","-2.539e-02"
"Bcap31","1","-0.520","0.951","-8.094e-02"
"Mat2b","1","-0.520","0.193","-4.522e-02"
"Gpr107","1","-0.520","0.317","-6.404e-02"
"Kif3a","1","0.519","4.861e-02","2.191e-02"
"Mcm9","1","-0.519","0.243","-5.007e-02"
"Rab3gap2","1","-0.519","0.294","-5.588e-02"
"Kcnn4","1","-0.519","0.586","-7.013e-02"
"Dhcr7","1","0.519","0.158","3.953e-02"
"Dffa","1","0.518","0.116","3.568e-02"
"Nhlrc2","1","-0.518","0.404","-6.748e-02"
"Ccdc117","1","0.518","0.124","3.415e-02"
"Ehhadh","1","0.518","0.110","2.948e-02"
"Dbi","1","-0.518","0.625","-7.589e-02"
"Mtmr7","1","0.518","1.716e-02","1.467e-02"
"Zdhhc18","1","0.518","0.290","5.981e-02"
"Tyms","1","0.518","4.624e-02","2.057e-02"
"St6gal2","1","-0.517","0.169","-3.877e-02"
"Mppe1","1","-0.517","5.166e-02","-2.281e-02"
"Tsnax","1","0.516","0.138","3.855e-02"
"Echdc1","1","-0.516","0.135","-4.068e-02"
"Cblb","1","0.516","0.254","5.029e-02"
"Eif3f","1","0.516","0.173","3.732e-02"
"Supt5","1","0.516","0.198","4.766e-02"
"Reps2","1","-0.516","0.207","-5.228e-02"
"Edc3","1","0.516","5.819e-02","2.330e-02"
"Dnpep","1","-0.515","0.329","-5.628e-02"
"Gpsm3","1","-0.515","6.413e-02","-2.486e-02"
"Rack1","1","-0.515","0.561","-7.276e-02"
"Chn2","1","0.515","0.162","3.836e-02"
"Nup37","1","0.515","5.192e-02","2.040e-02"
"Dcun1d1","1","-0.515","7.383e-02","-2.365e-02"
"Prom2","1","0.514","0.181","4.299e-02"
"Glipr2","1","0.514","1.702e-02","1.444e-02"
"Asb8","1","-0.514","0.189","-4.559e-02"
"Alg11","1","-0.514","8.911e-02","-3.055e-02"
"Capza2","1","-0.514","0.216","-4.581e-02"
"Prdx5","1","-0.513","0.490","-6.547e-02"
"Zdhhc1","1","0.513","0.142","4.495e-02"
"Atp6v1h","1","0.513","0.344","5.437e-02"
"Zbtb7c","1","-0.512","0.560","-7.245e-02"
"Washc1","1","-0.512","0.276","-5.219e-02"
"Il17rc","1","-0.512","0.231","-4.375e-02"
"Fcrls","1","0.512","4.378e-02","3.619e-02"
"Agpat2","1","-0.512","0.646","-7.646e-02"
"Fam49a","1","0.512","1.462e-02","1.029e-02"
"Syp","1","0.512","1.370e-02","9.564e-03"
"Tube1","1","-0.512","1.999e-02","-1.356e-02"
"Zfp422","1","-0.512","7.641e-02","-2.621e-02"
"Rwdd2b","1","-0.512","1.725e-02","-9.101e-03"
"Pdhx","1","-0.512","0.144","-3.617e-02"
"B3gnt9","1","0.512","9.188e-03","5.926e-03"
"Gadd45b","1","0.511","0.217","5.314e-02"
"Ero1lb","1","0.511","0.150","4.198e-02"
"Fign","1","-0.511","2.357e-02","-1.588e-02"
"Ppfia1","1","-0.511","0.491","-6.587e-02"
"Prxl2b","1","-0.511","1.729e-02","-1.127e-02"
"Birc3","1","-0.511","5.829e-02","-2.151e-02"
"Itgb3bp","1","0.510","2.743e-02","1.399e-02"
"Tnip2","1","0.510","0.306","5.269e-02"
"Cox6a1","1","-0.510","0.715","-7.674e-02"
"Utp11","1","-0.510","0.661","-7.640e-02"
"Eef1akmt3","1","0.510","4.777e-02","2.367e-02"
"Slc38a2","1","0.510","0.738","7.391e-02"
"Ptbp2","1","-0.509","0.107","-3.545e-02"
"Hook3","1","-0.509","0.258","-5.227e-02"
"Tmem50a","1","0.509","0.472","6.381e-02"
"Tecr","1","-0.509","0.568","-6.575e-02"
"Casp7","1","-0.509","0.254","-5.044e-02"
"Ifnlr1","1","0.509","0.313","5.945e-02"
"Tbc1d1","1","-0.508","0.110","-3.347e-02"
"Gatd3a","1","0.508","0.203","4.453e-02"
"Snx8","1","-0.508","7.668e-02","-2.425e-02"
"Snrnp25","1","0.508","5.862e-02","1.954e-02"
"Fndc3b","1","-0.508","0.292","-5.131e-02"
"Ube2b","1","0.508","0.489","6.642e-02"
"Zfp760","1","-0.508","3.561e-02","-2.038e-02"
"Cnot3","1","-0.508","0.288","-5.545e-02"
"Ring1","1","0.507","0.262","4.782e-02"
"Spry2","1","0.507","0.108","3.200e-02"
"Pnrc1","1","0.507","0.230","4.410e-02"
"Rtf1","1","-0.507","0.173","-4.604e-02"
"Tjp1","1","0.506","0.478","6.813e-02"
"Fam171a2","1","0.506","1.574e-02","1.309e-02"
"Mfsd2a","1","0.506","0.160","4.418e-02"
"Tha1","1","0.506","6.298e-02","2.257e-02"
"Usp21","1","-0.506","0.107","-3.149e-02"
"Arpc5","1","-0.505","0.731","-7.175e-02"
"Ranbp2","1","-0.505","0.471","-6.682e-02"
"Atp2c1","1","-0.505","0.492","-6.332e-02"
"Usp20","1","0.505","6.641e-02","2.591e-02"
"Rab20","1","-0.505","0.114","-3.510e-02"
"Smim7","1","0.504","0.203","4.491e-02"
"Creb3l4","1","0.504","2.685e-02","1.253e-02"
"Glb1l","1","-0.504","4.519e-02","-2.377e-02"
"Appl1","1","-0.504","0.138","-4.328e-02"
"Rnf181","1","-0.504","0.760","-7.912e-02"
"Tusc2","1","-0.504","0.198","-4.307e-02"
"Nfe2l1","1","-0.504","0.433","-6.486e-02"
"Gpatch2l","1","0.503","0.302","5.815e-02"
"Mapk12","1","0.503","1.787e-02","1.029e-02"
"Frat2","1","0.503","5.081e-02","2.309e-02"
"Igf2r","1","0.503","0.222","3.821e-02"
"Prmt3","1","0.503","0.129","4.444e-02"
"Eif2b1","1","-0.503","0.151","-3.612e-02"
"Cenpn","1","0.502","9.684e-03","5.690e-03"
"Tbc1d22b","1","-0.502","0.319","-5.029e-02"
"Igsf23","1","0.502","8.344e-02","2.398e-02"
"Nae1","1","-0.502","0.348","-5.675e-02"
"Ak2","1","-0.502","0.769","-7.835e-02"
"Herc2","1","0.502","0.193","4.548e-02"
"Selenoi","1","0.501","0.701","7.333e-02"
"Eif2ak1","1","0.501","0.112","3.108e-02"
"Vbp1","1","-0.501","0.113","-2.966e-02"
"Acadsb","1","0.500","0.129","3.406e-02"
"Tiparp","1","0.500","0.160","4.217e-02"
"Psme1","1","0.500","0.230","4.867e-02"
"Tor1aip1","1","-0.500","0.281","-5.326e-02"
"Fopnl","1","-0.500","9.822e-02","-2.772e-02"
"Slc8b1","1","0.500","8.225e-02","3.161e-02"
"Eppk1","1","0.499","0.988","9.456e-02"
"Faf1","1","-0.499","0.648","-7.056e-02"
"Ppp1r15b","1","-0.499","0.435","-5.650e-02"
"Wrnip1","1","0.499","0.168","3.765e-02"
"Hrct1","1","-0.499","7.527e-02","-2.238e-02"
"Slc12a2","1","0.499","0.807","8.116e-02"
"Mageh1","1","-0.498","4.797e-02","-2.703e-02"
"Slc10a7","1","0.498","0.344","5.729e-02"
"Sbk1","1","0.498","3.802e-02","2.196e-02"
"Gosr1","1","0.498","0.237","4.915e-02"
"Pip4p2","1","-0.498","7.534e-02","-2.432e-02"
"Csnk1e","1","0.498","0.406","6.557e-02"
"Setd6","1","-0.498","0.333","-5.601e-02"
"Gpr55","1","0.497","6.090e-02","3.140e-02"
"Ubl3","1","0.497","0.595","6.410e-02"
"Hist1h2ap","1","-0.497","7.237e-02","-3.559e-02"
"Acox2","1","-0.497","9.400e-02","-3.394e-02"
"R3hcc1","1","0.497","1.729e-02","1.033e-02"
"Maml1","1","-0.496","0.116","-3.217e-02"
"Zfp574","1","-0.496","9.322e-02","-2.550e-02"
"Pigg","1","0.496","0.157","3.689e-02"
"Zfp790","1","-0.496","4.651e-02","-2.194e-02"
"Trp53bp2","1","0.496","0.365","6.075e-02"
"Ip6k1","1","-0.496","0.638","-7.382e-02"
"Socs4","1","-0.496","0.158","-4.106e-02"
"Zfp330","1","-0.496","0.264","-4.875e-02"
"Golph3","1","-0.496","1.155","-8.101e-02"
"Kat2a","1","-0.496","0.205","-4.411e-02"
"Tgfbi","1","-0.496","3.182e-02","-1.850e-02"
"Xpa","1","0.495","0.121","3.342e-02"
"Basp1","1","0.495","0.605","7.018e-02"
"Tmem54","1","0.495","0.823","7.569e-02"
"Med20","1","-0.495","0.219","-4.817e-02"
"Hbp1","1","0.495","0.224","4.807e-02"
"Mrm1","1","-0.495","4.101e-02","-2.468e-02"
"Stx8","1","-0.495","0.684","-7.602e-02"
"Timm22","1","-0.495","0.137","-3.825e-02"
"Gale","1","-0.495","1.254","-9.102e-02"
"Thumpd1","1","0.494","8.311e-02","2.731e-02"
"Creb3","1","-0.494","0.408","-5.621e-02"
"Hprt","1","-0.494","0.188","-4.505e-02"
"Slco3a1","1","0.494","2.813e-02","1.179e-02"
"Klhl2","1","0.494","0.117","3.188e-02"
"Pms1","1","0.494","8.974e-03","5.557e-03"
"Mitd1","1","-0.494","8.376e-02","-2.739e-02"
"Ggt6","1","-0.493","1.409e-02","-8.921e-03"
"Dnmbp","1","0.493","0.514","6.936e-02"
"Zmat2","1","-0.493","0.463","-6.293e-02"
"H1f0","1","-0.493","0.623","-7.003e-02"
"Serpinb5","1","-0.493","6.055e-02","-2.476e-02"
"Ankrd52","1","0.493","0.196","4.114e-02"
"Pnliprp2","1","-0.492","0.146","-3.871e-02"
"Higd2a","1","-0.492","0.152","-3.207e-02"
"Plpp2","1","-0.492","0.959","-7.906e-02"
"C1qbp","1","0.492","7.203e-02","2.784e-02"
"Zfp839","1","0.492","0.104","3.472e-02"
"Ints6","1","-0.492","0.322","-5.428e-02"
"Cradd","1","0.492","7.471e-02","2.630e-02"
"Agpat4","1","-0.492","0.967","-7.601e-02"
"B3glct","1","-0.492","3.198e-02","-1.594e-02"
"Neurl1b","1","-0.492","3.823e-02","-2.342e-02"
"Dnaaf5","1","-0.492","2.888e-02","-1.302e-02"
"Psd3","1","0.492","0.126","3.400e-02"
"Cyhr1","1","-0.491","0.349","-5.574e-02"
"Nr4a2","1","-0.491","0.101","-3.333e-02"
"Naa35","1","-0.491","0.107","-3.296e-02"
"Llgl1","1","0.491","0.245","4.984e-02"
"Reep6","1","0.491","2.905e-02","1.374e-02"
"Golga2","1","-0.491","0.592","-6.828e-02"
"Pomt1","1","-0.491","6.136e-02","-1.974e-02"
"Rbm22","1","0.490","9.868e-02","2.828e-02"
"Tasor","1","-0.490","0.126","-3.451e-02"
"Ptcd1","1","-0.490","4.641e-02","-2.143e-02"
"Setd4","1","0.490","0.504","6.316e-02"
"Rnf44","1","0.490","0.675","7.205e-02"
"Scyl1","1","-0.490","0.286","-5.102e-02"
"Calml4","1","-0.489","0.117","-3.250e-02"
"Ly6m","1","-0.489","0.172","-4.445e-02"
"Setx","1","-0.489","4.156e-02","-1.776e-02"
"Akp3","1","-0.489","0.139","-3.861e-02"
"Brms1","1","-0.488","0.531","-6.412e-02"
"Grn","1","0.488","0.680","6.738e-02"
"Zfp317","1","0.488","5.296e-02","2.774e-02"
"Rnf219","1","0.488","9.134e-02","3.205e-02"
"Rbm41","1","0.488","9.483e-02","3.168e-02"
"Ralgapb","1","-0.488","0.132","-3.146e-02"
"Ptpn9","1","-0.488","0.129","-3.641e-02"
"Pgls","1","0.488","0.144","3.389e-02"
"Gga2","1","-0.488","7.151e-02","-2.472e-02"
"BC017158","1","0.488","6.072e-02","2.321e-02"
"Alas1","1","-0.488","0.607","-6.712e-02"
"Agtrap","1","-0.488","7.332e-02","-2.288e-02"
"Arhgap10","1","-0.488","0.473","-6.953e-02"
"Mynn","1","0.488","0.119","3.594e-02"
"Eea1","1","-0.487","0.224","-4.436e-02"
"Rbm47","1","-0.487","1.382","-8.663e-02"
"Serpinc1","1","-0.486","5.827e-02","-2.355e-02"
"Mt1","1","-0.486","1.351","-0.122"
"Snrpf","1","0.486","0.133","3.756e-02"
"Luzp1","1","0.486","0.196","4.003e-02"
"Frk","1","0.486","0.292","4.987e-02"
"Cdnf","1","-0.486","1.931e-02","-1.086e-02"
"Tax1bp1","1","0.485","0.690","8.056e-02"
"Ostf1","1","-0.485","0.326","-4.848e-02"
"Ubxn1","1","0.485","0.821","7.955e-02"
"Ston2","1","-0.485","0.543","-6.478e-02"
"Nbn","1","-0.485","8.033e-02","-3.039e-02"
"Mtch1","1","0.485","0.748","7.276e-02"
"Wipf1","1","0.485","8.900e-03","5.429e-03"
"Srek1","1","-0.485","0.443","-6.413e-02"
"Rptor","1","-0.484","0.226","-4.745e-02"
"Tssc4","1","-0.484","0.147","-3.769e-02"
"Rprd2","1","-0.484","0.299","-5.230e-02"
"Itih2","1","-0.484","3.865e-02","-2.463e-02"
"Med26","1","-0.484","4.564e-02","-1.821e-02"
"Socs3","1","0.484","0.171","4.018e-02"
"Pcnx","1","0.484","5.995e-02","2.361e-02"
"Trpt1","1","-0.483","6.616e-02","-2.586e-02"
"Rhbdd3","1","-0.483","7.405e-02","-2.322e-02"
"Kif23","1","0.483","1.918e-02","1.468e-02"
"Klf7","1","0.483","0.297","5.358e-02"
"Trim2","1","-0.483","0.376","-5.400e-02"
"Ubald2","1","0.483","0.510","6.218e-02"
"Sytl4","1","0.482","0.216","4.633e-02"
"Ndufs8","1","0.482","0.245","4.231e-02"
"Ankrd13b","1","0.482","9.737e-02","2.875e-02"
"Ghitm","1","0.482","0.365","5.488e-02"
"Dpy30","1","0.481","9.135e-02","2.569e-02"
"Gramd4","1","-0.481","0.861","-7.683e-02"
"Btbd1","1","-0.481","9.749e-02","-3.249e-02"
"Bmi1","1","-0.481","4.372e-02","-1.409e-02"
"Egln1","1","-0.481","0.310","-5.317e-02"
"Chm","1","0.480","0.119","3.582e-02"
"Kyat3","1","0.480","3.961e-02","2.111e-02"
"Spice1","1","0.480","4.160e-02","1.903e-02"
"Inpp5j","1","0.480","3.919e-02","1.828e-02"
"Slc9a6","1","-0.480","0.207","-4.059e-02"
"Ttc23","1","0.480","7.285e-02","3.138e-02"
"Fut10","1","-0.480","2.300e-02","-1.603e-02"
"Siah1a","1","0.480","9.725e-02","3.116e-02"
"Aida","1","0.480","6.966e-02","3.261e-02"
"Zcchc4","1","-0.479","0.105","-3.288e-02"
"Lats1","1","-0.479","4.693e-02","-1.528e-02"
"Vti1a","1","-0.479","0.851","-7.504e-02"
"Dok1","1","-0.479","0.203","-4.154e-02"
"Idh3a","1","-0.479","0.214","-3.857e-02"
"Sec31b","1","0.479","3.859e-02","1.896e-02"
"Wbp1","1","-0.478","0.335","-4.809e-02"
"Cyren","1","0.478","0.132","4.068e-02"
"Rab13","1","0.478","6.451e-02","2.705e-02"
"Nop53","1","-0.478","0.499","-5.767e-02"
"Stk11","1","0.478","0.483","6.388e-02"
"Mboat2","1","0.477","0.120","3.128e-02"
"Hibadh","1","-0.477","0.227","-3.841e-02"
"Gsto1","1","-0.477","3.353","-8.199e-02"
"Lingo4","1","0.477","1.044e-02","8.089e-03"
"Gpr153","1","-0.477","3.732e-02","-2.341e-02"
"Uty","1","-0.477","0.187","-4.106e-02"
"Cep44","1","0.477","4.037e-02","2.159e-02"
"Bpnt1","1","-0.477","0.446","-6.230e-02"
"Ppm1d","1","0.477","0.128","3.163e-02"
"Plxnb2","1","-0.476","1.541","-8.097e-02"
"Wdhd1","1","-0.476","3.087e-02","-1.938e-02"
"Rc3h1","1","0.476","0.584","6.963e-02"
"Gys1","1","-0.476","7.386e-02","-2.168e-02"
"Syt5","1","0.475","5.508e-02","2.698e-02"
"Cdc42bpa","1","-0.475","0.293","-4.924e-02"
"Abhd18","1","0.475","5.023e-02","2.490e-02"
"Zfp106","1","-0.475","0.405","-5.986e-02"
"Mtrf1l","1","-0.475","0.189","-4.432e-02"
"Ddrgk1","1","-0.475","0.404","-5.388e-02"
"Hps4","1","0.475","0.158","3.848e-02"
"Mettl16","1","-0.475","7.024e-02","-2.358e-02"
"Atp6ap2","1","-0.474","0.351","-5.001e-02"
"Tlr3","1","0.474","5.401e-02","2.281e-02"
"B3gnt6","1","-0.474","2.599e-02","-1.787e-02"
"Pgm5","1","0.474","1.561e-02","1.199e-02"
"Prpf6","1","0.474","0.274","4.737e-02"
"Stk16","1","0.473","0.634","6.846e-02"
"F10","1","0.473","1.470e-02","1.128e-02"
"Ilrun","1","-0.473","0.734","-7.467e-02"
"Zfp296","1","-0.473","1.679e-02","-1.153e-02"
"Slc25a38","1","-0.473","0.124","-2.851e-02"
"Als2","1","-0.473","6.808e-02","-2.116e-02"
"Gps1","1","0.473","0.309","5.047e-02"
"Pik3r4","1","0.472","2.436e-02","8.990e-03"
"Klhl5","1","0.472","8.791e-02","2.759e-02"
"Plpp3","1","0.472","0.150","3.835e-02"
"Atf4","1","-0.472","0.241","-4.077e-02"
"Usp36","1","-0.472","0.163","-4.110e-02"
"Top3b","1","0.471","0.376","6.227e-02"
"Gphn","1","0.471","2.571e-02","1.077e-02"
"Elmo1","1","0.471","0.652","7.120e-02"
"Ehmt1","1","-0.471","0.369","-5.515e-02"
"Snx4","1","0.470","0.220","4.340e-02"
"Fastkd1","1","-0.470","7.518e-02","-2.784e-02"
