"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Mark2","0.937","-0.895","0.894","-9.249e-02"
"Dbf4","0.937","0.895","3.274e-02","2.337e-02"
"Nufip2","0.938","-0.894","0.363","-6.828e-02"
"Kctd21","0.938","-0.894","2.792e-02","-1.565e-02"
"Nlrc3","0.938","-0.894","4.463e-03","-6.437e-03"
"Pusl1","0.938","0.893","9.952e-03","9.632e-03"
"Synm","0.939","-0.893","5.321e-03","-7.675e-03"
"Svbp","0.939","-0.893","5.096e-02","-2.775e-02"
"Wrap53","0.939","0.893","8.733e-02","4.072e-02"
"Nup54","0.940","0.892","4.758e-02","3.139e-02"
"Taf10","0.940","-0.892","4.872e-02","-2.501e-02"
"Duox1","0.940","-0.892","5.535e-03","-7.983e-03"
"Eqtn","0.940","0.892","2.276e-02","3.166e-02"
"Klf16","0.940","-0.892","0.124","-4.264e-02"
"Hlx","0.940","-0.892","5.561e-03","-8.020e-03"
"Gtf3c6","0.940","-0.891","0.104","-3.716e-02"
"Frmd4b","0.940","0.891","0.577","0.100"
"Ccnt1","0.940","0.891","0.194","6.194e-02"
"Pgap3","0.940","0.891","7.554e-02","3.623e-02"
"Zfp24","0.940","0.891","8.249e-02","3.772e-02"
"Fbxw11","0.940","0.891","0.481","8.068e-02"
"Dmtn","0.940","-0.891","7.397e-03","-1.067e-02"
"Acp1","0.940","0.890","0.130","4.072e-02"
"Cfap410","0.940","-0.890","4.496e-03","-6.485e-03"
"Tnfaip8l2","0.941","-0.890","5.488e-03","-7.916e-03"
"Mccc1","0.941","-0.890","6.543e-02","-3.055e-02"
"Chaf1b","0.941","-0.890","4.509e-03","-6.504e-03"
"Vsig8","0.941","-0.890","4.642e-03","-6.694e-03"
"Mtx1","0.941","0.890","5.867e-02","3.107e-02"
"Tiam1","0.941","-0.890","3.267e-02","-2.188e-02"
"Coro1a","0.941","0.889","4.120e-02","3.273e-02"
"Wbp1l","0.941","-0.889","0.782","-8.311e-02"
"Uso1","0.943","0.888","0.401","7.748e-02"
"Nr1h2","0.943","0.888","0.554","7.660e-02"
"Tgtp2","0.943","-0.888","5.921e-03","-8.540e-03"
"Zc3h13","0.943","0.887","0.113","4.453e-02"
"Plxnc1","0.943","-0.887","5.089e-03","-7.340e-03"
"Med14","0.943","0.887","0.123","5.121e-02"
"Ripor3","0.943","-0.887","5.895e-03","-8.502e-03"
"BC005624","0.943","0.887","0.150","4.837e-02"
"Ftl1-ps1","0.943","-0.887","2.245e-02","-2.009e-02"
"Pafah1b3","0.943","0.887","0.227","6.262e-02"
"Tinag","0.943","0.887","4.355e-03","6.018e-03"
"Abcb1b","0.944","-0.886","5.527e-03","-7.972e-03"
"Poll","0.944","-0.886","2.218e-02","-2.217e-02"
"Wdr90","0.944","0.886","4.419e-02","2.515e-02"
"Gid4","0.944","-0.886","2.928e-02","-2.060e-02"
"Vps4a","0.944","0.885","0.142","4.493e-02"
"Pfkl","0.944","0.885","0.452","7.683e-02"
"Rnf26","0.945","0.885","4.467e-03","6.158e-03"
"Agt","0.945","-0.884","7.281e-03","-1.050e-02"
"Bgn","0.946","0.884","0.185","5.088e-02"
"Tdp2","0.946","0.884","0.200","5.760e-02"
"Mitf","0.946","-0.883","5.194e-03","-7.491e-03"
"Dnm3","0.946","-0.883","8.850e-03","-1.276e-02"
"Serpinb6b","0.946","-0.883","6.074e-03","-8.760e-03"
"Jph2","0.946","0.883","1.225e-02","1.080e-02"
"Espl1","0.946","0.883","1.572e-02","1.829e-02"
"Shld3","0.946","0.883","1.903e-02","1.400e-02"
"Ly6g2","0.947","0.882","1.309e-02","1.103e-02"
"Ypel2","0.947","0.882","0.167","5.400e-02"
"Rec8","0.947","0.882","4.750e-03","6.524e-03"
"Mars","0.947","0.882","9.545e-02","3.761e-02"
"Tefm","0.947","-0.882","1.654e-02","-2.386e-02"
"Grb2","0.948","-0.881","0.184","-4.935e-02"
"Hdc","0.948","0.881","1.574e-02","1.826e-02"
"Srpr","0.948","-0.881","0.281","-5.055e-02"
"Mlf1","0.948","-0.881","5.642e-03","-8.138e-03"
"Zfp93","0.949","-0.880","4.034e-03","-5.818e-03"
"Zfp58","0.949","0.879","4.374e-03","5.990e-03"
"Tmem185a","0.950","0.879","3.914e-02","2.327e-02"
"Siglecg","0.950","-0.879","5.970e-03","-8.610e-03"
"Fcer2a","0.950","-0.879","8.751e-03","-1.262e-02"
"Htatip2","0.950","-0.879","0.793","-9.335e-02"
"Pgam1","0.950","-0.879","0.491","-7.329e-02"
"Mfsd9","0.950","-0.879","0.112","-3.017e-02"
"Lin54","0.950","-0.878","6.272e-02","-2.860e-02"
"Dtwd1","0.950","-0.878","5.347e-03","-7.712e-03"
"Mynn","0.951","0.878","8.397e-02","3.861e-02"
"Nans","0.951","0.878","0.105","4.073e-02"
"Tjap1","0.951","0.878","0.255","6.234e-02"
"Pxylp1","0.951","-0.877","5.949e-03","-8.580e-03"
"Lpxn","0.951","-0.877","4.714e-03","-6.798e-03"
"Kif20a","0.951","-0.877","5.754e-03","-8.300e-03"
"Styk1","0.951","-0.877","1.021","-9.643e-02"
"Adamtsl5","0.951","-0.877","0.180","-5.003e-02"
"Tcn2","0.951","-0.876","0.486","-6.895e-02"
"Ly6d","0.951","-0.876","2.052","-0.150"
"Ppp1r3e","0.951","0.876","1.753e-02","1.402e-02"
"Zfand3","0.953","-0.875","0.628","-7.872e-02"
"Zdhhc8","0.953","0.875","3.692e-02","2.161e-02"
"Tctex1d2","0.953","-0.875","1.223e-02","-1.765e-02"
"Ahsa2","0.953","0.875","8.547e-02","3.253e-02"
"Sfxn4","0.953","-0.875","5.556e-03","-8.013e-03"
"Cenpl","0.953","-0.874","1.724e-02","-1.226e-02"
"Prdm10","0.954","-0.874","0.104","-3.930e-02"
"Rnf11","0.954","0.873","0.203","5.219e-02"
"Sat2","0.954","-0.873","4.936e-03","-7.119e-03"
"Rab35","0.955","0.873","0.450","7.746e-02"
"Agk","0.955","0.872","7.373e-03","6.920e-03"
"Tjp1","0.955","0.872","0.694","8.255e-02"
"Fcrls","0.955","0.872","3.647e-03","4.949e-03"
"Zfp82","0.955","0.872","3.647e-03","4.949e-03"
"Unc5a","0.955","0.872","3.647e-03","4.949e-03"
"Fam136a","0.955","-0.872","6.434e-02","-2.813e-02"
"Vps35","0.955","-0.872","0.131","-4.849e-02"
"Acsl1","0.955","0.872","0.109","3.803e-02"
"Erp29","0.955","0.871","0.533","7.651e-02"
"Zbtb39","0.956","0.871","0.119","4.426e-02"
"Trip13","0.956","-0.871","8.599e-03","-1.240e-02"
"E2f2","0.956","0.871","4.794e-02","2.641e-02"
"Mcm10","0.956","0.871","0.116","3.936e-02"
"Ric1","0.956","0.871","0.122","4.069e-02"
"Pop7","0.956","-0.871","2.695e-02","-1.702e-02"
"Aacs","0.956","-0.871","0.145","-4.173e-02"
"Ralgps2","0.956","0.870","0.594","7.822e-02"
"Asnsd1","0.956","-0.870","7.988e-02","-3.293e-02"
"Ufsp1","0.956","0.870","0.101","4.168e-02"
"Rab28","0.956","0.870","0.277","6.030e-02"
"Atp1b1","0.956","-0.870","2.450","-0.110"
"Aspg","0.956","-0.870","4.690e-03","-6.764e-03"
"Wscd2","0.957","-0.869","4.274e-03","-6.164e-03"
"Cd34","0.957","0.869","1.795e-02","1.216e-02"
"Rab10","0.958","-0.868","0.362","-6.694e-02"
"Spsb1","0.958","0.868","3.336e-02","2.220e-02"
"Mgam2-ps","0.958","0.868","6.193e-03","8.357e-03"
"Ndc80","0.958","0.868","6.193e-03","8.357e-03"
"Aak1","0.958","0.868","0.322","7.127e-02"
"Kif2a","0.958","0.868","4.045e-02","2.289e-02"
"Pcmtd2","0.958","0.867","0.147","4.383e-02"
"Mdn1","0.959","-0.867","5.808e-03","-8.376e-03"
"Mllt1","0.959","-0.866","9.006e-02","-3.113e-02"
"Zmat2","0.959","0.866","0.389","6.574e-02"
"Gemin7","0.959","-0.866","0.164","-4.003e-02"
"Fam174b","0.960","-0.866","0.267","-5.920e-02"
"Asf1b","0.960","-0.866","4.359e-03","-6.287e-03"
"Rapgef1","0.960","-0.865","8.899e-02","-3.160e-02"
"Zfp111","0.961","-0.865","4.377e-03","-6.312e-03"
"Ppp1cb","0.961","-0.864","0.977","-8.556e-02"
"Gbp4","0.961","-0.864","5.893e-03","-8.499e-03"
"C8g","0.962","-0.864","4.402e-03","-6.348e-03"
"Ndrg2","0.962","0.864","2.156e-02","2.362e-02"
"Nadk2","0.962","0.864","1.311e-02","1.175e-02"
"Pdk1","0.962","0.864","0.107","3.725e-02"
"Myh11","0.962","0.863","7.287e-02","3.674e-02"
"Idi1","0.962","0.863","6.823e-02","3.993e-02"
"Txndc11","0.963","0.863","0.211","6.191e-02"
"Aimp1","0.963","0.862","0.118","3.989e-02"
"Ppic","0.963","-0.862","4.801e-02","-2.269e-02"
"Atf3","0.963","0.862","1.442","0.155"
"Rufy3","0.963","0.862","0.177","5.106e-02"
"Fam83f","0.963","-0.862","0.148","-4.025e-02"
"Vps4b","0.963","0.862","0.282","6.015e-02"
"Borcs7","0.963","-0.862","3.497e-02","-1.872e-02"
"Anpep","0.963","-0.862","5.455e-02","-2.582e-02"
"Helq","0.963","-0.861","6.337e-02","-2.934e-02"
"Rsrc1","0.963","0.861","3.211e-02","1.896e-02"
"Pde5a","0.963","-0.861","7.708e-02","-3.007e-02"
"Ptch2","0.963","-0.861","5.857e-03","-8.447e-03"
"Zfp790","0.963","0.861","2.914e-02","2.222e-02"
"Stk17b","0.963","-0.861","0.363","-7.129e-02"
"Gphn","0.963","0.861","6.444e-02","2.951e-02"
"Pik3cg","0.963","0.861","3.674e-03","4.911e-03"
"Tpcn2","0.963","0.860","0.286","6.160e-02"
"Nosip","0.963","-0.860","0.155","-3.967e-02"
"Ky","0.963","0.860","1.179e-02","1.413e-02"
"Tmtc3","0.964","-0.860","5.157e-02","-2.502e-02"
"Prr16","0.964","-0.860","8.387e-03","-1.210e-02"
"Glul","0.964","-0.860","0.511","-8.088e-02"
"Psd3","0.964","0.860","0.127","4.290e-02"
"Ift81","0.964","0.859","2.129e-02","1.849e-02"
"Yae1d1","0.964","-0.859","1.388e-02","-1.047e-02"
"Trub2","0.964","0.859","5.950e-02","2.972e-02"
"Ldb1","0.964","-0.859","0.156","-4.444e-02"
"Ttc13","0.964","-0.859","6.784e-02","-2.537e-02"
"Ociad1","0.964","0.859","0.248","6.355e-02"
"Snhg11","0.964","0.858","9.035e-03","7.629e-03"
"Zfp655","0.964","-0.858","0.257","-5.778e-02"
"Cc2d2a","0.964","0.858","1.974e-02","2.368e-02"
"Cep78","0.964","0.858","4.820e-03","6.423e-03"
"Gpr55","0.964","0.858","0.176","5.059e-02"
"Rhoh","0.964","0.858","1.599e-02","1.790e-02"
"Lmf1","0.964","0.858","8.442e-02","3.855e-02"
"Uxt","0.964","0.858","4.934e-02","2.573e-02"
"Fbxw2","0.964","0.858","0.205","5.730e-02"
"Tmem220","0.964","0.858","7.454e-02","4.121e-02"
"Kpnb1","0.965","0.857","9.068e-02","3.894e-02"
"Prrc2c","0.965","-0.857","0.290","-6.284e-02"
"Vezf1","0.965","-0.857","6.012e-02","-2.311e-02"
"Skp2","0.965","-0.857","6.422e-02","-2.570e-02"
"Mex3a","0.965","0.857","3.016e-03","4.011e-03"
"Tnfrsf10b","0.965","-0.857","3.368e-02","-1.810e-02"
"Gpn2","0.965","-0.856","8.954e-02","-3.358e-02"
"Lrfn3","0.965","-0.856","5.289e-03","-7.628e-03"
"Vps72","0.965","-0.856","0.105","-3.685e-02"
"Pex10","0.966","0.856","1.805e-02","2.030e-02"
"Mpzl3","0.966","0.855","0.802","8.805e-02"
"Rnf8","0.966","0.855","9.319e-02","3.972e-02"
"Anxa10","0.966","-0.855","3.444","-7.209e-02"
"Syngr2","0.966","0.855","0.638","8.477e-02"
"Gsdma","0.966","0.855","1.269e-02","1.498e-02"
"Dusp16","0.966","0.855","0.137","4.690e-02"
"Card10","0.966","0.855","0.127","4.592e-02"
"C1qc","0.966","-0.855","1.839e-02","-1.315e-02"
"Mtrf1l","0.966","0.855","7.307e-02","3.872e-02"
"Rnf103","0.966","-0.855","0.876","-8.781e-02"
"Prnp","0.966","-0.855","4.507e-02","-2.456e-02"
"Txlna","0.966","-0.854","0.102","-3.170e-02"
"Pank2","0.966","0.854","0.188","5.127e-02"
"Phf21a","0.967","0.854","0.224","5.613e-02"
"Cep350","0.967","-0.854","0.635","-8.512e-02"
"Prdx1","0.968","0.852","0.602","8.759e-02"
"Hinfp","0.968","0.852","7.575e-02","4.133e-02"
"Mmp10","0.969","-0.852","4.713e-03","-6.798e-03"
"S100z","0.969","0.851","1.305e-02","1.555e-02"
"Serf1","0.969","0.851","3.456e-03","4.565e-03"
"Armcx2","0.969","-0.851","5.737e-03","-8.274e-03"
"Nck1","0.970","0.851","0.309","7.175e-02"
"Pdpk1","0.970","-0.851","0.219","-5.159e-02"
"Slamf8","0.970","-0.850","5.609e-03","-8.090e-03"
"Dapk1","0.971","0.850","9.883e-02","3.728e-02"
"Tgfbi","0.971","0.849","6.133e-02","2.919e-02"
"Ccdc88b","0.971","0.849","3.384e-02","2.302e-02"
"Dhcr24","0.971","-0.849","0.476","-7.731e-02"
"Med22","0.971","-0.849","7.988e-02","-3.609e-02"
"Arhgap44","0.971","0.849","3.080e-02","2.258e-02"
"Tmem70","0.971","0.849","3.385e-02","2.327e-02"
"Arhgap15","0.972","-0.848","6.794e-03","-9.799e-03"
"Kdm2b","0.972","0.848","2.838e-02","1.939e-02"
"Rbpms2","0.972","0.848","1.025e-02","9.718e-03"
"Yod1","0.972","-0.848","0.190","-5.361e-02"
"Glrx","0.972","-0.848","0.226","-5.703e-02"
"Zfp317","0.972","0.848","3.084e-02","2.397e-02"
"Tnpo3","0.972","0.848","0.208","4.535e-02"
"Arhgap39","0.972","0.847","5.904e-02","3.073e-02"
"Ctnnb1","0.972","-0.847","1.559","-8.734e-02"
"Bora","0.972","0.847","2.669e-02","2.163e-02"
"Myo15b","0.972","0.847","2.357","0.119"
"Tmed3","0.973","-0.847","0.233","-4.792e-02"
"Hdhd2","0.973","-0.846","2.588e-02","-1.362e-02"
"Tm9sf2","0.973","-0.846","0.509","-6.996e-02"
"Arhgap17","0.973","0.846","0.346","7.185e-02"
"Mettl8","0.973","-0.846","6.110e-02","-3.481e-02"
"Ctsf","0.973","0.846","1.691e-02","1.907e-02"
"Retreg1","0.973","0.846","0.175","5.168e-02"
"Prss32","0.973","0.845","0.291","7.536e-02"
"Mks1","0.973","0.845","4.367e-02","3.087e-02"
"Cyp3a11","0.974","-0.845","5.375e-03","-7.753e-03"
"Alad","0.974","-0.845","0.336","-6.168e-02"
"Gpr21","0.974","0.845","1.353e-02","1.485e-02"
"Cutc","0.974","0.845","5.313e-02","2.939e-02"
"Ntn5","0.974","-0.844","2.649e-02","-1.664e-02"
"Hist3h2a","0.974","-0.844","2.491e-02","-1.678e-02"
"Hpcal1","0.974","0.844","3.894e-02","2.122e-02"
"Scd2","0.975","0.844","6.762e-02","3.246e-02"
"Esam","0.975","-0.844","9.318e-02","-3.615e-02"
"Brd4","0.975","-0.844","0.529","-7.577e-02"
"Larp7","0.975","-0.843","2.306e-02","-1.536e-02"
"Tra2b","0.975","-0.843","0.117","-3.764e-02"
"Wdr54","0.975","0.843","1.106e-02","1.021e-02"
"Slk","0.975","0.843","1.082","8.595e-02"
"Clec16a","0.975","0.843","3.331e-02","2.156e-02"
"Fgfr1","0.976","0.842","2.227e-02","1.402e-02"
"Fgf7","0.976","0.842","1.150e-02","1.330e-02"
"Zfp629","0.976","0.842","1.155e-02","1.073e-02"
"Edem1","0.976","-0.842","0.835","-8.298e-02"
"Col5a1","0.976","-0.842","2.897e-02","-1.662e-02"
"Pygo2","0.977","0.841","0.305","5.677e-02"
"Lyz2","0.977","0.841","7.231e-02","2.956e-02"
"Usp31","0.977","0.841","6.482e-03","7.510e-03"
"Zbtb45","0.977","0.841","3.726e-02","2.298e-02"
"Pdcd11","0.977","0.841","4.170e-02","2.599e-02"
"Ndufb6","0.977","0.841","0.759","8.637e-02"
"Pskh1","0.977","0.840","4.768e-02","2.219e-02"
"Rab4b","0.977","0.840","0.311","6.452e-02"
"Gorasp1","0.977","0.840","2.050e-02","1.699e-02"
"Miga2","0.977","-0.840","9.958e-02","-3.544e-02"
"Zscan21","0.977","-0.840","5.827e-02","-2.898e-02"
"Unc5cl","0.977","0.840","0.110","3.780e-02"
"Pim3","0.978","-0.839","0.275","-6.010e-02"
"Fkbp5","0.978","0.839","2.296e-02","2.064e-02"
"Engase","0.979","0.838","7.816e-02","3.187e-02"
"Ccdc163","0.979","0.838","3.894e-02","2.243e-02"
"Dlgap1","0.979","0.838","0.531","7.572e-02"
"Uchl5","0.979","0.838","4.022e-02","2.103e-02"
"Tapt1","0.979","0.838","0.156","4.302e-02"
"Dnajc21","0.979","0.838","0.108","4.721e-02"
"St8sia4","0.979","0.838","1.200e-02","1.382e-02"
"Krt6a","0.979","-0.838","8.024e-03","-1.157e-02"
"Aktip","0.979","0.838","0.102","3.422e-02"
"E2f5","0.979","-0.837","3.105e-02","-1.950e-02"
"Mpp1","0.979","-0.837","4.468e-02","-2.348e-02"
"Stimate","0.979","-0.837","9.516e-02","-3.622e-02"
"Gadd45a","0.979","-0.837","0.227","-5.898e-02"
"Fnta","0.979","-0.837","0.146","-3.939e-02"
"Idh3a","0.979","-0.837","9.647e-02","-3.814e-02"
"Kdm1a","0.979","0.836","8.277e-02","3.520e-02"
"Gpt","0.979","-0.836","0.290","-6.304e-02"
"Nt5c2","0.980","0.836","0.842","8.853e-02"
"Ubr7","0.980","-0.836","6.681e-02","-2.334e-02"
"Prpf4","0.980","-0.836","2.382e-02","-1.749e-02"
"Xylt2","0.980","0.836","3.592e-02","1.843e-02"
"Elf4","0.980","-0.835","0.472","-7.001e-02"
"Rap1b","0.980","0.835","0.569","8.484e-02"
"Ppt2","0.980","0.835","5.712e-02","2.721e-02"
"Adat1","0.980","0.835","1.264e-02","1.240e-02"
"Tmem199","0.980","0.835","4.054e-02","2.174e-02"
"Tcp11","0.980","-0.835","6.922e-02","-3.535e-02"
"Prpf31","0.980","-0.835","1.775e-02","-1.144e-02"
"Ssc4d","0.980","0.835","3.491e-03","4.514e-03"
"Cnksr3","0.980","-0.835","0.235","-6.067e-02"
"Ugt8a","0.980","0.835","3.591e-03","4.642e-03"
"Art3","0.980","-0.834","1.530e-02","-1.225e-02"
"Fbxo8","0.980","0.834","7.466e-02","3.101e-02"
"Setd1b","0.980","0.834","0.322","6.545e-02"
"Samd14","0.980","-0.834","6.232e-03","-8.988e-03"
"Pde1c","0.980","0.834","2.174e-02","2.069e-02"
"Pex3","0.980","0.834","2.694e-02","2.106e-02"
"Nsrp1","0.980","0.834","0.122","4.401e-02"
"Nog","0.980","-0.833","7.962e-03","-1.148e-02"
"Pcdh1","0.980","-0.833","1.506","-9.314e-02"
"Kbtbd7","0.980","-0.833","3.370e-02","-1.639e-02"
"Eif3d","0.980","-0.833","0.161","-4.319e-02"
"Eef2kmt","0.980","0.833","1.776e-02","1.847e-02"
"Qser1","0.980","0.833","2.242e-02","2.237e-02"
"Nkapd1","0.980","0.833","0.145","4.363e-02"
"Top2b","0.980","0.833","0.146","4.737e-02"
"Serhl","0.980","0.833","8.350e-02","3.469e-02"
"Appbp2","0.981","0.832","0.210","5.732e-02"
"Acvr2b","0.981","-0.832","2.322e-02","-1.319e-02"
"Apobr","0.981","0.832","1.967e-02","2.095e-02"
"Prex1","0.981","-0.832","0.439","-6.803e-02"
"Trmt1l","0.981","0.832","0.123","3.946e-02"
"Cntf","0.981","0.832","2.452e-02","1.462e-02"
"Igbp1","0.981","-0.832","0.120","-3.991e-02"
"Bzw2","0.981","0.832","6.425e-02","2.738e-02"
"Dcaf15","0.982","0.831","0.431","7.838e-02"
"Adck5","0.982","-0.831","4.804e-02","-2.061e-02"
"Rab3ip","0.982","0.830","0.341","6.755e-02"
"Ist1","0.982","0.830","0.902","8.089e-02"
"Surf6","0.983","-0.830","5.269e-02","-2.380e-02"
"Cyp4f16","0.983","-0.830","9.302e-02","-3.437e-02"
"Adra2a","0.983","-0.829","1.646e-02","-1.037e-02"
"Sco2","0.983","-0.829","1.405e-02","-1.061e-02"
"Rogdi","0.983","0.829","3.643e-02","2.256e-02"
"Mcm3ap","0.983","0.829","1.312e-02","8.839e-03"
"Fosl1","0.983","0.829","0.334","7.820e-02"
"Elac2","0.983","-0.829","1.341e-02","-9.786e-03"
"Erich2","0.983","0.829","6.054e-03","7.764e-03"
"Oma1","0.984","-0.828","9.817e-02","-2.849e-02"
"Pofut1","0.984","0.828","0.139","4.590e-02"
"Zfhx3","0.984","0.828","0.166","5.054e-02"
"Parl","0.984","-0.828","8.807e-02","-3.658e-02"
"Ccnq","0.984","0.828","1.733e-02","1.848e-02"
"Pilrb1","0.984","0.827","2.940e-03","3.764e-03"
"Ints6l","0.984","0.827","2.940e-03","3.764e-03"
"Ltb4r2","0.985","-0.827","0.217","-4.672e-02"
"Igflr1","0.985","0.827","7.735e-02","3.089e-02"
"Ctdp1","0.985","0.826","5.392e-02","2.800e-02"
"Rnf24","0.986","0.826","3.872e-02","2.033e-02"
"Lin9","0.986","-0.826","1.230e-02","-1.773e-02"
"Pex16","0.986","0.826","0.306","6.076e-02"
"Notch3","0.986","0.825","2.340e-02","2.008e-02"
"Usp30","0.986","0.825","2.365e-02","2.374e-02"
"Ripor2","0.986","-0.825","6.578e-03","-9.488e-03"
"Cpsf3","0.986","0.825","3.405e-02","1.975e-02"
"Slc22a13","0.987","-0.825","7.834e-03","-1.130e-02"
"Snx1","0.987","-0.825","0.201","-4.689e-02"
"Lias","0.987","-0.824","0.151","-3.938e-02"
"Asf1a","0.987","-0.824","3.024e-02","-2.199e-02"
"Tmem41b","0.987","-0.824","0.169","-4.447e-02"
"H6pd","0.987","0.824","0.315","6.594e-02"
"Asxl1","0.987","0.824","8.864e-02","3.428e-02"
"Prss12","0.987","0.824","6.993e-02","3.508e-02"
"Nop14","0.988","-0.823","1.474e-02","-1.105e-02"
"Zc3h14","0.988","0.823","0.158","4.497e-02"
"Hira","0.988","-0.823","0.102","-2.898e-02"
"Cenpm","0.988","0.823","2.241e-02","1.928e-02"
"Gzf1","0.988","-0.822","6.572e-02","-2.482e-02"
"Gcsh","0.990","-0.821","1.341e-02","-9.799e-03"
"Uhrf1","0.990","-0.821","1.370e-02","-9.941e-03"
"Dmwd","0.990","0.821","1.674e-02","1.932e-02"
"Cbfb","0.990","0.821","0.409","6.817e-02"
"Naa60","0.990","-0.820","0.179","-4.010e-02"
"Xylt1","0.990","0.820","2.909e-02","1.695e-02"
"Muc3a","0.990","0.820","4.934e-03","6.258e-03"
"Npc2","0.991","0.820","0.302","5.615e-02"
"Tmcc1","0.991","0.819","0.249","5.499e-02"
"Arhgap40","0.991","0.819","0.726","9.451e-02"
"Crnkl1","0.992","0.819","0.155","4.415e-02"
"Fgd2","0.992","0.819","1.598e-02","1.791e-02"
"Hgs","0.992","-0.818","0.862","-7.938e-02"
"Cmtm4","0.992","-0.818","0.813","-7.845e-02"
"Pglyrp1","0.992","0.818","0.661","8.722e-02"
"Gnaz","0.992","0.818","1.660e-02","1.953e-02"
"Lrrn4","0.992","0.818","2.815e-02","2.274e-02"
"Ndufs6","0.992","-0.818","5.760e-02","-2.109e-02"
"Zfp65","0.993","0.817","1.753e-02","1.879e-02"
"Fzd1","0.993","-0.817","1.850e-02","-1.331e-02"
"Lin37","0.993","0.817","0.129","4.307e-02"
"Csnk1a1","0.993","0.817","0.521","6.454e-02"
"Igf2bp2","0.994","-0.816","0.199","-4.712e-02"
"Ccz1","0.994","0.816","0.246","5.786e-02"
"Dapk2","0.994","0.816","0.350","6.381e-02"
"Alkbh7","0.994","-0.816","0.101","-3.418e-02"
"Ndufaf1","0.994","-0.815","2.560e-02","-1.475e-02"
"Pop5","0.994","-0.815","1.502e-02","-1.331e-02"
"Naa10","0.995","-0.815","1.342e-02","-9.704e-03"
"Cep135","0.995","0.814","2.267e-02","1.370e-02"
"H3f3b","0.995","-0.814","0.263","-5.051e-02"
"Wdr44","0.996","0.814","0.360","6.667e-02"
"Snrnp27","0.996","-0.814","0.121","-3.771e-02"
"Uspl1","0.996","-0.814","3.919e-02","-2.668e-02"
"Pde4d","0.996","-0.814","0.215","-5.225e-02"
"Zfp493","0.996","-0.814","1.108e-02","-1.598e-02"
"Eif1ax","0.996","0.813","5.834e-02","3.217e-02"
"Sfta2","0.996","-0.813","2.761e-02","-1.679e-02"
"Tmem9b","0.996","0.813","0.399","6.660e-02"
"Eng","0.996","0.813","1.345e-02","1.490e-02"
"Exosc4","0.996","0.813","5.100e-02","2.588e-02"
"Myo1f","0.996","-0.813","1.588e-02","-1.491e-02"
"Zfp362","0.996","-0.813","1.420e-02","-1.082e-02"
"Zcchc4","0.996","-0.813","2.998e-02","-1.570e-02"
"Shisa4","0.996","0.812","7.098e-03","8.907e-03"
"Mvk","0.997","0.812","9.361e-02","3.940e-02"
"Ociad2","0.997","-0.812","0.337","-5.697e-02"
"Mink1","0.997","0.812","1.293","8.187e-02"
"Ubash3b","0.997","-0.812","1.898e-02","-1.321e-02"
"Arpc5l","0.997","-0.812","0.188","-4.229e-02"
"Cars2","0.997","0.811","4.893e-02","2.335e-02"
"Nt5dc3","0.997","0.811","8.801e-02","3.434e-02"
"Ebpl","0.998","0.810","6.455e-02","2.823e-02"
"Trib2","0.999","0.810","1.695e-02","1.652e-02"
"Stard3nl","0.999","0.810","8.042e-02","3.101e-02"
"Plekha8","0.999","0.809","0.282","5.424e-02"
"Trp53bp2","0.999","-0.809","0.479","-6.832e-02"
"Lsm10","0.999","0.809","6.632e-02","3.059e-02"
"Stpg1","0.999","0.809","4.569e-03","5.708e-03"
"Sf3a1","0.999","0.809","0.174","5.327e-02"
"Ahctf1","0.999","0.808","5.936e-02","2.497e-02"
"Wipf1","0.999","0.808","2.211e-02","1.664e-02"
"Sgtb","0.999","0.808","1.354e-02","1.243e-02"
"Ssx2ip","0.999","0.808","1.633e-02","1.690e-02"
"Mettl6","0.999","-0.808","4.593e-02","-2.593e-02"
"Chtop","0.999","0.808","0.334","5.714e-02"
"Arhgef7","1.000","0.808","0.399","7.381e-02"
"Gin1","1.000","0.808","2.608e-02","2.062e-02"
"Hadh","1.000","0.808","0.166","4.534e-02"
"Pnpla6","1.000","0.808","0.248","5.799e-02"
"Ccnyl1","1","-0.807","0.272","-5.953e-02"
"Phlda2","1","-0.807","0.269","-6.422e-02"
"Wt1","1","-0.807","1.418e-02","-1.024e-02"
"Smim10l1","1","-0.807","0.115","-3.327e-02"
"Pitpna","1","0.807","1.087","8.724e-02"
"Fam172a","1","0.806","6.941e-02","3.392e-02"
"Ypel5","1","0.806","0.427","6.926e-02"
"Selenbp1","1","0.805","6.999e-02","3.039e-02"
"Ltv1","1","-0.805","4.458e-02","-2.022e-02"
"Tspyl1","1","-0.805","0.392","-6.229e-02"
"Ret","1","0.805","7.864e-03","9.767e-03"
"Rdh16f2","1","-0.804","1.120e-02","-1.616e-02"
"Crisp2","1","0.804","1.753e-02","1.819e-02"
"Ccdc124","1","-0.804","0.697","-8.448e-02"
"Ambra1","1","-0.804","0.194","-4.645e-02"
"Pcyox1l","1","0.804","0.297","6.942e-02"
"Adat2","1","-0.804","1.312e-02","-9.379e-03"
"Ces3a","1","0.804","7.509e-02","3.468e-02"
"Lrpprc","1","0.803","3.722e-02","2.237e-02"
"Nprl3","1","0.803","0.155","4.463e-02"
"Pard6b","1","-0.803","0.509","-7.652e-02"
"Pdpn","1","0.803","2.232e-02","1.988e-02"
