"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Tmod1","1","-0.614","2.166e-03","-2.987e-03"
"Pou3f1","1","-0.614","2.166e-03","-2.987e-03"
"Pon1","1","-0.614","2.166e-03","-2.987e-03"
"Tmem40","1","-0.614","2.166e-03","-2.987e-03"
"Tnnt1","1","-0.614","2.166e-03","-2.987e-03"
"Dlg2","1","-0.614","2.166e-03","-2.987e-03"
"Fbxo47","1","-0.614","2.166e-03","-2.987e-03"
"Adcy2","1","-0.614","2.166e-03","-2.987e-03"
"S100z","1","-0.614","2.166e-03","-2.987e-03"
"Il31ra","1","-0.614","2.166e-03","-2.987e-03"
"Nfatc4","1","-0.614","2.166e-03","-2.987e-03"
"Krt79","1","-0.614","2.166e-03","-2.987e-03"
"Rftn1","1","-0.614","2.166e-03","-2.987e-03"
"Fosl1","1","-0.614","2.166e-03","-2.987e-03"
"Pcsk5","1","-0.614","2.166e-03","-2.987e-03"
"Zfp449","1","-0.614","2.166e-03","-2.987e-03"
"Speg","1","-0.614","2.115e-03","-2.916e-03"
"Serpine2","1","-0.614","2.115e-03","-2.916e-03"
"B3gnt7","1","-0.614","2.115e-03","-2.916e-03"
"Kif14","1","-0.614","2.115e-03","-2.916e-03"
"Rgs18","1","-0.614","2.115e-03","-2.916e-03"
"Ifi205","1","-0.614","2.115e-03","-2.916e-03"
"Fut7","1","-0.614","2.115e-03","-2.916e-03"
"Ass1","1","-0.614","2.115e-03","-2.916e-03"
"Lamc3","1","-0.614","2.115e-03","-2.916e-03"
"Ggta1","1","-0.614","2.115e-03","-2.916e-03"
"Ly75","1","-0.614","2.115e-03","-2.916e-03"
"Zfp442","1","-0.614","2.115e-03","-2.916e-03"
"Tmem74b","1","-0.614","2.115e-03","-2.916e-03"
"Bpifb5","1","-0.614","2.115e-03","-2.916e-03"
"Gucy1a1","1","-0.614","2.115e-03","-2.916e-03"
"Fgb","1","-0.614","2.115e-03","-2.916e-03"
"Gpx7","1","-0.614","2.115e-03","-2.916e-03"
"Zfp982","1","-0.614","2.115e-03","-2.916e-03"
"Tas1r1","1","-0.614","2.115e-03","-2.916e-03"
"Cfap74","1","-0.614","2.115e-03","-2.916e-03"
"Hspb1","1","-0.614","2.115e-03","-2.916e-03"
"Pvrig","1","-0.614","2.115e-03","-2.916e-03"
"Cpa2","1","-0.614","2.115e-03","-2.916e-03"
"Zfp9","1","-0.614","2.115e-03","-2.916e-03"
"St8sia1","1","-0.614","2.115e-03","-2.916e-03"
"Hipk4","1","-0.614","2.115e-03","-2.916e-03"
"Stx1b","1","-0.614","2.115e-03","-2.916e-03"
"Dpysl4","1","-0.614","2.115e-03","-2.916e-03"
"Tnfrsf23","1","-0.614","2.115e-03","-2.916e-03"
"Wdr17","1","-0.614","2.115e-03","-2.916e-03"
"Bmper","1","-0.614","2.115e-03","-2.916e-03"
"Unc13c","1","-0.614","2.115e-03","-2.916e-03"
"Adgrg6","1","-0.614","2.115e-03","-2.916e-03"
"Pcdh15","1","-0.614","2.115e-03","-2.916e-03"
"S1pr4","1","-0.614","2.115e-03","-2.916e-03"
"Nuak1","1","-0.614","2.115e-03","-2.916e-03"
"Doc2b","1","-0.614","2.115e-03","-2.916e-03"
"Unc45b","1","-0.614","2.115e-03","-2.916e-03"
"Hoxb5","1","-0.614","2.115e-03","-2.916e-03"
"Osr1","1","-0.614","2.115e-03","-2.916e-03"
"Scin","1","-0.614","2.115e-03","-2.916e-03"
"Papln","1","-0.614","2.115e-03","-2.916e-03"
"Flrt2","1","-0.614","2.115e-03","-2.916e-03"
"Begain","1","-0.614","2.115e-03","-2.916e-03"
"Eddm3b","1","-0.614","2.115e-03","-2.916e-03"
"Cldn10","1","-0.614","2.115e-03","-2.916e-03"
"Nalcn","1","-0.614","2.115e-03","-2.916e-03"
"Otulinl","1","-0.614","2.115e-03","-2.916e-03"
"Gpr20","1","-0.614","2.115e-03","-2.916e-03"
"Pigz","1","-0.614","2.115e-03","-2.916e-03"
"Lsamp","1","-0.614","2.115e-03","-2.916e-03"
"Camk4","1","-0.614","2.115e-03","-2.916e-03"
"Iigp1","1","-0.614","2.115e-03","-2.916e-03"
"Ablim3","1","-0.614","2.115e-03","-2.916e-03"
"Nrxn2","1","-0.614","2.115e-03","-2.916e-03"
"Mamdc2","1","-0.614","2.115e-03","-2.916e-03"
"Gpc3","1","-0.614","2.115e-03","-2.916e-03"
"Zc3h12b","1","-0.614","2.115e-03","-2.916e-03"
"Pcdh19","1","-0.614","2.115e-03","-2.916e-03"
"Def6","1","-0.614","2.333e-02","-2.195e-02"
"Zfp319","1","-0.614","0.110","-3.586e-02"
"Mxd4","1","-0.614","0.367","-6.843e-02"
"F5","1","0.613","9.965e-03","8.666e-03"
"Hspa9","1","0.613","0.744","8.974e-02"
"Itga9","1","-0.612","5.028e-02","-2.275e-02"
"Zfp523","1","-0.612","0.454","-7.768e-02"
"Stk17b","1","0.612","0.228","5.688e-02"
"Cxxc1","1","0.612","0.372","7.125e-02"
"Twistnb","1","-0.612","0.118","-3.969e-02"
"Usp45","1","-0.612","7.064e-02","-2.872e-02"
"Pnliprp2","1","-0.611","0.357","-8.827e-02"
"Phc3","1","0.611","0.319","7.139e-02"
"Immp2l","1","0.611","7.809e-02","3.451e-02"
"Fam120b","1","0.611","0.277","6.904e-02"
"Abr","1","0.611","0.125","4.883e-02"
"Mlxip","1","-0.611","0.451","-7.656e-02"
"Ppp1r8","1","-0.611","0.129","-4.496e-02"
"Xrcc4","1","0.611","0.217","4.999e-02"
"Map3k4","1","-0.611","0.318","-6.907e-02"
"Lamtor2","1","-0.610","0.810","-0.102"
"Lhfpl5","1","-0.610","3.667e-02","-2.711e-02"
"Slc7a2","1","-0.610","0.145","-4.000e-02"
"Cdkal1","1","-0.610","0.342","-6.965e-02"
"Galns","1","0.610","7.168e-02","4.281e-02"
"Hand2","1","-0.610","2.627e-02","-2.402e-02"
"Pde1b","1","-0.609","1.945e-02","-1.386e-02"
"Cse1l","1","0.609","9.715e-02","3.598e-02"
"Bnc2","1","-0.609","1.671e-02","-1.283e-02"
"Jup","1","-0.609","0.824","-0.102"
"Lgals1","1","-0.609","0.154","-4.811e-02"
"Lrrc40","1","0.609","1.831e-02","1.035e-02"
"Pcmtd2","1","-0.609","0.527","-7.461e-02"
"Rpp21","1","-0.608","0.906","-9.837e-02"
"Wdr43","1","-0.608","0.147","-4.187e-02"
"Icosl","1","-0.607","0.153","-5.137e-02"
"Cnksr3","1","-0.607","0.176","-4.416e-02"
"Tmem147","1","0.607","0.261","5.679e-02"
"Dynlt3","1","-0.607","0.268","-6.016e-02"
"Arfip2","1","-0.607","0.477","-7.425e-02"
"Hexb","1","0.607","5.215e-03","5.004e-03"
"Suox","1","-0.606","0.374","-7.365e-02"
"Flot2","1","0.606","0.274","5.833e-02"
"Nsmce2","1","-0.606","0.252","-5.493e-02"
"Frk","1","-0.606","0.325","-6.364e-02"
"Tmem106c","1","-0.606","0.104","-3.914e-02"
"Eri1","1","-0.606","8.044e-02","-3.411e-02"
"Ppp1r15b","1","-0.606","0.429","-7.348e-02"
"Dpm2","1","-0.605","0.226","-5.248e-02"
"Kif2a","1","-0.605","7.006e-02","-3.075e-02"
"Nosip","1","-0.605","0.519","-8.513e-02"
"Abi3","1","0.605","2.159e-02","1.758e-02"
"Slc5a6","1","-0.605","0.107","-3.155e-02"
"Gapvd1","1","-0.604","0.339","-6.675e-02"
"Zdhhc8","1","-0.604","0.241","-4.880e-02"
"Fdxacb1","1","-0.604","1.600e-02","-9.864e-03"
"Lrrc31","1","0.603","0.114","5.216e-02"
"Bicra","1","-0.603","0.123","-3.498e-02"
"Tcf23","1","-0.603","4.783e-02","-2.327e-02"
"Mpst","1","-0.603","0.357","-6.452e-02"
"Sympk","1","-0.602","0.441","-6.936e-02"
"Arhgap42","1","-0.602","0.253","-6.044e-02"
"Map4","1","0.602","0.218","5.553e-02"
"Mlec","1","-0.602","1.160","-0.106"
"Ash1l","1","-0.602","0.434","-6.778e-02"
"Slc25a28","1","0.602","0.584","9.132e-02"
"Ccdc3","1","0.602","3.148e-02","2.091e-02"
"Lcmt2","1","-0.601","0.106","-3.199e-02"
"Il1b","1","-0.601","3.093e-02","-3.045e-02"
"Tiprl","1","-0.601","0.440","-7.084e-02"
"Dipk1b","1","-0.601","0.130","-3.685e-02"
"Maob","1","-0.601","0.122","-4.041e-02"
"Gxylt1","1","0.600","0.427","6.529e-02"
"Metap2","1","0.600","0.584","8.498e-02"
"Abcc3","1","-0.600","0.245","-6.399e-02"
"Clpp","1","-0.600","0.403","-6.423e-02"
"Ikbkb","1","0.600","0.208","5.438e-02"
"Eml6","1","-0.599","0.128","-4.572e-02"
"Bckdha","1","0.599","1.010","0.108"
"Ranbp10","1","-0.599","0.271","-6.729e-02"
"Cast","1","-0.598","0.374","-6.604e-02"
"Oma1","1","0.598","0.121","3.511e-02"
"Cyb5b","1","-0.598","0.653","-8.732e-02"
"Add1","1","-0.598","0.524","-7.387e-02"
"Traf3ip3","1","-0.598","1.949e-02","-1.666e-02"
"Utp15","1","-0.597","6.585e-02","-2.872e-02"
"Mpp2","1","-0.597","6.583e-02","-2.269e-02"
"Itpkb","1","0.597","0.269","6.150e-02"
"Cpsf4","1","-0.597","0.132","-3.953e-02"
"Dusp28","1","0.597","0.206","6.299e-02"
"Cyp4v3","1","0.597","0.120","3.815e-02"
"Sertad2","1","-0.597","0.126","-3.629e-02"
"Stk3","1","-0.596","0.126","-3.260e-02"
"Pgm1","1","-0.596","0.135","-3.745e-02"
"Lpcat2","1","0.596","1.177e-02","6.937e-03"
"Mocs2","1","-0.596","0.310","-6.520e-02"
"Slc40a1","1","-0.596","0.146","-3.640e-02"
"Zbtb5","1","-0.596","0.209","-4.793e-02"
"Cenpo","1","-0.596","7.471e-02","-2.614e-02"
"Cpsf6","1","0.596","0.473","8.081e-02"
"Ccdc125","1","-0.595","8.600e-02","-3.708e-02"
"Bscl2","1","0.595","0.514","7.691e-02"
"Bend3","1","-0.595","5.900e-02","-2.482e-02"
"Vldlr","1","-0.595","0.199","-4.725e-02"
"Lemd3","1","-0.594","0.202","-4.879e-02"
"Ap1m1","1","-0.594","0.158","-5.519e-02"
"Dip2c","1","-0.594","0.217","-4.769e-02"
"Eloc","1","-0.593","0.166","-4.634e-02"
"Gfm2","1","-0.593","0.200","-5.500e-02"
"Gmcl1","1","0.593","0.254","5.815e-02"
"Togaram1","1","0.593","0.230","5.866e-02"
"Isl1","1","0.593","0.154","5.014e-02"
"Rab3a","1","-0.592","0.154","-3.959e-02"
"Cdk4","1","0.592","0.198","4.369e-02"
"Lyrm1","1","0.592","2.235e-02","1.583e-02"
"Kcnn4","1","-0.592","8.522e-02","-3.600e-02"
"Tigd5","1","-0.591","9.354e-02","-3.467e-02"
"Dnaja2","1","-0.591","0.981","-9.794e-02"
"Hikeshi","1","-0.591","0.157","-4.265e-02"
"Nol3","1","0.591","0.216","5.478e-02"
"Mettl26","1","-0.591","0.629","-8.188e-02"
"Akt1","1","-0.590","0.946","-9.127e-02"
"G2e3","1","-0.590","7.163e-02","-2.797e-02"
"Rab3d","1","-0.590","0.340","-6.478e-02"
"Lrrc45","1","0.590","0.188","5.585e-02"
"Mast4","1","-0.590","0.526","-7.276e-02"
"Intu","1","0.590","0.131","5.045e-02"
"Ppp1r1b","1","-0.589","1.001","-0.122"
"Bclaf3","1","0.589","0.141","4.634e-02"
"Rnf5","1","-0.589","0.567","-7.383e-02"
"Pard3b","1","-0.589","0.192","-4.325e-02"
"Trabd","1","-0.589","0.588","-7.431e-02"
"Echs1","1","-0.589","1.140","-0.109"
"Zswim4","1","0.589","0.203","5.248e-02"
"Ube4a","1","0.588","0.365","6.977e-02"
"Shmt1","1","0.588","0.225","5.835e-02"
"P2ry2","1","-0.587","1.823e-02","-1.294e-02"
"Nampt","1","-0.587","0.137","-4.726e-02"
"Irak2","1","0.587","6.396e-02","2.895e-02"
"Arfrp1","1","-0.587","0.412","-7.707e-02"
"Aldh7a1","1","-0.587","0.305","-6.189e-02"
"Pgls","1","0.587","0.484","7.815e-02"
"Smim31","1","-0.587","0.218","-4.759e-02"
"Hnrnpm","1","-0.587","0.926","-8.806e-02"
"Slc25a21","1","0.587","1.860e-02","1.298e-02"
"Itpripl1","1","0.587","2.153e-02","1.768e-02"
"Washc3","1","0.587","0.147","4.122e-02"
"Ldlrad3","1","0.587","0.108","3.965e-02"
"Glrx5","1","-0.586","0.820","-8.649e-02"
"Man2a2","1","-0.586","0.160","-4.226e-02"
"Plek2","1","0.586","4.934e-02","2.665e-02"
"Met","1","-0.586","0.352","-7.225e-02"
"Cftr","1","0.586","4.663e-02","2.095e-02"
"Stk10","1","-0.585","2.506e-02","-2.236e-02"
"Cwc25","1","-0.585","0.170","-3.970e-02"
"Coil","1","0.585","0.269","7.061e-02"
"Tfcp2","1","0.585","7.944e-02","2.772e-02"
"Tmed1","1","-0.585","0.316","-6.009e-02"
"Lgi3","1","0.585","4.910e-02","2.534e-02"
"Fastkd5","1","-0.585","0.113","-4.096e-02"
"Mta1","1","0.585","0.267","6.595e-02"
"Rac2","1","-0.585","1.532e-02","-1.092e-02"
"Dnajc15","1","0.585","0.946","0.101"
"Eif3k","1","0.584","0.640","8.270e-02"
"Exosc4","1","-0.584","0.195","-4.362e-02"
"Pdxk","1","0.584","0.184","4.884e-02"
"Zfyve9","1","0.584","0.125","4.451e-02"
"Exd1","1","-0.584","1.901e-02","-1.401e-02"
"Oxa1l","1","0.584","0.509","7.102e-02"
"Actr3b","1","0.584","5.293e-03","4.896e-03"
"Ttll3","1","0.584","3.092e-02","2.168e-02"
"Gkn1","1","-0.584","3.142","-0.179"
"Pfkp","1","0.584","0.437","8.020e-02"
"Sbf1","1","-0.584","0.112","-3.386e-02"
"Anapc10","1","-0.583","2.473e-02","-2.114e-02"
"Krt10","1","0.583","6.203e-02","2.756e-02"
"Acp1","1","0.583","0.203","4.636e-02"
"Unc80","1","0.583","5.629e-03","5.195e-03"
"Pter","1","0.583","5.629e-03","5.195e-03"
"Itga3","1","-0.583","0.244","-5.570e-02"
"Fn1","1","-0.583","0.135","-4.834e-02"
"Abcf3","1","0.583","0.281","7.421e-02"
"Tinagl1","1","-0.583","0.946","-9.373e-02"
"Unc13b","1","0.582","0.509","8.773e-02"
"Ddx10","1","-0.582","0.233","-6.197e-02"
"Pcnt","1","-0.582","0.301","-6.399e-02"
"Shoc2","1","-0.582","0.101","-3.171e-02"
"Ly6h","1","-0.582","2.378e-02","-1.984e-02"
"Dnajc9","1","0.582","0.312","6.920e-02"
"Nif3l1","1","0.582","9.901e-02","4.315e-02"
"Taf1a","1","0.581","0.146","5.254e-02"
"Cog3","1","-0.581","0.150","-3.848e-02"
"Zc3h15","1","0.581","0.328","6.239e-02"
"Pdpr","1","-0.581","0.369","-6.788e-02"
"Arfip1","1","-0.581","0.477","-6.938e-02"
"Snrpn","1","-0.581","0.117","-3.715e-02"
"Fopnl","1","0.581","0.243","5.209e-02"
"Guk1","1","-0.581","1.000","-0.104"
"Ceacam1","1","-0.580","8.736e-02","-3.041e-02"
"Garem1","1","0.580","8.121e-02","2.858e-02"
"Ipo9","1","0.580","0.145","3.724e-02"
"Cd24a","1","-0.580","3.525","-9.293e-02"
"Prpf8","1","0.580","0.617","8.669e-02"
"Acad8","1","-0.580","0.591","-7.764e-02"
"Snhg11","1","-0.580","0.515","-9.217e-02"
"Car15","1","-0.580","0.265","-6.897e-02"
"Tln1","1","-0.580","0.435","-6.250e-02"
"Anapc11","1","-0.580","0.519","-6.884e-02"
"Gadd45gip1","1","0.579","0.779","9.456e-02"
"Igsf5","1","-0.578","0.943","-8.965e-02"
"Trim44","1","-0.578","0.665","-9.110e-02"
"Cyp4b1","1","-0.578","6.365e-02","-2.768e-02"
"Tubgcp6","1","-0.577","0.184","-5.190e-02"
"Usp31","1","0.577","0.130","4.239e-02"
"Zfp385b","1","-0.577","0.221","-4.114e-02"
"Mgll","1","0.576","6.621e-02","2.769e-02"
"Adamts10","1","-0.576","7.741e-02","-3.786e-02"
"Gphn","1","-0.576","0.149","-3.828e-02"
"Nudcd1","1","-0.576","5.743e-02","-2.423e-02"
"Lnpep","1","-0.576","0.798","-9.343e-02"
"Rab12","1","-0.576","0.163","-4.315e-02"
"Plekhg3","1","-0.576","0.259","-5.842e-02"
"Gnl3","1","0.576","0.196","4.611e-02"
"Pet100","1","0.576","0.873","9.557e-02"
"Sel1l3","1","0.575","8.919e-02","3.017e-02"
"Tsg101","1","-0.575","0.457","-6.013e-02"
"Bcar1","1","-0.575","0.762","-8.472e-02"
"Map3k20","1","0.575","6.130e-02","2.359e-02"
"Fads6","1","-0.575","0.775","-8.776e-02"
"Sema3f","1","0.574","0.297","6.899e-02"
"Saa3","1","0.574","4.982e-02","2.330e-02"
"Mbtd1","1","0.574","0.218","5.395e-02"
"Nipa1","1","0.574","0.225","5.281e-02"
"Pds5a","1","0.574","0.394","6.474e-02"
"Pex16","1","0.574","0.461","7.081e-02"
"Sfxn3","1","-0.574","1.005","-0.108"
"Man1c1","1","-0.574","5.533e-02","-2.724e-02"
"Ctr9","1","0.573","0.400","7.138e-02"
"Ascc1","1","-0.573","0.119","-3.777e-02"
"Prkag1","1","-0.573","0.238","-4.729e-02"
"Tti1","1","0.573","0.139","4.057e-02"
"Tsen15","1","0.573","7.618e-02","2.740e-02"
"Nudcd3","1","-0.573","0.620","-8.292e-02"
"Plekhm3","1","-0.573","3.764e-02","-1.580e-02"
"Slit3","1","-0.573","7.482e-02","-4.611e-02"
"Zfp951","1","-0.573","1.570e-02","-1.144e-02"
"Cnnm4","1","-0.572","0.233","-5.699e-02"
"Eprs","1","0.572","0.209","5.183e-02"
"Mlx","1","0.572","0.216","5.100e-02"
"Tarsl2","1","0.572","0.158","4.702e-02"
"Wipi1","1","0.572","0.316","6.123e-02"
"Ctss","1","0.572","0.143","3.774e-02"
"Ankrd16","1","-0.572","0.332","-6.815e-02"
"Zfp839","1","0.572","0.149","3.721e-02"
"Scn1b","1","-0.572","0.233","-5.212e-02"
"Tmem263","1","-0.571","0.124","-4.479e-02"
"Synrg","1","-0.570","0.212","-5.467e-02"
"Barx1","1","0.570","2.907e-02","1.645e-02"
"Kat2a","1","0.570","0.159","4.242e-02"
"Klf11","1","0.570","0.154","4.380e-02"
"Tmem120b","1","0.569","0.129","4.872e-02"
"Pkia","1","0.569","4.386e-02","2.022e-02"
"Rnf148","1","0.569","1.437e-02","9.895e-03"
"Zfp873","1","-0.569","4.090e-02","-2.103e-02"
"Kifap3","1","-0.569","0.179","-3.936e-02"
"Vps26c","1","0.569","0.197","5.682e-02"
"Rbm38","1","-0.569","4.041e-02","-2.130e-02"
"Ugp2","1","0.569","0.303","6.692e-02"
"Slc7a6os","1","-0.568","0.249","-5.480e-02"
"Ell","1","0.568","0.196","5.147e-02"
"Hmgn1","1","-0.568","0.147","-3.776e-02"
"Calm3","1","-0.568","0.530","-6.667e-02"
"LTO1","1","-0.568","0.209","-5.692e-02"
"Epn2","1","-0.568","6.200e-02","-2.588e-02"
"Fn3krp","1","-0.568","0.174","-4.625e-02"
"Rassf3","1","-0.568","0.272","-6.439e-02"
"Becn1","1","-0.568","0.761","-8.352e-02"
"Mettl15","1","-0.568","4.450e-02","-2.272e-02"
"Dhx15","1","-0.568","0.301","-5.634e-02"
"Pcdhga5","1","-0.568","1.674e-02","-1.013e-02"
"Tspan4","1","-0.567","5.507e-02","-2.605e-02"
"Commd8","1","-0.567","0.225","-4.491e-02"
"Ccdc162","1","0.567","1.096e-02","8.332e-03"
"Nudt3","1","-0.567","1.150","-0.103"
"Thap12","1","-0.567","0.169","-4.223e-02"
"Acad9","1","0.567","0.619","8.303e-02"
"Nup153","1","-0.567","0.108","-3.511e-02"
"Ankmy2","1","-0.567","0.215","-5.009e-02"
"Prrc2b","1","-0.566","0.678","-7.421e-02"
"Abt1","1","-0.566","8.780e-02","-3.857e-02"
"Shh","1","0.566","7.417e-02","3.861e-02"
"Yipf4","1","-0.566","0.521","-7.059e-02"
"Rbm28","1","-0.566","0.241","-4.938e-02"
"Nudt22","1","0.566","0.247","5.663e-02"
"Shank1","1","-0.565","2.322e-02","-1.906e-02"
"Hip1r","1","-0.565","1.651","-0.102"
"Snrpf","1","-0.565","0.246","-5.055e-02"
"Hectd1","1","-0.565","0.620","-7.233e-02"
"Cep126","1","0.565","4.573e-02","2.604e-02"
"Ncaph2","1","-0.564","0.280","-5.447e-02"
"Zfp282","1","-0.564","0.193","-4.460e-02"
"Slc25a35","1","-0.564","0.382","-5.940e-02"
"Cpne1","1","-0.564","0.210","-4.531e-02"
"Zfp41","1","-0.564","3.882e-02","-3.471e-02"
"Rnf14","1","-0.564","0.487","-6.687e-02"
"Sec24d","1","-0.563","9.999e-02","-4.085e-02"
"Rrm1","1","-0.563","0.108","-3.287e-02"
"Prnd","1","-0.563","0.462","-0.114"
"Birc2","1","-0.563","6.074e-02","-2.225e-02"
"Grk3","1","0.563","3.229e-02","1.831e-02"
"Lgr4","1","-0.563","0.487","-7.039e-02"
"Emp3","1","0.563","3.920e-02","2.231e-02"
"Nsmf","1","-0.562","0.199","-5.199e-02"
"Nmnat3","1","-0.562","7.694e-02","-3.580e-02"
"Pilrb2","1","0.561","1.504e-02","1.339e-02"
"Rabep2","1","-0.561","0.363","-6.574e-02"
"Coa7","1","0.561","0.538","7.824e-02"
"Ppp1r3b","1","0.561","8.340e-02","2.863e-02"
"Pex5","1","-0.561","0.312","-5.705e-02"
"Psmb1","1","0.561","0.337","5.777e-02"
"Mtdh","1","-0.561","0.730","-8.506e-02"
"Yipf5","1","-0.561","0.246","-5.357e-02"
"Uchl3","1","0.561","0.310","5.945e-02"
"Dennd1b","1","-0.560","0.187","-4.949e-02"
"Hace1","1","0.560","7.190e-02","2.945e-02"
"Irx2","1","-0.560","6.487e-02","-2.567e-02"
"Fam117b","1","-0.559","0.193","-4.595e-02"
"Zbtb4","1","-0.559","0.495","-7.356e-02"
"Ushbp1","1","0.559","3.381e-02","2.584e-02"
"Cnp","1","0.559","0.153","4.282e-02"
"Tceanc","1","-0.559","2.842e-02","-1.602e-02"
"Flii","1","-0.559","0.450","-6.976e-02"
"Anp32b","1","0.558","0.242","6.294e-02"
"Cldn3","1","0.558","4.735e-02","2.831e-02"
"Zfp551","1","-0.558","2.213e-02","-1.755e-02"
"Zfp157","1","0.558","9.125e-02","3.014e-02"
"Gns","1","-0.558","0.776","-8.645e-02"
"Kdm4a","1","0.558","0.273","6.101e-02"
"Cebpa","1","0.557","4.155e-02","2.422e-02"
"Dr1","1","-0.557","0.214","-5.294e-02"
"Polk","1","-0.557","0.128","-3.947e-02"
"Mtfr1l","1","-0.557","0.194","-3.964e-02"
"Depp1","1","-0.557","2.679e-02","-1.376e-02"
"Hdgf","1","-0.556","0.559","-8.056e-02"
"Gtf2h4","1","-0.556","5.580e-02","-1.937e-02"
"Tnrc6a","1","-0.556","0.325","-6.466e-02"
"Dnajc18","1","-0.556","6.871e-02","-2.672e-02"
"Ihh","1","-0.556","0.204","-5.244e-02"
"Spata17","1","-0.556","2.794e-02","-1.590e-02"
"Nlrc4","1","-0.556","1.408e-02","-9.207e-03"
"Topbp1","1","-0.556","9.513e-02","-3.157e-02"
"Lama3","1","-0.556","1.656e-02","-1.262e-02"
"Hdgfl3","1","0.556","0.200","5.134e-02"
"Aarsd1","1","0.555","0.410","7.042e-02"
"Plp1","1","0.555","3.655e-02","1.848e-02"
"Ly6g6d","1","-0.555","5.603e-02","-2.147e-02"
"Zbtb38","1","0.555","0.216","4.844e-02"
"Mcpt1","1","-0.555","1.632e-02","-9.549e-03"
"Zbtb1","1","0.555","0.185","5.484e-02"
"Clip2","1","-0.554","0.259","-5.077e-02"
"Exd2","1","-0.554","0.331","-5.736e-02"
"Rnf139","1","0.554","0.212","5.282e-02"
"Nxph3","1","0.554","0.136","4.568e-02"
"Xpnpep1","1","-0.554","0.442","-6.602e-02"
"Tmem134","1","-0.553","0.508","-6.423e-02"
"Klhl32","1","0.553","5.741e-03","5.040e-03"
"Pdzrn3","1","0.553","5.741e-03","5.040e-03"
"Zfp87","1","-0.553","0.102","-2.946e-02"
"Disp2","1","-0.553","1.787e-02","-1.168e-02"
"Dcun1d5","1","0.553","0.395","6.626e-02"
"Ppil2","1","-0.553","0.275","-5.164e-02"
"Hacl1","1","-0.553","2.673e-02","-1.171e-02"
"Ogfr","1","-0.553","0.309","-6.540e-02"
"Phf23","1","-0.553","0.198","-4.297e-02"
"Tmem183a","1","-0.553","0.347","-5.962e-02"
"Arpc1a","1","0.553","0.224","5.140e-02"
"Resf1","1","-0.553","0.211","-5.659e-02"
"Stk4","1","0.553","0.161","5.928e-02"
"Sptlc2","1","-0.552","0.355","-6.118e-02"
"Map2k5","1","-0.552","0.130","-3.787e-02"
"Cdip1","1","-0.552","0.417","-6.796e-02"
"Morn4","1","-0.552","4.306e-02","-2.054e-02"
"Plekhh3","1","0.552","0.159","5.240e-02"
"Nckap5l","1","-0.552","3.874e-02","-1.928e-02"
"Arl4d","1","-0.552","6.529e-02","-2.286e-02"
"Ociad1","1","0.551","0.680","7.558e-02"
"Mpp6","1","0.551","0.167","5.095e-02"
"Upk1b","1","-0.551","3.611e-02","-2.716e-02"
"Med21","1","-0.551","0.131","-3.349e-02"
"Kdsr","1","-0.551","0.462","-5.948e-02"
"Mbd2","1","0.551","0.903","9.153e-02"
"Fancl","1","-0.551","0.104","-3.230e-02"
"Med12","1","0.550","8.728e-02","3.839e-02"
"Tmc5","1","0.550","5.164e-02","3.079e-02"
"Acat2","1","0.550","7.098e-02","3.864e-02"
"Ube2n","1","-0.550","8.071e-02","-2.875e-02"
"Exoc7","1","-0.550","0.388","-6.079e-02"
"Rlf","1","0.550","9.959e-02","3.083e-02"
"Scmh1","1","0.550","0.179","5.939e-02"
"Mtfr1","1","0.549","0.452","7.220e-02"
"Polr3d","1","-0.549","0.541","-7.752e-02"
"Rufy3","1","-0.549","0.412","-6.319e-02"
"Eef1e1","1","0.549","8.943e-02","3.647e-02"
"Cdc42se1","1","-0.549","0.676","-7.962e-02"
"Far1","1","-0.549","0.404","-6.750e-02"
"Greb1l","1","0.548","7.957e-02","2.789e-02"
"Bbs9","1","0.548","0.115","4.268e-02"
"Ndufa2","1","-0.548","1.716","-0.115"
"Atf1","1","-0.548","0.586","-7.563e-02"
"Cald1","1","0.548","0.146","5.323e-02"
"Kbtbd2","1","-0.548","0.232","-4.391e-02"
"Htra1","1","-0.548","6.053e-02","-2.433e-02"
"Eif3i","1","-0.548","0.282","-4.791e-02"
"Tmem158","1","-0.548","1.424e-02","-9.430e-03"
"Tln2","1","0.547","7.475e-02","2.841e-02"
"Pi16","1","-0.547","3.198e-02","-3.190e-02"
"Srgap2","1","0.547","9.446e-02","3.675e-02"
"Tinag","1","-0.547","0.347","-6.303e-02"
"Arg1","1","0.547","1.435e-02","1.246e-02"
"Tradd","1","-0.546","0.299","-5.291e-02"
"Chd6","1","0.546","0.596","8.663e-02"
"Gsap","1","-0.546","0.174","-4.372e-02"
"Sulf1","1","-0.546","1.853e-02","-1.260e-02"
"Actr6","1","0.546","0.113","3.339e-02"
"Fam160a2","1","0.546","0.280","5.707e-02"
"Srsf7","1","-0.546","0.738","-8.215e-02"
"Eif3l","1","0.546","0.437","6.561e-02"
"Ctf1","1","-0.546","0.198","-4.973e-02"
"Rsrc1","1","-0.546","6.404e-02","-2.294e-02"
"Arhgap28","1","-0.546","5.656e-02","-2.312e-02"
"Fkbp4","1","-0.545","0.589","-7.296e-02"
"Adrm1","1","0.545","0.233","5.217e-02"
"Rnf44","1","0.545","0.827","8.136e-02"
