"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Bean1","0.967","0.773","7.914e-02","9.496e-02"
"Srsf12","0.967","0.773","8.402e-02","0.101"
"Olfr1115","0.967","0.773","0.187","0.131"
"Pthlh","0.967","0.773","9.711e-02","0.117"
"Olfr137","0.967","0.773","0.201","0.148"
"Izumo2","0.967","0.773","6.500e-02","7.800e-02"
"Olfr548-ps1","0.967","0.773","0.141","0.118"
"Pdzd2","0.967","-0.773","0.113","-0.111"
"BC030500","0.967","-0.773","7.907e-02","-8.569e-02"
"Olfr834","0.967","0.773","9.324e-02","0.112"
"H3f3b","0.967","-0.773","0.166","-0.136"
"Gstm4","0.967","-0.773","0.122","-0.118"
"Adam1a","0.967","0.773","0.193","0.144"
"Ffar1","0.967","0.773","9.729e-02","0.117"
"Cox6a2","0.967","0.773","9.273e-02","0.111"
"Ano3","0.967","-0.773","8.895e-02","-7.383e-02"
"Klhl36","0.967","-0.773","0.129","-0.110"
"Tsen2","0.967","0.773","7.779e-02","9.334e-02"
"Vipr1","0.967","-0.773","0.143","-0.124"
"Piwil4","0.967","0.772","0.125","9.774e-02"
"Glrb","0.967","0.772","9.328e-02","0.112"
"Rtkn2","0.967","0.772","6.692e-02","8.031e-02"
"Dysf","0.967","0.772","9.542e-02","0.115"
"Has2","0.967","0.772","6.594e-02","7.913e-02"
"Gli2","0.967","0.772","6.413e-02","7.696e-02"
"Cd200r1","0.967","0.772","6.702e-02","8.042e-02"
"Samd4","0.967","0.772","9.754e-02","0.117"
"Cyp4f14","0.967","0.772","9.827e-02","0.118"
"Tcerg1l","0.967","0.772","6.750e-02","8.100e-02"
"Adra2a","0.967","0.772","6.522e-02","7.826e-02"
"Taf1","0.967","0.772","5.120e-02","6.144e-02"
"Lrrc17","0.967","0.772","6.721e-02","8.065e-02"
"Tbata","0.967","-0.772","0.134","-0.115"
"Rxfp4","0.967","0.772","0.145","0.121"
"Rpe","0.967","-0.772","0.290","-0.164"
"Paip2","0.967","-0.772","0.261","-0.163"
"Clec4b2","0.967","0.772","6.348e-02","7.618e-02"
"Msantd1","0.967","0.772","7.014e-02","8.417e-02"
"Nptx2","0.967","0.771","7.022e-02","8.427e-02"
"Cryba2","0.967","0.771","0.130","0.104"
"Lhx3","0.967","0.771","9.414e-02","0.113"
"Cct8","0.967","-0.771","0.104","-9.699e-02"
"Hdgf","0.967","0.771","6.291e-02","7.549e-02"
"Tshr","0.967","-0.771","3.832e-02","-4.722e-02"
"Smoc2","0.967","0.771","0.207","0.162"
"Itk","0.967","0.771","7.481e-02","8.977e-02"
"Prelid3a","0.967","0.771","6.990e-02","8.387e-02"
"Alms1","0.967","-0.771","5.560e-02","-7.869e-02"
"Chchd5","0.967","0.771","6.996e-02","8.396e-02"
"Ngdn","0.967","0.771","4.385e-02","5.262e-02"
"Trpa1","0.967","0.771","7.042e-02","8.450e-02"
"Irak4","0.967","0.771","4.329e-02","5.194e-02"
"Vmn1r32","0.967","0.771","6.896e-02","8.275e-02"
"Tnni1","0.967","0.771","6.849e-02","8.219e-02"
"Olfml2b","0.967","0.771","7.050e-02","8.460e-02"
"Zxdb","0.967","0.771","0.141","0.116"
"Sirt1","0.967","0.771","6.858e-02","8.229e-02"
"Sstr1","0.967","0.771","7.532e-02","9.038e-02"
"Il7r","0.967","-0.771","0.152","-0.134"
"Adarb2","0.967","0.770","0.102","0.122"
"Ccnq","0.967","0.770","0.151","0.130"
"Pctp","0.967","0.770","5.097e-02","6.116e-02"
"Mthfd2l","0.967","0.770","4.446e-02","5.336e-02"
"Trhr2","0.967","0.770","6.677e-02","8.012e-02"
"Dhrs3","0.967","0.770","0.430","0.196"
"Frrs1l","0.967","0.770","5.777e-02","6.932e-02"
"Ms4a13","0.967","0.770","7.143e-02","8.572e-02"
"Pcdha3","0.967","-0.770","8.347e-02","-8.041e-02"
"Ces2a","0.967","0.770","0.210","0.165"
"Olfr427","0.967","0.770","7.009e-02","8.410e-02"
"Jph3","0.967","0.770","5.919e-02","7.103e-02"
"Slc25a44","0.967","-0.770","0.122","-0.105"
"Slc26a5","0.967","-0.770","3.443e-02","-5.188e-02"
"Sdr39u1","0.967","-0.770","3.443e-02","-5.188e-02"
"Tmem233","0.967","0.770","7.709e-02","9.251e-02"
"Cyb5r3","0.967","-0.770","0.206","-0.131"
"Acsm2","0.967","0.770","0.159","0.138"
"Fitm2","0.967","0.770","8.315e-02","9.978e-02"
"Grb14","0.967","0.770","5.806e-02","6.967e-02"
"Dnttip2","0.967","0.770","0.128","0.102"
"Olfr458","0.967","0.770","0.101","0.121"
"Sp6","0.967","0.770","0.169","0.150"
"Hsbp1","0.967","-0.769","0.145","-0.121"
"Trim67","0.967","0.769","5.683e-02","6.819e-02"
"Serpina16","0.967","0.769","0.168","0.150"
"Sema3e","0.967","0.769","4.233e-02","5.080e-02"
"Rerg","0.967","0.769","0.164","0.145"
"Itgb1bp1","0.967","0.769","0.195","0.140"
"Elf3","0.967","0.769","0.840","0.297"
"B3gntl1","0.967","0.769","0.197","0.143"
"Esp31","0.967","0.769","8.603e-02","0.103"
"Fads1","0.967","0.769","4.004e-02","4.805e-02"
"Rab11b","0.967","-0.769","0.370","-0.191"
"Plppr4","0.967","0.769","7.441e-02","8.929e-02"
"Olfr68","0.967","0.769","6.825e-02","8.190e-02"
"Fscn1","0.967","0.768","5.860e-02","7.032e-02"
"Lexm","0.967","0.768","0.181","0.130"
"Cpne4","0.967","0.768","6.920e-02","8.304e-02"
"Pcdhgb2","0.967","0.768","6.973e-02","8.368e-02"
"Slc17a6","0.967","0.768","0.167","0.148"
"Snai2","0.967","0.768","7.814e-02","9.377e-02"
"Ccdc69","0.967","0.768","8.967e-02","0.108"
"Sf3a2","0.967","-0.768","0.130","-0.121"
"Prss56","0.967","0.768","0.131","0.105"
"Nuf2","0.967","0.768","7.521e-02","9.025e-02"
"Fthl17c","0.967","0.768","6.817e-02","8.180e-02"
"Manba","0.967","0.768","4.633e-02","5.559e-02"
"Resp18","0.967","0.768","7.521e-02","9.025e-02"
"Rfx2","0.967","-0.768","0.119","-0.107"
"Cutal","0.967","0.768","6.887e-02","8.265e-02"
"Vmn1r81","0.967","0.768","0.158","0.138"
"Dct","0.967","-0.768","0.146","-0.140"
"Nlrp1a","0.967","-0.768","0.150","-0.130"
"Ceacam3","0.967","0.768","8.933e-02","0.107"
"Fbxo25","0.967","0.768","0.495","0.208"
"Prss41","0.967","0.768","7.108e-02","8.529e-02"
"Nsun2","0.967","-0.768","0.158","-0.126"
"Ptpre","0.967","-0.768","0.243","-0.150"
"Catsperz","0.967","-0.768","8.506e-02","-7.850e-02"
"Tctex1d4","0.967","0.768","7.641e-02","9.169e-02"
"Olfr887","0.967","0.768","9.996e-02","0.120"
"Vsig4","0.967","0.767","9.222e-02","0.111"
"Gck","0.967","0.767","0.125","0.150"
"Cnga4","0.967","0.767","0.127","0.100"
"Pla2g2f","0.967","0.767","0.191","0.137"
"Suv39h1","0.967","0.767","6.975e-02","8.370e-02"
"Ptger3","0.967","0.767","8.685e-02","0.104"
"Vmn1r42","0.967","0.767","7.504e-02","9.004e-02"
"Klk15","0.967","0.767","0.107","0.129"
"Dmrta1","0.967","0.767","0.130","0.104"
"Fam189b","0.967","0.767","7.820e-02","9.384e-02"
"Ubxn11","0.967","0.767","6.962e-02","8.355e-02"
"Cd209g","0.967","0.767","4.065e-02","4.878e-02"
"Mcpt1","0.967","0.767","0.170","0.152"
"Uimc1","0.967","-0.767","0.227","-0.151"
"Zkscan7","0.967","0.767","5.023e-02","6.028e-02"
"Htr1a","0.967","0.767","7.198e-02","8.637e-02"
"Mettl21c","0.967","0.767","7.295e-02","8.754e-02"
"Cox7a2l","0.967","0.767","0.306","0.173"
"Samd4b","0.967","0.767","0.128","0.101"
"Klf1","0.967","0.767","9.402e-02","0.113"
"Sla","0.967","0.767","9.402e-02","0.113"
"Aasdhppt","0.967","-0.767","0.188","-0.139"
"Zfp988","0.967","0.766","0.349","0.188"
"Olfr556","0.967","0.766","0.105","0.126"
"Gprc6a","0.967","0.766","4.083e-02","4.899e-02"
"Pole2","0.967","0.766","4.083e-02","4.899e-02"
"Vmn2r63","0.967","0.766","5.781e-02","6.938e-02"
"Klhl5","0.967","0.766","0.137","0.112"
"Zfp316","0.967","0.766","4.971e-02","5.965e-02"
"Pbx2","0.967","-0.766","0.255","-0.160"
"Gjb5","0.967","0.766","5.907e-02","7.088e-02"
"Cyp4f37","0.967","0.766","7.371e-02","8.845e-02"
"Syt12","0.967","0.766","6.480e-02","7.776e-02"
"Kcnmb2","0.967","0.766","0.137","0.112"
"Arhgef9","0.967","0.766","6.756e-02","8.107e-02"
"Maoa","0.967","0.766","9.463e-02","0.114"
"Yjefn3","0.967","0.765","0.107","0.129"
"Igkv18-36","0.967","0.765","0.153","0.131"
"Mcm6","0.967","0.765","9.395e-02","0.113"
"Ntn1","0.967","0.765","6.923e-02","8.308e-02"
"Th","0.967","0.765","0.166","0.147"
"Cd38","0.967","0.765","5.097e-02","6.116e-02"
"Pxk","0.967","0.765","0.466","0.206"
"Igkv4-51","0.967","0.765","5.959e-02","7.151e-02"
"Cdc45","0.967","0.765","7.298e-02","8.757e-02"
"Gnaz","0.967","0.765","9.095e-02","0.109"
"Abca9","0.967","0.765","9.431e-02","0.113"
"Slc6a1","0.967","0.765","7.387e-02","8.864e-02"
"Cyp4a14","0.967","0.765","0.197","0.143"
"Smim18","0.967","0.765","7.451e-02","8.942e-02"
"Rnf19a","0.967","0.765","0.190","0.140"
"Col6a5","0.967","0.765","6.215e-02","7.458e-02"
"Pdk3","0.967","0.765","7.643e-02","9.172e-02"
"Olfr592","0.967","0.765","0.170","0.152"
"Clec4a4","0.967","0.764","0.173","0.155"
"Sec61a2","0.967","0.764","0.187","0.131"
"Csmd3","0.967","-0.764","9.790e-02","-0.105"
"Pcdhb13","0.967","0.764","7.702e-02","9.242e-02"
"Heatr5b","0.967","0.764","5.845e-02","7.015e-02"
"Ky","0.967","0.764","0.104","0.124"
"Nedd1","0.967","0.764","7.482e-02","8.978e-02"
"Mboat1","0.967","0.764","6.579e-02","7.895e-02"
"Nol12","0.967","0.764","8.392e-02","0.101"
"Proser1","0.967","0.764","0.305","0.186"
"Car5a","0.967","0.764","7.875e-02","9.450e-02"
"Olfr1065","0.967","0.764","0.139","0.114"
"Olfr1475","0.967","0.764","7.257e-02","8.708e-02"
"Ppp2r5c","0.967","0.764","0.435","0.187"
"Klk1b11","0.967","0.763","7.397e-02","8.876e-02"
"Olfr1","0.967","0.763","7.397e-02","8.876e-02"
"Higd2a","0.967","0.763","0.204","0.131"
"Lsm8","0.967","0.763","0.226","0.142"
"Cfap126","0.967","0.763","5.885e-02","7.062e-02"
"Ptprm","0.967","0.763","5.885e-02","7.062e-02"
"Slc45a3","0.967","0.763","0.152","0.130"
"Ptges","0.967","0.763","6.178e-02","7.413e-02"
"Atp2a1","0.967","-0.763","9.437e-02","-0.109"
"March8","0.967","0.763","4.562e-02","5.475e-02"
"Minar1","0.967","0.763","7.243e-02","8.691e-02"
"Vmn2r13","0.967","0.763","7.587e-02","9.104e-02"
"Rnf223","0.967","-0.763","0.177","-0.136"
"Gapdhs","0.967","0.763","7.165e-02","8.598e-02"
"Dap3","0.967","-0.762","0.164","-0.132"
"Kif22","0.967","0.762","0.102","0.123"
"Lsmem1","0.967","0.762","5.682e-02","6.818e-02"
"Tmem44","0.967","0.762","7.195e-02","8.634e-02"
"Pemt","0.967","0.762","9.934e-02","0.119"
"Abra","0.967","0.762","7.671e-02","9.206e-02"
"Lck","0.967","0.762","9.259e-02","0.111"
"Cab39l","0.967","0.762","7.239e-02","8.687e-02"
"Phlda2","0.967","-0.762","0.263","-0.161"
"Ifi35","0.967","0.762","0.201","0.135"
"Smim41","0.967","-0.762","0.124","-0.114"
"Olr1","0.967","-0.762","6.208e-02","-7.091e-02"
"Krtap8-1","0.967","-0.762","6.208e-02","-7.091e-02"
"Cbln3","0.967","0.762","7.611e-02","9.133e-02"
"Nlrp9a","0.967","0.762","7.840e-02","9.408e-02"
"Nap1l3","0.967","0.762","7.445e-02","8.935e-02"
"Lypd6","0.967","0.762","7.139e-02","8.567e-02"
"Vmn1r67","0.967","0.762","7.639e-02","9.167e-02"
"Mok","0.967","0.762","6.049e-02","7.259e-02"
"Scube2","0.967","0.762","7.661e-02","9.194e-02"
"Vmn1r7","0.967","0.762","7.130e-02","8.556e-02"
"Olfr60","0.967","0.762","7.130e-02","8.556e-02"
"Impdh1","0.967","0.761","6.585e-02","7.902e-02"
"Trpc4","0.967","0.761","0.193","0.144"
"Ric8b","0.967","0.761","0.229","0.147"
"Saysd1","0.967","0.761","0.147","0.124"
"Arid3c","0.967","0.761","5.232e-02","6.278e-02"
"Slco3a1","0.967","-0.761","0.202","-0.137"
"Nudt13","0.967","-0.761","0.123","-0.116"
"Eya3","0.967","0.761","7.994e-02","9.593e-02"
"Magee2","0.967","0.761","4.910e-02","5.892e-02"
"Olfr572","0.967","0.761","7.736e-02","9.283e-02"
"Lnp1","0.967","0.761","8.641e-02","0.104"
"Foxc2","0.967","0.761","5.727e-02","6.872e-02"
"Nptxr","0.967","0.761","0.149","0.127"
"Mobp","0.967","0.760","7.524e-02","9.029e-02"
"Naaa","0.967","-0.760","0.121","-0.110"
"Olfr784","0.967","0.760","9.868e-02","0.118"
"Pomt2","0.967","-0.760","0.104","-9.674e-02"
"Nutm1","0.967","0.760","7.529e-02","9.035e-02"
"Hecw2","0.967","0.760","0.130","0.156"
"Rapsn","0.967","-0.760","3.246e-02","-4.843e-02"
"Zfp457","0.967","0.760","8.142e-02","9.771e-02"
"Rhox11","0.967","0.760","9.354e-02","0.112"
"Tectb","0.967","0.760","0.199","0.145"
"Shisa4","0.967","0.760","5.454e-02","6.545e-02"
"Suox","0.967","0.760","0.279","0.154"
"Strip1","0.967","-0.760","0.161","-0.122"
"Ercc2","0.967","-0.760","0.137","-0.111"
"Rims4","0.967","0.760","5.153e-02","6.184e-02"
"Kmt5c","0.967","-0.760","0.369","-0.183"
"Cd248","0.967","0.760","5.909e-02","7.091e-02"
"Cdx2","0.967","0.760","7.417e-02","8.900e-02"
"Tcrg-V1","0.967","0.760","8.854e-02","0.106"
"Tbca","0.967","0.760","0.340","0.201"
"Serpini1","0.967","0.760","9.067e-02","0.109"
"Adprhl1","0.967","0.759","9.299e-02","0.112"
"Dmp1","0.967","0.759","9.851e-02","0.118"
"Casc1","0.967","0.759","8.333e-02","0.100"
"Tmem235","0.967","0.759","8.333e-02","0.100"
"Slc7a11","0.967","-0.759","0.173","-0.127"
"Baalc","0.967","0.759","8.668e-02","0.104"
"Vrtn","0.967","0.759","5.964e-02","7.157e-02"
"Eif1ax","0.967","0.759","5.269e-02","6.323e-02"
"Stat2","0.967","0.759","0.127","9.989e-02"
"Olfr330","0.967","-0.759","0.208","-0.149"
"Dhfr","0.967","0.759","7.570e-02","9.084e-02"
"Angptl7","0.967","0.759","6.902e-02","8.282e-02"
"Engase","0.967","0.759","6.260e-02","7.512e-02"
"Spata46","0.967","0.759","0.193","0.144"
"Urgcp","0.967","-0.759","0.245","-0.158"
"Lhfpl3","0.967","0.758","8.464e-02","0.102"
"Dcxr","0.967","0.758","0.152","0.130"
"Gfra1","0.967","0.758","5.883e-02","7.060e-02"
"Pip4k2a","0.967","0.758","6.767e-02","8.121e-02"
"Olfr607","0.967","0.758","8.179e-02","9.815e-02"
"Dnmt3b","0.967","0.758","6.418e-02","7.701e-02"
"Grid2","0.967","0.758","5.324e-02","6.389e-02"
"Clvs2","0.967","0.758","5.324e-02","6.389e-02"
"Igsf11","0.967","0.758","5.217e-02","6.260e-02"
"Pp2d1","0.967","0.758","6.058e-02","7.269e-02"
"Fam76a","0.967","-0.758","0.228","-0.141"
"Gchfr","0.967","0.758","6.788e-02","8.146e-02"
"Tmem163","0.967","0.758","5.208e-02","6.249e-02"
"Alox12e","0.967","0.758","0.258","0.167"
"Cdt1","0.967","0.758","5.307e-02","6.368e-02"
"Cd247","0.967","0.758","7.564e-02","9.077e-02"
"Slc9a6","0.967","0.758","6.704e-02","8.045e-02"
"Kcnn3","0.967","0.758","8.360e-02","0.100"
"Txk","0.967","0.758","6.073e-02","7.288e-02"
"Ndufs4","0.967","0.757","0.196","0.120"
"Olfr792","0.967","0.757","7.518e-02","9.021e-02"
"Ube2t","0.967","0.757","6.139e-02","7.367e-02"
"Coq9","0.967","0.757","0.232","0.142"
"Prdm5","0.967","0.757","7.607e-02","9.129e-02"
"Rtl4","0.967","0.757","7.898e-02","9.478e-02"
"Sap130","0.967","-0.757","8.744e-02","-8.362e-02"
"Elovl5","0.967","-0.757","0.148","-0.117"
"Traf6","0.967","-0.757","0.116","-0.102"
"Camkk2","0.967","0.757","0.145","0.122"
"Pon1","0.967","0.757","7.898e-02","9.477e-02"
"Olfr398","0.967","0.757","0.249","0.154"
"Las1l","0.967","0.757","0.129","0.102"
"Igkv6-29","0.967","0.757","8.496e-02","0.102"
"Cmc4","0.967","0.757","9.205e-02","0.110"
"Taar7b","0.967","0.757","0.144","0.120"
"Bmt2","0.967","0.757","6.804e-02","8.165e-02"
"Pabpn1l","0.967","0.757","6.160e-02","7.392e-02"
"Sost","0.967","0.757","6.904e-02","8.284e-02"
"Pafah2","0.967","-0.757","0.103","-9.788e-02"
"Ms4a10","0.967","0.757","6.167e-02","7.401e-02"
"Magea6","0.967","0.757","9.674e-02","0.116"
"Acoxl","0.967","0.756","5.245e-02","6.294e-02"
"Rnase10","0.967","0.756","5.245e-02","6.294e-02"
"Plxdc1","0.967","0.756","0.146","0.123"
"Olfr1513","0.967","0.756","7.699e-02","9.239e-02"
"Lalba","0.967","0.756","8.990e-02","0.108"
"Hoxc13","0.967","0.756","0.195","0.147"
"Acot5","0.967","0.756","7.444e-02","8.933e-02"
"Hipk4","0.967","0.756","5.380e-02","6.456e-02"
"Msi1","0.967","0.756","6.206e-02","7.447e-02"
"Zmat1","0.967","0.756","8.045e-02","9.654e-02"
"Ifi27l2a","0.967","0.756","7.237e-02","8.684e-02"
"Rpusd1","0.967","0.756","6.745e-02","8.094e-02"
"Zdhhc21","0.967","-0.756","0.140","-0.108"
"Ephx4","0.967","0.756","6.242e-02","7.490e-02"
"Defb35","0.967","0.756","6.242e-02","7.490e-02"
"Mrgprx1","0.967","0.756","0.372","0.200"
"Inafm2","0.967","0.756","5.937e-02","7.124e-02"
"Defb19","0.967","0.756","5.937e-02","7.124e-02"
"Chd5","0.967","0.756","6.843e-02","8.212e-02"
"Snrpb2","0.967","0.755","6.092e-02","7.310e-02"
"Gcnt7","0.967","0.755","8.957e-02","0.107"
"Lrrc73","0.967","0.755","6.233e-02","7.479e-02"
"Zcchc12","0.967","0.755","6.233e-02","7.479e-02"
"Erc2","0.967","0.755","6.240e-02","7.488e-02"
"Aldh1a2","0.967","0.755","0.124","9.696e-02"
"Smim10l2a","0.967","0.755","6.255e-02","7.506e-02"
"Mfap3l","0.967","-0.755","9.894e-02","-8.946e-02"
"Ficd","0.967","0.755","6.264e-02","7.516e-02"
"Slc12a9","0.967","0.755","5.311e-02","6.373e-02"
"Olfr123","0.967","-0.755","8.571e-02","-7.772e-02"
"Dync1h1","0.967","-0.755","0.376","-0.174"
"Arhgap12","0.967","0.754","0.221","0.158"
"C3ar1","0.967","0.754","0.220","0.151"
"Klhl9","0.967","0.754","0.124","9.642e-02"
"Iglon5","0.967","0.754","5.302e-02","6.362e-02"
"Adad2","0.967","0.754","5.302e-02","6.362e-02"
"Tmed4","0.967","-0.754","0.172","-0.110"
"Pramef8","0.967","0.754","5.923e-02","7.108e-02"
"Fam78a","0.967","0.754","5.434e-02","6.521e-02"
"Lrr1","0.967","0.754","7.431e-02","8.917e-02"
"Zfp853","0.967","0.754","7.438e-02","8.926e-02"
"Dmgdh","0.967","0.754","8.507e-02","0.102"
"Gins2","0.967","0.754","6.364e-02","7.637e-02"
"Klhl3","0.967","0.754","0.151","0.129"
"Ppm1e","0.967","0.754","7.419e-02","8.903e-02"
"Akt2","0.967","-0.754","0.234","-0.136"
"Slk","0.967","-0.754","0.409","-0.187"
"Klk1b3","0.967","0.754","8.834e-02","0.106"
"AC150683.1","0.967","0.754","0.102","0.122"
"Fndc7","0.967","0.754","5.416e-02","6.500e-02"
"Lgr5","0.967","0.754","8.572e-02","0.103"
"Rhoc","0.967","-0.754","0.350","-0.179"
"Tyrp1","0.967","0.754","0.159","0.139"
"Spin2f","0.967","0.754","0.185","0.129"
"Tchh","0.967","0.753","0.102","0.123"
"Sik3","0.967","0.753","6.781e-02","8.137e-02"
"Tex33","0.967","0.753","8.609e-02","0.103"
"Anapc2","0.967","-0.753","0.331","-0.169"
"Serpine2","0.967","0.753","7.270e-02","8.724e-02"
"Serping1","0.967","-0.753","0.150","-0.130"
"Slc8a3","0.967","0.753","7.111e-02","8.533e-02"
"Bbs2","0.967","-0.753","0.188","-0.118"
"Gsg1","0.967","0.753","6.163e-02","7.395e-02"
"Cypt3","0.967","0.753","6.163e-02","7.395e-02"
"Kntc1","0.967","0.753","6.478e-02","7.774e-02"
"Mlh3","0.967","0.753","0.152","0.131"
"Sinhcaf","0.967","0.753","0.678","0.240"
"Tmem265","0.967","0.753","0.149","0.127"
"Krtap19-4","0.967","-0.753","0.106","-0.101"
"Gprc5d","0.967","0.753","6.725e-02","8.070e-02"
"Trbv5","0.967","0.752","6.513e-02","7.815e-02"
"Ttll3","0.967","0.752","9.428e-02","0.113"
"Olfr1232","0.967","0.752","8.987e-02","0.108"
"Taf3","0.967","0.752","3.724e-02","4.469e-02"
"Lrrc19","0.967","0.752","3.724e-02","4.469e-02"
"Utf1","0.967","0.752","0.174","0.157"
"She","0.967","0.752","5.355e-02","6.426e-02"
"Sept4","0.967","0.752","5.355e-02","6.426e-02"
"Bag3","0.967","0.752","7.529e-02","9.035e-02"
"Dhrs13","0.967","-0.752","6.035e-02","-7.029e-02"
"Ino80b","0.967","0.752","0.133","0.108"
"Nr4a3","0.967","0.752","7.344e-02","8.813e-02"
"Wdr72","0.967","0.752","0.130","0.103"
"Olfr110","0.967","0.752","0.130","0.103"
"Tmem203","0.967","0.752","0.500","0.215"
"Ndufa2","0.967","-0.752","0.212","-0.131"
"Txndc8","0.967","0.752","9.074e-02","0.109"
"Cd151","0.967","-0.752","0.186","-0.133"
"Cyp2c65","0.967","-0.752","0.121","-0.111"
"C1d","0.967","-0.752","8.179e-02","-9.547e-02"
"Mettl26","0.967","0.752","0.424","0.214"
"Pdgfra","0.967","0.751","9.053e-02","0.109"
"Dnm1","0.967","0.751","5.885e-02","7.062e-02"
"Fer1l4","0.967","0.751","0.255","0.164"
"Coa7","0.967","0.751","0.177","0.119"
"Enkd1","0.967","0.751","8.325e-02","9.990e-02"
"Mdh1b","0.967","0.751","4.184e-02","5.021e-02"
"Adgrg7","0.967","0.751","5.906e-02","7.087e-02"
"Usp19","0.967","-0.751","0.360","-0.165"
"Axl","0.967","-0.751","0.326","-0.187"
"Gxylt2","0.967","0.751","0.185","0.135"
"Rab8b","0.967","-0.751","0.197","-0.130"
"Mettl4","0.967","0.751","6.473e-02","7.768e-02"
"Kcnmb3","0.967","0.751","5.400e-02","6.480e-02"
"Tnfaip8l2","0.967","0.751","8.244e-02","9.893e-02"
"Anxa6","0.967","-0.751","0.187","-0.128"
"Tax1bp3","0.967","-0.750","0.322","-0.176"
"Egfl8","0.967","0.750","8.252e-02","9.902e-02"
"Pnmt","0.967","0.750","0.103","0.123"
"Slc22a6","0.967","0.750","0.142","0.118"
"Cd8b1","0.967","0.750","5.543e-02","6.652e-02"
"Olfr239","0.967","0.750","8.974e-02","0.108"
"Pex11b","0.967","-0.750","8.106e-02","-9.127e-02"
"Igkv1-122","0.967","0.750","6.937e-02","8.325e-02"
"Commd8","0.967","0.750","0.221","0.150"
"Sult2a8","0.967","0.750","0.255","0.161"
"Ankrd66","0.967","0.750","6.054e-02","7.265e-02"
"Derl2","0.967","0.750","0.290","0.162"
"Pomgnt1","0.967","0.750","7.095e-02","8.514e-02"
"Dkk3","0.967","0.750","0.141","0.117"
"Olfr766-ps1","0.967","0.750","8.397e-02","0.101"
"Olfr493","0.967","0.750","0.127","0.100"
"Spire1","0.967","-0.749","0.138","-0.109"
"Lkaaear1","0.967","0.749","0.144","0.120"
"Micu2","0.967","-0.749","0.236","-0.140"
"Ywhah","0.967","0.749","0.297","0.176"
"Slc36a4","0.967","-0.749","0.158","-0.120"
"Olfr960","0.967","0.749","8.597e-02","0.103"
"Ugt2b36","0.967","0.749","8.233e-02","9.879e-02"
"Scin","0.967","0.749","0.186","0.136"
"Ppp3r1","0.967","0.749","0.232","0.149"
"Tnfaip8l1","0.967","0.749","0.163","0.143"
"Rab43","0.967","-0.749","0.248","-0.148"
"Tspear","0.967","0.749","9.469e-02","0.114"
"Tns4","0.967","-0.749","0.228","-0.161"
"Oas1d","0.967","0.749","5.044e-02","6.053e-02"
"Slc36a3","0.967","0.749","6.255e-02","7.506e-02"
"Olfr561","0.967","0.749","6.641e-02","7.970e-02"
"Gadl1","0.967","0.749","5.582e-02","6.699e-02"
"Zfp105","0.967","0.749","6.153e-02","7.383e-02"
"Disp1","0.967","0.749","8.506e-02","0.102"
"Ddx11","0.967","0.748","7.305e-02","8.766e-02"
"AU022751","0.967","0.748","5.473e-02","6.568e-02"
"Nudc","0.967","-0.748","0.293","-0.159"
"Olfr1160","0.967","0.748","8.216e-02","9.859e-02"
"Alkal2","0.967","0.748","6.446e-02","7.735e-02"
"Napb","0.967","0.748","6.293e-02","7.552e-02"
"Camp","0.967","0.748","9.013e-02","0.108"
"Sema4f","0.967","0.748","0.147","0.124"
"Btnl6","0.967","0.748","8.514e-02","0.102"
"Zfp385c","0.967","0.748","8.048e-02","9.657e-02"
"Cd37","0.967","0.748","0.170","0.152"
"Rasa2","0.967","-0.748","0.153","-0.112"
"Ctnnbl1","0.967","0.748","0.211","0.147"
"Pate3","0.967","0.748","0.162","0.142"
"Elavl1","0.967","-0.748","0.194","-0.125"
"Dock8","0.967","0.748","0.122","9.449e-02"
"Vmn1r57","0.967","0.748","8.885e-02","0.107"
"Cercam","0.967","0.748","8.374e-02","0.100"
"Mpst","0.967","-0.748","0.242","-0.140"
"Nppc","0.967","0.748","9.039e-02","0.108"
"Zswim3","0.967","-0.747","0.123","-0.102"
"Tmem102","0.967","0.747","0.213","0.141"
"Igfbpl1","0.967","0.747","6.943e-02","8.331e-02"
"Mis12","0.967","0.747","0.242","0.161"
"Mep1b","0.967","0.747","0.216","0.166"
"Frmd8","0.967","0.747","6.077e-02","7.293e-02"
"Hrct1","0.967","0.747","0.176","0.124"
"Zfp472","0.967","0.747","8.794e-02","0.106"
"Ube2d2a","0.967","-0.747","0.453","-0.198"
"Olfr12","0.967","0.747","8.923e-02","0.107"
"Aco1","0.967","-0.747","0.183","-0.140"
"Olfr553","0.967","0.747","0.252","0.160"
"Spata31","0.967","0.747","6.310e-02","7.572e-02"
"Enox2","0.967","0.747","6.310e-02","7.572e-02"
"Pcbd1","0.967","0.747","6.256e-02","7.507e-02"
"Kctd21","0.967","0.747","0.148","0.125"
"Dbf4","0.967","0.747","0.162","0.142"
"Abcc6","0.967","0.747","5.508e-02","6.609e-02"
"Olfr8","0.967","0.747","6.990e-02","8.388e-02"
"Ust","0.967","0.747","5.513e-02","6.615e-02"
"Dld","0.967","-0.747","0.260","-0.146"
"Trmu","0.967","-0.747","8.647e-02","-8.478e-02"
"Rftn1","0.967","0.747","9.756e-02","0.117"
"Ifnlr1","0.967","-0.746","0.260","-0.147"
"Katnal1","0.967","0.746","8.845e-02","0.106"
"St6gal1","0.967","0.746","0.269","0.178"
