"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Cstf2t","1","0.440","0.162","2.885e-02"
"Cldn11","1","0.440","1.713e-02","1.187e-02"
"Adam30","1","0.440","1.713e-02","1.187e-02"
"Copa","1","0.440","0.567","4.556e-02"
"Clybl","1","-0.440","4.360e-02","-1.476e-02"
"Kdm3a","1","0.440","0.520","4.577e-02"
"Col6a3","1","0.440","7.390e-02","2.391e-02"
"Knl1","1","-0.440","5.201e-02","-1.663e-02"
"Ift80","1","-0.440","6.187e-02","-1.887e-02"
"Lamb1","1","-0.440","4.562e-02","-1.616e-02"
"Pip4k2a","1","-0.440","3.631e-02","-1.332e-02"
"Ttc41","1","-0.440","1.554e-02","-6.028e-03"
"Kmt2c","1","0.440","0.117","2.059e-02"
"Zfp35","1","-0.440","0.190","-3.016e-02"
"Dram2","1","0.439","0.278","3.683e-02"
"Fbxo24","1","-0.439","0.193","-3.294e-02"
"Arsa","1","-0.439","4.778e-02","-1.395e-02"
"Sgms1","1","-0.439","0.452","-4.417e-02"
"Pgp","1","0.439","0.397","4.506e-02"
"Sept2","1","0.439","0.905","5.246e-02"
"Cdc42ep4","1","0.439","0.311","4.037e-02"
"Nsl1","1","0.439","8.915e-02","2.490e-02"
"Pole4","1","0.438","0.536","4.656e-02"
"Sh3kbp1","1","0.438","0.192","2.967e-02"
"Zfp354a","1","0.438","1.658e-02","1.102e-02"
"Ptgis","1","0.438","6.629e-02","1.914e-02"
"Mon1a","1","-0.438","0.446","-4.365e-02"
"Tmem101","1","0.438","0.102","2.249e-02"
"Efemp2","1","-0.438","0.145","-2.547e-02"
"Polr3b","1","0.438","0.185","3.031e-02"
"Nadk2","1","-0.437","8.368e-02","-1.736e-02"
"Acad9","1","0.437","0.332","3.830e-02"
"Fmn1","1","-0.437","0.473","-4.734e-02"
"Swsap1","1","-0.437","2.201e-02","-7.752e-03"
"Akap8","1","0.437","0.849","5.558e-02"
"Dusp10","1","0.437","0.618","5.860e-02"
"Ndufv3","1","-0.437","0.625","-5.004e-02"
"Cops7b","1","0.437","0.336","4.154e-02"
"Sgk2","1","0.437","2.771e-02","1.241e-02"
"Nek3","1","0.437","5.588e-02","1.460e-02"
"Rnf224","1","-0.437","2.908e-02","-1.055e-02"
"Sav1","1","-0.436","0.650","-5.092e-02"
"Naa25","1","-0.436","0.318","-3.627e-02"
"Ctdspl","1","-0.436","0.182","-2.748e-02"
"Arhgap30","1","0.436","6.433e-02","1.814e-02"
"Map1lc3a","1","-0.436","0.299","-4.020e-02"
"Slco3a1","1","0.435","0.206","3.774e-02"
"Unc50","1","-0.435","0.392","-3.717e-02"
"Strn","1","0.435","0.314","3.526e-02"
"Mgrn1","1","0.435","0.608","4.778e-02"
"Terf1","1","0.435","0.352","4.199e-02"
"Adcy9","1","0.435","3.836e-02","1.118e-02"
"Bbip1","1","-0.435","0.245","-3.087e-02"
"Wdr74","1","-0.435","0.361","-4.281e-02"
"Usp47","1","-0.435","0.393","-4.343e-02"
"Loxl4","1","-0.435","0.280","-3.962e-02"
"Eral1","1","0.435","9.503e-02","1.954e-02"
"Cdhr5","1","0.435","8.524e-02","2.232e-02"
"Ctsc","1","-0.435","0.946","-6.163e-02"
"Aspscr1","1","0.435","0.408","3.922e-02"
"Tnfsf10","1","-0.434","4.568e-02","-1.621e-02"
"Ccl6","1","-0.434","1.489e-02","-9.348e-03"
"Fermt3","1","-0.434","1.489e-02","-9.348e-03"
"G3bp1","1","-0.434","0.666","-5.278e-02"
"Plcb1","1","0.434","5.288e-02","1.569e-02"
"Galnt4","1","0.434","0.809","5.583e-02"
"Nkd1","1","0.434","1.458e-02","7.776e-03"
"Fam151b","1","0.434","3.312e-02","1.287e-02"
"Dip2b","1","-0.434","0.383","-4.511e-02"
"Hivep2","1","0.434","0.170","2.875e-02"
"Capns1","1","-0.433","0.727","-4.747e-02"
"Ldhd","1","-0.433","0.203","-3.060e-02"
"Epsti1","1","0.433","2.661e-02","1.124e-02"
"Zbtb24","1","-0.433","0.176","-2.675e-02"
"Gmps","1","-0.433","0.526","-4.318e-02"
"Mycn","1","0.433","6.934e-02","2.516e-02"
"Igsf9","1","-0.433","0.858","-5.822e-02"
"Cyp2c65","1","0.433","0.169","3.090e-02"
"Trim12a","1","-0.433","5.850e-02","-2.114e-02"
"Olfr266","1","-0.433","4.830e-03","-3.021e-03"
"Tmem199","1","0.433","0.238","3.308e-02"
"Snrpb2","1","-0.433","0.185","-2.948e-02"
"Tbrg4","1","0.433","0.824","5.386e-02"
"Zfp563","1","-0.433","4.839e-02","-1.750e-02"
"Lmnb1","1","-0.432","0.814","-6.270e-02"
"Pilra","1","-0.432","1.612e-02","-1.007e-02"
"Clcn7","1","-0.432","0.342","-3.745e-02"
"Ddit4","1","-0.432","0.862","-7.483e-02"
"Cwc22","1","-0.432","0.311","-3.416e-02"
"Twistnb","1","-0.432","8.128e-02","-2.218e-02"
"Bcl2l10","1","-0.432","3.126e-02","-1.233e-02"
"Tcf23","1","0.432","7.414e-02","1.879e-02"
"Nphs2","1","-0.431","2.502e-02","-1.559e-02"
"Osbpl11","1","-0.431","0.275","-3.983e-02"
"Il6st","1","-0.431","0.580","-4.309e-02"
"Zfyve26","1","-0.431","0.304","-3.527e-02"
"Stat5a","1","0.431","0.116","2.483e-02"
"Dgkd","1","0.431","0.632","5.525e-02"
"Apoa2","1","-0.431","2.001e-02","-1.000e-02"
"Cpt1a","1","0.431","0.539","4.192e-02"
"Ocrl","1","0.431","0.237","3.194e-02"
"Zbtb39","1","0.430","0.261","3.190e-02"
"Pkd1","1","0.430","0.230","3.258e-02"
"Tes3-ps","1","-0.430","2.625e-02","-1.001e-02"
"Car2","1","-0.430","1.305","-8.283e-02"
"Herc4","1","0.430","0.491","4.799e-02"
"Acadm","1","0.430","0.135","2.301e-02"
"Blzf1","1","0.430","0.247","3.468e-02"
"Neurl1a","1","-0.429","4.579e-02","-1.750e-02"
"Aldh16a1","1","0.429","0.150","2.529e-02"
"Zfp467","1","-0.429","9.815e-02","-2.439e-02"
"Pigc","1","0.429","0.141","2.500e-02"
"Rxylt1","1","0.429","0.408","3.838e-02"
"Ciao2b","1","-0.428","0.286","-3.663e-02"
"Kif4","1","-0.428","0.174","-2.860e-02"
"Lepr","1","-0.428","4.896e-02","-1.609e-02"
"Dyrk1b","1","0.428","0.356","3.855e-02"
"Knop1","1","0.428","0.410","4.524e-02"
"Gcdh","1","0.427","0.179","3.222e-02"
"Mindy4","1","0.427","8.516e-02","2.635e-02"
"Chst14","1","-0.427","1.332e-02","-5.883e-03"
"Eif1b","1","0.427","0.214","3.549e-02"
"Tox3","1","-0.427","4.957e-02","-1.384e-02"
"Lpcat4","1","0.427","1.135","5.895e-02"
"Grhpr","1","0.427","6.379e-02","1.736e-02"
"Ercc5","1","0.426","0.104","1.995e-02"
"Krt16","1","0.426","4.634e-02","1.371e-02"
"Zcchc2","1","0.426","0.338","4.062e-02"
"Ldhal6b","1","-0.426","4.637e-02","-1.631e-02"
"Ak1","1","-0.426","4.516e-02","-1.442e-02"
"Kremen1","1","-0.426","0.230","-3.073e-02"
"Fbxl18","1","-0.426","0.128","-2.366e-02"
"Wdr77","1","0.426","0.552","4.848e-02"
"Dlg3","1","-0.425","0.165","-2.537e-02"
"Atp10b","1","-0.425","0.485","-4.099e-02"
"Ptprcap","1","0.425","3.512e-02","1.380e-02"
"Osbpl2","1","-0.425","0.332","-3.765e-02"
"Dnase1l2","1","0.425","7.717e-02","1.630e-02"
"Ivns1abp","1","0.424","0.989","6.586e-02"
"Cth","1","-0.424","3.909e-02","-1.524e-02"
"Snx2","1","0.424","0.434","4.120e-02"
"Tmbim6","1","-0.424","0.851","-5.117e-02"
"Hspa5","1","-0.424","1.011","-6.383e-02"
"Alox12e","1","-0.424","9.929e-02","-3.768e-02"
"Polr2k","1","0.424","0.207","3.068e-02"
"Hmces","1","-0.423","0.460","-4.123e-02"
"Il1f9","1","0.423","5.126e-02","2.121e-02"
"Fignl2","1","-0.423","0.101","-2.173e-02"
"Prrt1","1","-0.423","1.393e-02","-6.317e-03"
"Bcl11a","1","-0.422","9.923e-02","-2.366e-02"
"Laptm4a","1","-0.422","0.274","-3.511e-02"
"Zfp36","1","-0.422","1.140","-7.250e-02"
"Otop3","1","-0.422","1.087","-7.040e-02"
"Ipmk","1","-0.422","0.281","-3.192e-02"
"Exd2","1","0.422","0.291","3.597e-02"
"Foxf1","1","0.422","3.634e-02","1.355e-02"
"Pir","1","0.422","0.628","5.186e-02"
"Rnasel","1","0.422","0.269","3.675e-02"
"Apol7a","1","-0.422","0.120","-2.395e-02"
"Ets1","1","-0.422","0.299","-3.806e-02"
"Mdm1","1","0.421","4.592e-02","1.598e-02"
"Castor1","1","-0.421","1.937e-02","-8.974e-03"
"Kdm7a","1","0.421","0.415","3.716e-02"
"Prr15","1","-0.421","0.124","-2.351e-02"
"Pde2a","1","0.421","5.284e-02","1.694e-02"
"Commd8","1","-0.421","0.312","-3.544e-02"
"Carm1","1","0.421","0.393","4.215e-02"
"Cdk20","1","0.421","0.118","2.172e-02"
"Smagp","1","0.421","0.122","2.441e-02"
"Fundc2","1","-0.420","0.232","-3.333e-02"
"Hmgcs1","1","0.420","0.817","5.761e-02"
"Gkn3","1","0.420","1.771","9.779e-02"
"Serpinc1","1","-0.420","5.061e-02","-1.892e-02"
"Tbc1d13","1","-0.420","0.333","-3.705e-02"
"Tstd2","1","-0.420","0.272","-3.208e-02"
"Adprh","1","-0.420","0.361","-3.919e-02"
"Naf1","1","0.420","9.682e-02","2.138e-02"
"Eepd1","1","-0.420","0.346","-4.215e-02"
"Pax9","1","-0.420","0.469","-4.596e-02"
"Tspan31","1","0.420","0.506","4.270e-02"
"Abraxas2","1","-0.419","0.136","-2.452e-02"
"Tsc22d1","1","-0.419","1.681","-6.203e-02"
"Mtfr1","1","-0.419","0.541","-4.187e-02"
"Proc","1","-0.419","0.150","-3.030e-02"
"Fyco1","1","-0.419","0.223","-3.328e-02"
"Tacc2","1","0.419","0.902","5.435e-02"
"Aqp1","1","0.419","0.142","3.225e-02"
"Phf20","1","0.419","0.171","2.680e-02"
"Jmjd8","1","0.419","0.186","2.731e-02"
"Cyp4v3","1","-0.419","5.324e-02","-1.375e-02"
"Stk11","1","-0.418","0.811","-4.631e-02"
"Phf7","1","0.418","2.357e-02","1.046e-02"
"Slco4a1","1","-0.418","0.348","-3.802e-02"
"Vps37d","1","-0.418","2.834e-02","-9.480e-03"
"Capn7","1","-0.418","0.334","-3.487e-02"
"Ddx39","1","-0.418","0.821","-5.296e-02"
"Ift20","1","0.418","0.243","3.093e-02"
"Kdm5b","1","0.418","0.597","4.930e-02"
"Tmem64","1","0.418","4.325e-02","1.333e-02"
"Cdkn2b","1","-0.417","0.458","-4.509e-02"
"Tdrd5","1","0.417","2.789e-02","1.175e-02"
"Slc1a5","1","-0.417","0.908","-6.518e-02"
"Lrrc59","1","-0.417","0.884","-5.122e-02"
"Slc7a6","1","0.417","0.215","3.069e-02"
"Plxnb1","1","0.417","0.858","5.941e-02"
"Retn","1","0.417","7.318e-03","4.765e-03"
"Ablim2","1","-0.417","4.249e-02","-1.390e-02"
"Car5b","1","-0.417","6.322e-02","-1.365e-02"
"Actr1b","1","-0.416","0.884","-4.533e-02"
"Ddx1","1","0.416","0.396","3.993e-02"
"Nup37","1","0.416","0.234","3.565e-02"
"Ttll1","1","0.416","9.321e-02","2.152e-02"
"Cd300lf","1","0.416","8.867e-02","2.424e-02"
"Rnf20","1","-0.416","0.379","-3.971e-02"
"Mst1r","1","-0.416","0.466","-4.098e-02"
"Fam171a2","1","-0.416","6.604e-02","-2.041e-02"
"Farp1","1","-0.416","0.624","-5.002e-02"
"Armc6","1","0.416","3.940e-02","1.066e-02"
"Nos1ap","1","0.416","0.266","4.032e-02"
"Cdc37","1","0.415","0.917","4.953e-02"
"Sipa1","1","0.415","0.171","2.618e-02"
"Ankrd29","1","-0.415","2.475e-02","-1.124e-02"
"Ypel5","1","-0.415","0.539","-4.402e-02"
"Prrc2b","1","-0.415","0.757","-5.244e-02"
"Jcad","1","-0.415","1.685e-02","-7.059e-03"
"Mgat4b","1","-0.414","0.438","-4.190e-02"
"Sra1","1","-0.414","0.762","-5.495e-02"
"Eif3m","1","-0.414","0.140","-2.334e-02"
"Adck2","1","-0.414","0.113","-2.018e-02"
"Prickle1","1","-0.414","1.669e-02","-8.206e-03"
"Lrrc1","1","0.414","0.244","3.078e-02"
"Mppe1","1","0.413","0.111","2.092e-02"
"Plgrkt","1","0.413","0.153","2.647e-02"
"Klc1","1","0.413","1.018","5.534e-02"
"Psma4","1","-0.413","0.566","-4.574e-02"
"Hsd17b2","1","0.413","8.103e-02","2.108e-02"
"Ica1","1","0.413","0.407","4.093e-02"
"Pcdh1","1","0.413","0.904","5.661e-02"
"Fam129c","1","-0.413","2.708e-02","-1.069e-02"
"Xrcc6","1","0.413","0.102","1.891e-02"
"Igf2","1","0.413","2.658e-02","1.182e-02"
"Thap2","1","-0.412","0.359","-4.001e-02"
"Zswim8","1","-0.412","0.792","-4.999e-02"
"Nsun6","1","0.412","0.129","2.442e-02"
"Rab8b","1","-0.412","7.739e-02","-1.755e-02"
"Fpgs","1","0.412","0.119","2.896e-02"
"Sdf4","1","-0.412","0.931","-5.045e-02"
"Elf2","1","0.412","0.383","3.735e-02"
"Tmc6","1","-0.412","0.886","-4.312e-02"
"Hps5","1","0.412","0.185","2.675e-02"
"Irf5","1","0.411","8.516e-02","2.306e-02"
"Flcn","1","0.411","0.319","3.444e-02"
"Coro1c","1","-0.411","0.337","-3.984e-02"
"Zmat5","1","0.411","7.381e-02","1.555e-02"
"Strn4","1","0.411","0.674","4.493e-02"
"Eri2","1","0.411","7.389e-02","1.530e-02"
"Szrd1","1","-0.411","0.750","-4.983e-02"
"Hfe","1","0.411","4.499e-02","1.441e-02"
"Elmo1","1","0.411","0.280","3.624e-02"
"Tmco1","1","-0.411","0.242","-3.438e-02"
"Zfp532","1","0.411","0.141","2.535e-02"
"Tmem147","1","0.410","0.421","4.100e-02"
"Bsdc1","1","0.410","0.786","4.712e-02"
"Muc20","1","0.410","3.342e-02","1.236e-02"
"Afp","1","0.410","2.452e-02","1.566e-02"
"Mcrip2","1","0.410","0.247","3.649e-02"
"Penk","1","0.410","1.579e-02","8.257e-03"
"Cdk1","1","0.409","0.500","6.006e-02"
"Azin2","1","-0.409","5.751e-02","-1.876e-02"
"Dync1i2","1","0.409","0.722","4.900e-02"
"Ccdc61","1","-0.408","0.356","-3.571e-02"
"Aig1","1","-0.408","0.436","-4.165e-02"
"Phldb3","1","-0.408","0.240","-3.088e-02"
"Lasp1","1","0.408","1.523","5.145e-02"
"Plekha3","1","-0.408","0.248","-3.139e-02"
"Gatad1","1","-0.408","0.433","-4.001e-02"
"Emp2","1","0.407","0.417","4.203e-02"
"Cacna1b","1","-0.407","0.106","-2.319e-02"
"Ttc28","1","0.407","1.712e-02","7.617e-03"
"Glt1d1","1","0.407","4.023e-02","1.537e-02"
"Ctns","1","-0.407","0.163","-2.779e-02"
"Ckap2","1","0.407","0.219","3.339e-02"
"Armc5","1","-0.407","0.185","-2.530e-02"
"Aqp9","1","0.407","6.759e-03","4.277e-03"
"Aimp1","1","0.406","0.590","4.513e-02"
"Pidd1","1","0.406","8.476e-02","1.998e-02"
"Dck","1","-0.406","0.160","-2.632e-02"
"Ganab","1","0.406","0.929","5.253e-02"
"Abca7","1","0.406","0.333","3.330e-02"
"Mlec","1","0.406","1.229","6.413e-02"
"Kif9","1","-0.406","1.590e-02","-6.849e-03"
"Bche","1","0.406","9.756e-02","2.437e-02"
"Tmtc4","1","-0.405","0.258","-2.999e-02"
"Snx19","1","-0.405","0.170","-2.537e-02"
"Pmp22","1","-0.405","9.661e-02","-2.286e-02"
"Lsm14b","1","-0.405","0.467","-4.108e-02"
"Exoc8","1","-0.405","0.281","-3.112e-02"
"Ift22","1","0.405","0.158","2.274e-02"
"Rgma","1","0.405","5.764e-02","1.927e-02"
"Shkbp1","1","0.405","0.567","4.575e-02"
"Cdc25a","1","0.405","0.302","3.577e-02"
"Capza1","1","-0.405","0.167","-2.489e-02"
"C7","1","0.405","1.891e-02","7.350e-03"
"Neil2","1","-0.405","6.108e-02","-1.670e-02"
"Dst","1","-0.404","0.257","-3.512e-02"
"Vcam1","1","-0.404","0.188","-3.989e-02"
"Pnpt1","1","0.404","0.314","3.405e-02"
"Vsig10","1","-0.404","0.398","-3.710e-02"
"Txnrd2","1","-0.404","0.155","-2.821e-02"
"Ngef","1","0.404","0.184","2.417e-02"
"Orai1","1","0.404","0.425","3.628e-02"
"Czib","1","0.404","0.243","3.142e-02"
"Sorcs2","1","0.404","0.179","3.183e-02"
"Ndnf","1","0.404","0.315","4.224e-02"
"Ptgr1","1","0.404","1.399","6.437e-02"
"Heg1","1","0.403","7.066e-02","1.662e-02"
"Ptcd2","1","0.403","8.014e-02","1.913e-02"
"Fam78a","1","0.403","1.261e-02","6.225e-03"
"Szt2","1","-0.403","0.276","-3.556e-02"
"Papln","1","-0.403","6.382e-03","-3.704e-03"
"Lsm11","1","0.403","0.107","2.047e-02"
"Tmem138","1","0.403","9.976e-02","1.955e-02"
"Tnfaip1","1","0.403","0.365","3.297e-02"
"Supt3","1","0.403","0.267","3.193e-02"
"Rnf128","1","-0.403","0.414","-3.641e-02"
"Ubxn7","1","0.403","0.396","3.968e-02"
"Top1","1","-0.403","0.609","-4.552e-02"
"Rabif","1","0.403","0.296","3.539e-02"
"Ces2b","1","-0.403","2.483e-02","-9.997e-03"
"Fam133b","1","0.403","0.260","3.385e-02"
"Tinf2","1","0.402","0.453","4.181e-02"
"Ddx3y","1","-0.402","0.752","-5.422e-02"
"AI467606","1","-0.402","0.322","-3.190e-02"
"Arhgap5","1","-0.402","0.253","-2.970e-02"
"Zmym5","1","0.402","0.420","4.067e-02"
"Nrbf2","1","-0.402","0.277","-3.107e-02"
"Nipa1","1","0.402","3.115e-02","1.069e-02"
"Tmod4","1","-0.402","1.383e-02","-6.975e-03"
"Znhit6","1","-0.402","0.160","-2.448e-02"
"Bcl2l11","1","0.402","0.820","5.824e-02"
"Rnpepl1","1","-0.401","0.735","-4.474e-02"
"Cpsf7","1","0.401","0.725","4.569e-02"
"Cpeb1","1","-0.401","2.606e-02","-1.144e-02"
"Lamtor5","1","-0.401","0.537","-4.407e-02"
"Ifnar2","1","0.401","0.206","3.035e-02"
"Pcbd1","1","0.401","0.116","2.103e-02"
"Polrmt","1","0.401","0.131","2.107e-02"
"Anxa1","1","-0.401","1.537","-7.160e-02"
"Acot1","1","0.401","3.009e-02","9.139e-03"
"Mustn1","1","0.400","4.028e-02","1.163e-02"
"Nap1l1","1","0.400","0.163","2.225e-02"
"Tspan3","1","0.400","0.834","4.736e-02"
"Ubap1","1","-0.400","0.335","-3.832e-02"
"Plvap","1","0.400","1.352e-02","8.049e-03"
"Rfwd3","1","-0.400","0.180","-2.421e-02"
"Cep250","1","0.400","0.354","3.676e-02"
"Gpnmb","1","-0.400","2.280e-02","-9.496e-03"
"Hspe1","1","0.400","0.307","3.442e-02"
"Txndc15","1","0.400","0.333","3.583e-02"
"Jrkl","1","-0.399","0.170","-2.617e-02"
"Borcs5","1","-0.399","0.102","-2.066e-02"
"Clec2f","1","0.399","1.009","6.564e-02"
"Epdr1","1","-0.398","4.178e-02","-1.149e-02"
"Rbm47","1","0.398","1.417","4.719e-02"
"Tsc22d3","1","-0.398","0.115","-1.947e-02"
"Ms4a4d","1","0.398","7.108e-03","4.393e-03"
"Nxnl2","1","0.398","6.220e-02","1.577e-02"
"Nudt14","1","0.397","8.419e-02","1.932e-02"
"Fscn3","1","0.397","1.450e-02","7.215e-03"
"Npepps","1","-0.397","0.948","-4.612e-02"
"Plscr1","1","-0.397","0.667","-5.173e-02"
"Sirt3","1","0.397","0.120","1.979e-02"
"Mypop","1","0.397","3.708e-02","1.073e-02"
"Lonrf3","1","-0.397","9.105e-02","-1.971e-02"
"Tapbpl","1","-0.397","7.311e-02","-1.511e-02"
"Rnpc3","1","0.397","0.307","3.759e-02"
"Eogt","1","-0.396","0.135","-2.383e-02"
"Ccdc174","1","-0.396","0.354","-3.276e-02"
"Trpm5","1","-0.396","3.107e-02","-1.474e-02"
"Irgm1","1","0.396","0.188","3.762e-02"
"Erbin","1","0.396","0.580","3.977e-02"
"Ppp1r14a","1","-0.396","5.993e-02","-1.682e-02"
"Bub3","1","-0.396","0.435","-4.098e-02"
"Noc4l","1","0.395","0.209","2.956e-02"
"Smad4","1","0.395","0.513","3.819e-02"
"Psme1","1","-0.395","0.610","-4.787e-02"
"Cables2","1","-0.395","0.473","-3.887e-02"
"Gng12","1","-0.395","0.346","-3.811e-02"
"Atp2b4","1","0.395","5.388e-02","1.552e-02"
"Snta1","1","0.395","3.381e-02","1.286e-02"
"Zhx2","1","0.395","0.139","2.275e-02"
"Tex9","1","-0.395","4.161e-02","-1.664e-02"
"Aplf","1","0.395","0.156","2.615e-02"
"Spidr","1","0.395","0.142","2.344e-02"
"Bcl2l15","1","-0.394","0.183","-4.064e-02"
"Lrrc51","1","0.394","1.313e-02","5.796e-03"
"Ago2","1","-0.394","0.770","-4.702e-02"
"Setdb2","1","0.394","0.114","2.223e-02"
"Map4k4","1","0.394","0.839","4.649e-02"
"Mfn1","1","0.394","0.415","3.824e-02"
"Bcl2l14","1","0.394","6.285e-02","1.803e-02"
"Rora","1","0.394","3.201e-02","9.422e-03"
"Tmem62","1","0.394","6.568e-02","1.819e-02"
"Xrcc2","1","0.394","7.940e-02","1.725e-02"
"Elf3","1","0.394","2.667","5.373e-02"
"Pqlc3","1","0.393","3.769e-02","1.114e-02"
"Zc2hc1a","1","0.393","0.287","3.460e-02"
"Rab22a","1","-0.393","0.854","-4.672e-02"
"Fbll1","1","0.393","1.762e-02","1.074e-02"
"App","1","0.393","2.074","5.141e-02"
"Csnk2a1","1","0.393","0.364","3.594e-02"
"Pls1","1","-0.393","0.545","-3.981e-02"
"Hnf1a","1","-0.393","0.282","-3.788e-02"
"Zdhhc21","1","0.392","0.177","2.428e-02"
"Bambi","1","0.392","1.551e-02","9.428e-03"
"Pex1","1","-0.392","0.147","-2.226e-02"
"Smim1","1","0.392","6.963e-03","3.183e-03"
"Rbm14","1","-0.392","1.058","-4.838e-02"
"Dolk","1","0.392","0.104","1.939e-02"
"P4hb","1","-0.392","1.828","-5.500e-02"
"Stau1","1","-0.392","0.373","-3.563e-02"
"Tmem171","1","-0.392","0.158","-2.242e-02"
"Eef2","1","-0.391","1.645","-6.036e-02"
"Col14a1","1","0.391","5.595e-02","1.487e-02"
"Tmtc3","1","0.391","0.225","2.994e-02"
"Dach1","1","0.391","1.629e-02","8.026e-03"
"Fcf1","1","0.391","0.323","3.423e-02"
"Asb3","1","0.391","0.247","3.336e-02"
"Srp68","1","-0.391","0.476","-3.808e-02"
"Eif4h","1","0.390","0.815","4.717e-02"
"Rdx","1","0.390","1.413e-02","8.179e-03"
"Clmn","1","-0.390","0.949","-5.713e-02"
"Slx4ip","1","0.390","0.142","2.683e-02"
"Neurl1b","1","0.390","0.180","2.853e-02"
"Lamp1","1","-0.389","0.965","-4.696e-02"
"Ddx42","1","-0.389","0.278","-3.022e-02"
"Kcnk10","1","0.389","0.221","2.925e-02"
"Nudt7","1","-0.389","0.278","-3.286e-02"
"Nabp2","1","0.389","0.289","3.101e-02"
"Intu","1","-0.389","0.128","-2.252e-02"
"Zfp119a","1","-0.389","3.440e-02","-1.066e-02"
"Tmem167","1","-0.389","0.257","-2.882e-02"
"Sfpq","1","0.389","1.163","5.032e-02"
"Lsm5","1","-0.388","0.254","-3.028e-02"
"Mxd1","1","0.388","1.189","7.864e-02"
"Ralgapa2","1","-0.388","1.023","-5.010e-02"
"Spats2","1","-0.388","0.385","-3.887e-02"
"Pigq","1","0.388","0.591","4.189e-02"
"Nccrp1","1","0.387","0.122","2.988e-02"
"Ino80e","1","-0.387","0.361","-3.778e-02"
"Mtrr","1","0.387","7.669e-02","1.577e-02"
"Dcxr","1","0.387","6.757e-02","1.363e-02"
"Nudt3","1","0.387","0.920","5.391e-02"
"Acaa1b","1","0.387","1.652e-02","5.764e-03"
"Gmeb1","1","0.387","0.435","3.726e-02"
"Zfp37","1","0.387","3.726e-02","1.184e-02"
"Slc43a3","1","0.387","2.888e-02","9.189e-03"
"Rph3al","1","-0.386","0.242","-2.944e-02"
"Lrrc61","1","0.386","2.012e-02","8.149e-03"
"Ikzf2","1","0.386","0.436","4.305e-02"
"Srgap2","1","0.386","0.340","3.455e-02"
"Syne2","1","-0.386","0.636","-4.504e-02"
"Ifit1bl1","1","0.386","5.414e-02","1.845e-02"
"Nup50","1","0.386","0.405","3.213e-02"
"Rcl1","1","0.385","4.908e-02","1.349e-02"
"Llgl1","1","-0.385","0.577","-3.789e-02"
"Hyal2","1","-0.385","0.405","-3.568e-02"
"Setdb1","1","-0.385","0.391","-3.457e-02"
"Foxf2","1","-0.385","5.475e-02","-1.562e-02"
"Dhx58","1","-0.385","7.291e-02","-1.973e-02"
"Bod1","1","0.385","9.674e-02","1.685e-02"
"Mindy3","1","-0.385","0.431","-3.638e-02"
"Pnpla3","1","-0.385","9.007e-02","-2.257e-02"
"Jdp2","1","0.385","0.500","5.387e-02"
"Kif24","1","-0.384","3.617e-02","-1.211e-02"
"Kifc2","1","0.384","0.171","3.128e-02"
"Wdr60","1","0.384","8.019e-02","2.003e-02"
"Sh3rf2","1","-0.384","0.208","-2.927e-02"
"Reck","1","-0.384","1.357e-02","-6.330e-03"
"Egr1","1","0.384","0.400","4.824e-02"
"Mex3b","1","-0.384","0.187","-2.657e-02"
"Maoa","1","-0.384","1.672e-02","-9.220e-03"
"Pitx1","1","0.383","0.239","3.110e-02"
"Usb1","1","-0.383","0.228","-2.814e-02"
"Inpp4b","1","0.383","0.165","2.943e-02"
"Col12a1","1","-0.383","1.632e-02","-5.722e-03"
"Snx12","1","0.383","0.531","3.754e-02"
"Kitl","1","0.383","0.418","3.917e-02"
"Fyttd1","1","-0.383","0.540","-4.569e-02"
"Ocel1","1","-0.382","0.101","-1.809e-02"
"Nol8","1","-0.382","0.125","-2.166e-02"
"Rgmb","1","0.382","0.490","3.889e-02"
"Pcyox1l","1","-0.382","0.335","-3.977e-02"
"Col4a1","1","-0.382","0.950","-6.552e-02"
"Capn6","1","0.382","0.215","2.704e-02"
"Stard7","1","-0.382","0.465","-4.047e-02"
"Stt3a","1","0.382","3.099e-02","1.099e-02"
"Prnp","1","-0.381","0.211","-2.778e-02"
"Stam2","1","-0.381","0.306","-3.335e-02"
"Kifc5b","1","-0.381","3.196e-02","-8.479e-03"
"Clcn3","1","0.381","0.485","3.644e-02"
"Thop1","1","0.381","0.265","2.964e-02"
"Tex261","1","-0.381","0.317","-3.085e-02"
"Nudt19","1","-0.381","0.177","-2.630e-02"
"Srek1ip1","1","-0.381","0.308","-3.030e-02"
"Lyrm1","1","0.380","5.523e-02","1.651e-02"
"Lrrc66","1","0.380","0.450","3.982e-02"
"Nfatc2","1","-0.380","0.529","-4.184e-02"
"Slc22a4","1","-0.380","8.144e-02","-1.912e-02"
"Smyd5","1","-0.380","0.126","-2.358e-02"
"Zfp605","1","-0.380","6.318e-02","-1.772e-02"
"Slc2a10","1","-0.379","3.367e-02","-1.380e-02"
"Ttc13","1","0.379","0.297","3.225e-02"
"Dgkq","1","-0.379","0.489","-4.166e-02"
"Tmed10","1","0.379","0.422","3.578e-02"
"Arpc5","1","-0.379","0.927","-4.596e-02"
"Cenpc1","1","0.379","0.346","3.441e-02"
"Dlgap5","1","-0.379","0.203","-3.237e-02"
