"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Rfwd3","1","-0.682","3.364e-02","-1.992e-02"
"Trim11","1","0.682","0.240","7.572e-02"
"Rab24","1","-0.682","0.865","-0.122"
"Xrcc1","1","-0.682","0.151","-5.655e-02"
"Ggct","1","0.682","9.048e-02","4.839e-02"
"As3mt","1","-0.682","0.166","-5.760e-02"
"Ddah2","1","-0.682","3.072e-02","-1.957e-02"
"Mmp25","1","0.682","1.372e-02","1.437e-02"
"Psmd3","1","-0.681","9.324e-02","-4.263e-02"
"Pds5a","1","-0.681","0.397","-9.392e-02"
"Dlgap1","1","0.681","7.293e-02","4.254e-02"
"Idh3a","1","0.681","0.260","7.394e-02"
"Exosc5","1","-0.681","0.229","-9.282e-02"
"Ivns1abp","1","0.681","1.881","0.128"
"Mlycd","1","-0.681","0.289","-8.118e-02"
"Slc25a48","1","-0.681","1.935e-02","-1.895e-02"
"Gpsm1","1","0.681","1.624e-02","1.210e-02"
"Gbp6","1","0.680","2.635e-02","2.752e-02"
"Trim56","1","-0.680","0.201","-6.498e-02"
"Sema3e","1","-0.680","5.067e-02","-2.875e-02"
"Smad7","1","-0.680","0.227","-6.483e-02"
"Uxs1","1","0.680","0.122","5.366e-02"
"Nmi","1","-0.680","9.395e-02","-4.192e-02"
"Aspscr1","1","0.679","0.441","9.970e-02"
"Zscan22","1","0.679","0.100","5.177e-02"
"Sema5a","1","0.679","6.695e-02","3.811e-02"
"Insig2","1","-0.679","0.129","-5.578e-02"
"Ddhd2","1","-0.679","0.256","-7.615e-02"
"Frs2","1","-0.679","0.195","-6.194e-02"
"Sh2d6","1","-0.678","7.997e-02","-4.960e-02"
"Cyp2d26","1","-0.678","2.489e-02","-2.899e-02"
"Epas1","1","-0.678","0.188","-6.527e-02"
"Cpd","1","-0.678","0.880","-0.120"
"Wdpcp","1","0.678","7.041e-02","4.523e-02"
"Snrnp27","1","-0.678","0.138","-5.750e-02"
"Zfp532","1","-0.677","7.035e-02","-3.745e-02"
"Mocos","1","0.677","7.784e-02","4.786e-02"
"Slco2a1","1","0.677","7.814e-02","4.375e-02"
"Sgcb","1","-0.677","0.147","-5.710e-02"
"Scyl2","1","0.677","0.292","8.026e-02"
"Luc7l","1","-0.677","0.530","-0.110"
"N6amt1","1","-0.677","0.173","-6.099e-02"
"Anxa3","1","-0.677","0.538","-0.124"
"Virma","1","-0.677","0.141","-5.896e-02"
"Hnrnph1","1","0.676","0.510","0.107"
"Tmem45a","1","-0.676","0.188","-6.158e-02"
"Hprt","1","-0.676","9.731e-02","-4.402e-02"
"Sdf2","1","0.676","0.630","0.113"
"Ropn1l","1","-0.676","1.931e-02","-2.241e-02"
"Mafg","1","-0.676","0.772","-0.117"
"Sh3gl2","1","-0.676","0.169","-6.161e-02"
"Helb","1","0.676","2.495e-02","1.735e-02"
"Sirpa","1","-0.676","7.325e-02","-4.022e-02"
"Cipc","1","-0.676","4.990e-02","-3.123e-02"
"Hist1h1b","1","-0.675","1.660e-02","-1.396e-02"
"Dnajc15","1","-0.675","0.166","-5.669e-02"
"Zfp24","1","0.675","0.252","7.393e-02"
"Rbx1","1","-0.675","5.981e-02","-3.082e-02"
"Adora3","1","0.675","3.892e-02","4.026e-02"
"Txndc9","1","-0.675","0.457","-9.499e-02"
"Atp23","1","0.675","3.893e-02","4.024e-02"
"Pgm3","1","0.674","0.463","0.101"
"Asb16","1","0.674","4.350e-02","3.631e-02"
"Fxr2","1","0.674","0.480","0.103"
"Naa40","1","-0.674","0.126","-5.795e-02"
"Yrdc","1","-0.674","0.191","-5.970e-02"
"Btd","1","0.673","2.586e-02","1.647e-02"
"Lmo4","1","-0.673","0.393","-9.767e-02"
"Cnnm4","1","-0.673","0.174","-6.494e-02"
"Acox2","1","-0.673","5.901e-02","-4.332e-02"
"Tes3-ps","1","0.673","2.604e-02","2.684e-02"
"Chrm1","1","-0.673","0.188","-6.658e-02"
"Madd","1","-0.673","0.424","-9.542e-02"
"Inha","1","0.673","0.123","5.669e-02"
"Edn1","1","0.673","8.448e-02","4.850e-02"
"Galnt10","1","0.673","0.417","9.888e-02"
"Keap1","1","0.673","0.438","9.585e-02"
"Eloa","1","-0.672","0.363","-8.666e-02"
"Sp5","1","0.672","3.646e-02","2.607e-02"
"Rnf214","1","-0.672","0.284","-8.075e-02"
"Sgk1","1","-0.672","0.113","-4.601e-02"
"Ccdc130","1","0.672","0.164","6.336e-02"
"Cbx8","1","-0.671","1.638e-02","-1.355e-02"
"Ssbp2","1","-0.671","2.892e-02","-2.352e-02"
"Plau","1","-0.671","4.426e-02","-3.766e-02"
"Ints13","1","-0.671","0.279","-7.287e-02"
"Slc43a1","1","-0.670","5.628e-02","-3.876e-02"
"Marcks","1","-0.670","0.373","-8.833e-02"
"Cox7b","1","-0.670","0.481","-9.788e-02"
"Arfgef1","1","-0.670","0.589","-0.107"
"Ak1","1","-0.670","0.119","-5.389e-02"
"Itpripl1","1","0.670","0.118","5.737e-02"
"Slc22a15","1","-0.670","2.227e-02","-2.039e-02"
"Sardh","1","0.669","0.117","5.319e-02"
"Car12","1","-0.669","0.435","-0.100"
"Zc3hav1l","1","0.669","5.174e-02","3.754e-02"
"Psap","1","-0.669","0.613","-0.106"
"Pex11b","1","0.669","0.124","5.338e-02"
"Mapk15","1","-0.669","2.407e-02","-2.750e-02"
"Pphln1","1","0.668","0.201","6.538e-02"
"Rp9","1","0.668","0.344","8.527e-02"
"Fam3c","1","0.668","0.581","0.112"
"N4bp2","1","-0.668","0.127","-5.488e-02"
"R3hdm4","1","0.668","0.734","0.112"
"Prpf8","1","-0.668","0.505","-0.102"
"Zpr1","1","-0.668","0.247","-7.041e-02"
"Chac1","1","0.667","1.966e-02","1.906e-02"
"Zfp62","1","-0.667","0.188","-6.940e-02"
"Ubxn1","1","-0.666","0.593","-0.105"
"Tank","1","-0.666","0.339","-8.076e-02"
"Socs1","1","0.666","5.280e-02","3.769e-02"
"Foxj3","1","-0.666","0.260","-7.473e-02"
"Lemd3","1","-0.666","0.337","-8.390e-02"
"Fam76a","1","0.666","0.231","6.573e-02"
"Vps8","1","-0.666","0.238","-6.794e-02"
"Lrrc66","1","-0.666","0.412","-9.329e-02"
"Ddx51","1","0.666","6.266e-02","3.821e-02"
"Zbtb49","1","-0.666","8.273e-02","-4.248e-02"
"Zfp248","1","0.666","1.296e-02","1.318e-02"
"Ndufa8","1","-0.665","0.425","-9.819e-02"
"Mtr","1","-0.665","0.107","-4.730e-02"
"Rab42","1","0.665","2.252e-02","2.165e-02"
"Copb1","1","-0.665","0.532","-9.921e-02"
"Slc39a8","1","-0.665","5.782e-02","-3.296e-02"
"Stk38l","1","0.665","0.173","6.329e-02"
"Mgmt","1","0.664","6.332e-02","3.998e-02"
"Pin4","1","-0.664","0.164","-5.901e-02"
"Bax","1","0.664","0.537","0.109"
"Sun2","1","0.664","3.295e-02","3.162e-02"
"Casp9","1","-0.664","0.123","-4.926e-02"
"Prrc2a","1","-0.663","0.821","-0.115"
"Alg13","1","0.663","1.237e-02","1.253e-02"
"Uaca","1","0.663","0.167","5.653e-02"
"Wrn","1","-0.663","0.105","-4.715e-02"
"Zfp661","1","-0.663","8.750e-02","-4.571e-02"
"Rnf25","1","0.663","0.176","7.304e-02"
"Hps5","1","0.663","0.224","7.069e-02"
"Ccdc9","1","-0.663","0.793","-0.116"
"Bri3","1","-0.663","0.682","-0.111"
"Tmem11","1","-0.663","0.173","-5.667e-02"
"Serpina3g","1","0.662","2.900e-02","2.931e-02"
"Wars","1","-0.662","0.622","-0.106"
"Taldo1","1","0.662","0.255","7.036e-02"
"Tmem263","1","-0.662","0.635","-0.107"
"Epcam","1","-0.662","1.511","-0.163"
"Tbc1d9b","1","-0.662","0.202","-6.621e-02"
"Sorbs3","1","0.662","0.411","9.404e-02"
"Psmd4","1","-0.662","0.262","-7.200e-02"
"Skap2","1","-0.661","0.337","-8.781e-02"
"Arhgap23","1","0.661","1.895e-02","1.815e-02"
"Wdr11","1","0.661","0.180","5.804e-02"
"Ckap4","1","0.661","0.687","0.107"
"Tle5","1","-0.661","0.522","-0.101"
"Nprl2","1","-0.661","6.621e-02","-3.751e-02"
"Scml4","1","-0.661","6.501e-02","-4.133e-02"
"Mllt6","1","-0.661","0.458","-8.809e-02"
"Ccdc141","1","0.661","0.546","0.112"
"Trim24","1","-0.661","0.876","-0.127"
"Trip6","1","0.661","0.191","7.305e-02"
"Eci1","1","-0.660","0.205","-6.769e-02"
"Plekhf2","1","-0.660","0.109","-4.248e-02"
"Foxo1","1","0.660","0.148","5.812e-02"
"Ldah","1","0.660","0.221","7.129e-02"
"Atad2","1","-0.660","6.787e-02","-4.058e-02"
"Lix1l","1","0.660","2.139e-02","1.644e-02"
"Chst4","1","-0.660","0.129","-5.530e-02"
"Armc7","1","0.660","7.867e-02","4.689e-02"
"Mospd2","1","0.660","0.269","7.885e-02"
"Camsap2","1","-0.660","0.151","-6.034e-02"
"Acaa2","1","-0.659","0.243","-6.824e-02"
"Slirp","1","-0.659","0.144","-4.801e-02"
"Kctd9","1","-0.659","0.220","-6.987e-02"
"Usp53","1","0.659","0.456","0.104"
"Ccdc157","1","0.659","0.172","6.667e-02"
"Ywhae","1","-0.659","0.430","-8.849e-02"
"Dnajc7","1","0.659","0.613","0.107"
"Ceacam1","1","-0.659","0.413","-9.347e-02"
"Commd9","1","0.658","9.675e-02","4.274e-02"
"Yif1b","1","-0.658","8.032e-02","-3.325e-02"
"Sec23ip","1","-0.658","0.372","-8.130e-02"
"Nelfcd","1","0.658","0.159","5.604e-02"
"Rab3gap2","1","-0.658","0.343","-8.454e-02"
"Cyba","1","-0.657","0.207","-7.120e-02"
"Tango6","1","-0.657","0.159","-5.777e-02"
"Cchcr1","1","0.657","0.156","5.927e-02"
"Rrn3","1","-0.657","0.134","-5.556e-02"
"Rwdd1","1","-0.657","6.115e-02","-3.512e-02"
"mt-Cytb","1","-0.656","1.026","-0.155"
"Hadha","1","0.656","0.434","8.873e-02"
"Skp2","1","-0.656","0.110","-4.940e-02"
"Chst15","1","0.656","2.992e-02","2.829e-02"
"Tmem164","1","-0.656","0.410","-8.951e-02"
"Wdhd1","1","-0.656","3.624e-02","-2.312e-02"
"Gsdma2","1","0.656","0.273","8.883e-02"
"Aldh1l1","1","-0.656","0.216","-7.346e-02"
"Dclre1b","1","-0.655","7.700e-02","-4.230e-02"
"Gtf2e2","1","0.655","0.191","6.410e-02"
"Sik2","1","-0.655","0.194","-6.765e-02"
"Phldb3","1","0.655","0.172","6.545e-02"
"Zfp869","1","-0.655","5.719e-02","-3.530e-02"
"Tmem216","1","0.654","0.143","6.202e-02"
"Slc25a4","1","-0.654","7.196e-02","-4.353e-02"
"N4bp1","1","-0.654","0.353","-8.323e-02"
"Entpd8","1","-0.654","6.815e-02","-4.477e-02"
"Thoc3","1","-0.654","0.105","-4.771e-02"
"Rilpl1","1","-0.653","5.056e-02","-3.062e-02"
"Ap4e1","1","0.653","0.141","5.466e-02"
"Mavs","1","0.653","0.162","6.208e-02"
"Cox7a1","1","-0.653","2.141e-02","-1.883e-02"
"Dram2","1","0.653","0.222","6.841e-02"
"Mipol1","1","-0.653","5.040e-02","-2.579e-02"
"Nfat5","1","-0.653","0.556","-9.674e-02"
"Lad1","1","-0.652","0.541","-0.107"
"Atg10","1","0.652","3.104e-02","2.356e-02"
"Usb1","1","0.652","0.136","5.592e-02"
"Tmem168","1","0.652","6.099e-02","3.897e-02"
"Rab33b","1","0.652","0.123","5.200e-02"
"Endov","1","0.652","0.242","7.908e-02"
"Tmx2","1","-0.652","0.273","-8.442e-02"
"Fn3k","1","0.652","1.465e-02","1.452e-02"
"Pdss1","1","0.652","0.217","7.366e-02"
"Iscu","1","-0.652","6.076e-02","-2.605e-02"
"Slc28a2","1","0.652","1.873e-02","1.857e-02"
"Cyp4f40","1","-0.652","5.825e-02","-3.255e-02"
"Nup188","1","0.651","0.190","6.269e-02"
"Tma16","1","-0.651","5.596e-02","-3.549e-02"
"Col11a2","1","-0.651","0.821","-0.147"
"Nr2f6","1","-0.651","0.318","-8.376e-02"
"Cnot7","1","-0.651","0.248","-6.834e-02"
"Esrp2","1","0.651","0.454","9.692e-02"
"Nr6a1","1","-0.651","0.127","-5.273e-02"
"mt-Co3","1","0.650","1.329","0.172"
"Rnf219","1","0.650","0.139","5.733e-02"
"Setd2","1","-0.650","0.226","-6.815e-02"
"Dusp11","1","-0.650","0.906","-0.124"
"Zkscan5","1","0.650","8.429e-02","4.332e-02"
"Col25a1","1","0.650","2.073e-02","2.049e-02"
"B4galnt2","1","-0.650","0.152","-5.906e-02"
"Nxn","1","-0.650","0.185","-6.677e-02"
"Slco3a1","1","-0.650","7.251e-02","-4.037e-02"
"Adh5","1","0.649","0.249","7.504e-02"
"Fxyd6","1","0.649","3.951e-02","3.155e-02"
"Lzts3","1","-0.649","0.250","-6.928e-02"
"Det1","1","-0.649","8.507e-02","-4.145e-02"
"Abhd10","1","0.649","6.718e-02","3.885e-02"
"Vamp5","1","-0.648","7.206e-02","-3.500e-02"
"Dus2","1","-0.648","6.570e-02","-4.259e-02"
"Ecsit","1","0.648","0.141","5.207e-02"
"Hsph1","1","-0.648","0.132","-5.642e-02"
"Pcgf3","1","-0.648","0.314","-8.409e-02"
"Guf1","1","-0.647","0.219","-6.690e-02"
"Zfp653","1","-0.647","0.236","-7.116e-02"
"Gstz1","1","0.647","0.157","5.698e-02"
"Syf2","1","0.647","0.626","0.111"
"Mbnl1","1","-0.647","0.107","-5.231e-02"
"Ndc1","1","-0.647","7.171e-02","-4.051e-02"
"Traip","1","-0.647","3.602e-02","-2.402e-02"
"Suds3","1","-0.647","0.634","-0.106"
"Lin7c","1","-0.647","0.464","-9.347e-02"
"Slc29a3","1","-0.647","8.338e-02","-4.478e-02"
"Cbfb","1","-0.647","0.730","-0.122"
"Rnf14","1","-0.647","0.319","-7.717e-02"
"Nol8","1","-0.647","0.136","-5.712e-02"
"Ptprn2","1","0.646","0.756","0.115"
"Mapk14","1","0.646","0.546","9.943e-02"
"Tsen15","1","0.645","5.573e-02","3.681e-02"
"Rasd2","1","0.645","2.692e-02","2.524e-02"
"Fbxw9","1","0.645","0.221","6.706e-02"
"Cux1","1","0.645","0.721","0.109"
"Zfp821","1","-0.645","3.638e-02","-2.090e-02"
"Plk2","1","0.644","0.290","7.911e-02"
"Zfp418","1","-0.644","6.589e-02","-4.149e-02"
"Ybx2","1","0.644","0.196","7.344e-02"
"Shmt1","1","-0.644","0.301","-7.735e-02"
"Col23a1","1","-0.644","8.296e-02","-4.502e-02"
"Ccpg1os","1","-0.644","1.308e-02","-1.110e-02"
"Btbd1","1","-0.643","0.102","-4.421e-02"
"Map2k7","1","-0.643","0.747","-0.115"
"Usp9x","1","-0.643","0.467","-9.188e-02"
"Mmachc","1","-0.643","2.915e-02","-1.789e-02"
"Zadh2","1","0.643","0.277","7.595e-02"
"Trip11","1","0.643","0.549","0.103"
"Zfp955a","1","0.643","4.100e-02","3.074e-02"
"E2f5","1","0.642","0.157","5.754e-02"
"Scaf11","1","0.642","0.440","8.662e-02"
"Ndufa11","1","0.642","0.266","7.212e-02"
"Ing2","1","0.642","0.180","5.963e-02"
"Zfp467","1","-0.642","0.296","-7.792e-02"
"Krt15","1","0.642","3.920e-02","3.694e-02"
"Zcchc14","1","0.642","0.225","7.050e-02"
"Irak4","1","-0.642","0.103","-4.647e-02"
"Pex19","1","-0.641","0.245","-6.628e-02"
"Cstf2t","1","-0.641","0.160","-5.405e-02"
"Dr1","1","-0.641","0.150","-5.046e-02"
"Nlrx1","1","0.641","3.165e-02","2.186e-02"
"Iqgap3","1","0.640","3.947e-02","3.644e-02"
"Armc10","1","0.640","9.456e-02","3.904e-02"
"Mmp2","1","0.640","7.183e-03","6.967e-03"
"Adam28","1","0.640","0.537","0.107"
"Clint1","1","-0.639","0.959","-0.114"
"Pafah1b1","1","-0.639","0.354","-8.154e-02"
"Fgd3","1","-0.639","1.560e-02","-1.215e-02"
"Rdh7","1","-0.639","1.529e-02","-1.157e-02"
"Vcam1","1","-0.639","2.641e-02","-2.274e-02"
"Smim19","1","0.639","2.118e-02","1.529e-02"
"Bnip1","1","0.639","0.250","7.039e-02"
"Ppp1r21","1","0.638","0.180","5.760e-02"
"Asxl1","1","-0.638","0.226","-6.286e-02"
"Cmah","1","0.638","3.301e-02","3.190e-02"
"Zcchc3","1","-0.638","4.225e-02","-2.731e-02"
"Cuedc1","1","-0.638","0.463","-9.541e-02"
"Recql5","1","-0.638","0.221","-6.269e-02"
"Usp49","1","-0.637","0.161","-5.530e-02"
"Hmgn3","1","0.637","0.151","6.287e-02"
"Slc1a5","1","0.637","1.088","0.127"
"Tmem160","1","-0.637","0.229","-7.027e-02"
"Nkiras1","1","-0.637","0.224","-6.384e-02"
"Nmt2","1","-0.637","0.318","-8.027e-02"
"Itgb1bp1","1","0.637","9.705e-02","5.135e-02"
"Smc2","1","0.637","1.553e-02","1.498e-02"
"Hist1h1d","1","0.637","1.553e-02","1.498e-02"
"Smpd3","1","0.637","0.444","9.030e-02"
"Tgfbr1","1","-0.637","0.139","-5.479e-02"
"Muc3a","1","-0.636","0.853","-0.131"
"Romo1","1","-0.636","8.523e-02","-4.610e-02"
"Ccdc85b","1","0.636","0.162","5.879e-02"
"Ndufa7","1","-0.636","0.279","-6.873e-02"
"Tnfsf10","1","0.636","1.830e-02","1.762e-02"
"Stac2","1","0.636","2.032e-02","1.956e-02"
"Glo1","1","-0.636","0.349","-7.915e-02"
"Ntpcr","1","0.636","0.135","6.129e-02"
"Glrx2","1","-0.635","0.283","-8.050e-02"
"Rbm27","1","-0.635","0.193","-6.685e-02"
"Pih1d1","1","-0.634","3.330e-02","-1.833e-02"
"Rab5b","1","-0.634","0.249","-6.872e-02"
"Nlgn2","1","-0.634","0.193","-6.351e-02"
"Map3k11","1","-0.633","0.391","-9.180e-02"
"Sbk1","1","-0.633","3.794e-02","-1.988e-02"
"Mdk","1","0.633","3.258e-02","3.121e-02"
"Edrf1","1","0.633","0.158","5.737e-02"
"Polr2d","1","-0.633","8.011e-02","-3.895e-02"
"Actg2","1","0.633","3.352e-02","2.746e-02"
"Slc38a9","1","0.633","0.312","8.256e-02"
"Atp6v0b","1","-0.633","0.611","-0.103"
"Sgms2","1","0.633","8.982e-02","3.789e-02"
"Cul2","1","-0.632","0.152","-5.349e-02"
"Pcdhga11","1","-0.632","0.112","-4.982e-02"
"Zfp74","1","0.632","0.104","4.858e-02"
"Alox5","1","0.631","1.821e-02","1.205e-02"
"Bco2","1","-0.631","0.113","-5.095e-02"
"Ncor2","1","-0.631","0.795","-0.116"
"Cops7b","1","-0.631","0.293","-7.169e-02"
"Vps72","1","-0.630","0.110","-4.575e-02"
"Klhl22","1","0.630","0.267","7.139e-02"
"Acadsb","1","0.630","0.286","7.409e-02"
"Ccdc191","1","-0.630","0.130","-4.772e-02"
"Tmem229b","1","0.629","2.796e-02","2.508e-02"
"Zfp65","1","-0.629","2.340e-02","-1.728e-02"
"Slc26a9","1","-0.629","0.564","-0.111"
"L3mbtl2","1","-0.629","0.100","-4.120e-02"
"Arhgap10","1","0.629","0.198","6.422e-02"
"AI429214","1","0.629","2.060e-02","1.959e-02"
"Klhdc2","1","-0.629","0.229","-6.419e-02"
"Wdr47","1","-0.629","6.445e-02","-3.758e-02"
"Tm4sf4","1","0.629","6.875e-02","4.801e-02"
"Rp2","1","0.629","0.169","6.088e-02"
"Frat1","1","-0.628","5.491e-02","-3.001e-02"
"Uqcrfs1","1","0.628","0.361","7.935e-02"
"Thbs3","1","0.628","7.637e-02","4.038e-02"
"Ahdc1","1","-0.627","0.429","-9.178e-02"
"Cyth2","1","0.627","0.468","9.325e-02"
"Rad50","1","-0.627","0.232","-7.055e-02"
"Jchain","1","0.627","5.025e-02","4.373e-02"
"Nrtn","1","0.627","2.147e-02","2.033e-02"
"Sprr1a","1","-0.627","9.010e-02","-4.784e-02"
"Ercc1","1","-0.626","6.127e-02","-3.946e-02"
"Man2a2","1","0.626","8.082e-02","3.898e-02"
"Mvp","1","0.626","0.258","7.079e-02"
"Bcat2","1","-0.626","0.938","-0.116"
"Nt5e","1","0.626","0.227","7.243e-02"
"Hemk1","1","-0.626","6.518e-02","-3.486e-02"
"Ctps","1","-0.626","0.150","-5.745e-02"
"Chrac1","1","0.626","5.905e-02","3.214e-02"
"Ctps2","1","0.625","0.301","7.569e-02"
"Hif1an","1","0.625","0.273","6.982e-02"
"Wdr45b","1","0.625","0.160","5.562e-02"
"Cenpu","1","0.625","1.050e-02","9.892e-03"
"Runx2","1","-0.624","9.105e-02","-4.819e-02"
"Eif4ebp3","1","-0.624","0.260","-6.890e-02"
"Orai3","1","-0.624","0.133","-4.704e-02"
"Ensa","1","-0.624","0.250","-6.671e-02"
"Marveld2","1","0.624","0.211","6.195e-02"
"Il18r1","1","0.624","0.409","8.773e-02"
"Cdk13","1","-0.624","0.299","-7.480e-02"
"Cabcoco1","1","0.624","0.262","7.258e-02"
"Aco2","1","-0.624","0.282","-7.480e-02"
"Zfp157","1","-0.623","0.156","-5.828e-02"
"Arpin","1","-0.623","0.312","-7.370e-02"
"Cdk6","1","0.623","0.190","6.625e-02"
"Timm8b","1","0.623","0.228","6.305e-02"
"Lgals3","1","0.623","0.146","5.181e-02"
"Cenpc1","1","-0.623","0.228","-6.364e-02"
"Arhgap40","1","0.622","0.122","5.419e-02"
"Neurl4","1","0.622","0.317","7.677e-02"
"Polr1e","1","0.622","0.133","5.145e-02"
"Smim15","1","0.622","0.280","6.900e-02"
"Bdp1","1","0.622","0.150","5.376e-02"
"Zdhhc2","1","-0.622","0.155","-5.525e-02"
"Sst","1","0.622","8.877e-02","4.905e-02"
"Idh2","1","0.622","0.550","9.596e-02"
"Tax1bp1","1","0.622","0.848","0.113"
"Tsr1","1","-0.622","0.804","-0.117"
"Ocrl","1","-0.621","0.221","-6.520e-02"
"Phf8","1","-0.621","0.324","-7.673e-02"
"Zfp449","1","-0.621","1.624e-02","-1.684e-02"
"Rsf1","1","-0.621","0.146","-5.620e-02"
"Zfp820","1","-0.621","8.869e-02","-4.090e-02"
"Smpd1","1","-0.620","0.183","-5.313e-02"
"Rnmt","1","-0.620","0.517","-9.329e-02"
"Zfp169","1","-0.620","0.303","-7.889e-02"
"Smim5","1","0.620","6.966e-02","4.480e-02"
"Rbm17","1","-0.620","0.522","-9.277e-02"
"Alox5ap","1","-0.619","4.656e-02","-2.704e-02"
"Smad9","1","-0.619","2.067e-02","-2.134e-02"
"Atp6v0a1","1","0.619","0.540","9.445e-02"
"Fkbp14","1","-0.619","4.951e-02","-2.739e-02"
"Arf2","1","0.619","6.196e-02","3.748e-02"
"Socs7","1","-0.618","5.387e-02","-3.400e-02"
"Ndufa1","1","-0.618","0.543","-0.102"
"Dnd1","1","-0.618","8.899e-02","-4.286e-02"
"Mon2","1","-0.618","0.657","-9.789e-02"
"Ephb6","1","-0.618","3.635e-02","-2.923e-02"
"Ddx60","1","-0.617","8.747e-02","-4.779e-02"
"Ccser1","1","-0.616","8.053e-02","-3.427e-02"
"Nt5dc1","1","0.616","0.358","8.235e-02"
"Tmx1","1","-0.616","0.516","-9.287e-02"
"Slamf7","1","0.616","2.058e-02","1.908e-02"
"Cdkn2aipnl","1","-0.616","0.144","-5.217e-02"
"Gcc2","1","0.616","0.712","0.105"
"Top2b","1","0.616","0.383","8.228e-02"
"Actr5","1","-0.615","0.270","-7.474e-02"
"Mecr","1","0.615","0.262","7.004e-02"
"Ndufa5","1","0.615","0.388","8.273e-02"
"Ireb2","1","-0.615","0.249","-7.149e-02"
"Acad8","1","0.615","0.196","6.186e-02"
"Ints10","1","-0.615","0.133","-5.447e-02"
"Reep6","1","-0.615","0.162","-5.144e-02"
"Il15","1","-0.615","3.656e-02","-2.619e-02"
"Mus81","1","-0.615","0.280","-7.777e-02"
"Nol7","1","-0.615","0.102","-3.911e-02"
"Crppa","1","-0.615","2.827e-02","-2.385e-02"
"Dennd2d","1","0.614","0.189","6.154e-02"
"Rdh10","1","-0.614","0.565","-9.769e-02"
"Gna12","1","-0.614","0.118","-4.143e-02"
"Tmem28","1","0.614","2.460e-02","2.272e-02"
"BC051142","1","0.614","3.632e-02","3.147e-02"
"Sema3b","1","0.614","0.410","8.014e-02"
"Fer1l4","1","-0.613","0.813","-0.124"
"Rnf8","1","-0.613","0.241","-7.295e-02"
"Zfp865","1","0.613","0.339","8.106e-02"
"Derl2","1","-0.613","0.436","-8.324e-02"
"Creg1","1","0.613","0.410","8.110e-02"
"Ect2","1","-0.613","3.352e-02","-2.469e-02"
"Cadm1","1","-0.613","0.508","-0.100"
"Noc3l","1","0.613","0.127","4.945e-02"
"Ttc5","1","0.613","0.121","4.732e-02"
"Tmem189","1","-0.612","0.359","-8.254e-02"
"Cdc16","1","0.612","0.145","5.167e-02"
"Exo5","1","-0.612","6.002e-02","-3.487e-02"
"Map3k13","1","0.612","0.174","5.590e-02"
"Cdon","1","-0.612","6.973e-02","-3.865e-02"
"Kif21b","1","-0.612","0.492","-9.592e-02"
"Ndrg3","1","-0.611","8.569e-02","-3.548e-02"
"Nup54","1","-0.611","0.190","-5.895e-02"
"Snf8","1","-0.611","0.452","-8.919e-02"
"Cd74","1","-0.611","0.393","-9.919e-02"
"Adam4","1","-0.611","9.034e-02","-5.049e-02"
"Limd1","1","-0.611","0.429","-8.920e-02"
"Ric1","1","-0.610","0.284","-7.181e-02"
"Sh3rf2","1","-0.610","0.111","-5.398e-02"
"Patz1","1","-0.610","0.108","-4.709e-02"
"Mturn","1","0.610","0.110","5.367e-02"
"Dennd1b","1","-0.610","0.420","-9.163e-02"
"Kcnj15","1","-0.610","0.137","-4.813e-02"
"Tdp2","1","0.610","0.300","7.436e-02"
"Naprt","1","-0.610","0.352","-7.087e-02"
"Zfp341","1","0.610","4.033e-02","2.888e-02"
"Strn4","1","-0.610","0.448","-8.951e-02"
"Dynlt1f","1","-0.610","5.653e-02","-2.829e-02"
"Sgo2a","1","-0.610","2.013e-02","-2.036e-02"
"Poglut3","1","-0.610","7.999e-02","-3.887e-02"
"Parl","1","0.610","0.133","4.418e-02"
"Utp20","1","-0.610","0.115","-4.745e-02"
"Mib1","1","0.610","0.480","8.579e-02"
"Traf3ip1","1","-0.609","0.272","-7.527e-02"
"Rab5c","1","-0.609","0.187","-5.313e-02"
"Cdk2ap2","1","-0.609","0.205","-6.202e-02"
"Ctnnbip1","1","0.608","0.100","4.236e-02"
"Vac14","1","0.607","0.263","7.029e-02"
"Atp5c1","1","-0.607","2.345e-02","-1.376e-02"
"Cdt1","1","0.607","8.919e-02","4.670e-02"
"Nck1","1","0.606","0.249","6.808e-02"
"Icam5","1","-0.606","1.994e-02","-2.001e-02"
"Mpzl1","1","-0.606","0.811","-0.110"
"Uchl5","1","-0.606","0.128","-5.066e-02"
"Kri1","1","0.606","0.556","9.558e-02"
"Krtcap3","1","-0.606","0.781","-0.103"
"Shq1","1","-0.606","0.183","-6.218e-02"
"Efcab14","1","-0.606","0.288","-7.275e-02"
"Hspa12a","1","-0.606","3.256e-02","-2.409e-02"
"Tm7sf3","1","-0.605","0.175","-5.291e-02"
"Polg2","1","-0.605","0.258","-7.543e-02"
"Notch1","1","0.605","0.289","7.022e-02"
"Rasal3","1","-0.605","6.371e-02","-4.011e-02"
"Fam241b","1","0.605","8.193e-02","4.165e-02"
"Smim10l1","1","-0.605","0.128","-4.067e-02"
"Zbtb10","1","0.605","2.704e-02","2.305e-02"
"Slc10a3","1","-0.605","3.502e-02","-1.837e-02"
"Msrb2","1","0.604","3.296e-02","2.804e-02"
"Ophn1","1","0.604","0.111","4.135e-02"
