"Gene Symbol","Adjusted P-value","t Statistic","Average Expression","log2 Fold Change"
"CNIH4","0.400","-2.063","6.015","-0.127"
"LINC01589","0.511","1.690","-0.287","0.495"
"KIAA0319L","0.400","2.062","6.000","0.112"
"TMEM102","0.500","1.734","2.649","0.210"
"LGALS9B","0.517","-1.672","-8.669e-02","-0.478"
"CIAO3","0.414","2.015","5.349","0.121"
"ADAP2","0.507","1.707","-0.478","0.532"
"CD163L1","0.507","-1.706","2.361","-0.214"
"C1D","0.430","-1.970","4.855","-0.137"
"E4F1","0.424","1.986","5.044","0.147"
"ZFX","0.421","-1.992","5.105","-0.119"
"COX6B2","0.471","1.837","3.632","0.158"
"GADD45B","0.462","-1.871","3.928","-0.174"
"ACO2","0.393","2.094","6.720","0.114"
"HAUS6","0.406","-2.038","5.667","-0.120"
"PPP3CB-AS1","0.529","-1.634","1.082","-0.309"
"ANKRD2","0.527","-1.639","0.424","-0.391"
"MPP7","0.414","-2.015","5.380","-0.119"
"SFMBT2","0.507","1.705","-0.535","0.606"
"LPXN","0.524","-1.649","1.586","-0.292"
"FAM229B","0.464","-1.866","3.897","-0.149"
"ZNF484","0.464","-1.864","3.886","-0.180"
"LIF","0.394","2.087","6.595","0.110"
"C11orf54","0.471","-1.839","3.669","-0.156"
"YIPF6","0.394","-2.083","6.515","-0.109"
"IL10RB","0.513","1.682","-0.340","0.492"
"HLA-V","0.523","1.651","1.672","0.307"
"SFTA1P","0.531","1.629","1.060","0.328"
"IQANK1","0.387","2.117","7.713","0.105"
"GPD1","0.510","1.693","-0.485","0.528"
"CARMIL1","0.430","1.970","4.909","0.127"
"CAD","0.393","2.092","6.787","0.111"
"ADGRE5","0.393","2.093","6.830","0.107"
"MRPL48","0.405","-2.046","5.855","-0.134"
"WDR36","0.406","-2.043","5.821","-0.127"
"LINC00294","0.530","1.630","1.307","0.295"
"ZNF524","0.470","1.842","3.751","0.163"
"CADPS","0.511","1.692","2.338","0.222"
"DUSP8","0.468","1.851","3.830","0.151"
"M6PR","0.390","-2.104","7.256","-0.109"
"FAM199X","0.401","-2.057","6.080","-0.108"
"ZNF274","0.456","1.885","4.145","0.151"
"FEZ1","0.499","1.746","-1.054","0.676"
"ANKRD54","0.437","1.946","4.728","0.155"
"TPI1","0.385","-2.127","9.670","-9.898e-02"
"CDH1","0.386","2.123","8.665","9.966e-02"
"FNBP1L","0.406","-2.041","5.853","-0.108"
"ORAI3","0.535","1.614","0.844","0.356"
"DPH5","0.416","-2.010","5.430","-0.135"
"CFL2","0.487","-1.775","3.185","-0.181"
"CLEC18B","0.482","-1.789","-1.388","-0.735"
"MUC5AC","0.525","-1.645","1.767","-0.252"
"OTULIN-DT","0.504","1.717","-0.877","0.576"
"CFAP69","0.535","-1.614","1.030","-0.361"
"LY6G5B","0.480","1.801","-1.481","0.699"
"ZNF408","0.463","1.869","4.031","0.150"
"FAM86C1P","0.480","1.801","3.440","0.171"
