"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Moap1",-0.0130363121022393,0.0147003847501148,-0.59605077565158,0.552496649241406,1,-8.73569489158894
"Cbx2",-0.0197070316703386,0.0498475259574961,-0.596004614958756,0.552527363571317,1,-8.73572257760404
"Reep4",0.071526440896683,0.657420450997027,0.595363212024109,0.552954227249615,1,-8.73610705453902
"Tmem234",0.0605014212751325,0.5924528013932,0.595317354116415,0.552984752690674,1,-8.73613452745547
"Tmem129",0.0317989314843331,0.110412823769712,0.595220882509606,0.553048972016469,1,-8.73619231556582
"Trmt6",-0.0501228710784065,0.345218734882899,-0.595135829816974,0.55310559306547,1,-8.73624325584212
"Cfap45",-0.0266782802991952,0.0600907166433314,-0.595071257137804,0.553148582141586,1,-8.73628192527738
"Tmem238",-0.0886617661360406,1.03952979141733,-0.594977390554779,0.553211076515281,1,-8.73633812997636
"Leo1",0.0501272390682772,0.298875016472836,0.594894815507416,0.553266056129275,1,-8.73638756633921
"Ak6",-0.0578735458567107,0.447437318232268,-0.594735394468597,0.553372208562125,1,-8.73648298989719
"Snapc4",0.0693657535250169,0.553390123930911,0.594582293186917,0.553474162443988,1,-8.73657460677773
"Ccdc181",-0.0253318288399022,0.0516024741789191,-0.59454164828121,0.553501230448398,1,-8.73659892504021
"Mettl23",0.0274826718116351,0.106417514473091,0.594484166295758,0.5535395124493,1,-8.73663331428163
"Vps51",0.0687835910058557,0.613454635849137,0.594395729924723,0.553598412102863,1,-8.73668621588396
"Tbc1d16",-0.0281721885583643,0.0917497799666329,-0.594236504643692,0.553704465851393,1,-8.73678144288315
"Tnk1",0.0657463268098906,0.537231667845731,0.594129642436496,0.553775648263128,1,-8.73684533917744
"Yeats2",-0.0390739358896754,0.185969547958196,-0.594035715980988,0.553838217745854,1,-8.7369014913546
"Ints2",0.0452252874880942,0.248656873665052,0.593460024455241,0.554221793707886,1,-8.73724546518982
"Tmem8b",0.0100956535154503,0.0101595181531191,0.59342666925119,0.554244021901272,1,-8.73726538466764
"Dusp11",0.0700480367419179,0.934835921668474,0.593347049904399,0.55429708270538,1,-8.73731292825079
"Hprt",-0.0605754875954873,0.502207055049663,-0.593257639056639,0.554356671877195,1,-8.73736631114163
"Rassf6",0.0607901784624587,0.50291637871072,0.593215917853905,0.554384478673769,1,-8.73739121811967
"Chm",-0.0526929589441636,0.257185033803692,-0.592885721786156,0.554604575738083,1,-8.73758827922687
"Dimt1",0.0468446752481844,0.220512673913002,0.5926208785496,0.554781142254108,1,-8.73774625901061
"Rft1",-0.0354597546622288,0.124099443093086,-0.59259380046368,0.554799196328938,1,-8.73776240722065
"Fastkd3",0.0317986527553572,0.102320214495117,0.592564784784303,0.55481854260074,1,-8.73777971011519
"Sf3a3",0.0485386106121527,0.292632605926487,0.592543887743088,0.554832475959029,1,-8.73779217110828
"Tfb1m",0.0136778377456477,0.0276507714320945,0.592508316198828,0.554856194121418,1,-8.73781338156533
"Tnk2",0.0804266189253557,1.21904650025652,0.592401359102416,0.554927513307758,1,-8.73787714989528
"Efcab8",0.00755240377068086,0.0104990468234225,0.592395262110564,0.554931578930044,1,-8.73788078460646
"Tnfrsf22",0.0209294246686945,0.0452404006047307,0.592373199445699,0.554946290974473,1,-8.73789393691567
"Lipt2",0.037751783459356,0.163708244192965,0.592154404941367,0.55509220016545,1,-8.73802434147446
"Klhl5",-0.0294386022660345,0.0912207754600546,-0.592151842648862,0.555093909014094,1,-8.73802586835295
"Scyl2",-0.0646954944323274,0.702955248934337,-0.592017983478085,0.555183186237899,1,-8.73810562634699
"Tubb5",-0.0892679176332049,1.21450684511465,-0.592005985995767,0.555191188293026,1,-8.73811277399392
"Dmtf1",0.0614428823296657,0.407337261741771,0.591976916179235,0.555210577454384,1,-8.73813009209641
"Mri1",0.0554745264708542,0.367939321359831,0.591932483868544,0.555240213833596,1,-8.73815656064585
"Pnpla7",0.0320392708251936,0.0991384602575186,0.591866501047914,0.555284225864113,1,-8.73819586330167
"Cgrrf1",0.035093951602418,0.162121970801697,0.591806615972501,0.55532417205856,1,-8.73823153007056
"Prmt3",0.0494860890481057,0.264653344058623,0.591747629330951,0.555363520347925,1,-8.73826665824062
"Slc35b3",-0.0477842158067118,0.245500238624788,-0.591603271742537,0.555459822967989,1,-8.73835261249498
"Atp2a1",-0.00679362784986917,0.00772736679212532,-0.591523417286366,0.55551309835744,1,-8.73840015096482
"Npas2",0.0282685264823572,0.0637758903321767,0.591486198248793,0.555537930131711,1,-8.73842230579911
"St13",-0.0488034397842712,0.294258644482581,-0.591311758137402,0.555654320308816,1,-8.73852612377535
"Arpc3",-0.068301499620005,0.53904732456334,-0.59130798735486,0.555656836389103,1,-8.73852836761961
"Erich2",0.0125189669220742,0.020504428339831,0.591277938367473,0.55567688698202,1,-8.73854624808143
"Fadd",0.0700125966452279,0.667030361723056,0.591196293228956,0.55573136761472,1,-8.73859482595355
"Chfr",0.0730243848789459,0.825140395579023,0.5909849008426,0.555872439027553,1,-8.73872057092141
"Tmem250-ps",0.054132008010815,0.330547557217239,0.590784991743804,0.556005863459701,1,-8.73883944407055
"Sppl2a",-0.0650819167940155,0.629380380817163,-0.590331428740095,0.55630864179235,1,-8.73910900087338
"Mad1l1",-0.0418354163444742,0.197084869742995,-0.590330533822496,0.556309239279913,1,-8.73910953252819
"Rtel1",-0.0267152661301753,0.0737052636253327,-0.589821331449935,0.556649257381524,1,-8.73941191092666
"Ttc26",-0.0221804741771231,0.041237342522349,-0.589655937242429,0.556759720906198,1,-8.73951007081404
"Snx33",0.0571173457616848,0.432264116118641,0.589460697595549,0.556890131566036,1,-8.7396259085036
"Cul9",0.00711200422008229,0.0100254437994098,0.589384464645372,0.556941055598209,1,-8.73967112795578
"Snrpb",-0.0510082720834382,0.338646857186274,-0.589363148340966,0.556955295419437,1,-8.73968377120778
"Trex2",-0.0448018112989732,0.203753745713375,-0.589307134404962,0.556992714979356,1,-8.73971699235898
"Zfyve27",0.0734739609646649,0.765005896346096,0.589173963483907,0.557081683497085,1,-8.73979596174533
"Themis3",0.0233104429123475,0.0628557313945325,0.589051798867623,0.557163305127901,1,-8.73986838888659
"Shc4",0.0230574229868452,0.0234398720451722,0.588738973995776,0.55737233921242,1,-8.74005378385056
"Morc4",-0.0194339252758313,0.0482641171055731,-0.588586859719568,0.557473998167258,1,-8.74014389869795
"Lcor",0.0807370794523028,0.975850406686977,0.588516436147794,0.557521065798612,1,-8.7401856108788
"Armh4",-0.00495828416535182,0.0056740032277087,-0.588363561426706,0.557623246456639,1,-8.74027614216798
"Hexb",0.0247740062458957,0.0748867176123263,0.588310448517484,0.557658749010821,1,-8.74030758977652
"Adam22",0.0174625635760104,0.035964317206553,0.588171405847871,0.557751695355326,1,-8.74038990216364
"Ppp1r35",-0.0566643946197641,0.425453342465702,-0.588164739220766,0.557756152011329,1,-8.74039384827961
"Apba3",0.0396482527389127,0.164271055786687,0.588153600473178,0.55776359832971,1,-8.74040044143811
"F10",-0.0194256756650195,0.0301158050018553,-0.588121883099285,0.557784801849981,1,-8.74041921465344
"Chek2",0.0329407163973648,0.127944900772502,0.587693342415983,0.558071326478644,1,-8.74067276529328
"Cybc1",0.0529045517446421,0.320250793032434,0.587330881709942,0.558313726382509,1,-8.74088707574456
"Ctu1",-0.0434848244153969,0.190425123187429,-0.58728726613631,0.558342898317596,1,-8.74091285527086
"Gopc",-0.0475413217243005,0.23491349492889,-0.587193620938302,0.558405534716488,1,-8.74096819900458
"Irs1",-0.0404428784253697,0.173630057370207,-0.58715384127578,0.558432143161069,1,-8.74099170588718
"Sufu",0.0272555964219507,0.101608332390719,0.587131589597301,0.558447027485609,1,-8.74100485431837
"Sult1c2",0.0607893838410924,0.367539080501508,0.586993161608133,0.558539627463759,1,-8.7410866397695
"Fbxl6",0.0521714909581705,0.311428127211486,0.586979227868388,0.558548948715086,1,-8.741094870983
"Rfx1",0.0656225298199754,0.613100294322631,0.586936924212738,0.558577249054025,1,-8.74111986024382
"Tbc1d15",-0.0673575266802761,0.612565565282938,-0.586712130219686,0.558727643813332,1,-8.74125261866265
"Glmn",0.0224728366782592,0.0540180080176279,0.586437470203853,0.558911427724919,1,-8.7414147583124
"Pet100",-0.0515904596398875,0.437087696287032,-0.586411461763736,0.558928832359144,1,-8.7414301079294
"Nxn",0.0410262793881667,0.137879833645095,0.586297472897351,0.559005115922732,1,-8.74149737371011
"Trio",-0.0705334999051102,0.802920416691864,-0.586271786296441,0.559022306603551,1,-8.74151252979461
"Mcrs1",-0.0464679783905181,0.249936963175031,-0.58606601433844,0.559160028275446,1,-8.74163391937914
"Zbtb4",0.0667168078156437,0.567891565955187,0.585909597494418,0.559264728114227,1,-8.74172616494186
"Tm7sf3",0.034649462194795,0.173272324368176,0.585877938131175,0.559285920934619,1,-8.74174483281844
"Rhpn2",0.0711435326468136,0.840863417157493,0.585860013950504,0.559297919580727,1,-8.74175540132954
"Pak4",-0.0552435976951666,0.364839920718775,-0.58582398626372,0.559322037299055,1,-8.74177664311476
"U2af1l4",0.0131027187503118,0.0321146277417334,0.585812563914193,0.559329683775619,1,-8.74178337741715
"Gclm",-0.0624455977320812,0.496242484512387,-0.585253879558211,0.559703747338262,1,-8.74211260313857
"Entpd3",0.0478923834118186,0.258724066667596,0.585107481767792,0.559801787412965,1,-8.74219882194502
"Il6ra",-0.0209482590167303,0.0542788785565288,-0.585014221986963,0.559864246287352,1,-8.7422537347395
"Dscaml1",0.0138908085642166,0.0194007616000744,0.584739746319047,0.560048090783249,1,-8.74241529979523
"Cfap20",-0.0532135557409465,0.363585083602843,-0.584687916589577,0.560082809801352,1,-8.74244579996055
"Cramp1l",0.0371320171600884,0.165030747315673,0.584646786132176,0.560110362485393,1,-8.74247000203001
"C2cd5",-0.0344272385781978,0.157533167782048,-0.584641224518154,0.560114088179417,1,-8.74247327447674
"Cables1",0.0245915228653977,0.0910639519528358,0.584428776979653,0.56025641472216,1,-8.7425982551959
"Rala",0.0447457506349156,0.26860064470899,0.584358644992844,0.560303402665862,1,-8.7426395032239
"Shq1",0.0473963331141292,0.216353357820202,0.58391785235615,0.560598775041704,1,-8.74289864223079
"Atrn",0.053706002979837,0.373957641255442,0.583622422830326,0.560796783351558,1,-8.74307221454754
"Sprr2f",-0.0522521110660278,0.102631809712994,-0.583610299510753,0.560804909604065,1,-8.7430793354409
"Lrif1",0.031528027111103,0.100430505621989,0.58347213742949,0.560897523637105,1,-8.74316047754338
"Gtf3a",0.0522537556467605,0.261164710812345,0.583095311276542,0.561150159289351,1,-8.74338168922413
"Lmbrd1",0.0617313482634855,0.522757873819861,0.583007303467291,0.561209170437842,1,-8.74343333280236
"Ighmbp2",-0.0396547852322924,0.163017439299735,-0.58291867524178,0.56126860066916,1,-8.74348533262087
"Ppib",-0.0769570612514156,1.27252413625073,-0.582626066572265,0.561464833255116,1,-8.74365695578377
"Slc48a1",0.0507641830190857,0.320879374195288,0.582490050846785,0.561556061149541,1,-8.74373670367045
"Ptafr",0.022409475312386,0.0328090943770018,0.582238072943412,0.56172508593175,1,-8.74388439291034
"Ctnnb1",0.0738248410415067,2.00414445765699,0.581949792044138,0.561918493093793,1,-8.7440532822127
"Dpp7",0.0473657460296972,0.222105344664073,0.581899142756904,0.561952476987909,1,-8.74408294650668
"Stx16",0.0673273864138797,0.711329127070722,0.581542159260885,0.562192028978032,1,-8.7442919520061
"Zfp750",-0.0233588734221397,0.0315532110913358,-0.581447094947203,0.562255829852814,1,-8.7443475884627
"Itgb6",-0.0787371835379435,1.2494430897812,-0.581357593127093,0.562315900794697,1,-8.74439996120953
"Cyp39a1",0.0368245563996201,0.13797233497044,0.581295029322315,0.562357893615727,1,-8.74443656619375
"Ercc4",0.0296260333775741,0.0902670870610228,0.581092882954183,0.562493584750583,1,-8.74455481174073
"Catspere2",-0.00623789797360735,0.00724093508921487,-0.580996453172952,0.562558319078096,1,-8.74461120396436
"Tnip3",0.0974296955365476,0.886653402493093,0.58099057302736,0.562562266599855,1,-8.74461464237816
"Nop56",0.0961222834724402,0.901026628894476,0.580877723881219,0.562638028316792,1,-8.74468062419363
"Cmc2",-0.0402875717620613,0.183699717382223,-0.580839369687452,0.562663778693601,1,-8.74470304662494
"Jarid2",0.0549768306063828,0.323090915060945,0.58033198862848,0.563004480356978,1,-8.74499953072676
"Zfp709",0.0144237719539261,0.0303422815069879,0.580292423482395,0.563031052230532,1,-8.74502263949
"Nelfa",-0.043288497610341,0.247763413633099,-0.580044392459251,0.563197643364764,1,-8.74516747099116
"Arfip1",0.068529378798761,0.597112949520664,0.579395915222269,0.563633309962096,1,-8.74554584243342
"Nt5c2",-0.0730294536758535,1.18977952108812,-0.579375064583966,0.563647320786246,1,-8.74555800132191
"Tmem42",-0.0136769938399135,0.034345440558723,-0.579300042072069,0.563697734427952,1,-8.74560174652428
"Tmem68",-0.0390404455523555,0.207011459387846,-0.578994142654792,0.56390331560585,1,-8.74578005649932
"Nubp1",0.0595785702072938,0.478303426604789,0.578903561713485,0.563964197999134,1,-8.74583283853506
"Plod1",-0.0184024724692475,0.0503141618952464,-0.578890812805549,0.563972767212334,1,-8.74584026673858
"Pramef8",-0.0286499382401834,0.0860486128272564,-0.578816464885913,0.564022741637245,1,-8.74588358262223
"Fzd4",0.0321508355763633,0.145997315542493,0.578813081207235,0.564025016095312,1,-8.74588555385771
"Hmgcll1",-0.0422161946469246,0.196491424248145,-0.578803594121731,0.564031393195837,1,-8.74589108070432
"Slfn2",-0.0522873114238824,0.232231995859704,-0.578761533751341,0.564059666076687,1,-8.74591558253196
"Fign",-0.0075293049394684,0.00878265856088094,-0.578498979490259,0.564236170086002,1,-8.74606849078494
"Rest",-0.0400987679282433,0.205717838786296,-0.578493978501367,0.564239532299078,1,-8.74607140262825
"Dusp8",-0.0540737166643029,0.34656114415298,-0.578482746238831,0.564247083893231,1,-8.74607794256132
"Adam9",0.0764515747431005,1.38614017834825,0.578206930477095,0.56443253386425,1,-8.74623849544101
"Coq5",-0.0446271567181732,0.223062958099205,-0.577838734446372,0.564680143868126,1,-8.74645270451965
"Slc44a1",0.0584683252735609,0.511290963769427,0.577773222366991,0.56472420597517,1,-8.74649080393266
"Vac14",0.0641258958548581,0.533087975950292,0.577619347534926,0.564827705695472,1,-8.74658027499378
"Nt5m",-0.0232593876929168,0.0612977876254341,-0.577484512094759,0.564918406699858,1,-8.746658656074
"Phip",0.0642697424413934,0.629335249855912,0.577249572017706,0.565076463004164,1,-8.74679518547172
"Fam98c",-0.0525533026797879,0.31809365274875,-0.57723145701719,0.565088650795288,1,-8.74680571024793
"Psmd14",-0.0695690495028303,0.759876745051479,-0.577210730368625,0.5651025958633,1,-8.7468177519836
"Pik3c2b",0.0540884870867379,0.390665540262885,0.577156845766563,0.565138850674438,1,-8.74684905576515
"Tspan4",0.0466309998135483,0.238289256330155,0.577077728371321,0.565192084751382,1,-8.74689501305379
"Irak3",0.0208789732894553,0.0596810404932751,0.577021601254528,0.565229851321242,1,-8.74692761207804
"Gpr21",-0.0170808691873979,0.0472572761355139,-0.576919584918059,0.565298498782267,1,-8.74698685581897
"Efnb2",-0.0769212067712011,0.936310151686373,-0.576847813575683,0.565346796626046,1,-8.74702852921042
"Uhrf2",-0.0689517472064137,0.832330320375504,-0.576672247269758,0.565464950790121,1,-8.74713044851643
"Hoxb3",0.0117081803851644,0.0191547146501437,0.576379992949083,0.565661661393951,1,-8.74730003890466
"Atp10a",-0.0334761637798275,0.142714096669655,-0.576378589663642,0.565662605998116,1,-8.74730085300217
"Zbtb32",-0.0128603891412284,0.0207622134172031,-0.576313805739966,0.565706215329061,1,-8.74733843439655
"Ptprn2",-0.0515452310433748,0.248814527821043,-0.576098335651419,0.565851270919329,1,-8.7474633992064
"Sae1",0.0728042936985526,0.835138080100352,0.575777858763915,0.566067051166445,1,-8.74764917827425
"Egfl7",0.0375177926170218,0.0484140810161433,0.575484724324415,0.566264456577063,1,-8.74781901712294
"Psenen",-0.061228537383014,0.651085885181529,-0.575436187319443,0.566297146068913,1,-8.74784713063572
"Phlda1",-0.107681112014607,1.85954001456136,-0.575350251976538,0.566355025456197,1,-8.74789690016641
"Trim12c",0.0227970923490908,0.05288810544406,0.575268611543395,0.566410014793726,1,-8.74794417545685
"Mreg",-0.0195870376802588,0.0357698459715472,-0.57511269431387,0.566515040877053,1,-8.74803444348093
"Hyls1",-0.0175674069696446,0.0479132173181987,-0.575027489177482,0.566572439193232,1,-8.74808376258384
"Rsrc2",0.0706145082184053,0.933993707172643,0.574873149235064,0.566676417279719,1,-8.7481730803524
"Ccl2",0.0358674305529778,0.0556395345884029,0.574819477275259,0.566712578000862,1,-8.74820413516666
"Ndufs5",-0.0331310255879017,0.145369659933805,-0.574512680491876,0.566919299535888,1,-8.74838159374553
"Cep44",-0.034025418715682,0.14749837158542,-0.574249834333101,0.567096436051778,1,-8.74853355537973
"Adam19",-0.0176017882097915,0.0295646483992859,-0.574219856489038,0.567116640343198,1,-8.74855088235407
"Mydgf",-0.0655036939182195,0.615635296196684,-0.574062173297347,0.567222920499647,1,-8.74864200729033
"Pcgf6",0.0439480500235504,0.267444143688262,0.573871189723689,0.567351658439064,1,-8.74875234318807
"Cxcr3",-0.00598660347246652,0.00704868879585769,-0.573712307180627,0.567458768585464,1,-8.74884410574166
"Usp42",-0.0434727771718274,0.220309119208603,-0.573632915538687,0.56751229388416,1,-8.74888994889733
"Mgat5",0.0564261524993498,0.428773126008009,0.573626844311544,0.567516387164736,1,-8.74889345434966
"Jpt2",0.0533428667671591,0.320489246548749,0.573053201315464,0.567903207594225,1,-8.74922450254283
"Oma1",0.0258022953170296,0.111492078904535,0.573036484344051,0.56791448214603,1,-8.74923414493852
"Vps4a",0.046767698941648,0.234954605360853,0.57302567480971,0.567921772558842,1,-8.74924037975931
"Iba57",-0.0329650321162469,0.124039343820021,-0.573021512506261,0.567924579806637,1,-8.74924278049909
"Fam71a",0.0213780295998249,0.0224920955792301,0.572995004261263,0.567942458337491,1,-8.74925806955897
"Nxpe3",-0.0224080471287456,0.0622998222105161,-0.572954524417194,0.567969760564567,1,-8.74928141560929
"Vhl",0.0404044469272464,0.227179345823206,0.572664305754852,0.568165521483647,1,-8.74944874622182
"Tox",0.0290241634980509,0.100649538713655,0.572228420445488,0.568459600329983,1,-8.74969990523109
"Adam17",0.0611241311329748,0.475472541180774,0.57195343035188,0.568645165958919,1,-8.74985825798076
"Mgam",0.0309246293141437,0.0797618580530774,0.571734833037876,0.568792698230224,1,-8.74998408306248
"Ndufb1-ps",-0.0518862036583973,0.407569209835728,-0.571677899363845,0.568831126060072,1,-8.75001684636383
"P3h1",0.0186800436463125,0.0372283546670324,0.571647927802618,0.568851356106332,1,-8.75003409262739
"Elmo2",-0.0391602831719298,0.170277192150215,-0.571459301783397,0.568978681909714,1,-8.75014261137019
"Gngt2",-0.0115398643824593,0.0136495660343664,-0.571389501957132,0.569025801494434,1,-8.75018275900323
"Cenpp",0.00907793524317498,0.0095851622964885,0.57136626700391,0.569041487072794,1,-8.75019612225907
"Ylpm1",-0.0606696837874049,0.427501469409061,-0.571018511789987,0.569276276597294,1,-8.75039606426242
"Lipo3",0.0121984309731535,0.0313320638929894,0.570903643083104,0.569353841375732,1,-8.7504620815024
"Cdkl1",0.00902108346648325,0.0155183735039778,0.570722098608826,0.56947643922528,1,-8.75056639167338
"Eif3l",0.0646419432842232,0.636485489944712,0.570581422157271,0.569571447498934,1,-8.7506471976034
"Lrp12",-0.0212726732378489,0.0519353099791685,-0.570363354792134,0.569718738239288,1,-8.7507724185157
"Slc20a1",-0.0675769983192466,0.604747316983427,-0.57030467553117,0.56975837552574,1,-8.75080610581196
"Rassf10",-0.0264585760532096,0.0592501092073698,-0.570215452898125,0.569818647130535,1,-8.75085732121656
"Map1lc3b",-0.0587610689660554,0.431583621253066,-0.57011888199568,0.569883886111724,1,-8.75091274568934
"Zfp91",0.0583887645157109,0.417825072190795,0.570045748378487,0.569933294317881,1,-8.75095471270819
"Ncor2",0.0728166972775778,0.960399620899548,0.569956662605097,0.569993482413578,1,-8.75100582649164
"Pla2g2c",0.0121447589915288,0.0128657113436915,0.569872317028434,0.570050470775013,1,-8.75105421322921
"Dhrs7",-0.0235750061258262,0.0888159765730214,-0.569710735638622,0.570159651465094,1,-8.75114688815925
"Fbxw4",0.0211306876037531,0.0558012869723441,0.569662190212914,0.570192455629684,1,-8.75117472626476
"Espl1",-0.0279681295088793,0.097492438302555,-0.569637573592407,0.570209090453693,1,-8.75118884162891
"Itfg1",0.0474511835773949,0.297787428269086,0.569607565521874,0.570229368898941,1,-8.75120604767337
"Esyt2",0.0715462970821922,1.1709431601442,0.569451326604236,0.570334955545148,1,-8.75129561748213
"Fcgrt",-0.0224455206615267,0.0475720523558853,-0.569370734019611,0.570389423910606,1,-8.75134181065457
"Dmkn",-0.0134834924458485,0.0246101428163582,-0.569254403752861,0.570468049967144,1,-8.75140847610446
"Hadhb",-0.0433607214167982,0.256396439534202,-0.569204871490159,0.570501529745974,1,-8.75143685747747
"Il17c",0.0184355130321865,0.019574463143247,0.568841473622105,0.570747186191711,1,-8.75164500492108
"Atp5c1",-0.0279005851277326,0.140601331478646,-0.568661819021202,0.570868651336901,1,-8.75174785890316
"Trps1",-0.0351737668692121,0.0882570847118506,-0.56859955141797,0.570910753611283,1,-8.75178350017069
"Snd1",0.0864210523708467,1.31130281259153,0.568343738569827,0.571083737356901,1,-8.75192988384618
"Galnt14",0.0141934381166005,0.017734501651699,0.568313049090654,0.571104491655684,1,-8.7519474408769
"Ssx2ip",0.0389283355733992,0.143442600430779,0.568230429135422,0.571160366661281,1,-8.75199470194052
"Ikzf3",0.0110046069386079,0.0166377877407215,0.568127744114336,0.571229815140613,1,-8.75205343130173
"Tbx2",-0.0165851552726549,0.0253817135973952,-0.567795512919156,0.57145453945544,1,-8.75224337435588
"Astn2",-0.0143126383930978,0.0170497080730205,-0.567790982489267,0.571457604175993,1,-8.7522459637281
"Msmo1",0.0777137597227631,0.807722768922159,0.567786739126264,0.5714604747103,1,-8.7522483890083
"Dcn",-0.0532041006264537,0.211432243488034,-0.567665668854331,0.571542378807658,1,-8.75231757873825
"Pde1c",0.0201506988871846,0.0344069468450349,0.567647315343358,0.571554795461406,1,-8.75232806619752
"Cdca8",-0.0415331108290017,0.176122455501265,-0.567578991850546,0.571601019323761,1,-8.7523671042594
"Fggy",-0.0209653243164162,0.0373954336280996,-0.567515799767386,0.571643773167224,1,-8.7524032062268
"Sprtn",0.0352676888612445,0.143701337450522,0.567336678751545,0.571764969393301,1,-8.75250551729516
"Pxdc1",-0.0278268108922976,0.106901230218014,-0.567263091557952,0.571814763292932,1,-8.7525475398277
"Adgrd1",-0.0212913324500019,0.0292956801999825,-0.567159718826223,0.571884715567081,1,-8.75260656247319
"Kif20a",-0.0391250717523536,0.173300863831815,-0.566937558863879,0.572035065071156,1,-8.75273337280334
"Dlst",-0.0644236757541953,1.1315573173804,-0.566926801994002,0.572042345399969,1,-8.7527395116407
"Wtap",0.054066030279798,0.454424901968569,0.566787056600103,0.57213693017478,1,-8.75281925241292
"Etnk2",0.0102729620674366,0.0109642259891104,0.566495164179345,0.572334517932172,1,-8.75298574750617
"Zc3h12c",-0.017506574709051,0.0368848464542464,-0.566291863061243,0.572472155919692,1,-8.7531016598804
"Vps26a",-0.0490175369436151,0.374345990234194,-0.566239867826107,0.572507360056764,1,-8.75313129838741
"Ctsf",0.0085421158912203,0.0151777820312147,0.566166269347548,0.572557192770838,1,-8.75317324662881
"Zmiz2",-0.0489505210267341,0.377815393209617,-0.566164572911681,0.572558341433412,1,-8.75317421346673
"Tab3",0.0407070443138208,0.189145429717609,0.566130771204567,0.572581228917375,1,-8.75319347723906
"Papolg",0.0405237281095524,0.236804945780515,0.56593024014226,0.57271701963213,1,-8.75330773745661
"Tpmt",-0.0290671675194279,0.109731965864841,-0.565720768540633,0.572858881051824,1,-8.75342704893802
"Tpst2",-0.0314437572577335,0.12817687056867,-0.565603549123541,0.572938273485304,1,-8.75349379598478
"Srp9",-0.0675203742000019,0.745786799745812,-0.565569115790261,0.572961596107455,1,-8.75351340039207
"Zscan22",0.0231756793267905,0.0623411671161593,0.565407081544321,0.573071352396337,1,-8.75360563767691
"Bpifb1",0.123763591817685,1.1896499352871,0.565327957164768,0.573124952142291,1,-8.75365066934089
"Map3k14",0.0371932629728274,0.187280561422685,0.565198402697003,0.573212719010092,1,-8.75372438850952
"Wee1",-0.0377744977988097,0.169871384179644,-0.565125666674626,0.57326199697347,1,-8.75376576945057
"Ncapd3",-0.0399657531306793,0.177529190821503,-0.565076475122904,0.573295324937962,1,-8.7537937524838
"Pitpna",-0.0680673957012502,1.08569806422285,-0.56481155397929,0.573474828756025,1,-8.75394441351706
"Nrp2",0.0329964397479348,0.140014491928576,0.564324654059819,0.573804810261555,1,-8.75422113112823
"Rnf145",0.0528207504217772,0.356155507940399,0.564193182762133,0.573893926563326,1,-8.75429580895335
"Stc1",0.0226929670587359,0.0605966996914349,0.564087067627771,0.573965860336473,1,-8.75435607145865
"Ino80",0.0606042295857243,0.459385976447857,0.563987329696595,0.574033475056756,1,-8.75441270209898
"Ap1s1",0.06565551599857,0.779765336823343,0.563934801222249,0.574069086900834,1,-8.75444252347327
"Slc35b2",-0.0629650992176405,0.635337001366751,-0.563869533837669,0.57411333660885,1,-8.75447957311452
"Dclk1",0.0582920137174555,0.251109564315022,0.563792051375582,0.574165869972623,1,-8.75452355122713
"Agpat3",-0.0636840745168312,0.54208763986715,-0.563644463962136,0.57426594111581,1,-8.75460730345329
"Mib1",0.064400591320686,0.745581765994732,0.563619776057949,0.574282681483547,1,-8.75462131110444
"Stpg3",-0.00590383201128949,0.00709540140266056,-0.56330277342291,0.574497655386584,1,-8.7548011208162
"Lilra6",-0.00590383201128949,0.00709540140266056,-0.56330277342291,0.574497655386584,1,-8.7548011208162
"Ptpn22",0.0482988724294513,0.16630418141005,0.563253232194999,0.574531255039025,1,-8.75482921242794
"Zbtb12",0.0337532506783074,0.132258731364761,0.563161054343033,0.574593774043469,1,-8.75488147396574
"Fbrsl1",-0.0568418898984679,0.488246644544616,-0.563136207878718,0.574610626548921,1,-8.75489555956614
"Ctse",0.0825177905275755,2.23729245861573,0.56297230744523,0.574721800545596,1,-8.75498846017197
"Ap3d1",-0.0588014440515139,0.873030109125604,-0.562959135105608,0.574730735818737,1,-8.75499592523541
"Nucks1",0.0453460221840088,0.294029891421842,0.562894094011598,0.57477485651704,1,-8.75503278295343
"Morn1",0.0278625658925466,0.0694885812849868,0.562892836489395,0.574775709574649,1,-8.75503349552889
"Sars2",-0.0395029507662191,0.214599867316393,-0.562532240767834,0.575020349757648,1,-8.75523776197609
"Homer1",0.0464851699688391,0.29831133790307,0.56239525988559,0.575113295261647,1,-8.75531532336733
"Anapc2",0.0655757152712585,0.836479089277831,0.562378239743066,0.575124844425886,1,-8.75532495921095
"Gpx8",0.0247743933217645,0.0801922888040372,0.562286983588938,0.575186768973097,1,-8.75537661835053
"Cd93",-0.0058800315799924,0.00708503289793707,-0.5620052307248,0.575377980851977,1,-8.7555360630906
"Ankrd49",0.0291392277066505,0.0825301092332925,0.561976157463804,0.575397713186734,1,-8.75555251121123
"Ildr2",0.00800144569232322,0.0136859300900568,0.561752342459668,0.575549629703439,1,-8.75567910564996
"Supv3l1",0.0351498981035053,0.160970187566973,0.561674971074959,0.575602150724512,1,-8.75572285686514
"Arhgap45",-0.060023206270099,0.268494211723154,-0.561604958754358,0.575649678267511,1,-8.75576244158765
"Pias3",-0.0526731350121814,0.396112427194189,-0.561523617179345,0.575704898985915,1,-8.75580842567354
"Scnm1",0.0498618705589356,0.264180435873435,0.561471346561587,0.575740385514052,1,-8.75583797184893
