"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"2007",2.71973078164914e-08,0.313748205047941,0.525,0.284,0.00051835348967451,"5","Actr2"
"2008",4.08968499440579e-06,0.313714503233876,0.881,0.513,0.0779453063083799,"5","Mmp15"
"2009",7.33621935277104e-07,0.313580034889164,0.614,0.367,0.0139821004644463,"5","Slc49a4"
"2010",7.96038849108546e-15,0.313520129710759,0.386,0.108,1.51717044251598e-10,"5","Pin1"
"2011",1.67723581220747e-17,0.313461691868544,0.366,0.082,3.19664373448622e-13,"5","Ndc1"
"2012",6.22406774117505e-09,0.313400513060719,0.822,0.551,0.000118624507079055,"5","Kmt2d"
"2013",2.5386935613571e-12,0.313352879194915,0.277,0.067,4.8384960585905e-08,"5","Mapk12"
"2014",3.97643134064318e-14,0.313231134399261,0.624,0.263,7.57868049213183e-10,"5","Top2b"
"2015",3.03048442706168e-14,0.313114457813882,0.505,0.173,5.77580026953686e-10,"5","Faap100"
"2016",1.60275262217469e-08,0.312934418833267,0.723,0.429,0.000305468622260274,"5","Ranbp2"
"2017",9.83825963195037e-11,0.312856628321346,0.485,0.201,1.87507390325342e-06,"5","Cebpd"
"2018",1.96514124928414e-15,0.312841621905458,0.505,0.163,3.74536270701064e-11,"5","Slc11a2"
"2019",2.4976280651733e-14,0.312581822037326,0.554,0.219,4.76022932941379e-10,"5","Psmc1"
"2020",3.7113487285848e-09,0.312399587265496,0.574,0.306,7.07345954180978e-05,"5","Proser2"
"2021",5.01758802142739e-20,0.312363437361995,0.564,0.157,9.56302101003847e-16,"5","Gnpnat1"
"2022",4.45712758165817e-17,0.31226331135103,0.337,0.072,8.49483945788231e-13,"5","Tspan4"
"2023",7.5157299723737e-15,0.31179687085638,0.485,0.149,1.4324229754347e-10,"5","Pitpnc1"
"2024",8.91559460068351e-11,0.311775363940816,0.545,0.238,1.69922317494427e-06,"5","Hspa9"
"2025",4.67153904186265e-13,0.311544516374226,0.495,0.184,8.90348625988602e-09,"5","Prdx4"
"2026",1.90449308036297e-16,0.311514072236947,0.386,0.099,3.62977336186378e-12,"5","Washc5"
"2027",8.96618864858172e-12,0.311473395918677,0.495,0.199,1.70886589453319e-07,"5","Tfam"
"2028",1.02648896047611e-09,0.311292780954161,0.851,0.536,1.95638530977143e-05,"5","Becn1"
"2029",5.14288465734243e-10,0.311100802083891,0.851,0.533,9.80182386842893e-06,"5","Esrp1"
"2030",4.33416321614993e-09,0.311029379220137,0.842,0.528,8.26048167366015e-05,"5","Sgsm3"
"2031",3.2069193971494e-20,0.311019643866077,0.465,0.111,6.11206767902704e-16,"5","Topbp1"
"2032",2.59759758723892e-08,0.310755535951401,0.673,0.396,0.000495076124151865,"5","Arl6ip5"
"2033",2.1690687387258e-09,0.31069960966824,0.832,0.532,4.1340281091375e-05,"5","Nf2"
"2034",4.93024200558176e-17,0.31058094995933,0.257,0.042,9.39654823843827e-13,"5","Trib3"
"2035",1.47778004446781e-15,0.31056661494821,0.604,0.227,2.81650098675119e-11,"5","Cdk2ap2"
"2036",6.00912295077092e-11,0.310202017663803,0.564,0.261,1.14527874318743e-06,"5","Csnk2b"
"2037",4.9174314225365e-09,0.310060675041813,0.406,0.164,9.37213254821232e-05,"5","Sertad3"
"2038",6.67678731658276e-11,0.309926935720457,0.752,0.416,1.27252889466751e-06,"5","Ap1m2"
"2039",7.35592216840326e-15,0.309912457760818,0.495,0.169,1.40196520607598e-10,"5","Armc1"
"2040",9.80506786896307e-11,0.309911515688947,0.624,0.306,1.86874788514567e-06,"5","B4galt3"
"2041",3.95428951572987e-09,0.309908898132251,0.545,0.273,7.53648038802955e-05,"5","Pigm"
"2042",7.85277842529336e-23,0.309858846253343,0.406,0.076,1.49666104007666e-18,"5","Ftsj3"
"2043",1.85667425252246e-08,0.309771200781274,0.594,0.306,0.000353863545788255,"5","Srgap1"
"2044",8.864877855267e-10,0.309744659678124,0.614,0.317,1.68955707043534e-05,"5","Uba2"
"2045",3.31023901517904e-07,0.309634122144402,0.485,0.26,0.00630898453902973,"5","H3f3b"
"2046",2.02857554506481e-28,0.30915918137123,0.436,0.07,3.86626213133901e-24,"5","Dbf4"
"2047",3.4396231785853e-16,0.309044374398362,0.604,0.218,6.55557781606572e-12,"5","Rbm28"
"2048",4.77364242348e-12,0.308930860878788,0.495,0.197,9.09808509491054e-08,"5","Gnl3l"
"2049",2.30102459209648e-20,0.308420867693817,0.624,0.192,4.38552277007669e-16,"5","Dgcr8"
"2050",1.91548324444467e-13,0.308275795180053,0.545,0.217,3.65071951558709e-09,"5","Elof1"
"2051",1.35877231020308e-11,0.308267020497819,0.614,0.296,2.58968414601606e-07,"5","Qars"
"2052",2.84326553047118e-11,0.307979876891715,0.653,0.321,5.41897977452502e-07,"5","Ppp4c"
"2053",2.09238691274427e-06,0.307758584739606,0.752,0.494,0.039878802169993,"5","Edf1"
"2054",4.53147600042413e-09,0.307746262948519,0.743,0.446,8.63654010920835e-05,"5","Cops9"
"2055",9.22242655947712e-21,0.307584179299256,0.356,0.067,1.75770227797075e-16,"5","Oaf"
"2056",9.13034680190464e-07,0.307582040998939,0.564,0.337,0.0174015279697501,"5","Map3k5"
"2057",8.16370868393248e-14,0.307364021250468,0.485,0.172,1.55592123807069e-09,"5","Cpsf2"
"2058",5.99154348433013e-08,0.30732097846367,0.693,0.426,0.00114192827267848,"5","Chd2"
"2059",2.12208905368919e-10,0.307305357559525,0.436,0.169,4.04448952742623e-06,"5","Mtln"
"2060",2.20958907707637e-11,0.307277755407745,0.891,0.584,4.21125582199985e-07,"5","Ubp1"
"2061",0.000196859916398337,0.307109404399238,0.97,0.751,1,"5","App"
"2062",2.53084613585979e-15,0.307001395135383,0.525,0.177,4.82353965033517e-11,"5","Zfp326"
"2063",3.43069699505474e-08,0.306994503879188,0.584,0.308,0.000653856540287482,"5","Gclm"
"2064",3.23641604132292e-17,0.306979085412748,0.396,0.097,6.16828533315735e-13,"5","Nqo2"
"2065",2.81552307490656e-13,0.306977855542978,0.584,0.238,5.36610542846442e-09,"5","Fbxo11"
"2066",1.54020078884215e-13,0.306929428500876,0.653,0.288,2.93546868345425e-09,"5","Nsmce2"
"2067",7.38352543546128e-10,0.306880829274233,0.535,0.25,1.40722611274457e-05,"5","Kars"
"2068",6.32750612004013e-31,0.306533831206279,0.436,0.061,1.20595939141845e-26,"5","Dmwd"
"2069",5.02275402406358e-07,0.306145475276333,0.416,0.204,0.00957286689446277,"5","Plekhh3"
"2070",4.75291376858282e-12,0.306001730209578,0.554,0.242,9.05857835154199e-08,"5","Cep83"
"2071",4.45350784651046e-08,0.305985206851885,0.713,0.423,0.000848794060466428,"5","Mboat1"
"2072",2.31108672576379e-22,0.305881998644277,0.446,0.096,4.4047001906332e-18,"5","Abcf2"
"2073",9.30438760651265e-10,0.305521080685592,0.535,0.254,1.77332323392525e-05,"5","Mob4"
"2074",1.2388290998803e-14,0.305428348098547,0.545,0.202,2.36108438146187e-10,"5","Smarcc1"
"2075",4.05835249549224e-13,0.30512476702207,0.614,0.269,7.73481402115866e-09,"5","Scaf8"
"2076",6.91173981130293e-11,0.305000273786913,0.545,0.252,1.31730849063623e-06,"5","Cdk19"
"2077",2.2686367548121e-15,0.304835358626075,0.277,0.052,4.32379479099638e-11,"5","Cenpf"
"2078",1.65672506609079e-11,0.304750082765483,0.634,0.312,3.15755230346244e-07,"5","Prep"
"2079",9.88512295585659e-10,0.304708357614293,0.515,0.256,1.88400558415671e-05,"5","Hnrnph2"
"2080",0.000692439122907161,0.304562913420019,0.376,0.242,1,"5","Nectin4"
"2081",1.14342694500061e-10,0.304545025390532,0.406,0.153,2.17925741447667e-06,"5","Bcl10"
"2082",3.91062454562378e-05,0.304412131268975,0.386,0.217,0.745325932150436,"5","Psme2b"
"2083",1.55426196230541e-08,0.304268838906424,0.634,0.377,0.000296226787395789,"5","Dda1"
"2084",3.73265760877309e-37,0.304201120089238,0.287,0.016,7.11407213656063e-33,"5","Gpm6b"
"2085",4.80891172890042e-11,0.30397988210386,0.446,0.171,9.16530486411132e-07,"5","Mettl5"
"2086",8.97437835379993e-18,0.303905176762313,0.376,0.086,1.71042677045073e-13,"5","Lyar"
"2087",2.76098481048884e-09,0.303876516252073,0.505,0.224,5.26216095031068e-05,"5","Trim14"
"2088",6.18604106851182e-12,0.303865829303594,0.614,0.276,1.17899756724767e-07,"5","Ccdc186"
"2089",2.40942825442434e-15,0.303780802679947,0.663,0.257,4.59212931010736e-11,"5","Pla2g4a"
"2090",2.07147466488703e-11,0.303767355189442,0.624,0.294,3.94802356380819e-07,"5","Rgp1"
"2091",4.994598508467e-08,0.303562166028032,0.693,0.43,0.000951920529728725,"5","Atp11b"
"2092",2.52630159048727e-20,0.30351054339167,0.386,0.076,4.8148782013097e-16,"5","Racgap1"
"2093",2.95852931377189e-17,0.303268001979003,0.465,0.132,5.63866101911785e-13,"5","Top3a"
"2094",1.47938000048505e-07,0.303233338253368,0.485,0.25,0.00281955034292446,"5","Psmb2"
"2095",4.6547236716506e-20,0.302910823627848,0.475,0.117,8.87143784579887e-16,"5","Zdhhc17"
"2096",5.3516213586191e-09,0.302884921200935,0.822,0.508,0.000101996551473921,"5","Acly"
"2097",6.88753554171823e-16,0.302801114701803,0.465,0.141,1.31269539889608e-11,"5","Naa25"
"2098",3.6834845143216e-15,0.302728150310397,0.347,0.087,7.02035313584553e-11,"5","Tmtc3"
"2099",2.73121589279677e-19,0.302216199483586,0.297,0.047,5.20542437008136e-15,"5","Ncaph"
"2100",1.25173556463715e-08,0.302183391243123,0.485,0.238,0.000238568281264194,"5","Cdkn2b"
"2101",1.28075350285494e-29,0.302140895432175,0.337,0.036,2.44098810109122e-25,"5","Trim59"
"2102",1.5631825607789e-16,0.30205223521429,0.584,0.194,2.97926964258851e-12,"5","Vps37c"
"2103",2.49487085890877e-12,0.302034489254077,0.525,0.223,4.75497436999422e-08,"5","Ebna1bp2"
"2104",5.11951995370396e-05,0.302026305673495,0.713,0.458,0.975729307976438,"5","Perp"
"2105",7.98923437532002e-13,0.301960910625997,0.396,0.123,1.52266817959224e-08,"5","Hspe1"
"2106",3.96012882447957e-13,0.301951585181852,0.752,0.384,7.54760952657561e-09,"5","H13"
"2107",1.0595596835043e-17,0.301890201753423,0.446,0.116,2.01941480079084e-13,"5","Flot2"
"2108",2.7087457430806e-14,0.301853997811314,0.465,0.143,5.16259851173731e-10,"5","Wdr43"
"2109",1.06100119616231e-10,0.30167496359743,0.624,0.299,2.02216217976575e-06,"5","Rtcb"
"2110",4.20816251637788e-20,0.301609025025718,0.327,0.058,8.02033693996461e-16,"5","Capn6"
"2111",3.41654442741126e-08,0.301437409321685,0.861,0.59,0.000651159202420311,"5","Esyt2"
"2112",1.71163807385847e-12,0.301383739653825,0.515,0.206,3.26221100496686e-08,"5","Bub3"
"2113",1.19228622657871e-07,0.301179464984677,0.663,0.423,0.00227237831923637,"5","Atp6ap2"
"2114",1.89099727191999e-15,0.301005398162104,0.574,0.208,3.60405170055232e-11,"5","Fnbp1"
"2115",5.29695694948048e-11,0.300781404260351,0.525,0.232,1.00954702500148e-06,"5","Eif5b"
"2116",5.46692068348867e-06,0.3007611744353,0.743,0.474,0.10419404130661,"5","Ehbp1l1"
"2117",0.00036401377369654,0.300724231846929,0.515,0.329,1,"5","Dmbt1"
"2118",2.80224463446797e-09,0.300710972046334,0.307,0.103,5.34079804883251e-05,"5","Zfp637"
"2119",9.59980974439887e-14,0.300694060873955,0.525,0.198,1.82962773918498e-09,"5","Snrpc"
"2120",4.69959781871739e-14,0.300692939302924,0.713,0.331,8.95696348269348e-10,"5","Tnks2"
"2121",3.61359468379884e-11,0.30056872757339,0.574,0.272,6.88715010785221e-07,"5","Pomp"
"2122",4.13630404332212e-10,0.300400384684068,0.495,0.21,7.88338187616763e-06,"5","Tpra1"
"2123",5.88973967636102e-12,0.300366322105015,0.653,0.313,1.12252548491765e-07,"5","Cc2d1a"
"2124",1.80516242578568e-07,0.300232642116874,0.604,0.364,0.00344045906730493,"5","Cnih4"
"2125",7.41199171763365e-11,0.300232114489159,0.614,0.298,1.4126515014638e-06,"5","Pum2"
"2126",1.01860439616295e-11,0.300209428741275,0.406,0.142,1.94135811864696e-07,"5","Serpinb5"
"2127",2.85706421825336e-10,0.300000387087462,0.515,0.223,5.44527869356908e-06,"5","Stk35"
"2128",2.15134596989959e-09,0.29993913770449,0.703,0.398,4.10025028403162e-05,"5","Map3k11"
"2129",1.02104759830633e-13,0.299709838340457,0.535,0.208,1.94601461761203e-09,"5","Ift43"
"2130",2.3279238563486e-15,0.299429282832945,0.475,0.149,4.43679007781479e-11,"5","Nfu1"
"2131",1.05794531328085e-11,0.299385078526879,0.614,0.284,2.01633797258198e-07,"5","Agfg1"
"2132",1.90973469077925e-08,0.299182950616908,0.733,0.443,0.000363976334715617,"5","Nfe2l1"
"2133",1.29677778980749e-18,0.299113377600461,0.485,0.131,2.4715287895941e-14,"5","Crtap"
"2134",9.87760087953995e-19,0.298934681983497,0.446,0.11,1.88257195163152e-14,"5","Cse1l"
"2135",7.0037442176038e-13,0.298919012569803,0.644,0.281,1.33484361043311e-08,"5","Tbk1"
"2136",8.48511448786053e-09,0.298706403915046,0.564,0.286,0.000161717797024134,"5","Herc4"
"2137",1.23717838233206e-12,0.298699203235703,0.307,0.08,2.35793827888668e-08,"5","Tyms"
"2138",7.07555604261649e-12,0.298689311235025,0.396,0.134,1.34853022616228e-07,"5","Birc3"
"2139",6.76461723370874e-11,0.298478041567363,0.574,0.279,1.28926839857255e-06,"5","Ube2j2"
"2140",4.08998375029296e-08,0.298403833651285,0.465,0.218,0.000779510002968335,"5","Ciao1"
"2141",3.44435907003491e-07,0.298211441851386,0.515,0.273,0.00656460395157954,"5","Acp5"
"2142",2.89335714332021e-08,0.298184630174749,0.495,0.228,0.0005514449379454,"5","Filip1l"
"2143",1.9834795039397e-15,0.298000556619725,0.426,0.118,3.78031358655868e-11,"5","Shmt1"
"2144",1.82416826715266e-10,0.297942422442092,0.624,0.316,3.47668230036625e-06,"5","Stk38l"
"2145",4.41077996792019e-17,0.297730610488927,0.475,0.139,8.40650554085908e-13,"5","Sms"
"2146",2.0151398769575e-09,0.297675873993847,0.515,0.241,3.8406550914933e-05,"5","Anapc11"
"2147",2.32223610894197e-13,0.297509794376796,0.416,0.131,4.4259498000325e-09,"5","Ints14"
"2148",5.35393189141895e-10,0.297434909796346,0.772,0.429,1.02040587918554e-05,"5","Puf60"
"2149",1.00980903768553e-10,0.297427890349306,0.485,0.201,1.92459504492485e-06,"5","Calm2"
"2150",1.84813164225026e-05,0.297402669550525,0.723,0.5,0.352235409696477,"5","Galnt4"
"2151",9.5598634453373e-15,0.297399121103126,0.317,0.072,1.82201437404684e-10,"5","Ddx31"
"2152",1.02818007353606e-15,0.297262943561221,0.475,0.148,1.95960840215238e-11,"5","Dusp3"
"2153",1.45987740232931e-16,0.297094270407029,0.703,0.278,2.78238034109942e-12,"5","Afg3l1"
"2154",3.2134461197755e-10,0.297009154231521,0.515,0.228,6.12450695968013e-06,"5","Spef1"
"2155",7.759866929662e-10,0.296827660302419,0.564,0.283,1.47895303812428e-05,"5","Zfp622"
"2156",2.74251285467885e-06,0.296750636501655,0.653,0.421,0.0522695524973243,"5","Sgms2"
"2157",3.60390962953361e-18,0.296630929854974,0.307,0.054,6.86869136292811e-14,"5","Rac3"
"2158",1.35309580329137e-14,0.296267932689457,0.535,0.19,2.57886529149303e-10,"5","Asxl1"
"2159",2.50079813199268e-09,0.296056056331603,0.644,0.342,4.76627115976484e-05,"5","Rab6a"
"2160",2.51954556154273e-14,0.296048644464446,0.545,0.203,4.80200188574429e-10,"5","Cactin"
"2161",1.13917181944333e-20,0.296038078914788,0.376,0.073,2.17114757067704e-16,"5","Rin3"
"2162",2.13928006069285e-07,0.295860381209564,0.762,0.511,0.0040772538676745,"5","Ganab"
"2163",3.0046271225536e-07,0.295812209595565,0.347,0.156,0.00572651883287492,"5","Tspan2"
"2164",2.31857284522448e-19,0.295791533746299,0.277,0.041,4.41896798571333e-15,"5","Spdl1"
"2165",1.73483103329359e-11,0.295626825102305,0.416,0.152,3.30641446635424e-07,"5","Sf3b4"
"2166",1.73138597397819e-18,0.295583075606176,0.455,0.118,3.29984852780503e-14,"5","Slc25a37"
"2167",2.81428069360477e-11,0.295420080574216,0.406,0.141,5.36373757394133e-07,"5","Mgst1"
"2168",9.80643810914425e-35,0.295323772234147,0.356,0.033,1.8690090392218e-30,"5","Rnf39"
"2169",9.1221388207203e-10,0.295234232472036,0.743,0.428,1.73858843784108e-05,"5","Gcn1"
"2170",1.59856176137313e-07,0.295202799017606,0.703,0.44,0.00304669886100104,"5","Prrc2b"
"2171",9.75713849670411e-11,0.295072000810438,0.485,0.202,1.85961302608684e-06,"5","Pik3cb"
"2172",6.43503087155471e-07,0.294759603669715,0.723,0.479,0.0122645253380961,"5","Nudt3"
"2173",3.07928909493907e-11,0.294660714991835,0.693,0.351,5.86881708604437e-07,"5","Paip2"
"2174",7.4369173651023e-17,0.294628013854735,0.436,0.12,1.41740208061485e-12,"5","Map1s"
"2175",4.7472929137109e-05,0.294461973869358,0.713,0.532,0.90478655642416,"5","Slc9a4"
"2176",4.64873298310076e-11,0.294449559156893,0.663,0.331,8.86002019249175e-07,"5","Rabep1"
"2177",1.23858062988255e-15,0.294207781546197,0.535,0.18,2.36061082249315e-11,"5","Nom1"
"2178",8.63310869179828e-16,0.294143688195124,0.545,0.186,1.64538418556983e-11,"5","Setdb1"
"2179",1.62390135851107e-12,0.293905392577036,0.327,0.09,3.09499359918625e-08,"5","Jag2"
"2180",4.50202393524344e-07,0.293812677031613,0.851,0.598,0.00858040741818048,"5","Ctdsp1"
"2181",5.12585345361814e-16,0.293486545187701,0.525,0.174,9.76936409725081e-12,"5","March5"
"2182",3.48601037438373e-38,0.293485124857053,0.307,0.018,6.64398717253796e-34,"5","Tpbg"
"2183",8.5611171582014e-07,0.293453391760756,0.752,0.488,0.0163166331918161,"5","Exoc5"
"2184",1.02016570812592e-10,0.293356296406806,0.366,0.124,1.94433382311719e-06,"5","Cebpa"
"2185",1.51388338862643e-13,0.293277744782075,0.505,0.19,2.88531035038311e-09,"5","Arl5b"
"2186",2.09971289573243e-07,0.293016842916237,0.743,0.509,0.00400184280797643,"5","Sltm"
"2187",2.11577985699125e-15,0.293002464656979,0.624,0.224,4.03246482943962e-11,"5","Ptbp2"
"2188",7.16205141150797e-22,0.292649229386833,0.327,0.051,1.3650153785193e-17,"5","Epha4"
"2189",1.78733060268116e-07,0.292601388024066,0.366,0.157,0.00340647339565002,"5","Ccdc91"
"2190",1.57549237246715e-15,0.292546202098141,0.564,0.211,3.00273091268515e-11,"5","Nup50"
"2191",5.88976142656103e-18,0.292464439881177,0.277,0.044,1.12252963028827e-13,"5","Aurka"
"2192",1.51564285589946e-06,0.292230413103453,0.644,0.404,0.0288866371905879,"5","Ppdpf"
"2193",4.67746681528257e-10,0.292212552049873,0.535,0.251,8.91478400324704e-06,"5","Pdcd7"
"2194",2.84449623290427e-13,0.292176927060381,0.396,0.126,5.42132537029226e-09,"5","Eif2b2"
"2195",5.9411241823029e-08,0.292045464459449,0.653,0.389,0.00113231885790511,"5","Brk1"
"2196",1.88325345112866e-12,0.292018473623268,0.653,0.286,3.58929275250611e-08,"5","Odf2"
"2197",1.25475518842493e-10,0.292001423599316,0.495,0.201,2.39143791361907e-06,"5","Anxa6"
"2198",2.04041189002412e-17,0.291858502247602,0.495,0.151,3.88882102119698e-13,"5","Cdc42se2"
"2199",4.28083809074598e-15,0.291721327514131,0.624,0.251,8.15884931715277e-11,"5","Smc1a"
"2200",3.75963791974647e-06,0.291630519455446,0.525,0.312,0.071654939112448,"5","Ptprk"
"2201",8.65342686770975e-11,0.291511927311323,0.772,0.442,1.6492566267168e-06,"5","Setd3"
"2202",2.7096308194318e-14,0.291491039368801,0.495,0.169,5.16428537875506e-10,"5","Brix1"
"2203",3.77224225195319e-13,0.291464678354293,0.733,0.354,7.18951650799759e-09,"5","Dcun1d5"
"2204",2.9677156142631e-10,0.291453769214163,0.653,0.338,5.65616918922404e-06,"5","Psen1"
"2205",1.41383637861167e-10,0.291417918456109,0.535,0.247,2.69463075399598e-06,"5","Avl9"
"2206",3.07569288266353e-10,0.291296563534123,0.842,0.476,5.86196306506842e-06,"5","Prpf39"
"2207",5.37297176070689e-13,0.291274053093397,0.436,0.142,1.02403468787313e-08,"5","Cadm1"
"2208",3.05270531258341e-08,0.291194483893544,0.446,0.198,0.000581815105525272,"5","Rsad1"
"2209",7.42450157415516e-12,0.291128315262143,0.554,0.241,1.41503575501823e-07,"5","Tcf20"
"2210",4.34362728922791e-15,0.291117873521054,0.416,0.122,8.27851925053947e-11,"5","Homer1"
"2211",4.02512425619257e-08,0.291043267196749,0.614,0.358,0.000767148431987741,"5","Blcap"
"2212",5.45564700210168e-06,0.290981920462819,0.713,0.501,0.103979176213056,"5","Rab21"
"2213",2.5653255711742e-06,0.290530758212758,0.752,0.524,0.0488925400610091,"5","Ctdsp2"
"2214",1.08518332575762e-12,0.290522874330457,0.574,0.241,2.06825090056144e-08,"5","Kat5"
"2215",1.66380462076817e-11,0.290504419775623,0.436,0.16,3.17104522672205e-07,"5","Imp4"
"2216",1.52146079341966e-22,0.290429824051726,0.356,0.058,2.89975212617853e-18,"5","Dis3"
"2217",6.54606191186583e-21,0.290050852338817,0.287,0.041,1.24761393978251e-16,"5","Stx11"
"2218",1.66661858765138e-10,0.290030413237666,0.475,0.192,3.17640836620477e-06,"5","Timm50"
"2219",5.96776231551999e-11,0.28984210937829,0.752,0.406,1.13739581971495e-06,"5","Spen"
"2220",2.49426714478652e-12,0.289697703394938,0.465,0.172,4.75382375124862e-08,"5","Cr1l"
"2221",1.72570987563516e-20,0.289648033200901,0.465,0.11,3.28903045197306e-16,"5","Nop14"
"2222",2.62639335987289e-15,0.289589201488908,0.406,0.117,5.00564310458175e-11,"5","Eif2s2"
"2223",1.16118836182107e-12,0.289525964699732,0.465,0.163,2.21310889879479e-08,"5","Fcf1"
"2224",6.3372508499206e-14,0.289505633781822,0.713,0.326,1.20781663948637e-09,"5","Pds5a"
"2225",1.17547240763705e-07,0.288690441675464,0.564,0.304,0.00224033286171545,"5","Ndufaf8"
"2226",1.15021217630235e-07,0.288582988037041,0.356,0.152,0.00219218938681465,"5","Pigyl"
"2227",2.86671649574493e-11,0.288510408174692,0.574,0.25,5.46367496924026e-07,"5","Plekha1"
"2228",1.62294343282047e-15,0.288299900128729,0.426,0.116,3.09316788861254e-11,"5","Gpatch4"
"2229",8.87802750475063e-09,0.288125460850335,0.901,0.571,0.000169206326213042,"5","Lmo7"
"2230",6.68664944784567e-17,0.287637368642841,0.455,0.129,1.27440851826491e-12,"5","Uchl3"
"2231",3.92363985812158e-14,0.287514168030708,0.356,0.096,7.47806520559393e-10,"5","Zfp644"
"2232",1.0090305769208e-15,0.287448466716215,0.386,0.102,1.92311137655335e-11,"5","Exosc3"
"2233",3.72094023427385e-09,0.287374821209148,0.515,0.251,7.09173999250253e-05,"5","Tead3"
"2234",1.35248093151225e-11,0.287341301272612,0.683,0.341,2.57769340736919e-07,"5","Rnf126"
"2235",4.84359400922684e-05,0.287095870567521,0.95,0.656,0.923140582218543,"5","Plxnb2"
"2236",5.81602172251661e-11,0.286976301172152,0.287,0.079,1.10847558009444e-06,"5","Mettl2"
"2237",1.11683909269413e-09,0.28674841866363,0.584,0.289,2.12858362676574e-05,"5","Maco1"
"2238",4.1482400085099e-07,0.286643700169385,0.446,0.233,0.00790613063221902,"5","Shoc2"
"2239",1.68657915616301e-12,0.286123187603027,0.693,0.311,3.21445121373109e-08,"5","Luc7l"
"2240",1.89099412559511e-14,0.286085785078159,0.594,0.23,3.60404570397172e-10,"5","Emg1"
"2241",2.32227584021033e-13,0.28579634548532,0.386,0.117,4.42602552385687e-09,"5","Igsf3"
"2242",5.43022415402608e-21,0.285512471638923,0.366,0.068,1.03494642151583e-16,"5","Reep6"
"2243",2.79922469464245e-14,0.285058211471613,0.624,0.249,5.33504234551905e-10,"5","Nfatc2"
"2244",5.49763738194397e-15,0.284884084654864,0.495,0.169,1.0477947086247e-10,"5","Hspa14"
"2245",2.17248801786407e-19,0.284745135406398,0.317,0.056,4.14054491324713e-15,"5","Mcm2"
"2246",3.91973408897302e-07,0.284719691573797,0.772,0.532,0.00747062120017368,"5","Aff4"
"2247",7.05712598226164e-10,0.284657723812915,0.851,0.54,1.34501764095925e-05,"5","Kif5b"
"2248",3.08779538849311e-07,0.284541753279508,0.871,0.597,0.00588502923092902,"5","Snd1"
"2249",5.60794864151005e-06,0.284513981015709,0.723,0.471,0.10688189315854,"5","Rhoa"
"2250",1.79956290454293e-11,0.284286075273521,0.614,0.287,3.42978693976837e-07,"5","Ppp1r11"
"2251",2.01686202343899e-13,0.284276524863147,0.495,0.181,3.84393733047237e-09,"5","Smarcb1"
"2252",1.28854061765992e-08,0.283732825972337,0.723,0.457,0.000245582956319805,"5","Dctn2"
"2253",1.81953013883459e-15,0.283656309338581,0.366,0.091,3.46784249160485e-11,"5","Dph2"
"2254",5.14496686254002e-09,0.283616978349762,0.693,0.396,9.80579234331502e-05,"5","Slc27a4"
"2255",8.98212547901855e-08,0.283553187448068,0.624,0.359,0.00171190329504615,"5","Rab35"
"2256",7.26982553459973e-16,0.283295866281523,0.455,0.138,1.38555604863936e-11,"5","Emc8"
"2257",2.90059507635709e-11,0.283132331643381,0.584,0.272,5.52824415602899e-07,"5","Rtf2"
"2258",2.18008108307651e-12,0.283056937709601,0.822,0.461,4.15501653623553e-08,"5","Zfp207"
"2259",9.16963506263773e-18,0.283027046435645,0.505,0.146,1.74764074658813e-13,"5","Nup188"
"2260",8.95056299747429e-07,0.282954897940241,0.743,0.473,0.0170588780168863,"5","Adam10"
"2261",2.58945619305955e-12,0.282834931270153,0.673,0.307,4.9352445583522e-08,"5","Cherp"
"2262",2.31327711625024e-13,0.282705761484358,0.554,0.209,4.40887485586133e-09,"5","Glrx5"
"2263",8.79733007564484e-17,0.282295377711099,0.337,0.071,1.67668313911715e-12,"5","Zscan2"
"2264",3.26820758738895e-19,0.281950409115016,0.386,0.082,6.22887684080461e-15,"5","Micu3"
"2265",5.92066151121384e-14,0.281941106672113,0.347,0.09,1.12841887742225e-09,"5","Map3k20"
"2266",3.57628421080591e-09,0.281640325888103,0.426,0.189,6.81604007737499e-05,"5","Vps35"
"2267",1.2604145107172e-08,0.281534187265248,0.465,0.206,0.000240222401597592,"5","Gmnn"
"2268",1.31160760227753e-11,0.281403570345845,0.782,0.443,2.49979292918075e-07,"5","Taf4"
"2269",1.15351858291933e-09,0.281275931952071,0.663,0.349,2.19849106718596e-05,"5","Scyl1"
"2270",7.1708639391574e-11,0.281119571261311,0.673,0.348,1.36669495816401e-06,"5","Slc35b2"
"2271",2.63569879776073e-09,0.281116573690626,0.327,0.111,5.02337833865217e-05,"5","Utp14a"
"2272",3.52189416660493e-12,0.281065708132362,0.525,0.206,6.71237809213234e-08,"5","Zpr1"
"2273",1.54764271824675e-09,0.281062358528945,0.812,0.49,2.94965225670648e-05,"5","Lrp6"
"2274",3.98843127887253e-15,0.280964413425208,0.356,0.089,7.60155117440315e-11,"5","Sh3bp2"
"2275",1.08577281028069e-11,0.280929971008174,0.653,0.307,2.06937439911397e-07,"5","Baz1b"
"2276",2.0258973992941e-16,0.280856190696835,0.347,0.078,3.86115785331462e-12,"5","Wdr47"
"2277",1.43485046717453e-08,0.280679184492555,0.663,0.393,0.000273468150538793,"5","Rab5a"
"2278",1.23230175838094e-06,0.280582294177408,0.584,0.366,0.0234864392129824,"5","Git1"
