"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000286784145438053,0.923914484492403,0.429,0.076,1,"18","Ndnf"
1.68033004450946e-20,0.923907986499689,0.331,0.082,3.20254103183057e-16,"7","Sema4g"
7.4557766737702e-13,0.923508862876252,0.25,0.046,1.42099647625386e-08,"14","Clec11a"
1.44072932917939e-07,0.923434827646425,0.617,0.365,0.002745886028483,"14","Myadm"
0.000748318607053683,0.923148856763522,0.714,0.207,1,"18","Fam49b"
1.58464327030996e-06,0.923107994698079,0.383,0.166,0.0302017160888375,"14","Plat"
0.00736203360878286,0.923087365317995,0.315,0.195,1,"15","Slc9a8"
1.35432280540725e-07,0.923072499112611,0.429,0.039,0.00258120383482567,"18","Tcte2"
4.6893954917068e-176,0.923020943615939,0.739,0.106,8.93751886764398e-172,"0","Cbr1"
1.76009976440042e-08,0.92291988683949,0.397,0.205,0.000335457414097077,"7","Sult1c2"
2.41962813020349e-06,0.922914575174134,0.5,0.339,0.0461156925335483,"10","Hip1r"
4.13874128333191e-06,0.922829053018035,0.449,0.272,0.0788802701190229,"11","Cgn"
8.64631330239176e-33,0.922618353947735,0.416,0.151,1.64790085230285e-28,"2","Srgn"
6.27369520205649e-09,0.922441669448098,0.299,0.193,0.000119570356855995,"2","Cmtm7"
0.000828960165436765,0.922280111270061,0.714,0.207,1,"18","Gsap"
0.00038255970650216,0.92224749586457,0.429,0.077,1,"18","Snrpb2"
4.03836757470621e-12,0.922128613636045,0.413,0.235,7.69672476063257e-08,"3","Serinc5"
1.20744072618672e-10,0.922122089815799,0.424,0.218,2.30126128003926e-06,"6","Lars"
4.95888047290184e-64,0.921933744111679,0.482,0.082,9.45113029330362e-60,"4","Ajuba"
3.69166236977994e-70,0.921839960497973,0.286,0.036,7.03593931056359e-66,"0","Fosb"
1.3640397683845e-46,0.921827201328971,0.724,0.157,2.59972339456401e-42,"9","Rpp21"
2.14657877880717e-09,0.921713365213499,0.279,0.119,4.09116449452859e-05,"8","Nacc2"
8.3337624385961e-18,0.921695299748361,0.38,0.116,1.58833178317203e-13,"7","Rtkn"
1.71876758574508e-13,0.921646948531833,0.652,0.334,3.27579914167155e-09,"11","Tap2"
4.72916630412767e-31,0.921498993088212,0.765,0.24,9.01331805903693e-27,"9","Foxa1"
1.37649292683755e-82,0.921079867869996,0.633,0.069,2.62345786925968e-78,"9","Coq7"
1.92483728917438e-08,0.920985106443633,0.425,0.13,0.000366854738943744,"17","Bcar3"
1.66267978611428e-08,0.920932670975888,0.275,0.057,0.00031689014043552,"17","Gng2"
0.000480327792190601,0.920842899667732,0.287,0.245,1,"2","Runx1"
0.00104473382947862,0.92066232995744,0.333,0.242,1,"8","Kalrn"
0.0052961413104488,0.920244556103603,0.33,0.254,1,"10","Fam160a2"
1.34979895730805e-07,0.919996314894312,0.5,0.245,0.00257258183273341,"14","Golim4"
3.32719213876901e-07,0.919885398861919,0.275,0.183,0.00634129549727985,"2","Rab31"
0.00521981652820736,0.919848269194035,0.857,0.421,1,"18","Abi1"
1.02995502716155e-25,0.919728457675647,0.413,0.104,1.9629912862672e-21,"7","Pdia5"
0.000218930504738913,0.919448907934344,0.302,0.19,1,"10","Micall2"
5.36208268213282e-20,0.919324342312143,0.371,0.084,1.02195933838769e-15,"11","Evc"
1.85822070390962e-109,0.91931676658563,0.783,0.204,3.54158283958135e-105,"0","Tmem164"
2.15460211401917e-07,0.919315091728866,0.307,0.118,0.00410645616910914,"13","Fam219a"
2.23531086363438e-14,0.919071802180642,0.427,0.146,4.26027897500076e-10,"11","Tubb2a"
5.65806836635543e-128,0.91878780544031,0.785,0.182,1.07837124994368e-123,"0","Sipa1l3"
5.10310516632294e-39,0.918741813641076,0.555,0.17,9.72600813649489e-35,"4","Set"
5.38357436561948e-125,0.91809072523921,0.77,0.171,1.02605543834342e-120,"0","Etv3"
7.77173479866572e-09,0.918016601502589,0.271,0.114,0.00014812149352777,"8","Smarcd3"
8.89103082056863e-10,0.917778929048775,0.587,0.368,1.69454156409218e-05,"7","Slc9a1"
0.00593757082103826,0.917725517705707,0.714,0.285,1,"18","Cpt1a"
1.65208678367983e-21,0.917704410439389,0.644,0.344,3.14871220101538e-17,"4","Tsc22d1"
1.18193546731005e-13,0.917378649283663,0.425,0.085,2.25265080714623e-09,"17","Myo7a"
6.99026074349551e-25,0.917367459418538,0.326,0.055,1.33227379510281e-20,"11","Fzd2"
5.95171360538332e-16,0.917342718608455,0.371,0.22,1.13433709605001e-11,"1","Itgb5"
2.63669509625437e-27,0.917328252689673,0.749,0.422,5.02527718395121e-23,"4","Ctnnd1"
3.80723830895651e-11,0.917160746098327,0.674,0.36,7.25621549304022e-07,"11","Meis2"
2.16503954338433e-06,0.917036940263961,0.358,0.207,0.041263488657362,"10","Dhrs1"
2.84021310021807e-115,0.917001009576878,0.841,0.222,5.41316214770562e-111,"0","Tmem8"
1.13793934058689e-38,0.916966044775967,0.325,0.018,2.16879858922455e-34,"17","Rgs9"
3.23848132022358e-19,0.916882348974067,0.286,0.006,6.17222154821413e-15,"18","Cryba2"
1.15240440104654e-178,0.916526005165305,0.494,0.031,2.1963675479546e-174,"0","B3galt5"
2.33974427797977e-46,0.916450128414245,0.786,0.186,4.45931861940164e-42,"9","Slc25a11"
1.4691221678224e-61,0.916438309101337,0.602,0.086,2.79999993965272e-57,"9","Ndufs5"
1.84203740509595e-10,0.915889186815116,0.455,0.233,3.51073909037237e-06,"7","Bace2"
0.00708205473311107,0.915764927641641,0.5,0.389,1,"15","mt-Nd4l"
3.52904086932449e-122,0.915734394921831,0.429,0.027,6.72599899284555e-118,"4","Ttc9"
5.47988425838679e-120,0.915549997870588,0.829,0.214,1.04441114080594e-115,"0","Cpd"
3.88033085512607e-23,0.915432160526483,0.397,0.103,7.39552257678477e-19,"7","Arhgef26"
1.78375406928516e-06,0.915423165075991,0.275,0.198,0.0339965688065059,"2","Mfsd1"
1.63816375166188e-10,0.915307673893722,0.383,0.111,3.12217629429238e-06,"14","Fmo2"
3.47995835547571e-50,0.915232297541347,0.487,0.106,6.63245262970115e-46,"4","Nasp"
2.89245882143949e-14,0.915026038826215,0.382,0.118,5.51273726778152e-10,"11","Cdr2l"
4.66711736484795e-150,0.914825510415736,0.719,0.124,8.89505898566371e-146,"0","Arhgef16"
0.00248175115281716,0.914818918275399,0.429,0.101,1,"18","Gadd45a"
0.000438364181172232,0.914639228858673,0.415,0.309,1,"10","Dgka"
2.65922331747407e-11,0.91459043256294,0.333,0.1,5.06821372077383e-07,"13","Pakap.1"
0.00267525276325146,0.914576545629995,0.571,0.157,1,"18","Mical1"
3.06964256666308e-16,0.914500162833661,0.404,0.194,5.85043176780317e-12,"3","Cd55"
1.88468017301588e-38,0.914400052794474,0.649,0.237,3.59201194175097e-34,"4","Mgat4a"
7.74710570131549e-06,0.914085225542294,0.55,0.33,0.147652087561372,"14","Rnase4"
6.74206287867723e-39,0.913935445131151,0.312,0.06,1.28496976404709e-34,"3","Efs"
7.7600121107793e-12,0.913863019257205,0.518,0.289,1.47898070819343e-07,"6","Foxp4"
4.723315699645e-05,0.913649117050075,0.462,0.325,0.900216739195341,"10","Baiap2l1"
1.72292947280518e-06,0.913562146786856,0.434,0.403,0.0328373128221939,"2","Atp6v0b"
9.22138977336752e-108,0.913372996187241,0.283,0.009,1.75750467690612e-103,"4","Dlgap5"
7.16709660270796e-09,0.913209302487218,0.288,0.13,0.000136597694151011,"6","St3gal6"
0.00321959292924456,0.913157389690289,0.714,0.254,1,"18","Tuba1c"
2.33334527376396e-11,0.912784254352415,0.555,0.304,4.44712275726672e-07,"4","Lgals3"
9.19214884456901e-11,0.912583889112537,0.253,0.066,1.75193164828641e-06,"13","Ppm1f"
1.01518745808854e-11,0.912312200826761,0.645,0.381,1.93484577637094e-07,"7","Asph"
1.22291135615379e-77,0.912022123353669,0.9,0.343,2.33074675369351e-73,"0","Klf3"
0.000270770331086104,0.911474359593006,0.3,0.12,1,"17","Dkk3"
3.71497111853343e-12,0.911472014394488,0.629,0.332,7.08036345481286e-08,"11","Ssr3"
2.42796706975222e-14,0.911452826596171,0.57,0.268,4.62746243824075e-10,"7","Vill"
1.18152978511561e-17,0.911382423285161,0.29,0.133,2.25187761745184e-13,"1","Eif4e3"
2.76951119061604e-10,0.911378847489064,0.289,0.113,5.27841137819512e-06,"7","St8sia6"
2.64418935292818e-39,0.910892382993361,0.602,0.198,5.03956048774582e-35,"4","Rnaseh2c"
7.81665294986165e-15,0.910670791213811,0.295,0.094,1.48977588571413e-10,"6","Izumo4"
3.74449151012708e-43,0.910629435930267,0.273,0.028,7.13662636915121e-39,"7","Acnat1"
0.00495822018337676,0.91050458723978,0.714,0.274,1,"18","Camta2"
4.21432627727422e-22,0.910472978722181,0.275,0.108,8.03208445185694e-18,"1","Tgfb1i1"
2.70668010669627e-05,0.910428376617286,0.358,0.227,0.515866161535243,"10","B3gnt3"
3.98904715212722e-06,0.909721373059872,0.48,0.274,0.0760272496723926,"13","Arhgap27"
4.13153085510395e-19,0.909583693853854,0.388,0.116,7.87428465674262e-15,"7","Sec16b"
7.62393219616669e-97,0.909494610153119,0.852,0.261,1.45304523726741e-92,"0","Atg2a"
4.43738694491485e-28,0.909368256062516,0.634,0.271,8.45721577831321e-24,"4","Lsr"
3.09137723287185e-42,0.909271974745164,0.66,0.223,5.89185586813047e-38,"4","Sgsm3"
4.53221558767272e-29,0.909237596312099,0.649,0.27,8.63794968854545e-25,"4","Lmo7"
2.84249229364413e-21,0.909210656570505,0.25,0.029,5.41750606245634e-17,"14","C1qtnf7"
0.00250463215607034,0.909145149486549,1,0.727,1,"18","mt-Co2"
4.78540149193439e-14,0.90886683888571,0.347,0.119,9.12049670347776e-10,"7","Fcsk"
2.68753787962397e-45,0.908832611265184,0.419,0.088,5.12217844477532e-41,"4","Gsta3"
3.8295858322126e-13,0.908813504341363,0.355,0.133,7.298807637614e-09,"7","Gtf3c5"
4.05030056830742e-12,0.908799973671069,0.651,0.436,7.71946785313712e-08,"8","Tln1"
9.20820704031421e-06,0.908499100262423,0.267,0.098,0.175499217981349,"14","Dlc1"
2.20389078353462e-20,0.90831542646404,0.341,0.15,4.20039544433863e-16,"2","Lfng"
1.42427808282265e-13,0.908282007277567,0.288,0.098,2.7145315980517e-09,"6","Macrod1"
7.35877223419952e-18,0.908176263359057,0.357,0.107,1.40250840011609e-13,"8","Npr2"
1.98930348470617e-14,0.907970199757193,0.365,0.173,3.79141351150149e-10,"3","Oat"
2.16060937067618e-14,0.907956054405881,0.26,0.117,4.11790539957174e-10,"2","Hip1"
4.73443090512632e-22,0.907849620129261,0.305,0.12,9.02335186208025e-18,"2","Ppp1r18"
3.96182606936823e-53,0.907792863594179,0.445,0.088,7.55084430560891e-49,"4","Porcn"
9.94827494572901e-34,0.907782082798828,0.77,0.357,1.89604172190649e-29,"4","Patj"
0.0015467474640126,0.907505939706435,1,0.467,1,"18","Safb2"
0.00287373657001677,0.907327231455577,0.429,0.1,1,"18","Aldh4a1"
8.39228249984064e-18,0.907211145343317,0.867,0.406,1.59948512164463e-13,"9","Ldha"
0.000466933099827334,0.907194838920498,0.368,0.266,1,"10","Plin3"
2.91403264956276e-29,0.907174127008462,0.796,0.249,5.55385482680167e-25,"9","St14"
2.64205429360384e-08,0.907136456796499,0.403,0.213,0.000503549127817955,"8","Nlgn2"
4.30483505916331e-05,0.906968922633039,0.358,0.224,0.820458513925936,"10","Fam98c"
0.000630770931326354,0.906749238573667,0.32,0.289,1,"2","Rnpep"
3.8281237461954e-65,0.90643392596875,0.34,0.038,7.29602104787381e-61,"4","Fst"
0.00062312549306739,0.906403035255684,0.321,0.208,1,"10","Cluh"
1.50395112181094e-35,0.90629598007677,0.857,0.26,2.86638044305947e-31,"9","Pip5k1c"
4.17008670333941e-06,0.906223549826634,0.333,0.131,0.0794776824789458,"15","Hnrnpa1"
5.8828885209595e-15,0.906111594183378,0.57,0.281,1.12121972320967e-10,"7","Prrc1"
5.6812211037207e-29,0.905997930669315,0.275,0.018,1.08278393015813e-24,"17","Fez1"
0.00838730795985198,0.905973984579222,0.283,0.154,1,"16","Arhgap9"
0.00261859155531649,0.90593688580266,0.44,0.446,1,"5","Sec11c"
2.19882305056434e-24,0.905936590207509,0.331,0.08,4.19073685207057e-20,"6","Slc7a5"
7.8299066746498e-12,0.905905559674224,0.297,0.172,1.4923019131215e-07,"1","Pkd1"
6.16822763465973e-98,0.905764967739865,0.811,0.229,1.1756025048898e-93,"0","Khnyn"
1.60606662174667e-13,0.905616480681237,0.565,0.328,3.06100237438697e-09,"4","mt-Nd1"
0.000744961640423053,0.905503748322023,0.321,0.215,1,"10","Tbk1"
0.00395600862932938,0.905423661228012,0.377,0.306,1,"10","Mia2"
0.000253806208807193,0.905380768279406,0.377,0.267,1,"10","Mocs1"
0.00168240737886041,0.905092456130578,0.429,0.092,1,"18","Trmt2b"
0.0007521479916122,0.905004224050559,0.349,0.255,1,"10","Plpp2"
1.18975612410442e-16,0.904917254771091,0.3,0.05,2.26755619693061e-12,"14","Jam2"
5.60969496694591e-201,0.90487644837541,0.611,0.049,1.06915176375022e-196,"0","Wnt11"
2.38620730347937e-07,0.904826069158792,0.299,0.209,0.00454787249970132,"2","Pepd"
0.00105275695139304,0.904564162500671,0.714,0.228,1,"18","Ndufa7"
2.77210689590779e-54,0.904489741198976,0.565,0.14,5.28335853291067e-50,"4","Rangap1"
4.54775870494715e-09,0.90427554931301,0.271,0.11,8.66757331575877e-05,"8","Ntn1"
0.000181185459889051,0.904237470285747,0.4,0.174,1,"17","Ebna1bp2"
3.35663997273203e-30,0.904144335193198,0.292,0.037,6.39742012402997e-26,"11","Layn"
9.12439180416097e-74,0.904107991512905,0.757,0.274,1.73901783395504e-69,"0","S100a1"
5.08204182629794e-25,0.903918016168411,0.564,0.33,9.68586351674125e-21,"1","Timp2"
1.70243486154898e-27,0.903905303638677,0.774,0.427,3.24467060262619e-23,"3","Dtx3"
0.00889223965839456,0.903459144155763,0.571,0.212,1,"18","AI661453"
7.21950839881958e-26,0.903189813781653,0.755,0.278,1.37596610573102e-21,"9","Dag1"
5.4435727300166e-27,0.903175095055002,0.302,0.097,1.03749052661386e-22,"2","Rac2"
2.90715431819029e-12,0.90299304270479,0.674,0.344,5.54074541503888e-08,"11","Crip1"
1.62489458379268e-05,0.902897307296153,0.25,0.071,0.309688658725046,"17","Ap1s2"
2.12084862833251e-12,0.902840011441851,0.427,0.16,4.04212540073894e-08,"11","Vkorc1"
4.94024277028462e-32,0.902782294617339,0.806,0.268,9.41560869588547e-28,"9","Cmtm6"
4.48414796336564e-56,0.902651353857424,0.275,0.008,8.54633760337857e-52,"17","Serpinf2"
5.52540383194062e-108,0.902526463852233,0.3,0.003,1.05308671632956e-103,"17","Srrm3"
4.30509685838762e-08,0.902502668483145,0.427,0.227,0.000820508410240096,"11","Pgrmc1"
2.50457518212642e-102,0.902446386171572,0.703,0.18,4.77346983961475e-98,"0","Palld"
0.000221610473917353,0.902315718878923,0.406,0.297,1,"10","Sh3d19"
2.29276067126808e-11,0.90230790830635,0.517,0.226,4.36977256336983e-07,"11","Adamtsl5"
0.00630521514998818,0.902243390800591,0.35,0.318,1,"5","Neurl3"
1.08334943361937e-46,0.902186301280292,0.337,0.031,2.06475568553516e-42,"11","Ifi204"
7.46524999385824e-21,0.901961971847906,0.371,0.086,1.42280199632944e-16,"11","Snta1"
5.32848032657325e-11,0.901910802824832,0.259,0.095,1.0155550654416e-06,"6","Nudt22"
1.70763652325226e-08,0.901847949120169,0.317,0.154,0.000325458444966648,"6","Ttll10"
7.11899363970848e-15,0.901731824159687,0.286,0.008,1.35680899779204e-10,"18","B3gnt6"
4.61029999009355e-08,0.901564106163204,0.525,0.188,0.00087867707511193,"17","Ampd2"
1.2812360770667e-07,0.901517175680949,0.625,0.279,0.00244190783928141,"17","Kif1b"
3.04414543837718e-05,0.901131335383748,0.388,0.272,0.580183679100307,"8","Fblim1"
0.00446885704312614,0.9010486944002,0.286,0.05,1,"18","Sh2b2"
0.000229786973960487,0.901042655599076,0.571,0.128,1,"18","Sf3b6"
2.31903595646376e-11,0.90096330013668,0.266,0.095,4.41985062942428e-07,"6","Wnk4"
1.86860998152553e-11,0.90086990326458,0.3,0.069,3.56138376378951e-07,"14","Efcc1"
1.82153163349331e-12,0.900761344928195,0.483,0.149,3.47165714027489e-08,"14","Kirrel"
2.25230999754098e-11,0.900753133248385,0.364,0.245,4.29267762431336e-07,"1","Spaca6"
3.99326875034371e-11,0.900667671737056,0.575,0.181,7.61077091128008e-07,"17","Itfg1"
0.00446188593430491,0.900619356317107,0.857,0.372,1,"18","Pdlim5"
2.45052398487892e-05,0.900485496666294,0.264,0.134,0.467045366278074,"10","Slc20a1"
1.78697151770161e-05,0.90044365690653,0.478,0.236,0.34057890155875,"16","Fes"
1.1050798119627e-32,0.900245597291795,0.513,0.167,2.10617161361971e-28,"4","Hs3st1"
6.28862489875859e-168,0.900179583354824,0.634,0.077,1.1985490194544e-163,"0","Kcnk5"
3.21266165814541e-08,0.899926289086352,0.348,0.157,0.000612301185425935,"11","Bicdl1"
1.52695244116343e-22,0.899781039848963,0.776,0.302,2.91021865761338e-18,"9","Bsg"
0.00952056972647238,0.89962830225931,0.429,0.128,1,"18","Glrx5"
2.72520119121871e-82,0.899540530290321,0.275,0.004,5.19396095034373e-78,"17","Bex1"
7.479502092966e-09,0.89945436112104,0.461,0.222,0.000142551830389839,"11","Lats2"
8.84546144420096e-14,0.899381742985536,0.554,0.263,1.68585649665026e-09,"7","Taf1d"
4.66666342395916e-19,0.899370240488441,0.812,0.483,8.89419381972377e-15,"4","Gsta4"
7.49256621358835e-18,0.899328796264186,0.399,0.17,1.4280081946478e-13,"3","Lamb2"
4.74972081556944e-43,0.899315050515016,0.765,0.188,9.05249290239379e-39,"9","Cobll1"
1.4161009665227e-48,0.89930729474463,0.3,0.011,2.69894683209561e-44,"17","Zfp641"
0.000176489997498202,0.899272882234198,0.434,0.325,1,"10","Impa1"
0.00137741566869318,0.899044205610121,0.714,0.222,1,"18","Map3k3"
3.78872836417373e-138,0.89898879313434,0.765,0.155,7.22093738927871e-134,"0","Selenoi"
0.00214187196884841,0.898753061783294,0.714,0.244,1,"18","Map4k4"
3.14473384385902e-14,0.898651952918938,0.25,0.031,5.9935482330109e-10,"17","Upp1"
1.35608099748653e-25,0.898544616837675,0.759,0.438,2.58455477310958e-21,"4","Ywhag"
1.64102941463968e-150,0.898501805752513,0.742,0.126,3.12763796136176e-146,"0","Slc9a4"
3.70171516617318e-26,0.898416710212556,0.274,0.069,7.05509893520946e-22,"3","Ctnnal1"
6.9721437560702e-13,0.898371789457744,0.507,0.4,1.32882087846942e-08,"1","Tgfbr2"
9.94344045485709e-24,0.898241236041445,0.413,0.149,1.89512031629121e-19,"3","Mdfic"
5.83596711769848e-113,0.898170067958782,0.739,0.166,1.11227697296215e-108,"0","Plekha7"
9.51409766359502e-137,0.897981130468238,0.867,0.198,1.81329187370457e-132,"0","Rap1gap"
9.01618637248715e-05,0.897878730337877,0.533,0.355,1,"14","Rhob"
0.000200838036748738,0.897678052067231,0.286,0.034,1,"18","Nemp1"
7.42562571880801e-73,0.897674553178405,0.372,0.041,1.41525000574762e-68,"4","Incenp"
5.72081342630079e-28,0.897433449628815,0.338,0.073,1.09032983091867e-23,"6","Tmem64"
7.02706541230497e-17,0.897352568936434,0.25,0.107,1.3392883969312e-12,"1","Rgl1"
5.81847462382607e-10,0.897283676938038,0.532,0.314,1.10894307855501e-05,"6","Lman1"
1.10670624693945e-18,0.897012468185988,0.394,0.167,2.1092714360419e-14,"3","Ctso"
6.57198954512161e-13,0.896673148234255,0.286,0.01,1.25255548740473e-08,"18","Spdya"
0.000610524683955928,0.896548330164848,0.284,0.238,1,"2","Sash1"
4.89476955188757e-12,0.896543940347923,0.787,0.482,9.32894128894252e-08,"11","Lgals3bp"
8.30765059339063e-110,0.896465454485939,0.609,0.116,1.58335512659432e-105,"0","Fmo5"
8.92041863230983e-14,0.896454743581949,0.485,0.358,1.70014258713193e-09,"1","Anxa5"
0.00336813350381259,0.896225368396244,0.333,0.223,1,"13","Pcsk6"
3.39711892150642e-05,0.896200154517393,0.302,0.237,0.647456895249908,"2","Bst2"
4.46385336404482e-05,0.895997281464492,0.4,0.172,0.850765812653303,"17","Ywhah"
0.00132212586352002,0.8958246614575,0.28,0.15,1,"13","Cxcl12"
5.06850451432742e-05,0.895391327002352,0.443,0.325,0.966006275385663,"10","Pfkp"
6.9113652369452e-15,0.895336085029023,0.307,0.066,1.31723710050939e-10,"13","Gimap8"
4.28175647946497e-21,0.895216158574939,0.315,0.06,8.16059967421228e-17,"11","Olfml2b"
3.17466623383336e-06,0.894983348218836,0.509,0.357,0.06050596375063,"10","Lrrfip1"
2.7826183185341e-18,0.894832068230312,0.963,0.85,5.30339225329414e-14,"4","Tmsb4x"
6.4218141068071e-54,0.894788965183952,0.476,0.094,1.22393355061637e-49,"4","Smc4"
8.63632758858557e-09,0.894729705404667,0.49,0.435,0.000164599767510852,"1","Ncor2"
1.25580503134896e-27,0.894504455345797,0.602,0.244,2.39343880924799e-23,"4","St14"
0.00028789290586865,0.894188363755656,0.48,0.355,1,"13","Rhob"
2.33513031087893e-73,0.89379581416877,0.325,0.008,4.45052485950415e-69,"17","Lrrn3"
2.63523160084293e-21,0.893746557020311,0.286,0.005,5.02248790804654e-17,"18","Wif1"
0.00472867434053874,0.893628287763019,0.293,0.187,1,"13","Ankrd46"
1.77097075864741e-28,0.893513451855467,0.707,0.348,3.37529316890611e-24,"4","Prelid1"
4.0226949744479e-07,0.893388459988422,0.35,0.106,0.00766685435180026,"17","Tbc1d30"
6.48401694063955e-48,0.893297864869359,0.529,0.135,1.23578878871649e-43,"4","Slc25a24"
1.77797473693758e-82,0.893266619957864,0.289,0.029,3.38864205112933e-78,"0","Ifit1bl1"
2.50249185238451e-119,0.893045254262024,0.52,0.027,4.76949922145964e-115,"9","Me3"
0.00789654458297787,0.892844129691032,0.857,0.401,1,"18","Plac8"
1.70384996910088e-96,0.892538363801465,0.251,0.008,3.24736765610936e-92,"4","Espl1"
1.46338224839076e-06,0.892350649976479,0.5,0.211,0.0278906022720796,"17","Mettl26"
3.88345824079674e-31,0.89223611007999,0.529,0.189,7.4014830611345e-27,"4","Slc9a4"
5.26789895134326e-92,0.892184710961095,0.831,0.275,1.00400886113651e-87,"0","Zbtb7b"
2.2998730181181e-15,0.891982180293509,0.899,0.633,4.38332798523128e-11,"11","App"
5.25560145780464e-15,0.891603823012984,0.483,0.127,1.00166508184299e-10,"14","Hic1"
2.63749262479438e-19,0.891559979332867,0.416,0.102,5.02679719359561e-15,"11","Adam33"
2.55032987860904e-08,0.891429611141134,0.326,0.158,0.000486067371564097,"8","Sun2"
8.83646016037802e-22,0.891410245572719,0.361,0.122,1.68414094196645e-17,"3","Gkap1"
2.0040107024788e-16,0.89131610336508,0.535,0.393,3.81944399785435e-12,"1","Gabbr1"
3.37720819556662e-33,0.891086937272984,0.66,0.277,6.43662109993042e-29,"4","Gsr"
9.19093465386085e-13,0.890861038917984,0.35,0.157,1.75170023567934e-08,"5","Cyth4"
8.04727382044023e-08,0.890696775374842,0.387,0.194,0.0015337299174377,"10","Oxct1"
6.87386722688581e-30,0.890664421888673,0.25,0.014,1.31009035477217e-25,"17","Col11a1"
2.36616931790324e-26,0.890643667649004,0.755,0.278,4.50968210299179e-22,"9","Pnpla2"
1.41321518209612e-07,0.890581227205346,0.404,0.334,0.00269344681555699,"2","Rap1b"
3.66961780650109e-19,0.890508443771626,0.37,0.151,6.99392457741044e-15,"3","Synpo"
1.70698121285141e-145,0.890060293037295,0.259,0,3.2533354935735e-141,"15","Olfr325"
1.62501003220701e-10,0.890043588026432,0.504,0.275,3.09710662038333e-06,"7","Pim3"
4.55063790889211e-16,0.889942243059769,0.417,0.162,8.67306079055748e-12,"6","Spdef"
1.19287979907203e-51,0.889859522955434,0.44,0.089,2.27350960905139e-47,"4","Arhgap40"
9.04788441812839e-28,0.889473638013554,0.347,0.072,1.72443629125109e-23,"7","Tcf19"
0.00327890810911819,0.889372298483946,0.857,0.373,1,"18","Mink1"
6.00855577122728e-05,0.889175834264585,0.274,0.155,1,"10","Atl2"
7.41278661003214e-122,0.889138065739768,0.35,0.004,1.41280300000603e-117,"17","Gprin1"
1.01873924763684e-35,0.88888438016313,0.717,0.28,1.94161513207105e-31,"4","Sf3b3"
7.83402287890964e-23,0.888323479875302,0.56,0.251,1.49308642049139e-18,"4","Ier3"
5.62337680461323e-06,0.888164986480804,0.254,0.179,0.107175938519124,"2","Cbl"
0.000247020512923739,0.888112465149769,0.429,0.069,1,"18","Tril"
2.64870436113497e-27,0.887995690836352,0.519,0.199,5.04816564188714e-23,"3","Ehd2"
7.49833188517534e-06,0.887743621137391,0.344,0.276,0.142910707399557,"2","Qk"
1.96894864095553e-31,0.887613489135495,0.654,0.276,3.75261921479714e-27,"4","Nectin2"
1.19174957261092e-31,0.887460424868773,0.704,0.201,2.27135551043916e-27,"9","Tmbim4"
1.8877346897026e-98,0.886943372211318,0.831,0.255,3.59783354510419e-94,"0","C77080"
1.56082451507936e-12,0.88679701516338,0.45,0.104,2.97477544328975e-08,"17","Tmed8"
0.00176997764948405,0.886754847864245,0.36,0.243,1,"13","Ppp1r13b"
1.47541648395269e-10,0.886455498835461,0.38,0.171,2.81199627676544e-06,"7","Pcgf2"
1.23772006580062e-11,0.886409100897551,0.618,0.333,2.35897067340941e-07,"11","Ptprf"
5.22906264009433e-27,0.886403190432914,0.26,0.059,9.96607048575579e-23,"3","Rapgef3"
7.11031475419649e-35,0.886377415572757,0.644,0.25,1.35515488900231e-30,"4","Cgn"
2.27088459488946e-06,0.886327660508734,0.725,0.38,0.0432807894939982,"17","Prrc2b"
1.6647737766747e-14,0.886229556243713,0.341,0.156,3.17289234096431e-10,"3","Laptm4a"
4.46267299087576e-22,0.886175312530638,0.471,0.197,8.50540845331012e-18,"3","Prnp"
0.000326835723844169,0.886099412112088,0.413,0.277,1,"13","Map3k11"
5.7353623380187e-39,0.886082962667182,0.735,0.186,1.09310270800298e-34,"9","Uqcc3"
1.47878461755983e-12,0.885942885238263,0.253,0.057,2.81841560260728e-08,"13","Pitpnm2"
2.14851815008555e-10,0.885852719000892,0.5,0.145,4.09486074224806e-06,"17","Zmym3"
6.51736353640141e-24,0.885836818298824,0.308,0.09,1.24214431640274e-19,"3","Pdgfd"
2.33776372195203e-28,0.885473273487347,0.618,0.263,4.45554387766838e-24,"4","Rtn4"
2.15381915756879e-08,0.885453066446061,0.349,0.172,0.000410496393241035,"8","Zdhhc1"
0.000508762320534433,0.885402722265337,0.425,0.313,1,"10","Mecom"
4.39729539277071e-19,0.885268187694459,0.303,0.105,8.3808052890817e-15,"3","Ptpn14"
8.62220892511925e-09,0.885016400175295,0.337,0.146,0.000164330679903848,"11","Efnb1"
8.8361418565035e-05,0.884869187813609,0.283,0.124,1,"14","Copz2"
1.12756052425222e-16,0.884662917316638,0.417,0.157,2.1490176031723e-12,"6","Ank3"
4.5623245544879e-24,0.884574888336198,0.452,0.164,8.69533436839849e-20,"3","Tgfbr3"
2.30972775447632e-20,0.884452700088934,0.26,0.074,4.40211012725641e-16,"3","Fgf1"
3.4254561283481e-18,0.88443080233449,0.416,0.116,6.52857683501865e-14,"11","Sh3bp4"
2.70913239534177e-08,0.884341396313999,0.417,0.161,0.000516333543228188,"14","Gab2"
7.26675333330775e-16,0.884314985635756,0.49,0.264,1.38497051779512e-11,"3","Sulf2"
5.12686733510359e-39,0.884182541982653,0.714,0.175,9.77129645397393e-35,"9","Zfp827"
