"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Eps8l3",NA,"-2.434e-03","6.241","-2.566e-03"
"Gstm5",NA,"-0.349","0.973","-1.168"
"Gstm7",NA,"0.184","0.991","0.675"
"Gstm6",NA,"-9.305e-02","0.117","-0.458"
"Gstm3",NA,"-9.305e-02","0.117","-0.458"
"Gstm1",NA,"-0.906","1.115","-3.013"
"Gstm4",NA,"0.744","1.292","2.066"
"Ampd2",NA,"2.430","5.041","3.000"
"Gnai3",NA,"-0.366","3.869","-0.460"
"Amigo1",NA,"-8.697e-02","0.619","-0.401"
"Cyb561d1",NA,"3.747e-02","1.333","0.101"
"Atxn7l2",NA,"0.401","0.477","1.952"
"Psma5",NA,"-0.132","2.751","-0.201"
"Sort1",NA,"-0.288","6.103","-0.311"
"Celsr2",NA,"0.110","2.102","0.200"
"Sars",NA,"-0.196","6.647","-0.217"
"Tmem167b",NA,"3.832e-03","4.050","4.655e-03"
"Taf13",NA,"0.390","0.815","1.599"
"Wdr47",NA,"0.515","1.467","1.296"
"Clcc1",NA,"0.294","3.286","0.419"
"Gpsm2",NA,"-0.205","1.905","-0.409"
"Fndc7",NA,"0.701","0.698","3.429"
"Prpf38b",NA,"1.378","9.602","1.304"
"Henmt1",NA,"0.701","0.698","3.429"
"Fam102b",NA,"-5.989e-02","3.622","-7.377e-02"
"Slc25a24",NA,"-0.133","0.677","-0.589"
"Vav3",NA,"1.620e-02","5.853e-02","7.994e-02"
"Ntng1",NA,"-0.250","1.581","-0.647"
"Prmt6",NA,"0.858","1.886","1.743"
"Amy1",NA,"0.307","0.862","1.193"
"Rnpc3",NA,"0.236","3.271","0.304"
"Olfm3",NA,"0.701","0.698","3.429"
"S1pr1",NA,"0.163","0.326","0.795"
"Dph5",NA,"-0.101","3.151","-0.149"
"Slc30a7",NA,"-0.423","2.539","-0.670"
"Extl2",NA,"4.057e-02","1.227","0.122"
"Vcam1",NA,"-0.349","0.973","-1.168"
"Cdc14a",NA,"1.026","2.759","1.551"
"Rtca",NA,"0.523","2.019","0.989"
"Dbt",NA,"0.461","3.033","0.716"
"Lrrc39",NA,"-0.269","0.412","-1.320"
"Trmt13",NA,"1.627","4.143","2.046"
"Sass6",NA,"4.057e-02","1.227","0.122"
"Mfsd14a",NA,"7.263e-02","3.167","9.805e-02"
"Slc35a3",NA,"1.039","8.852","0.979"
"Agl",NA,"0.163","0.326","0.795"
"Frrs1",NA,"-0.143","1.567","-0.337"
"Palmd",NA,"0.261","0.920","0.974"
"Snx7",NA,"0.328","5.325","0.391"
"Dpyd",NA,"0.432","0.744","1.820"
"Ptbp2",NA,"0.615","5.499","0.679"
"Rwdd3",NA,"-0.165","0.176","-0.811"
"Tmem56",NA,"3.622e-02","0.443","0.176"
"Alg14",NA,"-0.673","2.007","-1.353"
"Cnn3",NA,"-0.169","5.807","-0.187"
"Slc44a3",NA,"0.113","6.326","0.126"
"F3",NA,"0.677","2.388","1.119"
"Abcd3",NA,"-1.221","4.527","-1.614"
"Arhgap29",NA,"-0.594","1.810","-1.417"
"Abca4",NA,"0.515","0.209","2.551"
"Gclm",NA,"-0.784","3.364","-1.082"
"Dnttip2",NA,"0.219","0.979","0.789"
"Bcar3",NA,"0.323","1.643","0.736"
"Fnbp1l",NA,"0.596","7.550","0.591"
"Pde5a",NA,"-5.324e-02","1.773","-0.120"
"Fabp2",NA,"1.909","3.448","2.626"
"Usp53",NA,"-4.914e-02","9.020","-4.617e-02"
"Synpo2",NA,"-0.708","1.438","-1.975"
"Sec24d",NA,"0.653","2.298","1.075"
"Mettl14",NA,"0.584","1.409","1.519"
"Prss12",NA,"-0.391","1.093","-1.260"
"Ndst3",NA,"0.701","0.698","3.429"
"Tram1l1",NA,"1.620e-02","5.853e-02","7.994e-02"
"Ugt8a",NA,"-9.030e-02","0.680","-0.373"
"Arsj",NA,"0.515","0.209","2.551"
"Ank2",NA,"0.845","1.560","2.020"
"Larp7",NA,"-0.219","0.234","-1.076"
"Zgrf1",NA,"0.515","0.209","2.551"
"Neurog2",NA,"0.701","0.698","3.429"
"Alpk1",NA,"-7.376e-02","1.065","-0.233"
"Tifa",NA,"0.689","1.587","1.624"
"Ap1ar",NA,"-0.834","2.847","-1.319"
"Fam241a",NA,"-0.863","5.461","-1.024"
"Pitx2",NA,"0.506","0.756","2.164"
"Enpep",NA,"-0.219","0.234","-1.076"
"Elovl6",NA,"-0.432","2.259","-0.769"
"Egf",NA,"-0.263","0.293","-1.289"
"Lrit3",NA,"-3.453e-02","1.286","-1.000e-01"
"Rrh",NA,"1.011","0.907","3.922"
"Gar1",NA,"0.724","5.467","0.838"
"Cfi",NA,"-0.542","6.627","-0.587"
"Pla2g12a",NA,"-0.366","5.505","-0.824"
"Casp6",NA,"-2.011","6.090","-2.629"
"Mcub",NA,"-0.269","0.412","-1.320"
"Sec24b",NA,"-1.179","2.709","-1.942"
"Ostc",NA,"-0.797","3.685","-1.045"
"Lef1",NA,"0.515","0.209","2.551"
"Hadh",NA,"0.875","7.277","0.883"
"Cyp2u1",NA,"-0.263","0.293","-1.289"
"Sgms2",NA,"-0.503","6.008","-0.554"
"Papss1",NA,"-0.414","6.396","-0.443"
"Gimd1",NA,"0.515","0.209","2.551"
"Aimp1",NA,"0.455","4.159","0.584"
"Tbck",NA,"0.469","2.237","0.816"
"Npnt",NA,"0.332","1.437","0.837"
"Gstcd",NA,"0.928","1.104","3.102"
"Ints12",NA,"-0.547","1.268","-1.556"
"Arhgef38",NA,"5.089e-02","0.828","0.202"
"Ppa2",NA,"0.345","2.384","0.570"
"Tet2",NA,"-0.657","1.887","-1.355"
"Cxxc4",NA,"-0.638","0.822","-2.548"
"Cenpe",NA,"0.515","0.209","2.551"
"Slc9b2",NA,"-0.487","1.773","-1.108"
"Cisd2",NA,"-0.265","4.536","-0.305"
"Ube2d3",NA,"4.830e-03","0.887","1.840e-02"
"Manba",NA,"-1.021","3.333","-1.505"
"Nfkb1",NA,"0.584","4.342","0.674"
"Slc39a8",NA,"-0.382","0.530","-1.861"
"Bank1",NA,"0.515","0.209","2.551"
"Emcn",NA,"0.515","0.209","2.551"
"Ddit4l",NA,"-0.340","0.471","-1.664"
"H2afz",NA,"5.853e-02","2.339","9.786e-02"
"Dnajb14",NA,"-4.479e-02","0.560","-0.216"
"Lamtor3",NA,"-1.006","3.035","-1.492"
"Dapp1",NA,"-0.111","1.727","-0.251"
"Trmt10a",NA,"0.291","0.535","1.414"
"Adh7",NA,"-1.392","2.999","-2.214"
"Adh1",NA,"0.332","3.407","0.439"
"Adh6a",NA,"0.506","0.756","2.164"
"Adh4",NA,"1.011","0.907","3.922"
"Adh5",NA,"0.430","3.553","0.574"
"Metap1",NA,"0.234","4.320","0.271"
"Eif4e",NA,"6.274e-02","2.055","0.114"
"Tspan5",NA,"-4.479e-02","0.560","-0.216"
"Rap1gds1",NA,"0.195","2.988","0.276"
"Bmpr1b",NA,"0.656","2.387","2.527"
"Pdlim5",NA,"-0.443","7.178","-0.488"
"Gbp7",NA,"-7.524e-03","0.502","-3.658e-02"
"Gbp3",NA,"-8.697e-02","0.619","-0.401"
"Gbp2",NA,"-0.763","2.124","-1.466"
"Kyat3",NA,"0.345","2.384","0.570"
"Gtf2b",NA,"-0.746","2.004","-1.473"
"Pkn2",NA,"-0.319","3.530","-0.402"
"Hs2st1",NA,"-5.503e-02","1.450","-0.138"
"Selenof",NA,"-3.264e-02","2.572","-5.638e-02"
"Sh3glb1",NA,"0.748","9.064","0.695"
"Clca3a1",NA,"0.515","0.209","2.551"
"Clca3b",NA,"0.701","0.698","3.429"
"Clca4a",NA,"0.515","0.209","2.551"
"Clca2",NA,"-9.305e-02","0.117","-0.458"
"Odf2l",NA,"0.350","2.969","1.217"
"Col24a1",NA,"-0.340","0.471","-1.664"
"Znhit6",NA,"0.934","2.775","1.341"
"Ccn1",NA,"1.448","4.046","1.906"
"Bcl10",NA,"0.253","1.880","0.494"
"Syde2",NA,"-1.554","2.976","-2.804"
"Mcoln2",NA,"0.432","0.744","1.820"
"Lpar3",NA,"4.057e-02","1.227","0.122"
"Ssx2ip",NA,"-0.147","1.846","-0.299"
"Ctbs",NA,"-0.429","0.588","-2.029"
"Spata1",NA,"0.401","0.477","1.952"
"Gng5",NA,"0.332","1.437","0.837"
"Rpf1",NA,"1.011","5.144","1.127"
"Uox",NA,"0.701","0.698","3.429"
"Samd13",NA,"0.515","0.209","2.551"
"Prkacb",NA,"-0.494","1.148","-1.490"
"Ttll7",NA,"-0.744","0.939","-2.752"
"Adgrl2",NA,"0.465","3.286","0.633"
"Adgrl4",NA,"0.323","1.643","0.736"
"Ifi44",NA,"-0.340","0.471","-1.664"
"Ptgfr",NA,"1.620e-02","5.853e-02","7.994e-02"
"Gipc2",NA,"0.304","6.777","0.332"
"Dnajb4",NA,"0.600","3.627","0.783"
"Nexn",NA,"-0.374","0.468","-1.827"
"Miga1",NA,"0.407","3.375","0.531"
"Usp33",NA,"0.639","4.237","0.741"
"Zzz3",NA,"-0.240","2.970","-0.334"
"Pigk",NA,"0.122","1.659","0.272"
"St6galnac5",NA,"0.177","0.652","0.794"
"St6galnac3",NA,"1.011","0.907","3.922"
"Rabggtb",NA,"1.556","6.162","1.688"
"Acadm",NA,"0.407","2.680","0.620"
"Tyw3",NA,"-0.199","0.797","-0.748"
"Cryz",NA,"0.547","1.083","1.738"
"Erich3",NA,"0.390","0.815","1.599"
"Fpgt",NA,"0.645","1.024","2.124"
"Negr1",NA,"0.332","1.437","0.837"
"Zranb2",NA,"0.206","3.372","0.268"
"Ptger3",NA,"-1.131","1.349","-3.306"
"Cth",NA,"-0.408","0.527","-1.988"
"Ankrd13c",NA,"0.553","5.569","0.598"
"Lrrc40",NA,"-0.250","0.856","-0.903"
"Depdc1a",NA,"0.515","0.209","2.551"
"Wls",NA,"1.080","8.682","1.090"
"Tmem68",NA,"0.817","2.181","1.423"
"Tgs1",NA,"0.452","2.830","0.720"
"Lyn",NA,"1.007","2.320","1.751"
"Plag1",NA,"1.620e-02","5.853e-02","7.994e-02"
"Chchd7",NA,"0.397","5.763","0.451"
"Penk",NA,"-0.264","3.915","-0.318"
"Impad1",NA,"0.143","7.989","0.139"
"Fam110b",NA,"0.307","0.862","1.193"
"Ubxn2b",NA,"0.579","1.338","1.657"
"Nsmaf",NA,"-0.585","5.079","-0.688"
"Tox",NA,"0.253","1.880","0.494"
"Car8",NA,"0.322","1.246","0.969"
"Rab2a",NA,"-0.113","8.927","-0.106"
"Chd7",NA,"-0.165","1.121","-0.541"
"Gdf6",NA,"0.250","1.110","0.883"
"Plekhf2",NA,"-0.828","1.059","-2.856"
"Ndufaf6",NA,"-9.305e-02","0.117","-0.458"
"Trp53inp1",NA,"-0.441","1.533","-1.070"
"Ccne2",NA,"0.401","0.477","1.952"
"Ints8",NA,"0.584","2.120","1.062"
"Dpy19l4",NA,"-9.799e-02","1.951","-0.190"
"Esrp1",NA,"0.176","7.029","0.185"
"Virma",NA,"-0.216","1.240","-0.612"
"Rad54b",NA,"0.908","0.837","3.960"
"Gem",NA,"-2.712","4.531","-4.877"
"Cdh17",NA,"0.401","0.477","1.952"
"Pdp1",NA,"-9.305e-02","0.117","-0.458"
"Tmem67",NA,"3.007e-02","0.948","0.103"
"Rbm12b2",NA,"0.449","2.699","0.680"
"Rbm12b1",NA,"-9.305e-02","0.117","-0.458"
"Fam92a",NA,"-0.251","3.326","-0.350"
"Triqk",NA,"9.061e-02","0.385","0.441"
"Runx1t1",NA,"0.309","0.874","1.216"
"Slc26a7",NA,"-0.340","0.471","-1.664"
"Otud6b",NA,"-9.305e-02","0.117","-0.458"
"Pip4p2",NA,"-1.904e-03","1.271","-5.673e-03"
"Necab1",NA,"0.999","2.682","1.747"
"Tmem64",NA,"0.383","2.634","0.607"
"Decr1",NA,"2.322e-02","1.656","5.528e-02"
"Nbn",NA,"-9.969e-02","1.628","-0.233"
"Osgin2",NA,"0.470","1.141","1.442"
"Ripk2",NA,"0.163","0.326","0.795"
"Cpne3",NA,"0.592","3.068","0.790"
"Rmdn1",NA,"0.708","3.141","0.985"
"Wwp1",NA,"0.944","8.879","0.882"
"Slc7a13",NA,"0.701","0.698","3.429"
"Atp6v0d2",NA,"0.272","0.268","1.332"
"Ttpa",NA,"1.620e-02","5.853e-02","7.994e-02"
"Ggh",NA,"-0.992","2.284","-1.912"
"Nkain3",NA,"1.620e-02","5.853e-02","7.994e-02"
"Ccnc",NA,"3.895e-02","1.213","0.120"
"Tstd3",NA,"-9.305e-02","0.117","-0.458"
"Usp45",NA,"-0.590","1.265","-1.671"
"Coq3",NA,"0.184","1.422","0.498"
"Faxc",NA,"0.515","0.209","2.551"
"Fbxl4",NA,"0.295","2.046","0.567"
"Mms22l",NA,"0.643","0.418","3.170"
"Klhl32",NA,"-9.305e-02","0.117","-0.458"
"Ndufaf4",NA,"0.827","2.744","1.253"
"Ufl1",NA,"0.165","2.459","0.550"
"Fut9",NA,"3.622e-02","0.443","0.176"
"Manea",NA,"0.309","0.874","1.216"
"Epha7",NA,"9.061e-02","0.385","0.441"
"Map3k7",NA,"-0.307","1.358","-0.815"
"Bach2",NA,"-0.219","0.234","-1.076"
"Casp8ap2",NA,"-0.428","1.594","-1.010"
"Mdn1",NA,"4.830e-03","0.887","1.840e-02"
"Lyrm2",NA,"0.307","0.862","1.193"
"Ankrd6",NA,"-0.340","0.471","-1.664"
"Rragd",NA,"-0.330","3.692","-0.833"
"Ube2j1",NA,"0.123","1.924","0.255"
"Pm20d2",NA,"0.278","2.443","0.446"
"Pnrc1",NA,"-0.963","8.477","-0.981"
"Rngtt",NA,"0.541","1.249","1.712"
"Akirin2",NA,"0.543","8.703","0.561"
"Orc3",NA,"-0.542","1.207","-1.583"
"Rars2",NA,"0.584","1.409","1.519"
"Slc35a1",NA,"-0.384","6.191","-0.442"
"Smim8",NA,"0.272","0.268","1.332"
"Zfp292",NA,"0.915","8.873","0.876"
"Mob3b",NA,"0.394","5.447","0.443"
"C9orf72",NA,"0.615","1.735","1.333"
"Aco1",NA,"-0.381","3.145","-0.516"
"Ddx58",NA,"-0.476","2.035","-0.916"
"Topors",NA,"0.456","1.692","1.010"
"Smim27",NA,"-0.165","0.176","-0.811"
"Aptx",NA,"-0.263","0.293","-1.289"
"Dnaja1",NA,"-0.349","0.973","-1.168"
"Smu1",NA,"0.398","2.757","0.591"
"B4galt1",NA,"-0.613","6.301","-0.673"
"Spink4",NA,"-0.118","5.615","-0.252"
"Chmp5",NA,"-0.573","6.525","-0.609"
"Nfx1",NA,"0.323","6.603","0.340"
"Aqp7",NA,"1.620e-02","5.853e-02","7.994e-02"
"Nol6",NA,"-0.133","0.677","-0.589"
"Ube2r2",NA,"0.633","10.526","0.558"
"Ubap2",NA,"1.143","3.621","1.473"
"Dcaf12",NA,"-0.411","5.570","-0.459"
"Ubap1",NA,"-1.578","1.820","-3.709"
"Kif24",NA,"1.620e-02","5.853e-02","7.994e-02"
"Nudt2",NA,"0.291","0.535","1.414"
"Myorg",NA,"0.184","1.422","0.498"
"Fam219a",NA,"-0.397","1.031","-1.284"
"Enho",NA,"-0.303","1.520","-0.770"
"Cntfr",NA,"1.620e-02","5.853e-02","7.994e-02"
"Rpp25l",NA,"-0.491","2.776","-0.741"
"Dctn3",NA,"-0.499","2.195","-0.956"
"Sigmar1",NA,"0.296","1.868","0.595"
"Galt",NA,"-0.542","1.207","-1.583"
"Ccl19",NA,"0.701","0.698","3.429"
"Ccl21a",NA,"0.124","1.169","0.393"
"Dnajb5",NA,"1.620e-02","5.853e-02","7.994e-02"
"Fancg",NA,"0.996","1.667","2.549"
"Stoml2",NA,"-2.879e-02","2.736","-4.212e-02"
"Fam214b",NA,"-0.483","3.602","-0.625"
"Unc13b",NA,"0.256","2.929","0.365"
"Atp8b5",NA,"1.620e-02","5.853e-02","7.994e-02"
"Rusc2",NA,"-1.486","3.476","-2.256"
"Tesk1",NA,"-0.314","2.465","-0.505"
"Cd72",NA,"1.034","2.433","1.729"
"Ccdc107",NA,"7.810e-02","8.284","7.512e-02"
"Arhgef39",NA,"0.441","2.575","0.711"
"Car9",NA,"-1.179","6.339","-1.358"
"Creb3",NA,"0.229","7.163","0.232"
"Gba2",NA,"9.061e-02","0.385","0.441"
"Rgp1",NA,"-0.423","2.539","-0.670"
"Npr2",NA,"0.322","2.591","0.482"
"Spag8",NA,"0.506","0.756","2.164"
"Hint2",NA,"-0.445","1.090","-1.391"
"Fam221b",NA,"0.701","0.698","3.429"
"Tmem8b",NA,"-9.305e-02","0.117","-0.458"
"Hrct1",NA,"0.668","1.689","1.664"
"Spaar",NA,"1.620e-02","5.853e-02","7.994e-02"
"Reck",NA,"6.600e-02","3.076","0.100"
"Glipr2",NA,"0.704","1.221","2.169"
"Gne",NA,"0.581","1.960","1.132"
"Rnf38",NA,"-9.217e-03","3.385","-1.185e-02"
"Melk",NA,"-9.305e-02","0.117","-0.458"
"Pax5",NA,"0.272","0.268","1.332"
"Zcchc7",NA,"1.171","4.464","1.369"
"Grhpr",NA,"-0.265","2.407","-0.432"
"Zbtb5",NA,"-0.263","0.293","-1.289"
"Polr1e",NA,"-9.030e-02","0.680","-0.373"
"Fbxo10",NA,"-0.199","0.797","-0.748"
"Tomm5",NA,"0.327","5.046","0.374"
"Frmpd1",NA,"9.667e-03","1.166","3.170e-02"
"Trmt10b",NA,"-0.269","0.412","-1.320"
"Exosc3",NA,"-0.397","1.031","-1.284"
"Dcaf10",NA,"-0.482","0.647","-2.177"
"Slc25a51",NA,"-0.879","5.424","-1.047"
"Aldh1b1",NA,"-0.269","0.412","-1.320"
"Tdrd7",NA,"-1.704","3.702","-2.572"
"Tmod1",NA,"0.701","0.698","3.429"
"Tstd2",NA,"0.620","2.683","0.903"
"Ncbp1",NA,"0.105","2.825","0.149"
"Xpa",NA,"-0.980","4.118","-1.351"
"Trmo",NA,"-0.269","0.412","-1.320"
"Anp32b",NA,"-9.502e-03","1.391","-2.465e-02"
"Nans",NA,"3.867e-02","1.671","8.508e-02"
"Trim14",NA,"0.322","3.360","0.411"
"Coro2a",NA,"-2.191","7.760","-2.640"
"Tbc1d2",NA,"-0.474","1.653","-1.086"
"Anks6",NA,"0.608","0.954","2.221"
"Galnt12",NA,"0.254","6.894","0.276"
"Col15a1",NA,"-0.964","5.493","-1.183"
"Tgfbr1",NA,"-0.395","1.029","-1.386"
"Alg2",NA,"-0.262","1.963","-0.512"
"Nr4a3",NA,"-8.697e-02","0.619","-0.401"
"Stx17",NA,"4.356e-02","4.856","5.319e-02"
"Erp44",NA,"-0.698","2.447","-1.165"
"Invs",NA,"-0.165","0.176","-0.811"
"Tex10",NA,"-0.364","1.979","-0.711"
"Msantd3",NA,"0.515","0.209","2.551"
"Tmeff1",NA,"-0.336","0.410","-1.645"
"Cavin4",NA,"1.620e-02","5.853e-02","7.994e-02"
"Acnat1",NA,"-0.262","1.902","-0.552"
"Zfp189",NA,"0.125","1.096","0.416"
"Aldob",NA,"0.615","1.735","1.333"
"Tmem246",NA,"-2.081","4.814","-3.322"
"Rnf20",NA,"0.787","5.734","0.890"
"Smc2",NA,"-9.305e-02","0.117","-0.458"
"Olfr273",NA,"0.701","0.698","3.429"
"Nipsnap3b",NA,"-0.894","2.419","-1.620"
"Abca1",NA,"0.644","2.963","0.899"
"Slc44a1",NA,"-0.340","6.620","-0.357"
"Fsd1l",NA,"-9.305e-02","0.117","-0.458"
"Fktn",NA,"-0.219","0.234","-1.076"
"Tal2",NA,"0.701","0.698","3.429"
"Tmem38b",NA,"-0.573","1.709","-1.284"
"Zfp462",NA,"0.515","0.209","2.551"
"Rad23b",NA,"-0.834","2.121","-1.582"
"Elp1",NA,"0.415","3.938","0.514"
"Abitram",NA,"1.620e-02","5.853e-02","7.994e-02"
"Ctnnal1",NA,"-5.546e-02","1.569","-0.135"
"Tmem245",NA,"3.082e-03","3.847","3.833e-03"
"Ptpn3",NA,"0.250","4.453","0.313"
"Pakap",NA,"-0.429","0.588","-2.029"
"Pakap.1",NA,"-0.590","1.265","-1.671"
"Txn1",NA,"-1.954","3.679","-3.205"
"Svep1",NA,"-0.397","1.475","-0.990"
"Musk",NA,"-0.429","0.588","-2.029"
"Lpar1",NA,"-1.128","5.544","-1.346"
"Ecpas",NA,"0.268","6.576","0.301"
"Dnajc25",NA,"1.445","3.399","1.992"
"Gng10",NA,"-0.830","2.047","-1.720"
"Ugcg",NA,"-0.585","4.959","-0.695"
"Susd1",NA,"0.176","1.554","0.411"
"Ptbp3",NA,"-0.900","9.164","-0.871"
"Hsdl2",NA,"0.695","3.895","0.866"
"Inip",NA,"-0.496","1.210","-1.463"
"Snx30",NA,"-0.240","1.360","-0.653"
"Mup17",NA,"0.701","0.698","3.429"
"Mup3",NA,"0.506","0.756","2.164"
"Zfp37",NA,"-9.305e-02","0.117","-0.458"
"Slc31a2",NA,"-0.482","0.647","-2.177"
"Fkbp15",NA,"1.105","6.285","1.178"
"Slc31a1",NA,"-0.299","0.351","-1.467"
"Cdc26",NA,"0.911","1.757","2.095"
"Prpf4",NA,"-0.349","0.973","-1.168"
"Wdr31",NA,"-9.305e-02","0.117","-0.458"
"Bspry",NA,"-0.254","5.303","-0.287"
"Hdhd3",NA,"-3.923e-02","0.945","-0.144"
"Alad",NA,"-0.748","7.371","-0.812"
"Pole3",NA,"0.645","1.024","2.124"
"Rgs3",NA,"1.710","3.762","2.176"
"Zfp618",NA,"0.712","2.003","1.361"
"Ambp",NA,"1.620e-02","5.853e-02","7.994e-02"
"Kif12",NA,"-0.660","1.826","-1.410"
"Col27a1",NA,"-0.376","5.214","-0.422"
"Akna",NA,"-1.100e-02","0.622","-5.190e-02"
"Whrn",NA,"1.094","3.221","1.496"
"Atp6v1g1",NA,"-1.015","7.049","-1.123"
"Tmem268",NA,"0.401","0.477","1.952"
"Tnc",NA,"-1.505","8.184","-1.659"
"Pappa",NA,"0.786","0.966","2.696"
"Astn2",NA,"1.620e-02","5.853e-02","7.994e-02"
"Trim32",NA,"-7.524e-03","0.502","-3.658e-02"
"Tlr4",NA,"4.051e-03","2.114","7.205e-03"
"Cdk5rap2",NA,"-0.165","0.176","-0.811"
"Megf9",NA,"-0.784","1.622","-1.914"
"Tle1",NA,"-0.737","2.506","-1.213"
"Rasef",NA,"-1.962","8.591","-2.169"
"Kdm4c",NA,"0.260","3.314","0.341"
"Dmac1",NA,"3.622e-02","0.443","0.176"
"Ptprd",NA,"0.583","1.575","1.402"
"Lurap1l",NA,"9.061e-02","0.385","0.441"
"Mpdz",NA,"-0.427","1.637","-1.029"
"Nfib",NA,"0.395","6.261","0.420"
"Zdhhc21",NA,"1.012","1.175","3.042"
"Ttc39b",NA,"-7.598e-02","3.223","-0.104"
"Snapc3",NA,"0.453","6.754","0.474"
"Psip1",NA,"-0.312","1.801","-0.659"
"Ccdc171",NA,"0.455","4.264","0.540"
"Bnc2",NA,"-0.374","0.468","-1.827"
"Cntln",NA,"-0.744","0.939","-2.752"
"Sh3gl2",NA,"-0.277","4.759","-0.328"
"Adamtsl1",NA,"-0.520","1.711","-1.159"
"Rraga",NA,"-0.349","0.973","-1.168"
"Haus6",NA,"0.261","0.920","0.974"
"Plin2",NA,"-1.184","3.127","-1.996"
"Dennd4c",NA,"-0.288","3.028","-0.397"
"Acer2",NA,"0.184","0.991","0.675"
"Focad",NA,"0.163","0.326","0.795"
"Hacd4",NA,"3.622e-02","0.443","0.176"
"Ifnab",NA,"-0.269","0.412","-1.320"
"Klhl9",NA,"-0.230","4.478","-0.265"
"Ifne",NA,"1.400","1.396","4.474"
"Mtap",NA,"-0.586","0.764","-2.435"
"Cdkn2b",NA,"-0.409","1.472","-1.101"
"Dmrta1",NA,"0.701","0.698","3.429"
"Tusc1",NA,"-9.305e-02","0.117","-0.458"
"Caap1",NA,"0.383","1.585","0.900"
"Plaa",NA,"-0.170","2.188","-0.300"
"Ift74",NA,"0.438","1.378","1.157"
"Lrrc19",NA,"0.515","0.209","2.551"
"Tek",NA,"0.163","0.326","0.795"
"Eqtn",NA,"1.620e-02","5.853e-02","7.994e-02"
"Mysm1",NA,"-0.408","2.038","-0.776"
"Fggy",NA,"0.515","0.209","2.551"
"Hook1",NA,"0.369","5.578","0.405"
"Cyp2j13",NA,"0.701","0.698","3.429"
"Cyp2j6",NA,"-1.295","3.682","-1.796"
"Cyp2j9",NA,"-0.382","0.530","-1.861"
"Nfia",NA,"-0.809","7.827","-0.883"
"Tm2d1",NA,"0.388","2.148","0.672"
"Usp1",NA,"0.163","0.831","0.665"
"Dock7",NA,"7.643e-02","7.669","8.287e-02"
"Atg4c",NA,"1.689","4.392","2.123"
"Foxd3",NA,"0.701","0.698","3.429"
"Alg6",NA,"0.724","0.627","3.564"
"Itgb3bp",NA,"-9.305e-02","0.117","-0.458"
"Efcab7",NA,"8.641e-02","0.889","0.311"
"Pgm1",NA,"0.531","2.030","0.971"
"Ror1",NA,"1.620e-02","5.853e-02","7.994e-02"
"Cachd1",NA,"-9.378e-02","2.111","-0.176"
"Raver2",NA,"-4.479e-02","0.560","-0.216"
"Jak1",NA,"3.666e-02","2.764","5.551e-02"
"Ak4",NA,"0.863","2.224","1.560"
"Dnajc6",NA,"1.620e-02","5.853e-02","7.994e-02"
"Leprot",NA,"-1.143","2.459","-2.117"
"Lepr",NA,"0.643","0.418","3.170"
"Pde4b",NA,"0.668","1.689","1.664"
"Wdr78",NA,"0.515","0.209","2.551"
"Mier1",NA,"-0.456","9.002","-0.451"
"Slc35d1",NA,"-0.318","2.022","-0.608"
"Oma1",NA,"1.405","2.525","2.326"
"Dab1",NA,"-0.335","1.477","-0.842"
"Fyb2",NA,"0.515","0.209","2.551"
"Prkaa2",NA,"-2.318e-02","1.006","-7.618e-02"
"Plpp3",NA,"-1.252","9.376","-1.203"
"Usp24",NA,"0.482","5.348","0.533"
"Pcsk9",NA,"-9.305e-02","0.117","-0.458"
"Dhcr24",NA,"0.831","7.673","0.827"
"Ttc22",NA,"-0.639","1.324","-1.754"
"Pars2",NA,"0.272","0.268","1.332"
"Ttc4",NA,"0.836","3.587","1.081"
"Mroh7",NA,"0.515","0.209","2.551"
"Acot11",NA,"-0.225","4.215","-0.875"
"Ssbp3",NA,"-0.634","2.269","-1.131"
"Cyb5rl",NA,"3.622e-02","0.443","0.176"
"Tceanc2",NA,"-0.219","0.234","-1.076"
"Lrrc42",NA,"-0.395","1.029","-1.386"
"Hspb11",NA,"-0.146","0.739","-0.573"
"Dio1",NA,"-9.305e-02","0.117","-0.458"
"Yipf1",NA,"-1.152","6.326","-1.286"
"Ndc1",NA,"0.432","0.744","1.820"
"Lrp8",NA,"0.515","0.209","2.551"
"Magoh",NA,"-0.375","2.200","-0.679"
"Czib",NA,"0.637","3.674","0.782"
"Cpt2",NA,"-0.741","2.626","-1.190"
"Podn",NA,"-1.023","5.549","-1.276"
"Scp2",NA,"0.370","5.372","0.412"
"Echdc2",NA,"-0.248","4.700","-0.294"
"Zyg11b",NA,"0.615","1.735","1.333"
"Coa7",NA,"-0.542","1.207","-1.583"
"Gpx7",NA,"-4.479e-02","0.560","-0.216"
"Tut4",NA,"-0.343","3.044","-0.483"
"Prpf38a",NA,"-0.140","2.010","-0.265"
"Orc1",NA,"0.272","0.268","1.332"
"Cc2d1b",NA,"-0.198","4.318","-0.241"
"Zfyve9",NA,"-0.885","1.118","-2.941"
"Txndc12",NA,"0.129","6.007","0.138"
"Kti12",NA,"2.966e-02","5.369","3.563e-02"
"Rab3b",NA,"-2.405","5.025","-3.785"
"Nrd1",NA,"0.274","7.929","0.269"
"Osbpl9",NA,"0.270","3.034","0.364"
"Eps15",NA,"0.283","5.594","0.305"
