"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Prom1","0.747","3.693","37.026","2.825"
"Mcpt1","0.747","3.721","16.710","6.036"
"Muc13","0.747","3.956","17.409","4.466"
"Cfl1","0.747","-3.777","19.017","-3.257"
"Sox17","1.000","0.547","0.581","2.667"
"Lypla1","1.000","0.242","4.463","0.324"
"Tcea1","1.000","0.364","4.198","0.534"
"Rgs20","1.000","-0.505","0.482","-2.475"
"Atp6v1h","1.000","1.543","6.174","1.934"
"Oprk1","1.000","-0.304","0.241","-1.516"
"Rb1cc1","1.000","0.223","3.472","0.321"
"Pcmtd1","1.000","-0.747","2.411","-1.347"
"Rrs1","1.000","-0.939","4.218","-1.288"
"Mybl1","1.000","-0.310","2.096","-0.694"
"Vcpip1","1.000","-0.178","3.760","-0.246"
"Sgk3","1.000","-0.299","4.412","-0.384"
"Tcf24","1.000","-0.304","0.241","-1.516"
"Cops5","1.000","0.545","10.924","0.501"
"Cspp1","1.000","0.593","11.416","0.512"
"Arfgef1","1.000","0.235","10.182","0.207"
"Prex2","1.000","-0.677","0.746","-3.101"
"Sulf1","1.000","0.470","1.013","1.612"
"Ncoa2","1.000","-0.127","4.727","-0.156"
"Tram1","1.000","-0.179","12.172","-0.148"
"Lactb2","1.000","-0.936","6.529","-0.987"
"Xkr9","1.000","0.315","0.289","1.565"
"Eya1","1.000","2.859e-02","0.530","0.142"
"Msc","1.000","0.255","0.194","1.271"
"Terf1","1.000","0.373","7.962","0.354"
"Sbspon","1.000","-0.304","0.241","-1.516"
"Rdh10","1.000","0.638","16.883","0.476"
"Stau2","1.000","0.805","2.052","1.629"
"Ube2w","1.000","-0.407","5.911","-0.472"
"Eloc","1.000","-0.724","1.228","-2.188"
"Tmem70","1.000","-0.661","1.639","-1.593"
"Ly96","1.000","-0.893","1.564","-2.323"
"Jph1","1.000","1.504e-02","0.554","7.459e-02"
"Pkhd1","1.000","0.255","0.194","1.271"
"Mcm3","1.000","-0.788","8.555","-0.737"
"Paqr8","1.000","-5.543e-02","8.099","-5.413e-02"
"Efhc1","1.000","0.273","0.820","1.187"
"Tram2","1.000","-1.486","1.687","-4.282"
"Tmem14a","1.000","0.345","1.495","0.879"
"Gsta3","1.000","1.039","15.234","0.966"
"Khdc1a","1.000","-0.505","0.482","-2.475"
"Khdc1b","1.000","-0.183","0.771","-0.828"
"Kcnq5","1.000","-0.518","0.505","-2.536"
"Ogfrl1","1.000","0.315","0.289","1.565"
"Smap1","1.000","-0.209","2.629","-0.352"
"Sdhaf4","1.000","0.859","1.497","2.313"
"Fam135a","1.000","0.977","10.569","0.843"
"Lmbrd1","1.000","-6.754e-03","4.486","-8.484e-03"
"Phf3","1.000","-1.005e-02","1.542","-2.361e-02"
"Lgsn","1.000","-0.304","0.241","-1.516"
"Prim2","1.000","-0.709","5.788","-0.823"
"Rab23","1.000","-1.071","2.890","-1.866"
"Bag2","1.000","-0.251","1.110","-0.852"
"Zfp451","1.000","-1.109","11.085","-0.974"
"Dst","1.000","-1.012","3.545","-1.592"
"Ccdc115","1.000","-1.183","2.888","-2.136"
"Imp4","1.000","0.861","4.056","1.183"
"Ptpn18","1.000","-0.113","13.968","-9.479e-02"
"Cfc1","1.000","-0.304","0.241","-1.516"
"Arhgef4","1.000","0.136","0.628","0.668"
"Fam168b","1.000","-1.330","4.892","-1.690"
"Plekhb2","1.000","0.922","10.282","0.823"
"Hs6st1","1.000","-1.058","6.767","-1.129"
"Uggt1","1.000","0.241","12.998","0.192"
"Neurl3","1.000","0.440","17.240","0.333"
"Arid5a","1.000","-2.728e-02","1.954","-5.458e-02"
"Kansl3","1.000","-4.708e-02","8.806","-4.659e-02"
"Lman2l","1.000","7.810e-02","1.086","0.249"
"Cnnm4","1.000","0.182","6.701","0.197"
"Cnnm3","1.000","0.808","4.608","1.021"
"Ankrd23","1.000","-0.432","3.302","-0.647"
"Ankrd39","1.000","-0.246","2.699","-0.402"
"Sema4c","1.000","-0.427","2.244","-0.851"
"Cox5b","1.000","0.662","20.566","0.563"
"Actr1b","1.000","1.682","14.392","1.402"
"Zap70","1.000","-1.386","2.363","-3.258"
"Tmem131","1.000","0.861","4.056","1.183"
"Vwa3b","1.000","0.683","0.772","3.046"
"Inpp4a","1.000","0.116","5.164","0.140"
"Coa5","1.000","0.569","2.896","0.969"
"Unc50","1.000","-0.874","4.362","-1.139"
"Mgat4a","1.000","2.603","17.924","2.271"
"Lipt1","1.000","-0.502","0.963","-1.769"
"Mitd1","1.000","-0.817","1.999","-1.674"
"Lyg1","1.000","-0.304","0.241","-1.516"
"Txndc9","1.000","-1.413","8.508","-1.421"
"Eif5b","1.000","-0.186","3.783","-0.258"
"Rev1","1.000","0.282","0.845","1.188"
"Aff3","1.000","-0.629","0.723","-3.058"
"Chst10","1.000","-3.051e-02","0.435","-0.152"
"Pdcl3","1.000","0.870","7.982","0.878"
"Npas2","1.000","0.153","1.182","0.430"
"Tbc1d8","1.000","-0.603","3.495","-0.879"
"Cnot11","1.000","1.422e-02","4.052","1.876e-02"
"Rnf149","1.000","-0.920","9.645","-0.845"
"Map4k4","1.000","-0.504","4.509","-0.638"
"Il1r2","1.000","-0.304","0.241","-1.516"
"Il1r1","1.000","-0.675","1.662","-1.614"
"Il1rl2","1.000","0.902","0.966","3.374"
"Il1rl1","1.000","-1.200","3.900","-1.892"
"Il18r1","1.000","1.633","7.435","1.698"
"Il18rap","1.000","-0.118","5.599","-0.141"
"Slc9a4","1.000","1.741","11.778","1.512"
"Slc9a2","1.000","-0.175","5.302","-0.222"
"Mfsd9","1.000","0.217","0.724","0.948"
"Tgfbrap1","1.000","0.309","3.016","0.478"
"AI597479","1.000","-0.945","0.987","-3.506"
"Fhl2","1.000","0.266","10.443","0.230"
"Nck2","1.000","0.841","3.426","1.245"
"Uxs1","1.000","-1.058","4.096","-1.457"
"Tpp2","1.000","-0.609","10.340","-0.524"
"Mettl21c","1.000","-0.304","0.241","-1.516"
"Tex30","1.000","-4.406e-02","0.458","-0.219"
"Poglut2","1.000","1.004","1.692","2.561"
"Bivm","1.000","0.315","0.289","1.565"
"Ercc5","1.000","0.362","2.002","0.719"
"Col3a1","1.000","-1.584","6.267","-1.849"
"Col5a2","1.000","-0.228","0.676","-1.111"
"Wdr75","1.000","0.714","1.328","2.066"
"Slc40a1","1.000","-1.243","2.603","-2.384"
"Slc39a10","1.000","-0.220","0.818","-0.953"
"Cavin2","1.000","-0.317","0.264","-1.583"
"Nabp1","1.000","-0.810","3.205","-1.240"
"Myo1b","1.000","1.582","4.324","2.261"
"Stat4","1.000","-0.470","2.337","-0.921"
"Stat1","1.000","-1.727","5.105","-2.342"
"Gls","1.000","-0.986","11.834","-0.816"
"Nab1","1.000","-2.443e-02","8.027","-2.546e-02"
"Nemp2","1.000","0.128","1.205","0.378"
"Mfsd6","1.000","-0.209","3.641","-0.291"
"Inpp1","1.000","0.282","0.845","1.188"
"Hibch","1.000","-0.125","1.351","-0.340"
"Pms1","1.000","-0.505","0.482","-2.475"
"Ormdl1","1.000","-5.537e-02","1.423","-0.136"
"Osgepl1","1.000","-4.406e-02","0.458","-0.219"
"Asnsd1","1.000","0.176","3.281","0.291"
"Stk17b","1.000","-0.617","4.292","-0.806"
"Ccdc150","1.000","-0.304","0.241","-1.516"
"Gtf3c3","1.000","0.136","0.628","0.668"
"Pgap1","1.000","1.295","20.999","1.081"
"Ankrd44","1.000","-1.229","1.252","-3.846"
"Sf3b1","1.000","0.684","19.098","0.516"
"Coq10b","1.000","-0.713","1.204","-2.159"
"Hspd1","1.000","-0.521","5.516","-0.641"
"Hspe1","1.000","0.475","6.268","0.540"
"Mob4","1.000","0.459","4.368","0.592"
"Mars2","1.000","-4.179e-02","2.942","-6.495e-02"
"Boll","1.000","0.315","0.289","1.565"
"Plcl1","1.000","-0.304","0.241","-1.516"
"Tyw5","1.000","-0.487","1.398","-1.296"
"Maip1","1.000","0.638","1.207","1.944"
"Spats2l","1.000","0.553","4.293","0.799"
"Kctd18","1.000","0.239","1.834","0.503"
"Sgo2a","1.000","-0.126","4.246","-0.184"
"Aox1","1.000","2.859e-02","0.530","0.142"
"Aox3","1.000","0.315","0.289","1.565"
"Bzw1","1.000","0.972","19.489","0.744"
"Clk1","1.000","-1.009","18.558","-0.749"
"Ppil3","1.000","0.315","0.289","1.565"
"Nif3l1","1.000","0.153","2.703","0.253"
"Orc2","1.000","-0.772","1.953","-1.636"
"Fam126b","1.000","-0.286","1.134","-0.881"
"Ndufb3","1.000","-0.483","0.940","-1.730"
"Cflar","1.000","0.175","4.271","0.236"
"Casp8","1.000","0.162","11.624","0.133"
"Trak2","1.000","0.857","4.753","1.120"
"Stradb","1.000","0.485","0.483","2.374"
"Tmem237","1.000","0.159","1.159","0.481"
"Als2","1.000","-0.183","0.771","-0.828"
"Fzd7","1.000","0.757","2.027","1.630"
"Sumo1","1.000","0.870","8.101","0.894"
"Nop58","1.000","-5.835e-02","14.418","-4.592e-02"
"Bmpr2","1.000","-0.542","2.723","-0.885"
"Fam117b","1.000","-0.899","3.612","-1.335"
"Wdr12","1.000","-8.540e-02","2.846","-0.135"
"Nbeal1","1.000","0.283","3.712","0.436"
"Cyp20a1","1.000","-0.630","2.672","-1.149"
"Abi2","1.000","-0.236","1.229","-0.647"
"Raph1","1.000","0.390","6.464","0.403"
"Cd28","1.000","0.442","1.039","1.610"
"Ctla4","1.000","-1.073","1.205","-3.796"
"Icos","1.000","-2.014","2.216","-4.674"
"Pard3b","1.000","0.110","3.715","0.154"
"Nrp2","1.000","0.442","1.039","1.610"
"Ino80d","1.000","0.487","6.777","0.499"
"Ndufs1","1.000","-0.549","6.726","-0.558"
"Eef1b2","1.000","-0.690","18.686","-0.509"
"Gpr1","1.000","-0.505","0.482","-2.475"
"Adam23","1.000","-1.229","1.252","-3.846"
"Dytn","1.000","-0.304","0.241","-1.516"
"Fastkd2","1.000","5.605e-02","2.075","0.108"
"Klf7","1.000","-9.630e-02","2.870","-0.151"
"Creb1","1.000","4.183e-02","8.105","4.009e-02"
"Mettl21a","1.000","1.487e-02","2.533","2.544e-02"
"Ccnyl1","1.000","0.518","3.354","0.772"
"Fzd5","1.000","-1.231","9.683","-1.143"
"Plekhm3","1.000","-5.354e-03","0.965","-1.865e-02"
"Crygb","1.000","-0.304","0.241","-1.516"
"Idh1","1.000","1.287","8.683","1.272"
"Pikfyve","1.000","0.203","3.329","0.297"
"Map2","1.000","-3.051e-02","0.435","-0.152"
"Rpe","1.000","0.134","8.993","0.123"
"Kansl1l","1.000","-5.781e-03","5.523","-6.763e-03"
"Acadl","1.000","0.250","8.754","0.227"
"Lancl1","1.000","-0.487","1.398","-1.296"
"Cps1","1.000","2.514","3.192","5.121"
"Ikzf2","1.000","-0.468","2.314","-0.900"
"Bard1","1.000","-0.852","9.041","-0.782"
"Abca12","1.000","-0.317","0.264","-1.583"
"Atic","1.000","-0.126","8.174","-0.121"
"Fn1","1.000","0.267","6.379","0.724"
"Mreg","1.000","-0.443","1.082","-1.570"
"Pecr","1.000","0.290","0.822","1.249"
"Xrcc5","1.000","-0.483","2.819","-0.792"
"March4","1.000","0.315","0.289","1.565"
"Smarcal1","1.000","0.507","5.693","0.570"
"Igfbp2","1.000","0.315","0.289","1.565"
"Igfbp5","1.000","0.700","4.438","0.909"
"Tns1","1.000","-0.483","0.940","-1.730"
"Cxcr2","1.000","-0.518","0.505","-2.536"
"Cxcr1","1.000","-0.304","0.241","-1.516"
"Arpc2","1.000","-0.310","2.050","-0.639"
"Gpbar1","1.000","-0.304","0.241","-1.516"
"Aamp","1.000","-8.351e-02","12.920","-6.953e-02"
"Pnkd","1.000","-6.522e-02","2.412","-0.113"
"Tmbim1","1.000","1.924","15.417","1.622"
"Slc11a1","1.000","-1.290","1.446","-4.059"
"Ctdsp1","1.000","0.157","19.872","0.112"
"Vil1","1.000","2.356","10.665","2.305"
"Usp37","1.000","9.480e-02","3.666","0.133"
"Cnot9","1.000","-1.056","2.939","-1.723"
"Plcd4","1.000","-0.304","0.241","-1.516"
"Zfp142","1.000","1.504e-02","0.554","7.459e-02"
"Bcs1l","1.000","9.190e-02","1.640","0.206"
"Rnf25","1.000","0.936","1.618","2.406"
"Ttll4","1.000","-0.780","2.480","-1.391"
"Cyp27a1","1.000","-0.213","1.641","-0.513"
"Ihh","1.000","-1.100","2.458","-2.065"
"Nhej1","1.000","0.158","2.656","0.287"
"Slc23a3","1.000","4.507e-02","1.084","0.145"
"Cnppd1","1.000","0.329","7.333","0.321"
"Retreg2","1.000","-0.251","6.003","-0.269"
"Zfand2b","1.000","-0.673","7.258","-0.678"
"Abcb6","1.000","-5.537e-02","1.423","-0.136"
"Atg9a","1.000","2.588e-02","2.509","4.441e-02"
"Ankzf1","1.000","5.605e-02","2.075","0.108"
"Glb1l","1.000","5.582e-02","1.110","0.189"
"Stk16","1.000","1.255","28.279","0.863"
"Tuba4a","1.000","7.810e-02","1.086","0.249"
"Dnajb2","1.000","0.586","2.943","0.923"
"Ptprn","1.000","-1.193","1.228","-3.822"
"Resp18","1.000","-3.051e-02","0.435","-0.152"
"Dnpep","1.000","7.313e-02","5.208","8.537e-02"
"Des","1.000","-0.183","0.771","-0.828"
"Gmppa","1.000","0.682","6.201","0.768"
"Chpf","1.000","-0.701","2.072","-1.480"
"Obsl1","1.000","-0.677","0.746","-3.101"
"Tmem198","1.000","-6.926e-02","0.869","-0.282"
"Inha","1.000","0.425","0.387","2.091"
"Stk11ip","1.000","-0.178","2.748","-0.289"
"Slc4a3","1.000","-0.468","1.375","-1.271"
"Epha4","1.000","1.108","1.160","3.643"
"Pax3","1.000","-0.304","0.241","-1.516"
"Sgpp2","1.000","1.355","7.480","1.399"
"Farsb","1.000","0.660","5.358","0.776"
"BC035947","1.000","0.485","0.483","2.374"
"Mogat1","1.000","-0.465","3.688","-0.652"
"Acsl3","1.000","-0.881","3.084","-1.466"
"Utp14b","1.000","-9.121e-02","10.368","-7.828e-02"
"Ap1s3","1.000","-0.518","0.505","-2.536"
"Wdfy1","1.000","0.915","10.976","0.779"
"Fam124b","1.000","-4.406e-02","0.458","-0.219"
"Cul3","1.000","0.420","11.410","0.348"
"Dock10","1.000","-1.099","4.172","-1.626"
"Irs1","1.000","1.004","1.692","2.561"
"Rhbdd1","1.000","-0.243","3.111","-0.365"
"Mff","1.000","1.060","6.561","1.142"
"Tm4sf20","1.000","0.783","2.029","1.668"
"Agfg1","1.000","-0.826","8.340","-0.791"
"Ccl20","1.000","-0.505","0.482","-2.475"
"Sphkap","1.000","-0.304","0.241","-1.516"
"Pid1","1.000","-1.934","3.493","-3.721"
"Trip12","1.000","1.813e-02","5.643","2.090e-02"
"Sp110","1.000","-0.629","0.723","-3.058"
"Sp140","1.000","-0.298","1.543","-0.814"
"Sp100","1.000","-0.586","2.990","-0.971"
"Cab39","1.000","0.411","12.588","0.333"
"Itm2c","1.000","-2.389","7.852","-2.601"
"Gpr55","1.000","-0.703","0.770","-3.142"
"Psmd1","1.000","-0.449","7.355","-0.441"
"Armc9","1.000","-0.301","2.531","-0.534"
"B3gnt7","1.000","0.547","0.581","2.667"
"Ncl","1.000","0.918","12.539","0.796"
"Nmur1","1.000","-0.915","1.850","-4.407"
"Tex44","1.000","-0.505","0.482","-2.475"
"Ptma","1.000","-1.392","26.919","-1.020"
"Pde6d","1.000","0.683","0.772","3.046"
"Cops7b","1.000","0.455","4.347","0.630"
"Dis3l2","1.000","-5.249e-02","2.000","-0.104"
"Alpi","1.000","0.258","2.343","0.504"
"Akp3","1.000","0.442","1.039","1.610"
"Eif4e2","1.000","-6.639e-02","9.791","-5.948e-02"
"Gigyf2","1.000","0.375","2.651","0.649"
"Kcnj13","1.000","-0.304","0.241","-1.516"
"Ngef","1.000","-9.034e-02","0.893","-0.332"
"Inpp5d","1.000","-1.586","5.690","-2.072"
"Atg16l1","1.000","-9.855e-02","3.858","-0.133"
"Dgkd","1.000","0.514","20.014","0.378"
"Usp40","1.000","0.202","4.944","0.245"
"Ugt1a7c","1.000","-0.505","0.482","-2.475"
"Ugt1a1","1.000","-0.518","0.505","-2.536"
"Hjurp","1.000","0.186","48.622","0.145"
"Glrp1","1.000","-0.304","0.241","-1.516"
"Arl4c","1.000","-0.311","2.484","-0.568"
"Sh3bp4","1.000","0.758","3.861","1.048"
"Agap1","1.000","-0.403","1.786","-0.992"
"Gbx2","1.000","0.315","0.289","1.565"
"Ackr3","1.000","-0.304","0.241","-1.516"
"Cops8","1.000","-0.212","1.807","-0.453"
"Col6a3","1.000","-3.051e-02","0.435","-0.152"
"Mlph","1.000","4.755e-03","19.794","3.430e-03"
"Prlh","1.000","0.537","0.579","2.617"
"Rab17","1.000","0.255","0.194","1.271"
"Lrrfip1","1.000","1.415","15.104","1.106"
"Rbm44","1.000","-0.304","0.241","-1.516"
"Ramp1","1.000","-1.386","2.363","-3.258"
"Ube2f","1.000","-0.276","7.235","-0.279"
"Scly","1.000","-0.921","4.430","-1.261"
"Espnl","1.000","0.255","0.194","1.271"
"Klhl30","1.000","-0.505","0.482","-2.475"
"Erfe","1.000","0.225","3.331","0.341"
"Ilkap","1.000","-0.351","2.870","-0.572"
"Hes6","1.000","0.378","3.668","0.583"
"Per2","1.000","0.631","1.230","1.899"
"Traf3ip1","1.000","5.105e-02","6.680","5.192e-02"
"Asb1","1.000","0.721","1.305","2.108"
"Hdac4","1.000","-0.845","5.302","-0.995"
"Ndufa10","1.000","0.412","5.359","0.492"
"Olfr1415","1.000","2.859e-02","0.530","0.142"
"Cops9","1.000","0.869","9.140","0.825"
"Gpc1","1.000","-0.304","0.241","-1.516"
"Dusp28","1.000","0.556","1.135","1.767"
"Rnpepl1","1.000","-6.426e-02","8.415","-5.982e-02"
"Capn10","1.000","-0.251","6.003","-0.269"
"Gpr35","1.000","0.255","0.194","1.271"
"Sned1","1.000","0.273","0.820","1.187"
"Mterf4","1.000","-0.236","1.229","-0.647"
"Pask","1.000","0.381","2.702","0.692"
"Ppp1r7","1.000","0.718","6.246","0.775"
"Ano7","1.000","0.557","7.501","0.543"
"Hdlbp","1.000","-0.915","14.194","-0.751"
"Sept2","1.000","0.400","10.298","0.347"
"Farp2","1.000","6.467e-02","3.182","9.676e-02"
"Stk25","1.000","0.718","23.599","0.507"
"Bok","1.000","0.780","12.007","0.678"
"Thap4","1.000","-1.881","1.998","-4.522"
"Atg4b","1.000","0.154","5.790","0.176"
"Dtymk","1.000","-0.724","25.961","-0.499"
"Ing5","1.000","-0.702","5.110","-0.829"
"D2hgdh","1.000","-0.905","3.423","-1.377"
"Pdcd1","1.000","-0.915","1.850","-4.407"
"Fam174a","1.000","0.632","1.857","1.382"
"St8sia4","1.000","-1.211","1.904","-2.915"
"D1Ertd622e","1.000","0.395","0.918","1.445"
"Ppip5k2","1.000","0.645","6.103","0.721"
"Gin1","1.000","0.569","2.896","0.969"
"Pam","1.000","1.135","4.126","1.589"
"Cntnap5b","1.000","-0.304","0.241","-1.516"
"Rnf152","1.000","-0.385","1.447","-1.024"
"Pign","1.000","0.256","6.032","0.278"
"Relch","1.000","0.703","6.127","0.757"
"Tnfrsf11a","1.000","0.366","5.815","0.403"
"Zcchc2","1.000","5.508e-02","5.161","6.494e-02"
"Phlpp1","1.000","0.144","4.413","0.197"
"Bcl2","1.000","-0.800","15.987","-0.618"
"Kdsr","1.000","0.247","4.558","0.310"
"Vps4b","1.000","0.805","2.052","1.629"
"Serpinb5","1.000","0.362","2.002","0.719"
"Serpinb3a","1.000","-0.304","0.241","-1.516"
"Serpinb7","1.000","-0.304","0.241","-1.516"
"Serpinb2","1.000","-0.505","0.482","-2.475"
"Serpinb8","1.000","-0.178","2.748","-0.289"
"Tsn","1.000","-3.181e-02","7.473","-3.404e-02"
"Nifk","1.000","7.309e-02","2.605","0.121"
"Clasp1","1.000","2.809e-02","4.582","3.475e-02"
"Tfcp2l1","1.000","1.080","11.354","1.111"
"Inhbb","1.000","-0.317","0.264","-1.583"
"Ralb","1.000","-1.065","2.963","-1.735"
"Tmem185b","1.000","-0.283","2.003","-0.599"
"Epb41l5","1.000","-9.258e-02","2.481","-0.173"
"Ptpn4","1.000","-1.525","3.878","-2.362"
"Tmem177","1.000","-0.531","0.529","-2.596"
"Sctr","1.000","-0.686","3.759","-1.067"
"Tmem37","1.000","-0.228","0.676","-1.111"
"Dbi","1.000","2.238","23.660","2.086"
"Steap3","1.000","-3.051e-02","0.435","-0.152"
"Insig2","1.000","-0.487","3.277","-0.725"
"Ccdc93","1.000","0.398","3.887","0.633"
"Ddx18","1.000","-0.489","6.436","-0.516"
"Actr3","1.000","0.506","3.401","0.737"
"Slc35f5","1.000","6.987e-02","3.524","0.109"
"Gpr39","1.000","-0.675","1.662","-1.614"
"Mgat5","1.000","-0.740","10.410","-0.672"
"Tmem163","1.000","-0.505","0.482","-2.475"
"Ccnt2","1.000","0.382","11.386","0.328"
"Map3k19","1.000","-0.304","0.241","-1.516"
"Rab3gap1","1.000","-0.268","9.236","-0.241"
"Zranb3","1.000","-0.426","0.917","-1.692"
"R3hdm1","1.000","-0.159","4.632","-0.200"
"Ubxn4","1.000","-0.542","7.689","-0.526"
"Mcm6","1.000","6.441e-02","6.988","7.222e-02"
"Dars","1.000","-0.490","8.245","-0.456"
"Cxcr4","1.000","-1.486","1.516","-4.121"
"Cd55b","1.000","0.136","0.628","0.668"
"Cd55","1.000","0.448","2.100","0.861"
"C4bp","1.000","2.859e-02","0.530","0.142"
"Pfkfb2","1.000","0.210","6.100","0.225"
"Yod1","1.000","-0.964","4.580","-1.242"
"AA986860","1.000","-0.428","4.700","-0.575"
"Pigr","1.000","0.775","57.392","2.103"
"Mapkapk2","1.000","-0.181","8.100","-0.178"
"Eif2d","1.000","-0.356","3.929","-0.479"
"Rassf5","1.000","-1.243","2.603","-2.384"
"Ikbke","1.000","0.721","1.305","2.108"
"Srgap2","1.000","-0.326","6.562","-0.362"
"Fam72a","1.000","-0.236","1.229","-0.647"
"Ctse","1.000","-0.587","44.289","-0.426"
"Rab7b","1.000","-0.251","1.110","-0.852"
"Slc26a9","1.000","-0.380","12.731","-0.315"
"Pm20d1","1.000","0.387","0.941","1.391"
"Slc41a1","1.000","-0.690","1.181","-2.131"
"Rab29","1.000","-9.145e-02","1.304","-0.275"
"Nucks1","1.000","-0.392","6.250","-0.466"
"Slc45a3","1.000","-0.939","7.735","-0.934"
"Elk4","1.000","0.957","5.551","1.103"
"Mfsd4a","1.000","0.314","3.689","0.452"
"Cdk18","1.000","1.239","6.975","1.289"
"Nuak2","1.000","0.381","2.534","0.654"
"Tmcc2","1.000","-0.518","0.505","-2.536"
"Dstyk","1.000","-1.040","2.916","-1.712"
"Rbbp5","1.000","-0.789","5.785","-0.875"
"Tmem81","1.000","-0.552","2.747","-0.900"
"Mdm4","1.000","0.262","13.415","0.212"
"Pik3c2b","1.000","0.675","8.442","0.631"
"Ppp1r15b","1.000","-1.110","4.914","-1.376"
"Plekha6","1.000","1.512","19.466","1.189"
"Etnk2","1.000","-0.304","0.241","-1.516"
"Sox13","1.000","1.322","6.389","1.612"
"Snrpe","1.000","-0.185","1.760","-0.401"
"Lax1","1.000","-0.621","1.158","-2.103"
"Atp2b4","1.000","-0.253","1.545","-0.679"
"Prelp","1.000","0.208","0.747","0.886"
"Fmod","1.000","-0.317","0.264","-1.583"
"Btg2","1.000","0.312","14.418","0.256"
"Chit1","1.000","1.004","1.690","2.526"
"Mybph","1.000","-0.304","0.241","-1.516"
"Adora1","1.000","-9.034e-02","0.893","-0.332"
"Ppfia4","1.000","-4.406e-02","0.458","-0.219"
"Tmem183a","1.000","0.965","11.359","0.843"
"Cyb5r1","1.000","-0.365","11.790","-0.305"
"Adipor1","1.000","-1.044","9.040","-0.970"
"Klhl12","1.000","1.077e-02","1.568","2.867e-02"
"Rabif","1.000","-0.739","5.084","-0.902"
"Kdm5b","1.000","0.291","5.691","0.324"
"Ppp1r12b","1.000","-0.169","3.255","-0.258"
"Ube2t","1.000","-0.918","3.998","-1.284"
"Ptpn7","1.000","-1.388","2.868","-2.536"
"Arl8a","1.000","0.153","4.778","0.191"
"Elf3","1.000","1.665","77.677","1.374"
"Rnpep","1.000","4.134e-03","8.998","3.848e-03"
"Timm17a","1.000","-0.573","3.155","-0.922"
"Lmod1","1.000","-0.304","0.241","-1.516"
"Shisa4","1.000","0.315","0.289","1.565"
"Ipo9","1.000","-0.850","3.110","-1.329"
"Nav1","1.000","-0.986","3.374","-1.486"
"Csrp1","1.000","-0.140","8.316","-0.132"
"Phlda3","1.000","-0.259","1.687","-0.566"
"Lad1","1.000","1.564","20.141","1.185"
"Tnnt2","1.000","0.136","0.628","0.668"
"Pkp1","1.000","-4.406e-02","0.458","-0.219"
"Tmem9","1.000","-0.551","2.793","-0.928"
"Kif21b","1.000","-0.301","10.444","-0.263"
"Mroh3","1.000","0.547","5.859","0.616"
"Inava","1.000","0.386","17.631","0.300"
"Camsap2","1.000","-0.631","2.097","-1.287"
"Ddx59","1.000","-0.304","0.241","-1.516"
"Kif14","1.000","0.279","7.626","0.276"
"Zfp281","1.000","-0.487","3.277","-0.725"
"Ptprc","1.000","-1.924","7.690","-2.216"
"Nek7","1.000","-3.539e-02","2.825","-6.248e-02"
"Dennd1b","1.000","-0.289","5.954","-0.321"
"Zbtb41","1.000","1.212","2.729","2.151"
"Aspm","1.000","-0.203","7.382","-0.204"
"Cfhr2","1.000","0.315","0.289","1.565"
"Cfh","1.000","-0.426","0.917","-1.692"
"Kcnt2","1.000","0.315","0.289","1.565"
"Cdc73","1.000","0.524","8.396","0.495"
"Glrx2","1.000","-0.973","2.121","-2.044"
"Ro60","1.000","0.221","1.255","0.640"
"Uchl5","1.000","-1.276","5.735","-1.492"
"Rgs2","1.000","-0.769","1.495","-2.229"
"Rgs1","1.000","-0.286","1.134","-0.881"
"Pla2g4a","1.000","1.100","12.010","0.943"
"Ptgs2","1.000","-0.304","0.241","-1.516"
"Pdc","1.000","-0.304","0.241","-1.516"
"Odr4","1.000","-0.356","2.436","-0.633"
"Tpr","1.000","-0.236","8.485","-0.220"
"Ivns1abp","1.000","0.343","33.733","0.234"
"Swt1","1.000","0.450","1.016","1.664"
"Trmt1l","1.000","-0.325","4.704","-0.445"
"Rnf2","1.000","-2.728e-02","1.954","-5.458e-02"
"Fam129a","1.000","-0.369","5.256","-0.427"
"Edem3","1.000","-0.234","4.534","-0.293"
"Tsen15","1.000","2.540e-02","2.049","5.040e-02"
"Colgalt2","1.000","0.315","0.289","1.565"
"Rgl1","1.000","-0.621","1.158","-2.103"
"Arpc5","1.000","-0.668","8.316","-0.621"
"Ncf2","1.000","-0.731","1.833","-1.814"
"Smg7","1.000","-0.102","4.846","-0.122"
"Lamc2","1.000","3.943e-02","10.295","3.388e-02"
"Lamc1","1.000","-0.184","9.497","-0.179"
"Dhx9","1.000","-0.394","13.306","-0.317"
"Npl","1.000","-3.051e-02","0.435","-0.152"
"Rgs16","1.000","-0.629","0.723","-3.058"
"Rnasel","1.000","-0.151","4.125","-0.210"
"Teddm2","1.000","-0.505","0.482","-2.475"
"Glul","1.000","1.092","8.422","1.049"
"Cacna1e","1.000","0.255","0.194","1.271"
"Ier5","1.000","-1.102","4.699","-1.501"
"Stx6","1.000","1.302","2.197","2.911"
"BC034090","1.000","-3.051e-02","0.435","-0.152"
"Xpr1","1.000","-0.174","2.267","-0.345"
"Acbd6","1.000","0.575","8.683","0.527"
"Qsox1","1.000","1.297","37.081","1.044"
"Cep350","1.000","6.733e-02","5.692","7.446e-02"
"Tor1aip1","1.000","-0.312","6.728","-0.319"
"Tor1aip2","1.000","0.245","17.054","0.184"
"Tdrd5","1.000","-6.926e-02","0.869","-0.282"
