"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Bpifb1","1.000","0.696","175.230","0.680"
"Bpifb5","1.000","0.329","5.627e-02","1.621"
"Cdk5rap1","1.000","0.360","6.472","0.481"
"Snta1","1.000","-0.280","15.670","-0.287"
"Cbfa2t2","1.000","-5.106e-03","5.003","-7.691e-03"
"Actl10","1.000","0.329","5.627e-02","1.621"
"E2f1","1.000","-6.475e-02","0.341","-0.312"
"Pxmp4","1.000","0.353","1.310","0.859"
"Zfp341","1.000","0.667","0.684","2.290"
"Chmp4b","1.000","-0.258","5.845","-0.374"
"Raly","1.000","-0.469","7.204","-0.640"
"Eif2s2","1.000","0.414","4.138","0.671"
"Ahcy","1.000","5.431e-02","0.227","0.264"
"Itch","1.000","-1.083e-02","3.013","-1.955e-02"
"Dynlrb1","1.000","-0.421","25.113","-0.431"
"Map1lc3a","1.000","-0.391","22.140","-0.375"
"Pigu","1.000","-0.749","7.548","-1.013"
"Trp53inp2","1.000","-0.660","52.308","-0.565"
"Ncoa6","1.000","9.510e-02","5.397","0.141"
"Ggt7","1.000","0.203","0.113","0.992"
"Acss2","1.000","-1.079e-02","6.193","-1.518e-02"
"Gss","1.000","-0.994","6.286","-1.458"
"Myh7b","1.000","0.784","0.172","3.859"
"Trpc4ap","1.000","0.135","13.627","0.142"
"Edem2","1.000","-0.237","18.353","-0.254"
"Procr","1.000","1.581","2.834","3.279"
"Mmp24","1.000","0.329","5.627e-02","1.621"
"BC029722","1.000","-5.551e-02","12.738","-6.401e-02"
"Eif6","1.000","-0.263","12.385","-0.306"
"Fam83c","1.000","-0.656","4.430","-1.061"
"Uqcc1","1.000","-0.432","11.243","-0.514"
"Cep250","1.000","-3.940e-02","1.474","-9.371e-02"
"Ergic3","1.000","-1.010","23.250","-1.049"
"Fer1l4","1.000","-1.065","11.727","-1.292"
"Spag4","1.000","0.166","0.171","0.809"
"Cpne1","1.000","-0.242","4.942","-0.369"
"Nfs1","1.000","-5.092e-02","7.955","-6.636e-02"
"Romo1","1.000","-0.742","17.883","-0.801"
"Rbm39","1.000","-0.436","21.234","-0.422"
"Phf20","1.000","0.277","4.365","0.442"
"Scand1","1.000","-3.912e-02","27.639","-3.440e-02"
"Cnbd2","1.000","-0.411","0.680","-1.398"
"Epb41l1","1.000","-0.708","19.743","-0.695"
"Aar2","1.000","-0.362","2.101","-0.745"
"Dlgap4","1.000","-0.825","21.776","-0.796"
"Myl9","1.000","6.542e-02","1.644","0.163"
"Rab5if","1.000","-0.629","21.575","-0.656"
"Sla2","1.000","0.329","5.627e-02","1.621"
"Ndrg3","1.000","-0.695","5.109","-1.073"
"Dsn1","1.000","0.166","0.171","0.809"
"Soga1","1.000","0.203","0.113","0.992"
"Samhd1","1.000","0.156","2.955","0.285"
"Rbl1","1.000","0.203","0.113","0.992"
"Rpn2","1.000","-0.270","14.166","-0.284"
"Manbal","1.000","-0.723","6.295","-1.039"
"Src","1.000","-1.036","15.655","-1.155"
"Blcap","1.000","-1.275","12.582","-1.515"
"Ctnnbl1","1.000","-0.436","8.561","-0.538"
"Vstm2l","1.000","0.203","0.113","0.992"
"Tti1","1.000","0.550","2.846","1.022"
"Rprd1b","1.000","0.596","5.561","0.831"
"Tgm2","1.000","-3.549e-02","2.273","-7.050e-02"
"Lbp","1.000","0.784","0.172","3.859"
"Snhg11","1.000","8.791e-02","19.859","9.371e-02"
"Ralgapb","1.000","-0.533","21.987","-0.555"
"Arhgap40","1.000","0.515","0.512","1.979"
"Actr5","1.000","0.120","1.930","0.261"
"Ppp1r16b","1.000","0.329","5.627e-02","1.621"
"Fam83d","1.000","0.118","0.169","0.576"
"Dhx35","1.000","-0.183","1.302","-0.456"
"Mafb","1.000","0.169","0.511","0.594"
"Top1","1.000","7.048e-02","8.850","8.395e-02"
"Plcg1","1.000","-1.038","11.576","-1.252"
"Zhx3","1.000","-0.266","1.478","-0.626"
"Lpin3","1.000","-0.642","4.879","-0.998"
"Chd6","1.000","0.244","16.798","0.239"
"Ptprt","1.000","-1.643e-02","0.283","-7.936e-02"
"Srsf6","1.000","-4.304e-04","43.216","-3.578e-04"
"Sgk2","1.000","0.187","1.536","0.428"
"Ift52","1.000","0.346","9.158","0.433"
"Mybl2","1.000","-0.176","4.259","-0.283"
"Tox2","1.000","0.329","5.627e-02","1.621"
"Jph2","1.000","0.124","0.569","0.423"
"Oser1","1.000","0.287","8.547","0.367"
"Gdap1l1","1.000","-1.643e-02","0.283","-7.936e-02"
"Fitm2","1.000","-0.970","9.302","-1.240"
"R3hdml","1.000","0.329","5.627e-02","1.621"
"Hnf4a","1.000","-0.133","2.898","-0.243"
"Ttpal","1.000","-0.187","2.155","-0.382"
"Serinc3","1.000","-1.215","156.525","-0.916"
"Pkig","1.000","-6.032e-02","15.566","-6.229e-02"
"Ada","1.000","1.366","2.376","3.209"
"Ccn5","1.000","0.329","5.627e-02","1.621"
"Ywhab","1.000","-1.044","16.909","-1.146"
"Tomm34","1.000","0.622","11.232","0.683"
"Stk4","1.000","0.170","1.875","0.364"
"Slpi","1.000","-4.080e-03","3.814","-6.949e-03"
"Matn4","1.000","-0.420","0.679","-1.420"
"Rbpjl","1.000","-0.183","13.145","-0.263"
"Sdc4","1.000","-0.928","91.502","-0.733"
"Sys1","1.000","-0.750","11.284","-0.906"
"Dbndd2","1.000","-0.565","13.216","-0.608"
"Pigt","1.000","-0.240","17.016","-0.245"
"Wfdc2","1.000","0.366","1.311","0.910"
"Dnttip1","1.000","-0.272","6.423","-0.382"
"Ube2c","1.000","0.166","0.171","0.809"
"Snx21","1.000","0.177","7.794","0.231"
"Acot8","1.000","5.865e-02","1.703","0.130"
"Zswim3","1.000","0.226","1.138","0.578"
"Zswim1","1.000","-6.688e-02","1.133","-0.174"
"Neurl2","1.000","0.203","0.113","0.992"
"Ctsa","1.000","-0.569","24.680","-0.539"
"Pltp","1.000","0.490","1.423","1.173"
"Pcif1","1.000","-1.918e-02","9.447","-2.425e-02"
"Zfp335","1.000","-0.244","3.574","-0.419"
"Ncoa5","1.000","0.559","7.191","0.760"
"Cdh22","1.000","-0.999","2.208","-2.074"
"Slc35c2","1.000","9.509e-02","7.605","0.120"
"Elmo2","1.000","-0.470","1.306","-1.166"
"Zfp334","1.000","0.124","0.569","0.423"
"Trp53rka","1.000","-8.749e-03","2.615","-1.656e-02"
"Slc2a10","1.000","0.118","0.169","0.576"
"Eya2","1.000","-0.159","0.849","-0.460"
"Zmynd8","1.000","-0.731","7.427","-0.998"
"Ncoa3","1.000","-0.244","3.574","-0.419"
"Sulf2","1.000","-1.014e-02","1.816","-2.201e-02"
"Prex1","1.000","0.515","0.512","1.979"
"Trp53rkb","1.000","0.302","0.741","0.934"
"Arfgef2","1.000","-0.432","23.932","-0.396"
"Cse1l","1.000","0.546","3.909","0.901"
"Stau1","1.000","-0.697","8.405","-0.914"
"Ddx27","1.000","0.113","8.281","0.138"
"Znfx1","1.000","-0.776","7.086","-1.076"
"Kcnb1","1.000","0.203","0.113","0.992"
"Ptgis","1.000","-0.286","0.563","-1.151"
"B4galt5","1.000","-0.281","16.037","-0.285"
"Slc9a8","1.000","-6.982e-02","11.258","-8.282e-02"
"Spata2","1.000","-1.186","4.986","-1.864"
"Rnf114","1.000","-0.821","7.316","-1.125"
"Snai1","1.000","-1.643e-02","0.283","-7.936e-02"
"Ube2v1","1.000","0.155","27.156","0.137"
"Tmem189","1.000","-0.356","24.592","-0.340"
"Cebpb","1.000","-0.234","6.342","-0.325"
"Ptpn1","1.000","-3.082e-02","5.914","-4.403e-02"
"Ripor3","1.000","-0.239","1.420","-0.565"
"Pard6b","1.000","-0.332","12.820","-0.357"
"Adnp","1.000","-0.406","12.309","-0.443"
"Dpm1","1.000","-1.194","4.248","-1.979"
"Mocs3","1.000","-0.196","3.922","-0.326"
"Nfatc2","1.000","1.699","4.923","2.924"
"Atp9a","1.000","-0.966","8.051","-1.294"
"Zfp64","1.000","-0.484","2.323","-0.964"
"Tshz2","1.000","0.784","0.172","3.859"
"Zfp217","1.000","-0.392","5.964","-0.564"
"Bcas1","1.000","-0.405","2.713","-0.880"
"Pfdn4","1.000","-0.764","1.753","-1.713"
"Fam210b","1.000","-0.674","4.992","-1.041"
"Aurka","1.000","5.431e-02","0.227","0.264"
"Cstf1","1.000","0.913","5.906","1.237"
"Cass4","1.000","0.329","5.627e-02","1.621"
"Rtf2","1.000","1.320e-02","9.807","1.561e-02"
"Bmp7","1.000","-0.233","6.186","-0.333"
"Rae1","1.000","-0.516","4.937","-0.798"
"Rbm38","1.000","0.281","0.739","0.852"
"Zbp1","1.000","-0.291","1.018","-0.794"
"Pmepa1","1.000","-0.985","11.804","-1.179"
"Rab22a","1.000","-0.211","17.115","-0.217"
"Vapb","1.000","-0.604","27.713","-0.610"
"Stx16","1.000","-4.768e-02","9.486","-5.965e-02"
"Npepl1","1.000","0.228","11.108","0.256"
"Gnas","1.000","-0.256","60.214","-0.211"
"Nelfcd","1.000","-0.123","3.693","-0.207"
"Ctsz","1.000","-0.550","4.536","-0.877"
"Atp5e","1.000","-0.571","78.113","-0.474"
"Prelid3b","1.000","-0.873","5.152","-1.359"
"Zfp831","1.000","0.329","5.627e-02","1.621"
"Edn3","1.000","-8.088e-02","0.339","-0.363"
"Fam217b","1.000","0.118","0.169","0.576"
"Taf4","1.000","-0.185","10.289","-0.225"
"Lsm14b","1.000","-0.475","34.686","-0.414"
"Psma7","1.000","-0.218","7.317","-0.284"
"Ss18l1","1.000","0.818","2.795","1.517"
"Mtg2","1.000","-0.140","7.098","-0.190"
"Osbpl2","1.000","-0.895","10.611","-1.098"
"Adrm1","1.000","8.540e-02","7.602","0.107"
"Lama5","1.000","3.269e-02","6.023","4.648e-02"
"Cables2","1.000","0.414","5.218","0.597"
"Rbbp8nl","1.000","-0.235","0.965","-0.644"
"Gata5","1.000","-0.459","6.004","-0.664"
"Slco4a1","1.000","-0.963","7.429","-1.326"
"Mrgbp","1.000","-0.419","2.663","-0.797"
"Ogfr","1.000","-7.427e-02","12.048","-9.242e-02"
"Col9a3","1.000","-0.203","0.452","-0.811"
"Dido1","1.000","-0.297","4.202","-0.482"
"Gid8","1.000","0.288","15.399","0.295"
"Slc17a9","1.000","0.281","0.739","0.852"
"Ythdf1","1.000","-0.704","4.535","-1.123"
"Nkain4","1.000","0.667","0.684","2.290"
"Arfgap1","1.000","-0.284","9.547","-0.353"
"Col20a1","1.000","-0.101","0.794","-0.297"
"Eef1a2","1.000","-0.578","0.909","-1.818"
"Ppdpf","1.000","-0.948","9.752","-1.195"
"Helz2","1.000","-1.116","4.751","-1.808"
"Gmeb2","1.000","0.277","5.899","0.381"
"Stmn3","1.000","-0.132","0.397","-0.563"
"Rtel1","1.000","0.169","0.511","0.594"
"Arfrp1","1.000","-9.663e-02","14.789","-0.106"
"Zgpat","1.000","-0.564","17.581","-0.567"
"Zbtb46","1.000","5.431e-02","0.227","0.264"
"Tpd52l2","1.000","-0.429","5.621","-0.630"
"Dnajc5","1.000","-0.345","8.977","-0.436"
"Uckl1","1.000","-0.349","10.154","-0.403"
"Zfp512b","1.000","-0.552","5.622","-0.820"
"Prpf6","1.000","0.293","12.819","0.311"
"Samd10","1.000","-0.107","2.445","-0.208"
"Sox18","1.000","0.532","0.228","2.597"
"Tcea2","1.000","0.427","0.911","1.201"
"Rgs19","1.000","0.983","2.889","1.925"
"Myt1","1.000","0.405","0.284","1.968"
"Pcmtd2","1.000","-0.257","13.180","-0.294"
"Polr3k","1.000","-0.173","11.898","-0.194"
"Hnf4g","1.000","-0.203","0.452","-0.811"
"Zfhx4","1.000","0.316","0.399","1.240"
"Pex2","1.000","-0.365","8.182","-0.476"
"Pkia","1.000","0.364","0.967","1.001"
"Zc2hc1a","1.000","-0.270","1.933","-0.575"
"Stmn2","1.000","0.118","0.169","0.576"
"Hey1","1.000","-0.711","1.693","-1.668"
"Tpd52","1.000","-0.109","8.115","-0.146"
"Zbtb10","1.000","-0.352","3.917","-0.584"
"Zfp704","1.000","0.183","3.299","0.319"
"Pag1","1.000","-0.127","3.108","-0.260"
"Fabp5","1.000","-0.505","24.040","-0.493"
"Fabp4","1.000","-3.815e-02","1.537","-8.936e-02"
"Fabp12","1.000","-0.238","22.884","-0.224"
"Impa1","1.000","0.198","29.629","0.186"
"Slc10a5","1.000","0.552","2.106","1.256"
"Zfand1","1.000","0.259","9.064","0.317"
"Chmp4c","1.000","-0.223","10.429","-0.258"
"Snx16","1.000","-0.632","1.591","-1.490"
"Lrrcc1","1.000","0.691","3.623","1.286"
"E2f5","1.000","-0.358","1.135","-0.927"
"Car13","1.000","-3.625e-02","10.625","-4.376e-02"
"Car3","1.000","5.431e-02","0.227","0.264"
"Car2","1.000","-0.904","176.237","-0.721"
"Ythdf3","1.000","-0.499","15.715","-0.513"
"Armc1","1.000","0.676","9.076","0.824"
"Mtfr1","1.000","-0.175","11.967","-0.192"
"Pde7a","1.000","0.689","2.679","1.296"
"Cp","1.000","0.392","0.342","1.800"
"Hps3","1.000","-0.421","1.697","-0.946"
"Hltf","1.000","-0.246","2.724","-0.460"
"Gyg","1.000","-0.524","3.525","-0.926"
"Cpb1","1.000","0.118","0.169","0.576"
"Tbl1xr1","1.000","-0.411","6.912","-0.553"
"Naaladl2","1.000","0.572","11.265","0.681"
"Ect2","1.000","1.189","2.432","2.710"
"Nceh1","1.000","-0.491","18.957","-0.485"
"Tnfsf10","1.000","3.667e-02","0.225","0.178"
"Fndc3b","1.000","0.636","6.338","0.934"
"Pld1","1.000","1.115","2.204","2.855"
"Tnik","1.000","0.316","0.399","1.240"
"Mecom","1.000","-0.473","38.947","-0.430"
"Mynn","1.000","-0.488","2.834","-0.906"
"Lrrc31","1.000","0.751","4.594","1.138"
"Sec62","1.000","-0.809","22.092","-0.845"
"Gpr160","1.000","-0.111","1.649","-0.251"
"Phc3","1.000","0.338","7.484","0.436"
"Prkci","1.000","0.709","9.582","0.829"
"Skil","1.000","0.804","29.061","0.741"
"Slc7a14","1.000","-0.578","0.909","-1.818"
"Kcnmb2","1.000","-0.356","0.624","-1.257"
"Zmat3","1.000","-0.346","2.042","-0.716"
"Pik3ca","1.000","0.305","5.179","0.452"
"Zfp639","1.000","-0.315","2.440","-0.611"
"Mfn1","1.000","-0.291","20.903","-0.284"
"Gnb4","1.000","0.329","5.627e-02","1.621"
"Actl6a","1.000","-0.780","3.690","-1.346"
"Ndufb5","1.000","-0.426","32.052","-0.398"
"Ttc14","1.000","0.695","14.186","0.721"
"Fxr1","1.000","-1.267e-02","5.860","-1.826e-02"
"Dnajc19","1.000","-0.105","2.048","-0.220"
"Sox2","1.000","0.370","0.909","1.128"
"Atp11b","1.000","-0.101","9.437","-0.126"
"Dcun1d1","1.000","-0.148","3.353","-0.258"
"Mccc1","1.000","-0.466","45.772","-0.399"
"Acad9","1.000","0.130","19.214","0.125"
"Zfp267","1.000","0.674","2.051","1.428"
"Anxa5","1.000","-0.649","25.113","-0.666"
"Exosc9","1.000","0.372","5.696","0.541"
"Bbs7","1.000","0.784","0.172","3.859"
"Bbs12","1.000","0.329","5.627e-02","1.621"
"Nudt6","1.000","0.460","4.022","0.751"
"Spata5","1.000","-0.429","5.320","-0.652"
"Spry1","1.000","-7.768e-02","1.195","-0.198"
"Ankrd50","1.000","-6.341e-02","7.198","-8.200e-02"
"Intu","1.000","0.138","4.133","0.225"
"Hspa4l","1.000","-4.966e-02","3.130","-8.959e-02"
"Plk4","1.000","-0.298","0.568","-1.103"
"Mfsd8","1.000","-0.295","2.837","-0.544"
"Abhd18","1.000","6.010e-02","2.843","0.111"
"Larp1b","1.000","0.645","15.594","0.649"
"Pgrmc2","1.000","-1.022","18.942","-1.097"
"Jade1","1.000","-0.830","13.780","-0.893"
"Sclt1","1.000","0.296","3.450","0.540"
"D3Ertd751e","1.000","0.438","8.067","0.540"
"Slc7a11","1.000","0.166","0.171","0.809"
"Noct","1.000","-0.715","6.803","-1.004"
"Elf2","1.000","-0.526","7.490","-0.706"
"Ndufc1","1.000","-0.303","43.421","-0.576"
"Naa15","1.000","-0.165","6.818","-0.225"
"Rab33b","1.000","0.888","4.709","1.326"
"Setd7","1.000","-9.120e-02","3.577","-0.156"
"Mgst2","1.000","-1.033","5.255","-1.685"
"Maml3","1.000","-0.420","0.679","-1.420"
"Foxo1","1.000","1.113","8.998","1.465"
"Cog6","1.000","-0.341","6.235","-0.482"
"Lhfp","1.000","4.702e-02","0.624","0.152"
"Nhlrc3","1.000","-0.253","1.416","-0.603"
"Proser1","1.000","-0.508","2.381","-0.999"
"Frem2","1.000","0.603","8.400","0.748"
"Ufm1","1.000","-0.395","10.444","-0.462"
"Supt20","1.000","8.252e-02","17.576","8.205e-02"
"Exosc8","1.000","-0.660","0.960","-1.965"
"Alg5","1.000","-0.444","8.045","-0.562"
"Smad9","1.000","-0.828","8.497","-1.104"
"Rfxap","1.000","-6.806e-02","4.376","-0.108"
"Sertm1","1.000","0.203","0.113","0.992"
"Ccna1","1.000","0.166","0.171","0.809"
"Spg20","1.000","-0.678","2.840","-1.282"
"Dclk1","1.000","0.667","0.684","2.290"
"Nbea","1.000","-6.260e-02","2.727","-0.117"
"Mab21l1","1.000","0.166","0.171","0.809"
"Tm4sf1","1.000","0.221","0.795","0.651"
"Tm4sf4","1.000","-1.666","6.183","-2.560"
"Wwtr1","1.000","2.507","2.779","5.985"
"Commd2","1.000","-0.114","2.840","-0.210"
"Rnf13","1.000","-0.460","7.213","-0.623"
"Pfn2","1.000","1.315","5.944","1.983"
"Tsc22d2","1.000","-0.295","10.315","-0.342"
"Serp1","1.000","-0.725","2.889","-1.344"
"Eif2a","1.000","7.747e-03","2.955","1.406e-02"
"Selenot","1.000","0.119","9.017","0.142"
"Siah2","1.000","-0.863","4.539","-1.386"
"Aadac","1.000","0.203","0.113","0.992"
"Mbnl1","1.000","-6.037e-02","4.380","-9.629e-02"
"P2ry1","1.000","0.405","0.284","1.968"
"Rap2b","1.000","0.437","3.281","0.806"
"Arhgef26","1.000","1.305","3.344","2.458"
"Dhx36","1.000","-0.117","4.549","-0.184"
"Plch1","1.000","0.142","0.509","0.544"
"Slc33a1","1.000","-0.356","10.403","-0.436"
"Gmps","1.000","7.334e-02","15.982","7.569e-02"
"Kcnab1","1.000","0.329","5.627e-02","1.621"
"Ssr3","1.000","-0.378","17.655","-0.379"
"Tiparp","1.000","-0.719","3.458","-1.251"
"Lekr1","1.000","0.115","4.191","0.187"
"Ccnl1","1.000","6.441e-02","10.519","7.754e-02"
"Rsrc1","1.000","9.519e-03","1.819","2.049e-02"
"Mlf1","1.000","0.166","0.171","0.809"
"Gfm1","1.000","-0.469","16.003","-0.480"
"Lxn","1.000","0.118","0.169","0.576"
"Mfsd1","1.000","-0.928","7.261","-1.285"
"Schip1","1.000","0.784","0.172","3.859"
"Ift80","1.000","0.392","0.342","1.800"
"Smc4","1.000","0.515","0.512","1.979"
"Kpna4","1.000","9.699e-03","6.120","1.336e-02"
"Arl14","1.000","0.373","7.920","0.509"
"Ppm1l","1.000","0.272","14.410","0.278"
"B3galnt1","1.000","0.166","0.171","0.809"
"Nmd3","1.000","-0.581","2.552","-1.118"
"Sptssb","1.000","-1.165","2.651","-2.392"
"Sis","1.000","0.329","5.627e-02","1.621"
"Bche","1.000","-1.643e-02","0.283","-7.936e-02"
"Pdcd10","1.000","0.591","10.290","0.676"
"Serpini1","1.000","0.405","0.284","1.968"
"Golim4","1.000","-0.357","3.446","-0.714"
"Rapgef2","1.000","-3.346e-02","6.232","-4.591e-02"
"Fnip2","1.000","-0.278","41.232","-0.227"
"Ppid","1.000","-9.427e-02","1.590","-0.213"
"Etfdh","1.000","-0.566","15.452","-0.629"
"Tmem144","1.000","0.214","1.478","0.497"
"Gask1b","1.000","0.596","0.514","2.337"
"Gria2","1.000","0.329","5.627e-02","1.621"
"Pdgfc","1.000","0.281","0.739","0.852"
"Ctso","1.000","0.129","4.132","0.212"
"Asic5","1.000","-2.757e-02","0.281","-0.133"
"Gucy1a1","1.000","0.329","5.627e-02","1.621"
"Map9","1.000","-0.298","0.568","-1.103"
"Fgb","1.000","0.329","5.627e-02","1.621"
"Plrg1","1.000","-0.828","2.552","-1.614"
"Tlr2","1.000","0.329","5.627e-02","1.621"
"Tmem131l","1.000","-0.465","3.805","-0.783"
"Trim2","1.000","-0.366","14.764","-0.410"
"Fhdc1","1.000","2.121e-02","7.767","2.661e-02"
"Arfip1","1.000","-0.197","12.783","-0.227"
"Tmem154","1.000","0.405","0.284","1.968"
"Fbxw7","1.000","-0.391","2.158","-0.798"
"Gatb","1.000","1.295e-02","6.578","1.727e-02"
"Fam160a1","1.000","-0.325","9.707","-0.404"
"Glt28d2","1.000","-5.782e-02","1.135","-0.148"
"Sh3d19","1.000","0.982","6.681","1.390"
"Lrba","1.000","-0.442","16.701","-0.482"
"Dclk2","1.000","-6.475e-02","0.341","-0.312"
"Kirrel","1.000","0.573","0.740","1.898"
"Fcrls","1.000","-0.704","1.016","-2.054"
"Etv3","1.000","-6.140e-02","8.113","-7.598e-02"
"ETV3L","1.000","0.329","5.627e-02","1.621"
"Arhgef11","1.000","9.979e-02","3.466","0.173"
"Pear1","1.000","0.329","5.627e-02","1.621"
"Ntrk1","1.000","0.784","0.172","3.859"
"Insrr","1.000","-0.255","3.588","-1.143"
"Sh2d2a","1.000","0.329","5.627e-02","1.621"
"Prcc","1.000","0.345","22.136","0.316"
"Hdgf","1.000","6.260e-02","22.053","6.013e-02"
"Isg20l2","1.000","-0.152","2.101","-0.310"
"Gpatch4","1.000","-0.240","2.726","-0.449"
"Naxe","1.000","-0.264","13.789","-0.278"
"Iqgap3","1.000","0.118","0.169","0.576"
"Mef2d","1.000","-1.112","10.148","-1.394"
"Tsacc","1.000","-0.236","0.506","-0.992"
"Cct3","1.000","0.344","11.114","0.384"
"Glmp","1.000","-0.729","30.764","-0.671"
"Tmem79","1.000","-0.446","4.199","-0.725"
"Smg5","1.000","-1.357","11.854","-1.653"
"Paqr6","1.000","0.203","0.113","0.992"
"Pmf1","1.000","-0.269","3.237","-0.475"
"Slc25a44","1.000","-2.590e-02","4.202","-4.197e-02"
"Sema4a","1.000","-0.106","8.575","-0.137"
"Lmna","1.000","-0.933","20.762","-0.983"
"Mex3a","1.000","0.329","5.627e-02","1.621"
"Rab25","1.000","-0.536","13.488","-0.578"
"Lamtor2","1.000","-0.341","25.562","-0.323"
"Ubqln4","1.000","-0.237","9.192","-0.305"
"Ssr2","1.000","-0.844","21.388","-0.886"
"Arhgef2","1.000","-0.233","13.008","-0.268"
"Khdc4","1.000","0.570","20.431","0.528"
"Rit1","1.000","-0.524","8.971","-0.665"
"Syt11","1.000","7.816e-02","3.124","0.141"
"Gon4l","1.000","-0.170","7.274","-0.227"
"Msto1","1.000","-0.416","10.433","-0.477"
"Dap3","1.000","-0.540","12.440","-0.631"
"Ash1l","1.000","-0.144","9.599","-0.179"
"Rusc1","1.000","-0.103","6.918","-0.135"
"Fdps","1.000","-0.379","5.454","-0.565"
"Pklr","1.000","0.206","1.136","0.533"
"Hcn3","1.000","0.507","0.570","1.741"
"Clk2","1.000","-0.230","5.796","-0.332"
"Scamp3","1.000","-0.501","9.893","-0.635"
"Fam189b","1.000","0.169","0.511","0.594"
"Gba","1.000","-1.689e-02","5.781","-2.384e-02"
"Mtx1","1.000","0.383","4.952","0.574"
"Thbs3","1.000","-2.757e-02","0.281","-0.133"
"Muc1","1.000","-0.141","6.182","-0.210"
"Trim46","1.000","0.118","0.169","0.576"
"Krtcap2","1.000","-0.176","5.566","-0.258"
"Dpm3","1.000","-0.322","21.973","-0.310"
"Slc50a1","1.000","-0.111","5.736","-0.161"
"Efna1","1.000","-0.298","2.379","-0.600"
"Efna3","1.000","5.431e-02","0.227","0.264"
"Adam15","1.000","-0.204","2.215","-0.409"
"Dcst2","1.000","0.784","0.172","3.859"
"Zbtb7b","1.000","-0.524","23.847","-0.499"
"Flad1","1.000","-0.276","5.965","-0.395"
"Shc1","1.000","-0.103","6.531","-0.143"
"Pygo2","1.000","-4.661e-02","4.717","-7.180e-02"
"Pbxip1","1.000","-0.587","26.280","-0.550"
"Pmvk","1.000","-0.480","2.838","-0.889"
"Kcnn3","1.000","-0.254","0.510","-0.965"
"Adar","1.000","-1.199","7.299","-1.715"
"Chrnb2","1.000","0.577","0.798","1.726"
"Ube2q1","1.000","-0.497","6.352","-0.707"
"She","1.000","0.882","0.344","4.330"
"Il6ra","1.000","0.266","0.397","1.126"
"Atp8b2","1.000","0.173","0.513","0.673"
"Hax1","1.000","-0.258","6.823","-0.358"
"Ubap2l","1.000","-0.397","9.717","-0.493"
"Nup210l","1.000","5.431e-02","0.227","0.264"
"Rab13","1.000","-0.138","7.548","-0.179"
"Jtb","1.000","-0.248","15.829","-0.255"
"Creb3l4","1.000","-0.140","1.247","-0.348"
"Slc39a1","1.000","-0.323","41.201","-0.268"
"Crtc2","1.000","-0.123","8.277","-0.151"
"Dennd4b","1.000","0.427","0.911","1.201"
"Gatad2b","1.000","-0.273","8.390","-0.335"
"Slc27a3","1.000","0.329","5.627e-02","1.621"
"Ints3","1.000","0.522","7.036","0.670"
"Npr1","1.000","-2.757e-02","0.281","-0.133"
"Ilf2","1.000","1.646e-03","4.357","2.684e-03"
"Snapin","1.000","-0.589","6.878","-0.836"
"Chtop","1.000","-0.960","11.191","-1.194"
"S100a1","1.000","0.142","61.510","0.112"
"S100a13","1.000","-0.739","6.914","-1.039"
"S100a14","1.000","-1.695","4.395","-3.176"
"S100a16","1.000","-0.431","2.207","-0.891"
"S100a3","1.000","0.329","5.627e-02","1.621"
"S100a4","1.000","0.118","0.169","0.576"
"S100a6","1.000","-1.162","19.384","-1.486"
"S100a7a","1.000","0.329","5.627e-02","1.621"
"S100a9","1.000","1.402","4.184","6.792"
"Sprr2a3","1.000","-1.640","13.772","-2.250"
"Sprr1a","1.000","-0.385","10.668","-1.102"
"Lce1b","1.000","0.166","0.171","0.809"
"Crct1","1.000","0.329","5.627e-02","1.621"
"Flg","1.000","-0.357","0.682","-1.361"
"S100a11","1.000","0.328","6.744","0.451"
"S100a10","1.000","-0.448","2.261","-0.947"
"Them4","1.000","0.108","1.649","0.240"
"C2cd4d","1.000","0.784","0.172","3.859"
"Rorc","1.000","1.074","15.015","1.162"
"Lingo4","1.000","-1.643e-02","0.283","-7.936e-02"
"Tdrkh","1.000","2.550e-02","2.160","5.156e-02"
"Oaz3","1.000","-6.475e-02","0.341","-0.312"
"Celf3","1.000","-0.288","2.384","-0.563"
"Snx27","1.000","0.276","4.893","0.417"
"Tuft1","1.000","0.436","8.491","0.565"
"Selenbp2","1.000","0.118","0.169","0.576"
"Cgn","1.000","-0.365","14.801","-0.382"
"Pogz","1.000","-8.770e-03","4.604","-1.361e-02"
"Psmb4","1.000","0.153","6.029","0.215"
"Selenbp1","1.000","-0.266","9.753","-0.311"
"Rfx5","1.000","0.913","3.113","1.792"
"Pi4kb","1.000","8.739e-02","0.566","0.321"
"Zfp687","1.000","-8.956e-02","11.970","-9.815e-02"
"Psmd4","1.000","-0.141","9.206","-0.176"
"Pip5k1a","1.000","0.285","6.639","0.374"
"Vps72","1.000","-0.456","6.183","-0.652"
"Scnm1","1.000","-0.420","4.146","-0.687"
"Lysmd1","1.000","-0.441","1.248","-1.103"
"Sema6c","1.000","0.239","0.455","0.880"
"Gabpb2","1.000","0.499","7.092","0.640"
"Mllt11","1.000","0.570","4.594","0.868"
"Cdc42se1","1.000","-0.231","23.362","-0.212"
"Bnipl","1.000","-1.643e-02","0.283","-7.936e-02"
"Prune1","1.000","0.914","6.853","1.250"
"Mindy1","1.000","-0.441","14.030","-0.499"
