"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Cryz","1.000","0.329","0.847","1.133"
"Erich3","1.000","0.938","0.869","3.286"
"Fpgt","1.000","-0.101","1.141","-0.284"
"Negr1","1.000","0.134","0.429","0.610"
"Zranb2","1.000","0.639","8.275","0.916"
"Ptger3","1.000","0.198","0.350","0.953"
"Cth","1.000","0.236","0.542","0.973"
"Ankrd13c","1.000","9.837e-02","10.826","0.119"
"Srsf11","1.000","-1.121e-02","28.318","-1.811e-02"
"Lrrc40","1.000","-4.618e-02","1.062","-0.133"
"Depdc1a","1.000","-0.877","2.462","-1.852"
"Wls","1.000","0.172","26.407","0.166"
"Tmem68","1.000","-9.021e-02","3.760","-0.167"
"Tgs1","1.000","7.786e-02","1.366","0.205"
"Lyn","1.000","0.399","6.547","0.584"
"Chchd7","1.000","0.236","2.958","0.480"
"Sdr16c5","1.000","0.253","7.907e-02","1.230"
"Penk","1.000","0.249","0.406","1.158"
"Impad1","1.000","-0.237","25.922","-0.228"
"Fam110b","1.000","0.253","7.907e-02","1.230"
"Ubxn2b","1.000","0.568","1.885","1.349"
"Sdcbp","1.000","-0.743","43.964","-1.132"
"Nsmaf","1.000","0.345","14.945","0.392"
"Tox","1.000","-7.102e-02","2.338","-0.152"
"Car8","1.000","6.754e-02","4.087","0.126"
"Rab2a","1.000","-0.615","17.705","-0.659"
"Chd7","1.000","-4.924e-02","10.906","-6.012e-02"
"Asph","1.000","0.107","28.543","0.197"
"Plekhf2","1.000","-0.407","8.334","-0.573"
"Ndufaf6","1.000","0.137","1.615","0.340"
"Trp53inp1","1.000","0.364","9.981","0.483"
"Ccne2","1.000","4.424e-02","2.371","9.649e-02"
"Ints8","1.000","0.286","5.566","0.468"
"Dpy19l4","1.000","0.633","5.677","0.984"
"Esrp1","1.000","0.430","38.201","0.384"
"Virma","1.000","-8.748e-02","2.552","-0.187"
"Rad54b","1.000","0.311","4.774","0.531"
"Fsbp","1.000","-3.881e-02","0.791","-0.126"
"Gem","1.000","-0.884","3.400","-1.656"
"Cdh17","1.000","-0.615","4.371","-1.062"
